t_idx,time_label,node_idx,node_label,fk_echo_impact
6,2020-W07,2,ACC_Cash,3954.5135
6,2020-W07,3,ACC_Travel_Exp,4377.9965
6,2020-W07,4,ACC_COGS,3632.1638
6,2020-W07,5,ACC_Sales_Revenue,-29035.09
6,2020-W07,6,ACC_Accounts_Receivable,-4106.0665
6,2020-W07,7,ACC_Payroll_Exp,0.0
6,2020-W07,8,ACC_Rent_Exp,0.0
6,2020-W07,9,UNKNOWN_LEAK,0.0
7,2020-W08,0,ACC_Accounts_Payable,-5657.5953
7,2020-W08,1,ACC_Inventory,-9944.716
7,2020-W08,2,ACC_Cash,-7323.0197
7,2020-W08,3,ACC_Travel_Exp,691.9586
7,2020-W08,4,ACC_COGS,7292.3514
7,2020-W08,5,ACC_Sales_Revenue,-26896.32
7,2020-W08,6,ACC_Accounts_Receivable,-3407.082
7,2020-W08,7,ACC_Payroll_Exp,0.0
7,2020-W08,8,ACC_Rent_Exp,0.0
7,2020-W08,9,UNKNOWN_LEAK,0.0
8,2020-W09,0,ACC_Accounts_Payable,-11968.65
8,2020-W09,1,ACC_Inventory,-14050.9325
8,2020-W09,2,ACC_Cash,-19981.1051
8,2020-W09,3,ACC_Travel_Exp,402.8934
8,2020-W09,4,ACC_COGS,3902.9374
8,2020-W09,5,ACC_Sales_Revenue,-28035.54
8,2020-W09,6,ACC_Accounts_Receivable,-4644.559
8,2020-W09,7,ACC_Payroll_Exp,5791.967
8,2020-W09,8,ACC_Rent_Exp,1704.3202
8,2020-W09,9,UNKNOWN_LEAK,0.0
9,2020-W10,0,ACC_Accounts_Payable,-5963.0447
9,2020-W10,1,ACC_Inventory,-6646.938
9,2020-W10,2,ACC_Cash,-10487.5579
9,2020-W10,3,ACC_Travel_Exp,1452.1305
9,2020-W10,4,ACC_COGS,6695.1227
9,2020-W10,5,ACC_Sales_Revenue,-22433.93
9,2020-W10,6,ACC_Accounts_Receivable,-8783.5505
9,2020-W10,7,ACC_Payroll_Exp,0.0
9,2020-W10,8,ACC_Rent_Exp,0.0
9,2020-W10,9,UNKNOWN_LEAK,0.0
10,2020-W11,0,ACC_Accounts_Payable,-5410.6972
10,2020-W11,1,ACC_Inventory,-8528.6626
10,2020-W11,2,ACC_Cash,-6485.8452
10,2020-W11,3,ACC_Travel_Exp,1785.2088
10,2020-W11,4,ACC_COGS,7529.1868
10,2020-W11,5,ACC_Sales_Revenue,-27310.23
10,2020-W11,6,ACC_Accounts_Receivable,-14360.5355
10,2020-W11,7,ACC_Payroll_Exp,0.0
10,2020-W11,8,ACC_Rent_Exp,0.0
10,2020-W11,9,UNKNOWN_LEAK,0.0
11,2020-W12,0,ACC_Accounts_Payable,-6856.1355
11,2020-W12,1,ACC_Inventory,-7334.9952
11,2020-W12,2,ACC_Cash,-7229.9895
11,2020-W12,3,ACC_Travel_Exp,866.5444
11,2020-W12,4,ACC_COGS,7452.9741
11,2020-W12,5,ACC_Sales_Revenue,-25087.29
11,2020-W12,6,ACC_Accounts_Receivable,-8955.0465
11,2020-W12,7,ACC_Payroll_Exp,0.0
11,2020-W12,8,ACC_Rent_Exp,0.0
11,2020-W12,9,UNKNOWN_LEAK,0.0
12,2020-W13,0,ACC_Accounts_Payable,-8384.9643
12,2020-W13,1,ACC_Inventory,-4719.7097
12,2020-W13,2,ACC_Cash,-31695.0635
12,2020-W13,3,ACC_Travel_Exp,664.2295
12,2020-W13,4,ACC_COGS,5531.6968
12,2020-W13,5,ACC_Sales_Revenue,-16918.91
12,2020-W13,6,ACC_Accounts_Receivable,-15824.3335
12,2020-W13,7,ACC_Payroll_Exp,3903.1115
12,2020-W13,8,ACC_Rent_Exp,1532.4094
12,2020-W13,9,UNKNOWN_LEAK,0.0
13,2020-W14,0,ACC_Accounts_Payable,-9267.3905
13,2020-W14,1,ACC_Inventory,-3144.8719
13,2020-W14,2,ACC_Cash,-8179.637
13,2020-W14,3,ACC_Travel_Exp,1260.099
13,2020-W14,4,ACC_COGS,7061.8989
13,2020-W14,5,ACC_Sales_Revenue,-17623.89
13,2020-W14,6,ACC_Accounts_Receivable,-17264.1965
13,2020-W14,7,ACC_Payroll_Exp,0.0
13,2020-W14,8,ACC_Rent_Exp,0.0
13,2020-W14,9,UNKNOWN_LEAK,0.0
14,2020-W15,0,ACC_Accounts_Payable,-8679.3036
14,2020-W15,1,ACC_Inventory,665.112
14,2020-W15,2,ACC_Cash,-7954.5395
14,2020-W15,3,ACC_Travel_Exp,1045.295
14,2020-W15,4,ACC_COGS,7386.9452
14,2020-W15,5,ACC_Sales_Revenue,-12283.91
14,2020-W15,6,ACC_Accounts_Receivable,-27962.2935
14,2020-W15,7,ACC_Payroll_Exp,0.0
14,2020-W15,8,ACC_Rent_Exp,0.0
14,2020-W15,9,UNKNOWN_LEAK,0.0
15,2020-W16,0,ACC_Accounts_Payable,-11006.06
15,2020-W16,1,ACC_Inventory,-3743.861
15,2020-W16,2,ACC_Cash,3852.9349
15,2020-W16,3,ACC_Travel_Exp,3602.4247
15,2020-W16,4,ACC_COGS,2212.4882
15,2020-W16,5,ACC_Sales_Revenue,-9129.67
15,2020-W16,6,ACC_Accounts_Receivable,-18739.4295
15,2020-W16,7,ACC_Payroll_Exp,0.0
15,2020-W16,8,ACC_Rent_Exp,0.0
15,2020-W16,9,UNKNOWN_LEAK,0.0
16,2020-W17,0,ACC_Accounts_Payable,-10305.44
16,2020-W17,1,ACC_Inventory,-4016.194
16,2020-W17,2,ACC_Cash,-20006.5532
16,2020-W17,3,ACC_Travel_Exp,383.1622
16,2020-W17,4,ACC_COGS,2148.2451
16,2020-W17,5,ACC_Sales_Revenue,-9244.52
16,2020-W17,6,ACC_Accounts_Receivable,-26094.192
16,2020-W17,7,ACC_Payroll_Exp,6178.2814
16,2020-W17,8,ACC_Rent_Exp,1740.3462
16,2020-W17,9,UNKNOWN_LEAK,0.0
17,2020-W18,0,ACC_Accounts_Payable,-1539.9212
17,2020-W18,1,ACC_Inventory,1953.6069
17,2020-W18,2,ACC_Cash,-14753.228
17,2020-W18,3,ACC_Travel_Exp,17.6175
17,2020-W18,4,ACC_COGS,7340.8359
17,2020-W18,5,ACC_Sales_Revenue,-10592.71
17,2020-W18,6,ACC_Accounts_Receivable,-24124.1035
17,2020-W18,7,ACC_Payroll_Exp,0.0
17,2020-W18,8,ACC_Rent_Exp,0.0
17,2020-W18,9,UNKNOWN_LEAK,0.0
18,2020-W19,0,ACC_Accounts_Payable,-10725.23
18,2020-W19,1,ACC_Inventory,-4456.9055
18,2020-W19,2,ACC_Cash,5643.4933
18,2020-W19,3,ACC_Travel_Exp,5649.1293
18,2020-W19,4,ACC_COGS,2277.3203
18,2020-W19,5,ACC_Sales_Revenue,-10589.43
18,2020-W19,6,ACC_Accounts_Receivable,-32714.9255
18,2020-W19,7,ACC_Payroll_Exp,0.0
18,2020-W19,8,ACC_Rent_Exp,0.0
18,2020-W19,9,UNKNOWN_LEAK,0.0
19,2020-W20,0,ACC_Accounts_Payable,-3846.5005
19,2020-W20,1,ACC_Inventory,1486.4846
19,2020-W20,2,ACC_Cash,-18191.3198
19,2020-W20,3,ACC_Travel_Exp,401.5987
19,2020-W20,4,ACC_COGS,7346.8219
19,2020-W20,5,ACC_Sales_Revenue,-12012.73
19,2020-W20,6,ACC_Accounts_Receivable,-19595.9405
19,2020-W20,7,ACC_Payroll_Exp,0.0
19,2020-W20,8,ACC_Rent_Exp,0.0
19,2020-W20,9,UNKNOWN_LEAK,75.5804
20,2020-W21,0,ACC_Accounts_Payable,-11811.32
20,2020-W21,1,ACC_Inventory,-4072.002
20,2020-W21,2,ACC_Cash,3489.6516
20,2020-W21,3,ACC_Travel_Exp,3897.3238
20,2020-W21,4,ACC_COGS,2382.4983
20,2020-W21,5,ACC_Sales_Revenue,-10502.53
20,2020-W21,6,ACC_Accounts_Receivable,-18969.2805
20,2020-W21,7,ACC_Payroll_Exp,0.0
20,2020-W21,8,ACC_Rent_Exp,0.0
20,2020-W21,9,UNKNOWN_LEAK,0.0
21,2020-W22,0,ACC_Accounts_Payable,-11308.7769
21,2020-W22,1,ACC_Inventory,687.1297
21,2020-W22,2,ACC_Cash,-35937.0832
21,2020-W22,3,ACC_Travel_Exp,490.961
21,2020-W22,4,ACC_COGS,5057.9002
21,2020-W22,5,ACC_Sales_Revenue,-8586.72
21,2020-W22,6,ACC_Accounts_Receivable,-17369.792
21,2020-W22,7,ACC_Payroll_Exp,4231.7189
21,2020-W22,8,ACC_Rent_Exp,1096.7063
21,2020-W22,9,UNKNOWN_LEAK,0.0
22,2020-W23,0,ACC_Accounts_Payable,-13869.13
22,2020-W23,1,ACC_Inventory,-3333.2405
22,2020-W23,2,ACC_Cash,3193.6256
22,2020-W23,3,ACC_Travel_Exp,2905.5318
22,2020-W23,4,ACC_COGS,2580.3556
22,2020-W23,5,ACC_Sales_Revenue,-9771.75
22,2020-W23,6,ACC_Accounts_Receivable,-12792.0875
22,2020-W23,7,ACC_Payroll_Exp,0.0
22,2020-W23,8,ACC_Rent_Exp,0.0
22,2020-W23,9,UNKNOWN_LEAK,0.0
23,2020-W24,0,ACC_Accounts_Payable,-6178.8463
23,2020-W24,1,ACC_Inventory,614.2407
23,2020-W24,2,ACC_Cash,-19880.6042
23,2020-W24,3,ACC_Travel_Exp,189.8227
23,2020-W24,4,ACC_COGS,7322.2346
23,2020-W24,5,ACC_Sales_Revenue,-10976.12
23,2020-W24,6,ACC_Accounts_Receivable,-13659.052
23,2020-W24,7,ACC_Payroll_Exp,0.0
23,2020-W24,8,ACC_Rent_Exp,0.0
23,2020-W24,9,UNKNOWN_LEAK,0.0
24,2020-W25,0,ACC_Accounts_Payable,-4135.3768
24,2020-W25,1,ACC_Inventory,1642.3997
24,2020-W25,2,ACC_Cash,-35221.7517
24,2020-W25,3,ACC_Travel_Exp,502.5078
24,2020-W25,4,ACC_COGS,8837.2697
24,2020-W25,5,ACC_Sales_Revenue,-14081.1
24,2020-W25,6,ACC_Accounts_Receivable,-10469.355
24,2020-W25,7,ACC_Payroll_Exp,0.0
24,2020-W25,8,ACC_Rent_Exp,0.0
24,2020-W25,9,UNKNOWN_LEAK,0.0
25,2020-W26,0,ACC_Accounts_Payable,-14498.21
25,2020-W26,1,ACC_Inventory,-5675.6885
25,2020-W26,2,ACC_Cash,-22867.6572
25,2020-W26,3,ACC_Travel_Exp,632.8312
25,2020-W26,4,ACC_COGS,3026.0848
25,2020-W26,5,ACC_Sales_Revenue,-14087.12
25,2020-W26,6,ACC_Accounts_Receivable,-5753.432
25,2020-W26,7,ACC_Payroll_Exp,4478.4281
25,2020-W26,8,ACC_Rent_Exp,1294.9721
25,2020-W26,9,UNKNOWN_LEAK,0.0
26,2020-W27,0,ACC_Accounts_Payable,-12948.61
26,2020-W27,1,ACC_Inventory,-9701.2085
26,2020-W27,2,ACC_Cash,3093.1354
26,2020-W27,3,ACC_Travel_Exp,4092.2051
26,2020-W27,4,ACC_COGS,3397.4728
26,2020-W27,5,ACC_Sales_Revenue,-21422.85
26,2020-W27,6,ACC_Accounts_Receivable,-8951.6525
26,2020-W27,7,ACC_Payroll_Exp,0.0
26,2020-W27,8,ACC_Rent_Exp,0.0
26,2020-W27,9,UNKNOWN_LEAK,0.0
27,2020-W28,0,ACC_Accounts_Payable,-4652.0738
27,2020-W28,1,ACC_Inventory,-4977.9228
27,2020-W28,2,ACC_Cash,-19582.2129
27,2020-W28,3,ACC_Travel_Exp,774.7128
27,2020-W28,4,ACC_COGS,8328.6657
27,2020-W28,5,ACC_Sales_Revenue,-22566.53
27,2020-W28,6,ACC_Accounts_Receivable,-8910.4505
27,2020-W28,7,ACC_Payroll_Exp,0.0
27,2020-W28,8,ACC_Rent_Exp,0.0
27,2020-W28,9,UNKNOWN_LEAK,0.0
28,2020-W29,0,ACC_Accounts_Payable,-11679.02
28,2020-W29,1,ACC_Inventory,-12103.197
28,2020-W29,2,ACC_Cash,3571.6682
28,2020-W29,3,ACC_Travel_Exp,4884.828
28,2020-W29,4,ACC_COGS,3567.3326
28,2020-W29,5,ACC_Sales_Revenue,-25312.48
28,2020-W29,6,ACC_Accounts_Receivable,-10824.708
28,2020-W29,7,ACC_Payroll_Exp,0.0
28,2020-W29,8,ACC_Rent_Exp,0.0
28,2020-W29,9,UNKNOWN_LEAK,0.0
29,2020-W30,0,ACC_Accounts_Payable,-9553.9662
29,2020-W30,1,ACC_Inventory,-10011.7613
29,2020-W30,2,ACC_Cash,-44514.6942
29,2020-W30,3,ACC_Travel_Exp,182.6894
29,2020-W30,4,ACC_COGS,8072.7329
29,2020-W30,5,ACC_Sales_Revenue,-29470.83
29,2020-W30,6,ACC_Accounts_Receivable,-5023.0755
29,2020-W30,7,ACC_Payroll_Exp,4942.5839
29,2020-W30,8,ACC_Rent_Exp,1588.1429
29,2020-W30,9,UNKNOWN_LEAK,0.0
30,2020-W31,0,ACC_Accounts_Payable,-7484.3398
30,2020-W31,1,ACC_Inventory,-8017.6988
30,2020-W31,2,ACC_Cash,-9765.2314
30,2020-W31,3,ACC_Travel_Exp,795.9232
30,2020-W31,4,ACC_COGS,7752.806
30,2020-W31,5,ACC_Sales_Revenue,-26061.35
30,2020-W31,6,ACC_Accounts_Receivable,-5662.9075
30,2020-W31,7,ACC_Payroll_Exp,0.0
30,2020-W31,8,ACC_Rent_Exp,0.0
30,2020-W31,9,UNKNOWN_LEAK,0.0
31,2020-W32,0,ACC_Accounts_Payable,-14165.65
31,2020-W32,1,ACC_Inventory,-12628.5225
31,2020-W32,2,ACC_Cash,2934.071
31,2020-W32,3,ACC_Travel_Exp,3930.9604
31,2020-W32,4,ACC_COGS,4019.1259
31,2020-W32,5,ACC_Sales_Revenue,-26767.71
31,2020-W32,6,ACC_Accounts_Receivable,-2372.7635
31,2020-W32,7,ACC_Payroll_Exp,0.0
31,2020-W32,8,ACC_Rent_Exp,0.0
31,2020-W32,9,UNKNOWN_LEAK,0.0
32,2020-W33,0,ACC_Accounts_Payable,-2077.3585
32,2020-W33,1,ACC_Inventory,-8385.1648
32,2020-W33,2,ACC_Cash,-22263.9532
32,2020-W33,3,ACC_Travel_Exp,623.6383
32,2020-W33,4,ACC_COGS,10469.04
32,2020-W33,5,ACC_Sales_Revenue,-30487.38
32,2020-W33,6,ACC_Accounts_Receivable,-12888.003
32,2020-W33,7,ACC_Payroll_Exp,0.0
32,2020-W33,8,ACC_Rent_Exp,0.0
32,2020-W33,9,UNKNOWN_LEAK,322.6007
33,2020-W34,0,ACC_Accounts_Payable,-12970.79
33,2020-W34,1,ACC_Inventory,-13721.3915
33,2020-W34,2,ACC_Cash,6006.8525
33,2020-W34,3,ACC_Travel_Exp,5837.5046
33,2020-W34,4,ACC_COGS,4003.8272
33,2020-W34,5,ACC_Sales_Revenue,-29286.0
33,2020-W34,6,ACC_Accounts_Receivable,-15637.55
33,2020-W34,7,ACC_Payroll_Exp,0.0
33,2020-W34,8,ACC_Rent_Exp,0.0
33,2020-W34,9,UNKNOWN_LEAK,0.0
34,2020-W35,0,ACC_Accounts_Payable,-7369.5875
34,2020-W35,1,ACC_Inventory,-9409.1294
34,2020-W35,2,ACC_Cash,-32262.5453
34,2020-W35,3,ACC_Travel_Exp,230.7431
34,2020-W35,4,ACC_COGS,6505.05
34,2020-W35,5,ACC_Sales_Revenue,-25857.41
34,2020-W35,6,ACC_Accounts_Receivable,-17202.9185
34,2020-W35,7,ACC_Payroll_Exp,5428.258
34,2020-W35,8,ACC_Rent_Exp,1421.623
34,2020-W35,9,UNKNOWN_LEAK,229.5645
35,2020-W36,0,ACC_Accounts_Payable,-8316.329
35,2020-W36,1,ACC_Inventory,-7194.3397
35,2020-W36,2,ACC_Cash,-9001.4255
35,2020-W36,3,ACC_Travel_Exp,820.7373
35,2020-W36,4,ACC_COGS,9615.3913
35,2020-W36,5,ACC_Sales_Revenue,-28375.69
35,2020-W36,6,ACC_Accounts_Receivable,-16686.4065
35,2020-W36,7,ACC_Payroll_Exp,0.0
35,2020-W36,8,ACC_Rent_Exp,0.0
35,2020-W36,9,UNKNOWN_LEAK,0.0
36,2020-W37,0,ACC_Accounts_Payable,-4797.0179
36,2020-W37,1,ACC_Inventory,-4104.8852
36,2020-W37,2,ACC_Cash,-21507.7441
36,2020-W37,3,ACC_Travel_Exp,272.2255
36,2020-W37,4,ACC_COGS,11001.2875
36,2020-W37,5,ACC_Sales_Revenue,-25426.76
36,2020-W37,6,ACC_Accounts_Receivable,-19320.346
36,2020-W37,7,ACC_Payroll_Exp,0.0
36,2020-W37,8,ACC_Rent_Exp,0.0
36,2020-W37,9,UNKNOWN_LEAK,0.0
37,2020-W38,0,ACC_Accounts_Payable,-11663.05
37,2020-W38,1,ACC_Inventory,-8220.2125
37,2020-W38,2,ACC_Cash,6850.6876
37,2020-W38,3,ACC_Travel_Exp,0.0
37,2020-W38,4,ACC_COGS,2982.4894
37,2020-W38,5,ACC_Sales_Revenue,-18494.66
37,2020-W38,6,ACC_Accounts_Receivable,-27176.591
37,2020-W38,7,ACC_Payroll_Exp,0.0
37,2020-W38,8,ACC_Rent_Exp,0.0
37,2020-W38,9,UNKNOWN_LEAK,0.0
38,2020-W39,0,ACC_Accounts_Payable,-7784.8074
38,2020-W39,1,ACC_Inventory,-6957.2463
38,2020-W39,2,ACC_Cash,-31956.842
38,2020-W39,3,ACC_Travel_Exp,124.4595
38,2020-W39,4,ACC_COGS,5173.4806
38,2020-W39,5,ACC_Sales_Revenue,-21794.69
38,2020-W39,6,ACC_Accounts_Receivable,-8811.0965
38,2020-W39,7,ACC_Payroll_Exp,5435.9769
38,2020-W39,8,ACC_Rent_Exp,861.7853
38,2020-W39,9,UNKNOWN_LEAK,0.0
39,2020-W40,0,ACC_Accounts_Payable,2683.709
39,2020-W40,1,ACC_Inventory,2994.3826
39,2020-W40,2,ACC_Cash,-47080.6396
39,2020-W40,3,ACC_Travel_Exp,421.6974
39,2020-W40,4,ACC_COGS,10841.3952
39,2020-W40,5,ACC_Sales_Revenue,-15114.76
39,2020-W40,6,ACC_Accounts_Receivable,-18569.976
39,2020-W40,7,ACC_Payroll_Exp,0.0
39,2020-W40,8,ACC_Rent_Exp,0.0
39,2020-W40,9,UNKNOWN_LEAK,0.0
40,2020-W41,0,ACC_Accounts_Payable,-11536.33
40,2020-W41,1,ACC_Inventory,-8118.8705
40,2020-W41,2,ACC_Cash,4253.1208
40,2020-W41,3,ACC_Travel_Exp,5539.7227
40,2020-W41,4,ACC_COGS,2948.2801
40,2020-W41,5,ACC_Sales_Revenue,-17446.03
40,2020-W41,6,ACC_Accounts_Receivable,-23738.5755
40,2020-W41,7,ACC_Payroll_Exp,0.0
40,2020-W41,8,ACC_Rent_Exp,0.0
40,2020-W41,9,UNKNOWN_LEAK,0.0
41,2020-W42,0,ACC_Accounts_Payable,-5026.0072
41,2020-W42,1,ACC_Inventory,392.4938
41,2020-W42,2,ACC_Cash,-7662.3256
41,2020-W42,3,ACC_Travel_Exp,734.7605
41,2020-W42,4,ACC_COGS,7711.2898
41,2020-W42,5,ACC_Sales_Revenue,-12689.88
41,2020-W42,6,ACC_Accounts_Receivable,-32683.638
41,2020-W42,7,ACC_Payroll_Exp,0.0
41,2020-W42,8,ACC_Rent_Exp,0.0
41,2020-W42,9,UNKNOWN_LEAK,204.3533
42,2020-W43,0,ACC_Accounts_Payable,-11783.87
42,2020-W43,1,ACC_Inventory,-4300.7595
42,2020-W43,2,ACC_Cash,-22313.8454
42,2020-W43,3,ACC_Travel_Exp,591.2232
42,2020-W43,4,ACC_COGS,2412.6944
42,2020-W43,5,ACC_Sales_Revenue,-11595.55
42,2020-W43,6,ACC_Accounts_Receivable,-19246.5475
42,2020-W43,7,ACC_Payroll_Exp,5479.4632
42,2020-W43,8,ACC_Rent_Exp,1902.7051
42,2020-W43,9,UNKNOWN_LEAK,0.0
43,2020-W44,0,ACC_Accounts_Payable,-12812.19
43,2020-W44,1,ACC_Inventory,-2175.3315
43,2020-W44,2,ACC_Cash,3441.0904
43,2020-W44,3,ACC_Travel_Exp,5085.7468
43,2020-W44,4,ACC_COGS,2248.1282
43,2020-W44,5,ACC_Sales_Revenue,-6876.54
43,2020-W44,6,ACC_Accounts_Receivable,-30469.529
43,2020-W44,7,ACC_Payroll_Exp,0.0
43,2020-W44,8,ACC_Rent_Exp,0.0
43,2020-W44,9,UNKNOWN_LEAK,0.0
44,2020-W45,0,ACC_Accounts_Payable,-10672.8
44,2020-W45,1,ACC_Inventory,-2971.49
44,2020-W45,2,ACC_Cash,6563.8932
44,2020-W45,3,ACC_Travel_Exp,6378.3592
44,2020-W45,4,ACC_COGS,2046.6435
44,2020-W45,5,ACC_Sales_Revenue,-8395.0
44,2020-W45,6,ACC_Accounts_Receivable,-41444.65
44,2020-W45,7,ACC_Payroll_Exp,0.0
44,2020-W45,8,ACC_Rent_Exp,0.0
44,2020-W45,9,UNKNOWN_LEAK,113.0043
45,2020-W46,0,ACC_Accounts_Payable,-7528.9962
45,2020-W46,1,ACC_Inventory,-651.7168
45,2020-W46,2,ACC_Cash,-9896.7849
45,2020-W46,3,ACC_Travel_Exp,802.229
45,2020-W46,4,ACC_COGS,5746.1207
45,2020-W46,5,ACC_Sales_Revenue,-11317.82
45,2020-W46,6,ACC_Accounts_Receivable,-14260.347
45,2020-W46,7,ACC_Payroll_Exp,0.0
45,2020-W46,8,ACC_Rent_Exp,0.0
45,2020-W46,9,UNKNOWN_LEAK,0.0
46,2020-W47,0,ACC_Accounts_Payable,-6968.6273
46,2020-W47,1,ACC_Inventory,1444.3568
46,2020-W47,2,ACC_Cash,-23495.781
46,2020-W47,3,ACC_Travel_Exp,563.3935
46,2020-W47,4,ACC_COGS,8112.0133
46,2020-W47,5,ACC_Sales_Revenue,-12271.51
46,2020-W47,6,ACC_Accounts_Receivable,-16544.4835
46,2020-W47,7,ACC_Payroll_Exp,0.0
46,2020-W47,8,ACC_Rent_Exp,0.0
46,2020-W47,9,UNKNOWN_LEAK,0.0
47,2020-W48,0,ACC_Accounts_Payable,-5109.2947
47,2020-W48,1,ACC_Inventory,-915.1305
47,2020-W48,2,ACC_Cash,-45413.6788
47,2020-W48,3,ACC_Travel_Exp,158.5732
47,2020-W48,4,ACC_COGS,6139.559
47,2020-W48,5,ACC_Sales_Revenue,-11347.89
47,2020-W48,6,ACC_Accounts_Receivable,-13005.2465
47,2020-W48,7,ACC_Payroll_Exp,3763.4728
47,2020-W48,8,ACC_Rent_Exp,1271.8017
47,2020-W48,9,UNKNOWN_LEAK,35.2793
48,2020-W49,0,ACC_Accounts_Payable,-5263.1075
48,2020-W49,1,ACC_Inventory,4248.5086
48,2020-W49,2,ACC_Cash,-45405.4974
48,2020-W49,3,ACC_Travel_Exp,535.2947
48,2020-W49,4,ACC_COGS,10791.6023
48,2020-W49,5,ACC_Sales_Revenue,-12581.93
48,2020-W49,6,ACC_Accounts_Receivable,-17531.4405
48,2020-W49,7,ACC_Payroll_Exp,0.0
48,2020-W49,8,ACC_Rent_Exp,0.0
48,2020-W49,9,UNKNOWN_LEAK,153.123
49,2020-W50,0,ACC_Accounts_Payable,-8555.3295
49,2020-W50,1,ACC_Inventory,-1926.0501
49,2020-W50,2,ACC_Cash,-8596.1293
49,2020-W50,3,ACC_Travel_Exp,437.0296
49,2020-W50,4,ACC_COGS,5646.1774
49,2020-W50,5,ACC_Sales_Revenue,-13770.37
49,2020-W50,6,ACC_Accounts_Receivable,-7706.8345
49,2020-W50,7,ACC_Payroll_Exp,0.0
49,2020-W50,8,ACC_Rent_Exp,0.0
49,2020-W50,9,UNKNOWN_LEAK,0.0
50,2020-W51,0,ACC_Accounts_Payable,-11173.22
50,2020-W51,1,ACC_Inventory,-8317.877
50,2020-W51,2,ACC_Cash,2541.2493
50,2020-W51,3,ACC_Travel_Exp,4279.3419
50,2020-W51,4,ACC_COGS,2923.6645
50,2020-W51,5,ACC_Sales_Revenue,-18887.83
50,2020-W51,6,ACC_Accounts_Receivable,-12182.3655
50,2020-W51,7,ACC_Payroll_Exp,0.0
50,2020-W51,8,ACC_Rent_Exp,0.0
50,2020-W51,9,UNKNOWN_LEAK,0.0
51,2020-W52,0,ACC_Accounts_Payable,-11266.73
51,2020-W52,1,ACC_Inventory,-5808.9405
51,2020-W52,2,ACC_Cash,-15960.7198
51,2020-W52,3,ACC_Travel_Exp,169.2848
51,2020-W52,4,ACC_COGS,2561.3506
