t_idx,time_label,node_idx,node_label,state_X,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
7,2020-W08,3,ACC_Travel_Exp,11478.7,1455.1,438.44,6234.5513,0.0017,2733479.1941
7,2020-W08,4,ACC_COGS,104638.95,15745.36,-649.83,52378.815,0.0003,-34037320.4509
7,2020-W08,5,ACC_Sales_Revenue,-188153.13,-26896.32,2138.77,95093.5488,0.0002,203383224.2608
7,2020-W08,6,ACC_Accounts_Receivable,169376.8,19454.79,-1118.97,90970.4738,0.0002,-101793226.582
7,2020-W08,7,ACC_Payroll_Exp,18973.66,0.0,0.0,11858.5375,0.0002,0.0
7,2020-W08,8,ACC_Rent_Exp,6683.35,0.0,0.0,4177.0938,0.0005,0.0
7,2020-W08,9,UNKNOWN_LEAK,0.0,0.0,0.0,0.0,0.0026,0.0
8,2020-W09,0,ACC_Accounts_Payable,-58687.36,-7979.1,-7848.32,35423.8678,0.0004,-278017853.2816
8,2020-W09,1,ACC_Inventory,-43855.1,-7867.13,805.16,17926.2644,0.0003,14433508.7868
8,2020-W09,2,ACC_Cash,-5757.83,-16033.23,-15077.37,15361.6933,0.0001,-231613935.82
8,2020-W09,3,ACC_Travel_Exp,12747.85,1269.15,-185.95,6958.2511,0.0018,-1293884.4515
8,2020-W09,4,ACC_COGS,120485.18,15846.23,100.87,59946.1889,0.0003,6046777.1013
8,2020-W09,5,ACC_Sales_Revenue,-216188.67,-28035.54,-1139.22,108548.5622,0.0002,-123660698.3774
8,2020-W09,6,ACC_Accounts_Receivable,188562.45,19185.65,-269.14,101814.0267,0.0002,-27402222.5551
8,2020-W09,7,ACC_Payroll_Exp,37218.87,18245.21,18245.21,14676.3522,0.0001,267773130.6861
8,2020-W09,8,ACC_Rent_Exp,12052.11,5368.76,5368.76,5052.0956,0.0004,27123490.6616
8,2020-W09,9,UNKNOWN_LEAK,0.0,0.0,0.0,0.0,0.0025,0.0
9,2020-W10,0,ACC_Accounts_Payable,-58099.29,588.07,8567.17,37691.41,0.0003,322908717.1982
9,2020-W10,1,ACC_Inventory,-49022.34,-5167.24,2699.89,21035.872,0.0003,56794538.8721
9,2020-W10,2,ACC_Cash,-4896.45,861.38,16894.61,14315.169,0.0001,241849197.4288
9,2020-W10,3,ACC_Travel_Exp,16269.26,3521.41,2252.26,7889.352,0.0012,17768876.2604
9,2020-W10,4,ACC_COGS,132830.2,12345.02,-3501.21,67234.59,0.0003,-235402414.7473
9,2020-W10,5,ACC_Sales_Revenue,-238622.6,-22433.93,5601.61,121555.966,0.0002,680909110.236
9,2020-W10,6,ACC_Accounts_Receivable,198847.74,10285.29,-8900.36,111517.398,0.0002,-992544986.4469
9,2020-W10,7,ACC_Payroll_Exp,37218.87,0.0,-18245.21,16930.604,0.0001,-308902425.4068
9,2020-W10,8,ACC_Rent_Exp,12052.11,0.0,-5368.76,5752.097,0.0004,-30881628.2897
9,2020-W10,9,UNKNOWN_LEAK,0.0,0.0,0.0,0.0,0.0025,0.0
10,2020-W11,0,ACC_Accounts_Payable,-58939.42,-840.13,-1428.2,39623.0473,0.0003,-56589636.3695
10,2020-W11,1,ACC_Inventory,-56568.24,-7545.9,-2378.66,24266.0873,0.0003,-57720773.5508
10,2020-W11,2,ACC_Cash,4020.42,8916.87,8055.49,13379.2827,0.0001,107776679.1184
10,2020-W11,3,ACC_Travel_Exp,19416.94,3147.68,-373.73,8937.3145,0.0011,-3340139.0322
10,2020-W11,4,ACC_COGS,147608.75,14778.55,2433.53,74541.3318,0.0003,181398572.3186
10,2020-W11,5,ACC_Sales_Revenue,-265932.83,-27310.23,-4876.3,134681.1355,0.0002,-656745626.4047
10,2020-W11,6,ACC_Accounts_Receivable,207700.9,8853.16,-1432.13,120261.3527,0.0002,-172229889.5565
10,2020-W11,7,ACC_Payroll_Exp,37218.87,0.0,0.0,18774.9918,0.0001,0.0
10,2020-W11,8,ACC_Rent_Exp,12052.11,0.0,0.0,6324.8255,0.0004,0.0
10,2020-W11,9,UNKNOWN_LEAK,0.0,0.0,0.0,0.0,0.0025,0.0
11,2020-W12,0,ACC_Accounts_Payable,-59986.65,-1047.23,-207.1,41320.0142,0.0003,-8557375.244
11,2020-W12,1,ACC_Inventory,-62135.66,-5567.42,1978.48,27421.885,0.0003,54253649.1889
11,2020-W12,2,ACC_Cash,7938.75,3918.33,-4998.54,12925.905,0.0001,-64610652.7727
11,2020-W12,3,ACC_Travel_Exp,21143.68,1726.74,-1420.94,9954.5117,0.0012,-14144761.7835
11,2020-W12,4,ACC_COGS,161296.47,13687.72,-1090.83,81770.9267,0.0004,-89198175.0049
11,2020-W12,5,ACC_Sales_Revenue,-291020.12,-25087.29,2222.94,147709.3842,0.0002,328349093.0861
11,2020-W12,6,ACC_Accounts_Receivable,220070.05,12369.15,3515.99,128578.7442,0.0002,452081580.8194
11,2020-W12,7,ACC_Payroll_Exp,37218.87,0.0,0.0,20311.9817,0.0001,0.0
11,2020-W12,8,ACC_Rent_Exp,12052.11,0.0,0.0,6802.0992,0.0004,0.0
11,2020-W12,9,UNKNOWN_LEAK,0.0,0.0,0.0,0.0,0.0025,0.0
12,2020-W13,0,ACC_Accounts_Payable,-58950.43,1036.22,2083.45,42676.2,0.0003,88913729.1762
12,2020-W13,1,ACC_Inventory,-63711.8,-1576.14,3991.28,30213.4169,0.0003,120590206.1945
12,2020-W13,2,ACC_Cash,-5803.86,-13742.61,-17660.94,12378.0554,0.0001,-218608094.8723
12,2020-W13,3,ACC_Travel_Exp,23659.28,2515.6,788.86,11008.7246,0.0012,8684345.4811
12,2020-W13,4,ACC_COGS,170839.92,9543.45,-4144.27,88622.3877,0.0003,-367275099.3072
12,2020-W13,5,ACC_Sales_Revenue,-307939.03,-16918.91,8168.38,160034.7415,0.0002,1307224578.6408
12,2020-W13,6,ACC_Accounts_Receivable,218626.79,-1443.26,-13812.41,135505.5169,0.0001,-1871657757.1909
12,2020-W13,7,ACC_Payroll_Exp,52000.91,14782.04,14782.04,22749.5915,0.0001,336285374.1148
12,2020-W13,8,ACC_Rent_Exp,17855.72,5803.61,5803.61,7652.3777,0.0004,44411418.0006
12,2020-W13,9,UNKNOWN_LEAK,0.0,0.0,0.0,0.0,0.0023,0.0
13,2020-W14,0,ACC_Accounts_Payable,-61397.68,-2447.25,-3483.47,46801.7254,0.0003,-163032407.0184
13,2020-W14,1,ACC_Inventory,-63801.87,-90.07,1486.07,34126.8946,0.0004,50714954.2487
13,2020-W14,2,ACC_Cash,4289.93,10093.79,23836.4,10092.6831,0.0001,240573231.8668
13,2020-W14,3,ACC_Travel_Exp,26275.55,2616.27,100.67,12908.59,0.0012,1299510.7764
13,2020-W14,4,ACC_COGS,180574.96,9735.04,191.59,102063.5677,0.0005,19554363.3351
13,2020-W14,5,ACC_Sales_Revenue,-325562.92,-17623.89,-704.98,184178.9538,0.0003,-129842483.3397
13,2020-W14,6,ACC_Accounts_Receivable,216342.9,-2283.89,-840.63,151248.1892,0.0001,-127143765.562
13,2020-W14,7,ACC_Payroll_Exp,52000.91,0.0,-14782.04,26749.6615,0.0001,-395414566.848
13,2020-W14,8,ACC_Rent_Exp,17855.72,0.0,-5803.61,9025.8946,0.0004,-52382772.2488
13,2020-W14,9,UNKNOWN_LEAK,0.0,0.0,0.0,0.0,0.0023,0.0
14,2020-W15,0,ACC_Accounts_Payable,-63328.0,-1930.32,516.93,50541.7146,0.0003,26126527.9809
14,2020-W15,1,ACC_Inventory,-60714.05,3087.82,3177.89,38082.8231,0.0003,121023023.4743
14,2020-W15,2,ACC_Cash,24092.89,19802.96,9709.17,9402.9231,0.0001,91294580.3086
14,2020-W15,3,ACC_Travel_Exp,28298.37,2022.82,-593.45,14891.7492,0.0012,-8837506.1159
14,2020-W15,4,ACC_COGS,187396.56,6821.6,-2913.44,115215.4885,0.0004,-335673410.221
14,2020-W15,5,ACC_Sales_Revenue,-337846.83,-12283.91,5339.98,207844.6608,0.0002,1109886329.0954
14,2020-W15,6,ACC_Accounts_Receivable,198821.93,-17520.97,-15237.08,164219.6731,0.0001,-2502228297.6276
14,2020-W15,7,ACC_Payroll_Exp,52000.91,0.0,0.0,30749.7315,0.0001,0.0
14,2020-W15,8,ACC_Rent_Exp,17855.72,0.0,0.0,10399.4115,0.0004,0.0
14,2020-W15,9,UNKNOWN_LEAK,0.0,0.0,0.0,0.0,0.002,0.0
15,2020-W16,0,ACC_Accounts_Payable,-70665.38,-7337.38,-5407.06,54153.5385,0.0003,-292811433.8926
15,2020-W16,1,ACC_Inventory,-58771.44,1942.61,-1145.21,42253.8315,0.0002,-48389509.947
15,2020-W16,2,ACC_Cash,43874.34,19781.45,-21.51,10271.4662,0.0001,-220937.7308
15,2020-W16,3,ACC_Travel_Exp,28625.8,327.43,-1695.39,16863.4423,0.0012,-28590111.0653
15,2020-W16,4,ACC_COGS,192791.33,5394.77,-1426.83,127725.3008,0.0003,-182242289.3221
15,2020-W16,5,ACC_Sales_Revenue,-346976.5,-9129.67,3154.24,230368.0962,0.0002,726636262.1451
15,2020-W16,6,ACC_Accounts_Receivable,187842.72,-10979.21,6541.76,174502.0485,0.0001,1141550519.7443
15,2020-W16,7,ACC_Payroll_Exp,52000.91,0.0,0.0,34749.8015,0.0001,0.0
15,2020-W16,8,ACC_Rent_Exp,17855.72,0.0,0.0,11772.9285,0.0004,0.0
15,2020-W16,9,UNKNOWN_LEAK,0.0,0.0,0.0,0.0,0.0018,0.0
16,2020-W17,0,ACC_Accounts_Payable,-77535.67,-6870.29,467.09,57740.1754,0.0003,26969856.4263
16,2020-W17,1,ACC_Inventory,-57463.16,1308.28,-634.33,46576.7462,0.0002,-29545027.0931
16,2020-W17,2,ACC_Cash,46047.85,2173.51,-17607.94,13430.1046,0.0001,-236476476.0493
16,2020-W17,3,ACC_Travel_Exp,29793.84,1168.04,840.61,18775.6985,0.0012,15783041.2275
16,2020-W17,4,ACC_COGS,198353.34,5562.01,167.24,139662.0892,0.0003,23357089.234
16,2020-W17,5,ACC_Sales_Revenue,-356221.02,-9244.52,-114.85,251717.2538,0.0001,-28909727.9038
16,2020-W17,6,ACC_Accounts_Receivable,169606.37,-18236.35,-7257.14,181496.2331,0.0001,-1317143574.1282
16,2020-W17,7,ACC_Payroll_Exp,70834.92,18834.01,18834.01,38739.1292,0.0001,729613149.8917
16,2020-W17,8,ACC_Rent_Exp,23161.03,5305.31,5305.31,13040.4423,0.0004,69183591.2696
16,2020-W17,9,UNKNOWN_LEAK,0.0,0.0,0.0,0.0,0.0018,0.0
17,2020-W18,0,ACC_Accounts_Payable,-70221.98,7313.69,14183.98,60272.4885,0.0002,854903772.6037
17,2020-W18,1,ACC_Inventory,-57181.55,281.61,-1026.67,50275.5446,0.0002,-51616393.3273
17,2020-W18,2,ACC_Cash,58437.9,12390.05,10216.54,17727.19,0.0001,181110546.9153
17,2020-W18,3,ACC_Travel_Exp,29841.23,47.39,-1120.65,20506.2338,0.001,-22980310.9116
17,2020-W18,4,ACC_COGS,204033.61,5680.27,118.26,150941.6354,0.0002,17850359.1669
17,2020-W18,5,ACC_Sales_Revenue,-366813.73,-10592.71,-1348.19,271904.3008,0.0001,-366578660.6609
17,2020-W18,6,ACC_Accounts_Receivable,154486.07,-15120.3,3116.05,185350.3831,0.0001,577561060.1802
17,2020-W18,7,ACC_Payroll_Exp,70834.92,0.0,-18834.01,42728.4569,0.0001,-804748184.9738
17,2020-W18,8,ACC_Rent_Exp,23161.03,0.0,-5305.31,14307.9562,0.0004,-75908142.8626
17,2020-W18,9,UNKNOWN_LEAK,0.0,0.0,0.0,0.0,0.0018,0.0
18,2020-W19,0,ACC_Accounts_Payable,-77372.14,-7150.16,-14463.85,62805.3646,0.0002,-908407374.6687
18,2020-W19,1,ACC_Inventory,-56097.08,1084.47,802.86,53278.9185,0.0002,42775512.7192
18,2020-W19,2,ACC_Cash,91889.08,33451.18,21061.13,24504.3046,0.0001,516088347.6573
18,2020-W19,3,ACC_Travel_Exp,30693.39,852.16,804.77,22174.4223,0.001,17845310.6818
18,2020-W19,4,ACC_COGS,210099.3,6065.69,385.42,161526.32,0.0002,62255475.6934
18,2020-W19,5,ACC_Sales_Revenue,-377403.16,-10589.43,3.28,290764.4115,0.0001,953705.8735
18,2020-W19,6,ACC_Accounts_Receivable,130772.16,-23713.91,-8593.61,185459.9146,0.0001,-1593770178.3823
18,2020-W19,7,ACC_Payroll_Exp,70834.92,0.0,0.0,46717.7846,0.0001,0.0
18,2020-W19,8,ACC_Rent_Exp,23161.03,0.0,0.0,15575.47,0.0004,0.0
18,2020-W19,9,UNKNOWN_LEAK,0.0,0.0,0.0,0.0,0.0017,0.0
19,2020-W20,0,ACC_Accounts_Payable,-70187.92,7184.22,14334.38,64313.86,0.0002,921899309.9917
19,2020-W20,1,ACC_Inventory,-54954.18,1142.9,58.43,55404.9569,0.0002,3237311.9153
19,2020-W20,2,ACC_Cash,97294.01,5404.93,-28046.25,31124.5162,0.0001,-872925960.7609
19,2020-W20,3,ACC_Travel_Exp,31934.78,1241.39,389.23,23859.8977,0.001,9286989.2157
19,2020-W20,4,ACC_COGS,216182.61,6083.31,17.62,171317.7831,0.0002,3018620.8538
19,2020-W20,5,ACC_Sales_Revenue,-389415.89,-12012.73,-1423.3,308315.11,0.0001,-438824897.7379
19,2020-W20,6,ACC_Accounts_Receivable,121387.04,-9385.12,14328.79,183264.9169,0.0001,2625964508.303
19,2020-W20,7,ACC_Payroll_Exp,70834.92,0.0,0.0,50707.1123,0.0001,0.0
19,2020-W20,8,ACC_Rent_Exp,23161.03,0.0,0.0,16842.9838,0.0004,0.0
19,2020-W20,9,UNKNOWN_LEAK,341.1,341.1,341.1,26.2385,0.011,8953.692
20,2020-W21,0,ACC_Accounts_Payable,-78062.13,-7874.21,-15058.43,66418.0038,0.0002,-1000150863.2006
20,2020-W21,1,ACC_Inventory,-52923.67,2030.51,887.61,56707.7031,0.0003,50334324.8758
20,2020-W21,2,ACC_Cash,116907.55,19613.54,14208.61,39326.9892,0.0001,558781853.9473
20,2020-W21,3,ACC_Travel_Exp,32865.9,931.12,-310.27,25505.0669,0.001,-7913456.2035
20,2020-W21,4,ACC_COGS,222026.31,5843.7,-239.61,180347.58,0.0003,-43213082.0816
20,2020-W21,5,ACC_Sales_Revenue,-399918.42,-10502.53,1510.2,324604.7477,0.0001,490218088.4322
20,2020-W21,6,ACC_Accounts_Receivable,111344.91,-10042.13,-657.01,178800.9254,0.0001,-117473996.76
20,2020-W21,7,ACC_Payroll_Exp,70834.92,0.0,0.0,54696.44,0.0001,0.0
20,2020-W21,8,ACC_Rent_Exp,23161.03,0.0,0.0,18110.4977,0.0004,0.0
20,2020-W21,9,UNKNOWN_LEAK,341.1,0.0,-341.1,52.4769,0.011,-17899.8785
21,2020-W22,0,ACC_Accounts_Payable,-78001.67,60.46,7934.67,67903.72,0.0002,538793609.9849
21,2020-W22,1,ACC_Inventory,-47548.55,5375.12,3344.61,56991.8146,0.0003,190615394.5819
21,2020-W22,2,ACC_Cash,100689.49,-16218.06,-35831.6,46629.4246,0.0001,-1670806892.2807
21,2020-W22,3,ACC_Travel_Exp,34972.23,2106.33,1175.21,27214.6346,0.001,31982912.8053
21,2020-W22,4,ACC_COGS,226500.15,4473.84,-1369.86,188502.5777,0.0003,-258222139.7438
21,2020-W22,5,ACC_Sales_Revenue,-408505.14,-8586.72,1915.81,339398.3223,0.0002,650222698.4794
21,2020-W22,6,ACC_Accounts_Receivable,101273.83,-10071.08,-28.95,172086.4162,0.0001,-4981902.6555
21,2020-W22,7,ACC_Payroll_Exp,88989.92,18155.0,18155.0,58678.8285,0.0001,1065314133.1993
21,2020-W22,8,ACC_Rent_Exp,27866.14,4705.11,4705.11,19326.9615,0.0004,90935482.1128
21,2020-W22,9,UNKNOWN_LEAK,341.1,0.0,0.0,78.7154,0.011,0.0
22,2020-W23,0,ACC_Accounts_Payable,-87247.76,-9246.09,-9306.55,70145.91,0.0002,-652816420.4874
22,2020-W23,1,ACC_Inventory,-43716.07,3832.48,-1542.64,56583.64,0.0003,-87288185.2945
22,2020-W23,2,ACC_Cash,114756.39,14066.9,30284.96,55080.1892,0.0001,1668101328.7228
22,2020-W23,3,ACC_Travel_Exp,35163.18,190.95,-1915.38,28668.0131,0.0011,-54910138.6866
22,2020-W23,4,ACC_COGS,231913.76,5413.61,939.77,196124.39,0.0003,184311819.6859
22,2020-W23,5,ACC_Sales_Revenue,-418276.89,-9771.75,-1185.03,353217.8831,0.0002,-418573789.6304
22,2020-W23,6,ACC_Accounts_Receivable,96787.73,-4486.1,5584.98,164235.6462,0.0001,917252798.6075
22,2020-W23,7,ACC_Payroll_Exp,88989.92,0.0,-18155.0,62661.2169,0.0001,-1137614393.2385
22,2020-W23,8,ACC_Rent_Exp,27866.14,0.0,-4705.11,20543.4254,0.0004,-96659076.2114
22,2020-W23,9,UNKNOWN_LEAK,341.1,0.0,0.0,104.9538,0.011,0.0
23,2020-W24,0,ACC_Accounts_Payable,-80421.56,6826.2,16072.29,71798.3823,0.0002,1153964423.1701
23,2020-W24,1,ACC_Inventory,-42071.94,1644.13,-2188.35,55468.54,0.0004,-121384578.8672
23,2020-W24,2,ACC_Cash,114121.19,-635.2,-14702.1,63549.4792,0.0001,-934310798.6463
23,2020-W24,3,ACC_Travel_Exp,35833.39,670.21,479.26,29930.8169,0.0012,14344644.122
23,2020-W24,4,ACC_COGS,238713.89,6800.13,1386.52,203132.4777,0.0004,281647245.7626
23,2020-W24,5,ACC_Sales_Revenue,-429253.01,-10976.12,-1204.37,365780.9738,0.0002,-440535633.9125
23,2020-W24,6,ACC_Accounts_Receivable,92458.38,-4329.35,156.75,155370.8369,0.0001,24354378.1987
23,2020-W24,7,ACC_Payroll_Exp,88989.92,0.0,0.0,66643.6054,0.0001,0.0
23,2020-W24,8,ACC_Rent_Exp,27866.14,0.0,0.0,21759.8892,0.0004,0.0
23,2020-W24,9,UNKNOWN_LEAK,341.1,0.0,0.0,131.1923,0.011,0.0
24,2020-W25,0,ACC_Accounts_Payable,-64338.13,16083.43,9257.23,72133.1115,0.0001,667752806.2893
24,2020-W25,1,ACC_Inventory,-41114.03,957.91,-686.22,53851.4915,0.0006,-36953969.9588
24,2020-W25,2,ACC_Cash,100039.67,-14081.52,-13446.32,70634.1654,0.0001,-949769591.6587
24,2020-W25,3,ACC_Travel_Exp,38013.86,2180.47,1510.26,31228.5231,0.0012,47163191.792
24,2020-W25,4,ACC_COGS,246155.12,7441.23,641.1,209660.0662,0.0007,134413073.3385
24,2020-W25,5,ACC_Sales_Revenue,-443334.11,-14081.1,-3104.98,377497.4346,0.0004,-1172121989.6373
24,2020-W25,6,ACC_Accounts_Receivable,93957.96,1499.58,5828.93,145669.9069,0.0001,849099690.7706
24,2020-W25,7,ACC_Payroll_Exp,88989.92,0.0,0.0,70625.9938,0.0001,0.0
24,2020-W25,8,ACC_Rent_Exp,27866.14,0.0,0.0,22976.3531,0.0004,0.0
24,2020-W25,9,UNKNOWN_LEAK,341.1,0.0,0.0,157.4308,0.011,0.0
25,2020-W26,0,ACC_Accounts_Payable,-74003.6,-9665.47,-25748.9,73291.0477,0.0001,-1887163859.1599
25,2020-W26,1,ACC_Inventory,-39298.98,1815.05,857.14,51973.5823,0.0007,44548637.6138
25,2020-W26,2,ACC_Cash,82062.43,-17977.24,-3895.72,76500.2092,0.0001,-298023396.2948
25,2020-W26,3,ACC_Travel_Exp,40566.8,2552.94,372.47,32529.1015,0.0012,12116117.398
25,2020-W26,4,ACC_COGS,254005.54,7850.42,409.19,216057.4215,0.0008,88408542.3426
25,2020-W26,5,ACC_Sales_Revenue,-457421.23,-14087.12,-6.02,388996.0654,0.0004,-2341762.1081
25,2020-W26,6,ACC_Accounts_Receivable,100178.58,6220.62,4721.04,136558.5062,0.0001,644698170.6631
25,2020-W26,7,ACC_Payroll_Exp,107056.6,18066.68,18066.68,74861.0469,0.0001,1352490581.5603
