t_idx,time_label,src_idx,src_label,tgt_idx,tgt_label,weight,stress
6,2020-W07,6,ACC_Accounts_Receivable,2,ACC_Cash,8421.08,6.1306
7,2020-W08,0,ACC_Accounts_Payable,1,ACC_Inventory,7073.07,0.1729
7,2020-W08,1,ACC_Inventory,4,ACC_COGS,14676.09,0.5949
7,2020-W08,2,ACC_Cash,3,ACC_Travel_Exp,1310.42,0.3813
7,2020-W08,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,26896.32,0.6908
7,2020-W08,6,ACC_Accounts_Receivable,2,ACC_Cash,4507.19,0.9188
7,2020-W08,6,ACC_Accounts_Receivable,9,UNKNOWN_LEAK,166.58,0.0
8,2020-W09,0,ACC_Accounts_Payable,1,ACC_Inventory,7979.1,0.9363
8,2020-W09,1,ACC_Inventory,4,ACC_COGS,15754.45,0.9095
8,2020-W09,2,ACC_Cash,0,ACC_Accounts_Payable,9003.53,3.1277
8,2020-W09,2,ACC_Cash,3,ACC_Travel_Exp,1616.57,0.0664
8,2020-W09,2,ACC_Cash,7,ACC_Payroll_Exp,18245.21,2.5297
8,2020-W09,2,ACC_Cash,8,ACC_Rent_Exp,5368.76,2.051
8,2020-W09,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,28035.54,0.8395
8,2020-W09,6,ACC_Accounts_Receivable,2,ACC_Cash,8300.03,2.128
9,2020-W10,0,ACC_Accounts_Payable,1,ACC_Inventory,7177.78,0.1403
9,2020-W10,1,ACC_Inventory,4,ACC_COGS,12528.75,0.2873
9,2020-W10,2,ACC_Cash,0,ACC_Accounts_Payable,6942.29,1.452
9,2020-W10,2,ACC_Cash,3,ACC_Travel_Exp,1705.75,0.1923
9,2020-W10,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,22433.93,0.3013
9,2020-W10,6,ACC_Accounts_Receivable,2,ACC_Cash,18092.98,4.564
10,2020-W11,0,ACC_Accounts_Payable,1,ACC_Inventory,7232.65,0.0621
10,2020-W11,1,ACC_Inventory,4,ACC_COGS,15124.5,0.6644
10,2020-W11,2,ACC_Cash,0,ACC_Accounts_Payable,6392.52,1.1013
10,2020-W11,2,ACC_Cash,3,ACC_Travel_Exp,2089.88,0.7699
10,2020-W11,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,27310.23,0.6869
10,2020-W11,6,ACC_Accounts_Receivable,2,ACC_Cash,10498.19,1.1029
11,2020-W12,0,ACC_Accounts_Payable,1,ACC_Inventory,8120.3,1.1432
11,2020-W12,1,ACC_Inventory,4,ACC_COGS,13586.1,0.0508
11,2020-W12,2,ACC_Cash,3,ACC_Travel_Exp,1474.38,0.2471
11,2020-W12,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,25087.29,0.1865
11,2020-W12,6,ACC_Accounts_Receivable,2,ACC_Cash,24572.65,3.5117
11,2020-W12,6,ACC_Accounts_Receivable,9,UNKNOWN_LEAK,340.01,6.7838
12,2020-W13,0,ACC_Accounts_Payable,1,ACC_Inventory,7967.31,0.8339
12,2020-W13,1,ACC_Inventory,4,ACC_COGS,9474.53,1.5435
12,2020-W13,2,ACC_Cash,0,ACC_Accounts_Payable,7142.84,1.2898
12,2020-W13,2,ACC_Cash,3,ACC_Travel_Exp,2820.57,1.9565
12,2020-W13,2,ACC_Cash,7,ACC_Payroll_Exp,14782.04,1.6838
12,2020-W13,2,ACC_Cash,8,ACC_Rent_Exp,5803.61,2.1219
12,2020-W13,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,16918.91,1.5647
12,2020-W13,6,ACC_Accounts_Receivable,2,ACC_Cash,22541.88,2.0951
13,2020-W14,0,ACC_Accounts_Payable,1,ACC_Inventory,9644.97,3.019
13,2020-W14,1,ACC_Inventory,4,ACC_COGS,10193.5,1.7747
13,2020-W14,2,ACC_Cash,0,ACC_Accounts_Payable,15176.82,3.2476
13,2020-W14,2,ACC_Cash,3,ACC_Travel_Exp,3010.0,1.8436
13,2020-W14,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,17623.89,1.9517
13,2020-W14,6,ACC_Accounts_Receivable,2,ACC_Cash,15269.21,0.8036
14,2020-W15,0,ACC_Accounts_Payable,1,ACC_Inventory,9909.42,2.3945
14,2020-W15,1,ACC_Inventory,4,ACC_COGS,6955.23,3.3246
14,2020-W15,2,ACC_Cash,3,ACC_Travel_Exp,2690.61,1.0636
14,2020-W15,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,12283.91,3.2878
14,2020-W15,6,ACC_Accounts_Receivable,2,ACC_Cash,19959.56,1.2365
15,2020-W16,0,ACC_Accounts_Payable,1,ACC_Inventory,7337.38,0.2964
15,2020-W16,1,ACC_Inventory,4,ACC_COGS,5047.1,2.9379
15,2020-W16,2,ACC_Cash,3,ACC_Travel_Exp,1759.02,0.2804
15,2020-W16,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,9129.67,2.8593
15,2020-W16,6,ACC_Accounts_Receivable,2,ACC_Cash,19241.26,0.9624
16,2020-W17,0,ACC_Accounts_Payable,1,ACC_Inventory,6870.29,0.7334
16,2020-W17,1,ACC_Inventory,4,ACC_COGS,5305.78,2.0158
16,2020-W17,2,ACC_Cash,0,ACC_Accounts_Payable,7232.65,0.59
16,2020-W17,2,ACC_Cash,3,ACC_Travel_Exp,1861.66,0.2314
16,2020-W17,2,ACC_Cash,7,ACC_Payroll_Exp,18834.01,2.596
16,2020-W17,2,ACC_Cash,8,ACC_Rent_Exp,5305.31,2.0992
16,2020-W17,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,9244.52,2.0334
16,2020-W17,6,ACC_Accounts_Receivable,2,ACC_Cash,30371.23,2.269
17,2020-W18,0,ACC_Accounts_Payable,1,ACC_Inventory,5961.88,1.656
17,2020-W18,1,ACC_Inventory,4,ACC_COGS,5898.35,1.4517
17,2020-W18,2,ACC_Cash,0,ACC_Accounts_Payable,13310.51,1.7662
17,2020-W18,2,ACC_Cash,3,ACC_Travel_Exp,1470.29,0.9958
17,2020-W18,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,10592.71,1.4262
17,2020-W18,6,ACC_Accounts_Receivable,2,ACC_Cash,39087.03,2.9211
18,2020-W19,0,ACC_Accounts_Payable,1,ACC_Inventory,7150.16,0.4034
18,2020-W19,1,ACC_Inventory,4,ACC_COGS,6061.52,1.1739
18,2020-W19,2,ACC_Cash,0,ACC_Accounts_Payable,15040.38,1.8412
18,2020-W19,2,ACC_Cash,3,ACC_Travel_Exp,1894.98,0.115
18,2020-W19,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,10589.43,1.1959
18,2020-W19,6,ACC_Accounts_Receivable,2,ACC_Cash,24876.45,0.677
19,2020-W20,0,ACC_Accounts_Payable,1,ACC_Inventory,7226.21,0.4402
19,2020-W20,1,ACC_Inventory,4,ACC_COGS,6608.41,0.8674
19,2020-W20,2,ACC_Cash,3,ACC_Travel_Exp,3424.49,2.6736
19,2020-W20,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,12012.73,0.8244
19,2020-W20,6,ACC_Accounts_Receivable,2,ACC_Cash,17744.58,0.2208
20,2020-W21,0,ACC_Accounts_Payable,1,ACC_Inventory,7874.21,0.1484
20,2020-W21,1,ACC_Inventory,4,ACC_COGS,5791.09,0.9421
20,2020-W21,2,ACC_Cash,3,ACC_Travel_Exp,1783.32,0.5815
20,2020-W21,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,10502.53,0.9064
20,2020-W21,6,ACC_Accounts_Receivable,2,ACC_Cash,15194.37,0.7085
21,2020-W22,0,ACC_Accounts_Payable,1,ACC_Inventory,9848.96,1.9982
21,2020-W22,1,ACC_Inventory,4,ACC_COGS,4567.08,1.1742
21,2020-W22,2,ACC_Cash,0,ACC_Accounts_Payable,16779.71,1.8706
21,2020-W22,2,ACC_Cash,3,ACC_Travel_Exp,1322.95,1.3522
21,2020-W22,2,ACC_Cash,7,ACC_Payroll_Exp,18155.0,2.43
21,2020-W22,2,ACC_Cash,8,ACC_Rent_Exp,4705.11,1.8236
21,2020-W22,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,8586.72,1.0849
21,2020-W22,6,ACC_Accounts_Receivable,2,ACC_Cash,21546.47,0.0126
22,2020-W23,0,ACC_Accounts_Payable,1,ACC_Inventory,9246.09,1.0903
22,2020-W23,1,ACC_Inventory,4,ACC_COGS,5329.6,0.7685
22,2020-W23,2,ACC_Cash,0,ACC_Accounts_Payable,5961.88,0.1217
22,2020-W23,2,ACC_Cash,3,ACC_Travel_Exp,2176.5,0.0657
22,2020-W23,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,9771.75,0.7246
22,2020-W23,6,ACC_Accounts_Receivable,2,ACC_Cash,14330.87,1.0225
23,2020-W24,0,ACC_Accounts_Payable,1,ACC_Inventory,8444.26,0.2806
23,2020-W24,1,ACC_Inventory,4,ACC_COGS,6274.26,0.3099
23,2020-W24,2,ACC_Cash,0,ACC_Accounts_Payable,15270.46,1.3087
23,2020-W24,2,ACC_Cash,3,ACC_Travel_Exp,1322.02,1.2505
23,2020-W24,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,10976.12,0.3693
23,2020-W24,6,ACC_Accounts_Receivable,2,ACC_Cash,13657.63,1.2327
24,2020-W25,0,ACC_Accounts_Payable,1,ACC_Inventory,8399.14,0.2218
24,2020-W25,1,ACC_Inventory,4,ACC_COGS,7012.52,0.3367
24,2020-W25,2,ACC_Cash,3,ACC_Travel_Exp,548.63,2.3615
24,2020-W25,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,14081.1,0.921
24,2020-W25,6,ACC_Accounts_Receivable,2,ACC_Cash,19381.85,0.2478
25,2020-W26,0,ACC_Accounts_Payable,1,ACC_Inventory,9665.47,1.2103
25,2020-W26,1,ACC_Inventory,4,ACC_COGS,7577.53,0.9532
25,2020-W26,2,ACC_Cash,0,ACC_Accounts_Payable,16982.35,1.3791
25,2020-W26,2,ACC_Cash,3,ACC_Travel_Exp,3443.78,1.9773
25,2020-W26,2,ACC_Cash,7,ACC_Payroll_Exp,18066.68,2.1736
25,2020-W26,2,ACC_Cash,8,ACC_Rent_Exp,5224.12,2.3484
25,2020-W26,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,14087.12,1.1646
25,2020-W26,6,ACC_Accounts_Receivable,2,ACC_Cash,14166.39,0.9409
26,2020-W27,0,ACC_Accounts_Payable,1,ACC_Inventory,8632.41,0.3781
26,2020-W27,1,ACC_Inventory,4,ACC_COGS,11729.56,6.6464
26,2020-W27,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,21422.85,6.0086
26,2020-W27,6,ACC_Accounts_Receivable,2,ACC_Cash,6915.23,1.9219
27,2020-W28,0,ACC_Accounts_Payable,1,ACC_Inventory,7690.83,0.3184
27,2020-W28,1,ACC_Inventory,4,ACC_COGS,12871.57,3.5951
27,2020-W28,2,ACC_Cash,3,ACC_Travel_Exp,3087.44,1.4066
27,2020-W28,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,22566.53,3.2079
27,2020-W28,6,ACC_Accounts_Receivable,2,ACC_Cash,10271.47,1.1532
28,2020-W29,0,ACC_Accounts_Payable,1,ACC_Inventory,7786.01,0.2642
28,2020-W29,1,ACC_Inventory,4,ACC_COGS,13572.71,2.6319
28,2020-W29,2,ACC_Cash,0,ACC_Accounts_Payable,15625.35,1.1322
28,2020-W29,2,ACC_Cash,3,ACC_Travel_Exp,1042.41,0.8031
28,2020-W29,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,25312.48,2.8328
28,2020-W29,6,ACC_Accounts_Receivable,2,ACC_Cash,11389.51,0.8813
29,2020-W30,0,ACC_Accounts_Payable,1,ACC_Inventory,9794.56,1.5224
29,2020-W30,1,ACC_Inventory,4,ACC_COGS,16721.98,3.0087
29,2020-W30,2,ACC_Cash,0,ACC_Accounts_Payable,17120.3,1.1875
29,2020-W30,2,ACC_Cash,3,ACC_Travel_Exp,1081.56,0.6811
29,2020-W30,2,ACC_Cash,7,ACC_Payroll_Exp,20722.72,2.623
29,2020-W30,2,ACC_Cash,8,ACC_Rent_Exp,6658.59,3.1465
29,2020-W30,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,29470.83,2.8192
29,2020-W30,6,ACC_Accounts_Receivable,2,ACC_Cash,12194.04,0.642
30,2020-W31,0,ACC_Accounts_Payable,1,ACC_Inventory,8607.9,0.1373
30,2020-W31,1,ACC_Inventory,4,ACC_COGS,14398.58,1.5075
30,2020-W31,2,ACC_Cash,3,ACC_Travel_Exp,1379.01,0.3601
30,2020-W31,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,26061.35,1.5298
30,2020-W31,6,ACC_Accounts_Receivable,2,ACC_Cash,12375.15,0.5737
31,2020-W32,0,ACC_Accounts_Payable,1,ACC_Inventory,9443.76,1.0004
31,2020-W32,1,ACC_Inventory,4,ACC_COGS,14965.33,1.3949
31,2020-W32,2,ACC_Cash,0,ACC_Accounts_Payable,18481.37,1.4278
31,2020-W32,2,ACC_Cash,3,ACC_Travel_Exp,3428.21,1.6074
31,2020-W32,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,26767.71,1.3706
31,2020-W32,6,ACC_Accounts_Receivable,2,ACC_Cash,12312.97,0.4629
32,2020-W33,0,ACC_Accounts_Payable,1,ACC_Inventory,7318.02,1.9337
32,2020-W33,1,ACC_Inventory,4,ACC_COGS,17069.48,1.6704
32,2020-W33,2,ACC_Cash,3,ACC_Travel_Exp,2779.12,0.9967
32,2020-W33,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,30487.38,1.6547
32,2020-W33,6,ACC_Accounts_Receivable,2,ACC_Cash,12523.25,0.3017
33,2020-W34,0,ACC_Accounts_Payable,1,ACC_Inventory,8647.2,0.1119
33,2020-W34,1,ACC_Inventory,4,ACC_COGS,16354.95,1.2188
33,2020-W34,2,ACC_Cash,3,ACC_Travel_Exp,1033.32,0.695
33,2020-W34,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,29286.0,1.2156
33,2020-W34,6,ACC_Accounts_Receivable,2,ACC_Cash,16635.63,0.8693
34,2020-W35,0,ACC_Accounts_Payable,1,ACC_Inventory,7571.88,1.4109
34,2020-W35,1,ACC_Inventory,4,ACC_COGS,14185.28,0.5292
34,2020-W35,2,ACC_Cash,3,ACC_Travel_Exp,3339.93,1.3984
34,2020-W35,2,ACC_Cash,7,ACC_Payroll_Exp,18876.79,2.1584
34,2020-W35,2,ACC_Cash,8,ACC_Rent_Exp,4943.7,1.7701
34,2020-W35,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,25857.41,0.5764
34,2020-W35,6,ACC_Accounts_Receivable,2,ACC_Cash,17759.44,1.5947
35,2020-W36,0,ACC_Accounts_Payable,1,ACC_Inventory,10403.42,2.4217
35,2020-W36,1,ACC_Inventory,4,ACC_COGS,15372.37,0.7232
35,2020-W36,2,ACC_Cash,0,ACC_Accounts_Payable,8444.26,0.18
35,2020-W36,2,ACC_Cash,3,ACC_Travel_Exp,1979.12,0.0881
35,2020-W36,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,28375.69,0.8443
35,2020-W36,6,ACC_Accounts_Receivable,2,ACC_Cash,15114.95,0.5603
36,2020-W37,0,ACC_Accounts_Payable,1,ACC_Inventory,9642.02,1.0358
36,2020-W37,1,ACC_Inventory,4,ACC_COGS,13226.32,0.0825
36,2020-W37,2,ACC_Cash,0,ACC_Accounts_Payable,25964.2,2.4781
36,2020-W37,2,ACC_Cash,3,ACC_Travel_Exp,2488.34,0.4726
36,2020-W37,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,25426.76,0.1779
36,2020-W37,6,ACC_Accounts_Receivable,2,ACC_Cash,26914.06,4.1138
37,2020-W38,0,ACC_Accounts_Payable,1,ACC_Inventory,7775.37,1.0142
37,2020-W38,1,ACC_Inventory,4,ACC_COGS,9838.37,1.6792
37,2020-W38,2,ACC_Cash,0,ACC_Accounts_Payable,17580.57,0.9722
37,2020-W38,2,ACC_Cash,3,ACC_Travel_Exp,2526.42,0.3911
37,2020-W38,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,18494.66,1.6162
37,2020-W38,6,ACC_Accounts_Receivable,2,ACC_Cash,28807.55,3.1063
38,2020-W39,0,ACC_Accounts_Payable,1,ACC_Inventory,7164.65,1.4857
38,2020-W39,1,ACC_Inventory,4,ACC_COGS,12676.02,0.7467
38,2020-W39,2,ACC_Cash,3,ACC_Travel_Exp,1405.48,0.5795
38,2020-W39,2,ACC_Cash,7,ACC_Payroll_Exp,21170.52,2.4187
38,2020-W39,2,ACC_Cash,8,ACC_Rent_Exp,3356.24,1.091
38,2020-W39,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,21794.69,1.1768
38,2020-W39,6,ACC_Accounts_Receivable,2,ACC_Cash,26336.85,1.767
39,2020-W40,0,ACC_Accounts_Payable,1,ACC_Inventory,6006.26,2.3604
39,2020-W40,1,ACC_Inventory,4,ACC_COGS,8610.72,2.9028
39,2020-W40,2,ACC_Cash,0,ACC_Accounts_Payable,8647.2,0.0049
39,2020-W40,2,ACC_Cash,3,ACC_Travel_Exp,2085.24,0.0516
39,2020-W40,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,15114.76,3.1876
39,2020-W40,6,ACC_Accounts_Receivable,2,ACC_Cash,19498.0,0.4078
40,2020-W41,0,ACC_Accounts_Payable,1,ACC_Inventory,7690.88,0.5277
40,2020-W41,1,ACC_Inventory,4,ACC_COGS,9923.32,1.6057
40,2020-W41,2,ACC_Cash,3,ACC_Travel_Exp,935.74,1.3308
40,2020-W41,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,17446.03,1.7533
40,2020-W41,6,ACC_Accounts_Receivable,2,ACC_Cash,28189.9,1.7238
41,2020-W42,0,ACC_Accounts_Payable,1,ACC_Inventory,8028.18,0.2491
41,2020-W42,1,ACC_Inventory,4,ACC_COGS,6931.95,2.454
41,2020-W42,2,ACC_Cash,0,ACC_Accounts_Payable,16960.04,0.9832
41,2020-W42,2,ACC_Cash,3,ACC_Travel_Exp,2044.1,0.0067
41,2020-W42,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,12689.88,2.4124
41,2020-W42,6,ACC_Accounts_Receivable,2,ACC_Cash,29362.73,1.6026
42,2020-W43,0,ACC_Accounts_Payable,1,ACC_Inventory,7855.91,0.2874
42,2020-W43,1,ACC_Inventory,4,ACC_COGS,6791.59,1.9323
42,2020-W43,2,ACC_Cash,0,ACC_Accounts_Payable,7571.88,0.0479
42,2020-W43,2,ACC_Cash,3,ACC_Travel_Exp,2040.99,0.0976
42,2020-W43,2,ACC_Cash,7,ACC_Payroll_Exp,18513.78,2.0297
42,2020-W43,2,ACC_Cash,8,ACC_Rent_Exp,6428.78,3.6307
42,2020-W43,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,11595.55,2.0455
42,2020-W43,6,ACC_Accounts_Receivable,2,ACC_Cash,19555.59,0.1398
43,2020-W44,0,ACC_Accounts_Payable,1,ACC_Inventory,8541.46,0.3543
43,2020-W44,1,ACC_Inventory,4,ACC_COGS,3991.71,2.3542
43,2020-W44,2,ACC_Cash,3,ACC_Travel_Exp,2903.24,0.9532
43,2020-W44,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,6876.54,2.3569
43,2020-W44,6,ACC_Accounts_Receivable,2,ACC_Cash,29352.06,1.3328
44,2020-W45,0,ACC_Accounts_Payable,1,ACC_Inventory,7115.2,0.8498
44,2020-W45,1,ACC_Inventory,4,ACC_COGS,4778.39,1.6115
44,2020-W45,2,ACC_Cash,0,ACC_Accounts_Payable,9443.76,0.2756
44,2020-W45,2,ACC_Cash,3,ACC_Travel_Exp,857.93,1.8047
44,2020-W45,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,8395.0,1.6019
44,2020-W45,6,ACC_Accounts_Receivable,2,ACC_Cash,24231.15,0.2888
44,2020-W45,6,ACC_Accounts_Receivable,9,UNKNOWN_LEAK,778.56,0.0
45,2020-W46,0,ACC_Accounts_Payable,1,ACC_Inventory,8032.0,0.0044
45,2020-W46,1,ACC_Inventory,4,ACC_COGS,5980.89,1.0697
45,2020-W46,2,ACC_Cash,0,ACC_Accounts_Payable,10403.42,0.3052
45,2020-W46,2,ACC_Cash,3,ACC_Travel_Exp,3587.02,2.1399
45,2020-W46,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,11317.82,0.9626
45,2020-W46,6,ACC_Accounts_Receivable,2,ACC_Cash,23516.9,0.0072
46,2020-W47,0,ACC_Accounts_Payable,1,ACC_Inventory,9501.33,1.3755
46,2020-W47,1,ACC_Inventory,4,ACC_COGS,6483.63,0.7869
46,2020-W47,2,ACC_Cash,0,ACC_Accounts_Payable,7164.65,0.2003
46,2020-W47,2,ACC_Cash,3,ACC_Travel_Exp,1879.52,0.3704
46,2020-W47,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,12271.51,0.682
46,2020-W47,6,ACC_Accounts_Receivable,2,ACC_Cash,18277.95,1.2171
47,2020-W48,0,ACC_Accounts_Payable,1,ACC_Inventory,6896.79,1.0693
47,2020-W48,1,ACC_Inventory,4,ACC_COGS,6557.45,0.6318
47,2020-W48,2,ACC_Cash,0,ACC_Accounts_Payable,15631.28,0.8381
47,2020-W48,2,ACC_Cash,3,ACC_Travel_Exp,603.81,1.9618
47,2020-W48,2,ACC_Cash,7,ACC_Payroll_Exp,17692.5,1.9402
47,2020-W48,2,ACC_Cash,8,ACC_Rent_Exp,5978.88,2.6779
47,2020-W48,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,11347.89,0.6982
47,2020-W48,6,ACC_Accounts_Receivable,2,ACC_Cash,27061.98,0.6324
47,2020-W48,6,ACC_Accounts_Receivable,9,UNKNOWN_LEAK,127.73,0.2921
48,2020-W49,0,ACC_Accounts_Payable,1,ACC_Inventory,10601.68,2.7672
48,2020-W49,1,ACC_Inventory,4,ACC_COGS,6620.94,0.4862
48,2020-W49,2,ACC_Cash,0,ACC_Accounts_Payable,14034.44,0.5319
48,2020-W49,2,ACC_Cash,3,ACC_Travel_Exp,1989.59,0.051
48,2020-W49,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,12581.93,0.3464
48,2020-W49,6,ACC_Accounts_Receivable,2,ACC_Cash,14351.44,2.7722
49,2020-W50,0,ACC_Accounts_Payable,1,ACC_Inventory,8419.53,0.419
49,2020-W50,1,ACC_Inventory,4,ACC_COGS,7922.95,0.2112
49,2020-W50,2,ACC_Cash,0,ACC_Accounts_Payable,8541.46,0.0667
49,2020-W50,2,ACC_Cash,3,ACC_Travel_Exp,2488.75,0.7033
49,2020-W50,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,13770.37,0.1092
49,2020-W50,6,ACC_Accounts_Receivable,2,ACC_Cash,13608.45,2.1644
50,2020-W51,0,ACC_Accounts_Payable,1,ACC_Inventory,7448.81,0.4628
50,2020-W51,1,ACC_Inventory,4,ACC_COGS,10892.07,1.6324
50,2020-W51,2,ACC_Cash,0,ACC_Accounts_Payable,8032.0,0.03
50,2020-W51,2,ACC_Cash,3,ACC_Travel_Exp,1819.7,0.0992
50,2020-W51,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,18887.83,1.5859
50,2020-W51,6,ACC_Accounts_Receivable,2,ACC_Cash,11463.49,2.1072
51,2020-W52,0,ACC_Accounts_Payable,1,ACC_Inventory,7511.15,0.4349
51,2020-W52,1,ACC_Inventory,4,ACC_COGS,7860.46,0.3908
51,2020-W52,2,ACC_Cash,3,ACC_Travel_Exp,1676.33,0.319
51,2020-W52,2,ACC_Cash,7,ACC_Payroll_Exp,16938.43,2.0628
51,2020-W52,2,ACC_Cash,8,ACC_Rent_Exp,1553.29,0.2244
51,2020-W52,5,ACC_Sales_Revenue,6,ACC_Accounts_Receivable,14116.88,0.441
51,2020-W52,6,ACC_Accounts_Receivable,2,ACC_Cash,7743.61,2.2706
