Trans_Date,Src,Tgt,Amount
2020-03,五条新町,五条堀川,2893
2020-03,五条新町,五条室町,3047
2020-03,五条新町,四条新町,3301
2020-03,五条烏丸,五条室町,3246
2020-03,五条烏丸,五条車屋町,3372
2020-03,五条烏丸,四条烏丸,3477
2020-03,五条車屋町,五条烏丸,3393
2020-03,五条車屋町,四条車屋町,3418
2020-03,四条堀川,三条堀川,2856
2020-03,四条堀川,五条堀川,3144
2020-03,四条堀川,四条新町,2985
2020-03,四条室町,三条室町,3328
2020-03,四条室町,五条室町,3393
2020-03,四条室町,四条新町,3227
2020-03,四条室町,四条烏丸,3380
2020-03,四条新町,三条新町,3041
2020-03,四条新町,五条新町,3258
2020-03,四条新町,四条堀川,3101
2020-03,四条新町,四条室町,3175
2020-03,四条烏丸,三条烏丸,3516
2020-03,四条烏丸,五条烏丸,3558
2020-03,四条烏丸,四条室町,3353
2020-03,四条烏丸,四条車屋町,3588
2020-03,四条車屋町,三条車屋町,3120
2020-03,四条車屋町,五条車屋町,3357
2020-03,四条車屋町,四条烏丸,3595
2020-04,一条堀川,一条新町,2576
2020-04,一条堀川,二条堀川,2536
2020-04,一条室町,一条新町,2598
2020-04,一条室町,一条烏丸,2911
2020-04,一条室町,二条室町,2865
2020-04,一条新町,一条堀川,2550
2020-04,一条新町,一条室町,2769
2020-04,一条新町,二条新町,2682
2020-04,一条烏丸,一条室町,2878
2020-04,一条烏丸,一条車屋町,3046
2020-04,一条烏丸,二条烏丸,2957
2020-04,一条車屋町,一条烏丸,3063
2020-04,一条車屋町,二条車屋町,2837
2020-04,三条堀川,三条新町,2895
2020-04,三条堀川,二条堀川,2691
2020-04,三条堀川,四条堀川,2796
2020-04,三条室町,三条新町,2983
2020-04,三条室町,三条烏丸,3147
2020-04,三条室町,二条室町,3111
2020-04,三条室町,四条室町,3165
2020-04,三条新町,三条堀川,2808
2020-04,三条新町,三条室町,3095
2020-04,三条新町,二条新町,2850
2020-04,三条新町,四条新町,2944
2020-04,三条烏丸,三条室町,3216
2020-04,三条烏丸,三条車屋町,3267
2020-04,三条烏丸,二条烏丸,3123
2020-04,三条烏丸,四条烏丸,3306
2020-04,三条車屋町,三条烏丸,3316
2020-04,三条車屋町,二条車屋町,3018
2020-04,三条車屋町,四条車屋町,3168
2020-04,二条堀川,一条堀川,2537
2020-04,二条堀川,三条堀川,2734
2020-04,二条堀川,二条新町,2687
2020-04,二条室町,一条室町,2852
2020-04,二条室町,三条室町,2926
2020-04,二条室町,二条新町,2934
2020-04,二条室町,二条烏丸,3029
2020-04,二条新町,一条新町,2728
2020-04,二条新町,三条新町,2858
2020-04,二条新町,二条堀川,2661
2020-04,二条新町,二条室町,2875
2020-04,二条烏丸,一条烏丸,3120
2020-04,二条烏丸,三条烏丸,3136
2020-04,二条烏丸,二条室町,2912
2020-04,二条烏丸,二条車屋町,3170
2020-04,二条車屋町,一条車屋町,2843
2020-04,二条車屋町,三条車屋町,3096
2020-04,二条車屋町,二条烏丸,3218
2020-04,五条堀川,五条新町,2807
2020-04,五条堀川,四条堀川,2882
2020-04,五条室町,五条新町,2951
2020-04,五条室町,五条烏丸,3110
2020-04,五条室町,四条室町,3381
2020-04,五条新町,五条堀川,2858
2020-04,五条新町,五条室町,2909
2020-04,五条新町,四条新町,3173
2020-04,五条烏丸,五条室町,3105
2020-04,五条烏丸,五条車屋町,3279
2020-04,五条烏丸,四条烏丸,3526
2020-04,五条車屋町,五条烏丸,3289
2020-04,五条車屋町,四条車屋町,3393
2020-04,四条堀川,三条堀川,2866
2020-04,四条堀川,五条堀川,2991
2020-04,四条堀川,四条新町,3089
2020-04,四条室町,三条室町,3215
2020-04,四条室町,五条室町,3238
2020-04,四条室町,四条新町,3181
2020-04,四条室町,四条烏丸,3357
2020-04,四条新町,三条新町,2969
2020-04,四条新町,五条新町,3122
2020-04,四条新町,四条堀川,3046
2020-04,四条新町,四条室町,3130
2020-04,四条烏丸,三条烏丸,3309
2020-04,四条烏丸,五条烏丸,3541
2020-04,四条烏丸,四条室町,3332
2020-04,四条烏丸,四条車屋町,3467
2020-04,四条車屋町,三条車屋町,3100
2020-04,四条車屋町,五条車屋町,3260
2020-04,四条車屋町,四条烏丸,3438
2020-05,一条堀川,一条新町,2658
2020-05,一条堀川,二条堀川,2614
2020-05,一条室町,一条新町,2792
2020-05,一条室町,一条烏丸,2963
2020-05,一条室町,二条室町,2939
2020-05,一条新町,一条堀川,2658
2020-05,一条新町,一条室町,2799
2020-05,一条新町,二条新町,2771
2020-05,一条烏丸,一条室町,2980
2020-05,一条烏丸,一条車屋町,3151
2020-05,一条烏丸,二条烏丸,3127
2020-05,一条車屋町,一条烏丸,3112
2020-05,一条車屋町,二条車屋町,2909
2020-05,三条堀川,三条新町,2973
2020-05,三条堀川,二条堀川,2798
2020-05,三条堀川,四条堀川,2932
2020-05,三条室町,三条新町,3078
2020-05,三条室町,三条烏丸,3243
2020-05,三条室町,二条室町,3082
2020-05,三条室町,四条室町,3246
2020-05,三条新町,三条堀川,3035
2020-05,三条新町,三条室町,3035
2020-05,三条新町,二条新町,2902
2020-05,三条新町,四条新町,3060
2020-05,三条烏丸,三条室町,3298
2020-05,三条烏丸,三条車屋町,3454
2020-05,三条烏丸,二条烏丸,3270
2020-05,三条烏丸,四条烏丸,3322
2020-05,三条車屋町,三条烏丸,3470
2020-05,三条車屋町,二条車屋町,3112
2020-05,三条車屋町,四条車屋町,3304
2020-05,二条堀川,一条堀川,2590
2020-05,二条堀川,三条堀川,2743
2020-05,二条堀川,二条新町,2747
2020-05,二条室町,一条室町,3000
2020-05,二条室町,三条室町,3127
2020-05,二条室町,二条新町,2925
2020-05,二条室町,二条烏丸,3124
2020-05,二条新町,一条新町,2761
2020-05,二条新町,三条新町,2927
2020-05,二条新町,二条堀川,2788
2020-05,二条新町,二条室町,2919
2020-05,二条烏丸,一条烏丸,3102
2020-05,二条烏丸,三条烏丸,3322
2020-05,二条烏丸,二条室町,3125
2020-05,二条烏丸,二条車屋町,3234
2020-05,二条車屋町,一条車屋町,2900
2020-05,二条車屋町,三条車屋町,3091
2020-05,二条車屋町,二条烏丸,3241
2020-05,五条堀川,五条新町,2903
2020-05,五条堀川,四条堀川,3148
2020-05,五条室町,五条新町,3164
2020-05,五条室町,五条烏丸,3135
2020-05,五条室町,四条室町,3424
2020-05,五条新町,五条堀川,2858
2020-05,五条新町,五条室町,3118
2020-05,五条新町,四条新町,3279
2020-05,五条烏丸,五条室町,3281
2020-05,五条烏丸,五条車屋町,3418
2020-05,五条烏丸,四条烏丸,3557
2020-05,五条車屋町,五条烏丸,3370
2020-05,五条車屋町,四条車屋町,3479
2020-05,四条堀川,三条堀川,3037
2020-05,四条堀川,五条堀川,3016
2020-05,四条堀川,四条新町,3129
2020-05,四条室町,三条室町,3281
2020-05,四条室町,五条室町,3385
2020-05,四条室町,四条新町,3330
2020-05,四条室町,四条烏丸,3463
2020-05,四条新町,三条新町,3113
2020-05,四条新町,五条新町,3279
2020-05,四条新町,四条堀川,3074
2020-05,四条新町,四条室町,3261
2020-05,四条烏丸,三条烏丸,3373
2020-05,四条烏丸,五条烏丸,3514
2020-05,四条烏丸,四条室町,3419
2020-05,四条烏丸,四条車屋町,3577
2020-05,四条車屋町,三条車屋町,3252
2020-05,四条車屋町,五条車屋町,3410
2020-05,四条車屋町,四条烏丸,3535
2020-06,一条堀川,一条新町,2548
2020-06,一条堀川,二条堀川,2504
2020-06,一条室町,一条新町,2719
2020-06,一条室町,一条烏丸,2796
2020-06,一条室町,二条室町,2819
2020-06,一条新町,一条堀川,2539
2020-06,一条新町,一条室町,2700
2020-06,一条新町,二条新町,2660
2020-06,一条烏丸,一条室町,2775
2020-06,一条烏丸,一条車屋町,3006
2020-06,一条烏丸,二条烏丸,3014
2020-06,一条車屋町,一条烏丸,2911
2020-06,一条車屋町,二条車屋町,2898
2020-06,三条堀川,三条新町,2894
2020-06,三条堀川,二条堀川,2776
2020-06,三条堀川,四条堀川,2820
2020-06,三条室町,三条新町,3068
2020-06,三条室町,三条烏丸,3239
2020-06,三条室町,二条室町,3037
2020-06,三条室町,四条室町,3116
2020-06,三条新町,三条堀川,2858
2020-06,三条新町,三条室町,3000
2020-06,三条新町,二条新町,2876
2020-06,三条新町,四条新町,3043
2020-06,三条烏丸,三条室町,3219
2020-06,三条烏丸,三条車屋町,3265
2020-06,三条烏丸,二条烏丸,3139
2020-06,三条烏丸,四条烏丸,3265
2020-06,三条車屋町,三条烏丸,3345
2020-06,三条車屋町,二条車屋町,3052
2020-06,三条車屋町,四条車屋町,3136
2020-06,二条堀川,一条堀川,2552
2020-06,二条堀川,三条堀川,2831
2020-06,二条堀川,二条新町,2693
2020-06,二条室町,一条室町,2893
2020-06,二条室町,三条室町,3018
2020-06,二条室町,二条新町,2925
2020-06,二条室町,二条烏丸,2858
2020-06,二条新町,一条新町,2819
2020-06,二条新町,三条新町,2859
2020-06,二条新町,二条堀川,2655
2020-06,二条新町,二条室町,2716
2020-06,二条烏丸,一条烏丸,3017
2020-06,二条烏丸,三条烏丸,3157
2020-06,二条烏丸,二条室町,2988
2020-06,二条烏丸,二条車屋町,3097
2020-06,二条車屋町,一条車屋町,2849
2020-06,二条車屋町,三条車屋町,3053
2020-06,二条車屋町,二条烏丸,3163
2020-06,五条堀川,五条新町,2869
2020-06,五条堀川,四条堀川,3032
2020-06,五条室町,五条新町,2978
2020-06,五条室町,五条烏丸,3147
2020-06,五条室町,四条室町,3262
2020-06,五条新町,五条堀川,2851
2020-06,五条新町,五条室町,2979
2020-06,五条新町,四条新町,3215
2020-06,五条烏丸,五条室町,3220
2020-06,五条烏丸,五条車屋町,3312
2020-06,五条烏丸,四条烏丸,3420
2020-06,五条車屋町,五条烏丸,3294
2020-06,五条車屋町,四条車屋町,3283
2020-06,四条堀川,三条堀川,2781
2020-06,四条堀川,五条堀川,2976
2020-06,四条堀川,四条新町,3023
2020-06,四条室町,三条室町,3076
2020-06,四条室町,五条室町,3335
2020-06,四条室町,四条新町,3168
2020-06,四条室町,四条烏丸,3324
2020-06,四条新町,三条新町,3018
2020-06,四条新町,五条新町,3154
2020-06,四条新町,四条堀川,3008
2020-06,四条新町,四条室町,3050
2020-06,四条烏丸,三条烏丸,3361
2020-06,四条烏丸,五条烏丸,3427
2020-06,四条烏丸,四条室町,3263
2020-06,四条烏丸,四条車屋町,3394
2020-06,四条車屋町,三条車屋町,3142
2020-06,四条車屋町,五条車屋町,3257
2020-06,四条車屋町,四条烏丸,3396
2020-07,一条堀川,一条新町,2605
2020-07,一条堀川,二条堀川,2659
2020-07,一条室町,一条新町,2805
2020-07,一条室町,一条烏丸,2994
2020-07,一条室町,二条室町,2972
2020-07,一条新町,一条堀川,2610
2020-07,一条新町,一条室町,2798
2020-07,一条新町,二条新町,2855
2020-07,一条烏丸,一条室町,3032
2020-07,一条烏丸,一条車屋町,3003
2020-07,一条烏丸,二条烏丸,3143
2020-07,一条車屋町,一条烏丸,3046
2020-07,一条車屋町,二条車屋町,2978
2020-07,三条堀川,三条新町,2983
2020-07,三条堀川,二条堀川,2757
2020-07,三条堀川,四条堀川,2917
2020-07,三条室町,三条新町,3048
2020-07,三条室町,三条烏丸,3398
2020-07,三条室町,二条室町,3135
2020-07,三条室町,四条室町,3218
2020-07,三条新町,三条堀川,2888
2020-07,三条新町,三条室町,3064
2020-07,三条新町,二条新町,2895
2020-07,三条新町,四条新町,3102
2020-07,三条烏丸,三条室町,3264
2020-07,三条烏丸,三条車屋町,3366
2020-07,三条烏丸,二条烏丸,3293
2020-07,三条烏丸,四条烏丸,3496
2020-07,三条車屋町,三条烏丸,3372
2020-07,三条車屋町,二条車屋町,3162
2020-07,三条車屋町,四条車屋町,3293
2020-07,二条堀川,一条堀川,2614
2020-07,二条堀川,三条堀川,2839
2020-07,二条堀川,二条新町,2756
2020-07,二条室町,一条室町,2987
2020-07,二条室町,三条室町,3198
2020-07,二条室町,二条新町,3077
2020-07,二条室町,二条烏丸,3084
2020-07,二条新町,一条新町,2826
2020-07,二条新町,三条新町,2979
2020-07,二条新町,二条堀川,2789
2020-07,二条新町,二条室町,2911
2020-07,二条烏丸,一条烏丸,3068
2020-07,二条烏丸,三条烏丸,3187
2020-07,二条烏丸,二条室町,3039
2020-07,二条烏丸,二条車屋町,3234
2020-07,二条車屋町,一条車屋町,2931
2020-07,二条車屋町,三条車屋町,3075
2020-07,二条車屋町,二条烏丸,3344
2020-07,五条堀川,五条新町,2850
2020-07,五条堀川,四条堀川,3052
2020-07,五条室町,五条新町,3089
2020-07,五条室町,五条烏丸,3258
2020-07,五条室町,四条室町,3413
2020-07,五条新町,五条堀川,2859
2020-07,五条新町,五条室町,3144
2020-07,五条新町,四条新町,3220
2020-07,五条烏丸,五条室町,3209
2020-07,五条烏丸,五条車屋町,3448
2020-07,五条烏丸,四条烏丸,3535
2020-07,五条車屋町,五条烏丸,3394
2020-07,五条車屋町,四条車屋町,3479
2020-07,四条堀川,三条堀川,2958
2020-07,四条堀川,五条堀川,3038
2020-07,四条堀川,四条新町,3098
2020-07,四条室町,三条室町,3263
2020-07,四条室町,五条室町,3341
2020-07,四条室町,四条新町,3345
2020-07,四条室町,四条烏丸,3436
2020-07,四条新町,三条新町,2996
2020-07,四条新町,五条新町,3229
2020-07,四条新町,四条堀川,3109
2020-07,四条新町,四条室町,3275
2020-07,四条烏丸,三条烏丸,3399
2020-07,四条烏丸,五条烏丸,3500
2020-07,四条烏丸,四条室町,3433
2020-07,四条烏丸,四条車屋町,3634
2020-07,四条車屋町,三条車屋町,3313
2020-07,四条車屋町,五条車屋町,3343
2020-07,四条車屋町,四条烏丸,3576
2020-08,一条堀川,一条新町,2555
2020-08,一条堀川,二条堀川,2568
2020-08,一条室町,一条新町,2782
2020-08,一条室町,一条烏丸,2918
2020-08,一条室町,二条室町,2951
2020-08,一条新町,一条堀川,2650
2020-08,一条新町,一条室町,2881
2020-08,一条新町,二条新町,2797
2020-08,一条烏丸,一条室町,2919
2020-08,一条烏丸,一条車屋町,3004
2020-08,一条烏丸,二条烏丸,3089
2020-08,一条車屋町,一条烏丸,3072
2020-08,一条車屋町,二条車屋町,2902
2020-08,三条堀川,三条新町,2874
2020-08,三条堀川,二条堀川,2832
2020-08,三条堀川,四条堀川,2951
2020-08,三条室町,三条新町,3082
2020-08,三条室町,三条烏丸,3323
2020-08,三条室町,二条室町,3142
2020-08,三条室町,四条室町,3158
2020-08,三条新町,三条堀川,3014
2020-08,三条新町,三条室町,3029
2020-08,三条新町,二条新町,2960
2020-08,三条新町,四条新町,3095
2020-08,三条烏丸,三条室町,3321
2020-08,三条烏丸,三条車屋町,3395
2020-08,三条烏丸,二条烏丸,3279
2020-08,三条烏丸,四条烏丸,3304
2020-08,三条車屋町,三条烏丸,3417
2020-08,三条車屋町,二条車屋町,3085
2020-08,三条車屋町,四条車屋町,3190
2020-08,二条堀川,一条堀川,2729
2020-08,二条堀川,三条堀川,2837
2020-08,二条堀川,二条新町,2850
2020-08,二条室町,一条室町,2936
2020-08,二条室町,三条室町,3023
2020-08,二条室町,二条新町,2865
2020-08,二条室町,二条烏丸,3101
2020-08,二条新町,一条新町,2734
2020-08,二条新町,三条新町,2915
2020-08,二条新町,二条堀川,2768
2020-08,二条新町,二条室町,3003
2020-08,二条烏丸,一条烏丸,3119
2020-08,二条烏丸,三条烏丸,3189
2020-08,二条烏丸,二条室町,3028
2020-08,二条烏丸,二条車屋町,3389
2020-08,二条車屋町,一条車屋町,2902
2020-08,二条車屋町,三条車屋町,3119
2020-08,二条車屋町,二条烏丸,3308
2020-08,五条堀川,五条新町,3001
2020-08,五条堀川,四条堀川,3119
2020-08,五条室町,五条新町,3151
2020-08,五条室町,五条烏丸,3352
2020-08,五条室町,四条室町,3429
2020-08,五条新町,五条堀川,2945
2020-08,五条新町,五条室町,3151
2020-08,五条新町,四条新町,3223
2020-08,五条烏丸,五条室町,3213
2020-08,五条烏丸,五条車屋町,3467
2020-08,五条烏丸,四条烏丸,3571
2020-08,五条車屋町,五条烏丸,3456
2020-08,五条車屋町,四条車屋町,3335
2020-08,四条堀川,三条堀川,3029
2020-08,四条堀川,五条堀川,3096
2020-08,四条堀川,四条新町,3120
2020-08,四条室町,三条室町,3221
2020-08,四条室町,五条室町,3344
2020-08,四条室町,四条新町,3213
2020-08,四条室町,四条烏丸,3366
2020-08,四条新町,三条新町,3091
2020-08,四条新町,五条新町,3261
2020-08,四条新町,四条堀川,3054
2020-08,四条新町,四条室町,3356
2020-08,四条烏丸,三条烏丸,3402
2020-08,四条烏丸,五条烏丸,3524
2020-08,四条烏丸,四条室町,3377
2020-08,四条烏丸,四条車屋町,3612
2020-08,四条車屋町,三条車屋町,3183
2020-08,四条車屋町,五条車屋町,3411
2020-08,四条車屋町,四条烏丸,3604
2020-09,一条堀川,一条新町,2631
2020-09,一条堀川,二条堀川,2557
2020-09,一条室町,一条新町,2708
2020-09,一条室町,一条烏丸,2789
2020-09,一条室町,二条室町,2856
2020-09,一条新町,一条堀川,2566
2020-09,一条新町,一条室町,2715
2020-09,一条新町,二条新町,2802
2020-09,一条烏丸,一条室町,2904
2020-09,一条烏丸,一条車屋町,2914
2020-09,一条烏丸,二条烏丸,2938
2020-09,一条車屋町,一条烏丸,3026
2020-09,一条車屋町,二条車屋町,2859
2020-09,三条堀川,三条新町,2783
2020-09,三条堀川,二条堀川,2773
2020-09,三条堀川,四条堀川,2861
2020-09,三条室町,三条新町,3037
2020-09,三条室町,三条烏丸,3139
2020-09,三条室町,二条室町,2948
2020-09,三条室町,四条室町,3173
2020-09,三条新町,三条堀川,2911
2020-09,三条新町,三条室町,2960
2020-09,三条新町,二条新町,2896
2020-09,三条新町,四条新町,2984
2020-09,三条烏丸,三条室町,3141
2020-09,三条烏丸,三条車屋町,3290
2020-09,三条烏丸,二条烏丸,3202
2020-09,三条烏丸,四条烏丸,3393
2020-09,三条車屋町,三条烏丸,3269
2020-09,三条車屋町,二条車屋町,3027
2020-09,三条車屋町,四条車屋町,3165
2020-09,二条堀川,一条堀川,2649
2020-09,二条堀川,三条堀川,2642
2020-09,二条堀川,二条新町,2647
2020-09,二条室町,一条室町,2900
2020-09,二条室町,三条室町,2973
2020-09,二条室町,二条新町,2900
2020-09,二条室町,二条烏丸,3061
2020-09,二条新町,一条新町,2683
2020-09,二条新町,三条新町,2866
2020-09,二条新町,二条堀川,2713
2020-09,二条新町,二条室町,2817
2020-09,二条烏丸,一条烏丸,3108
2020-09,二条烏丸,三条烏丸,3196
2020-09,二条烏丸,二条室町,2998
2020-09,二条烏丸,二条車屋町,3097
2020-09,二条車屋町,一条車屋町,2915
2020-09,二条車屋町,三条車屋町,3047
2020-09,二条車屋町,二条烏丸,3147
2020-09,五条堀川,五条新町,2808
2020-09,五条堀川,四条堀川,2962
2020-09,五条室町,五条新町,3000
2020-09,五条室町,五条烏丸,3196
2020-09,五条室町,四条室町,3267
2020-09,五条新町,五条堀川,2895
2020-09,五条新町,五条室町,3019
2020-09,五条新町,四条新町,3152
2020-09,五条烏丸,五条室町,3198
2020-09,五条烏丸,五条車屋町,3184
2020-09,五条烏丸,四条烏丸,3409
2020-09,五条車屋町,五条烏丸,3372
