t_idx,time_label,component_idx,singular_value,explained_ratio,effective_rank
37,2023-03,3,10.499958,0.063685,11
37,2023-03,4,10.389772,0.063016,11
38,2023-04,0,43.523941,0.255983,11
38,2023-04,1,28.65047,0.168506,11
38,2023-04,2,27.406498,0.161189,11
38,2023-04,3,20.333351,0.119589,11
38,2023-04,4,13.617817,0.080092,11
39,2023-05,0,44.811441,0.229866,11
39,2023-05,1,34.088916,0.174863,11
39,2023-05,2,30.367493,0.155774,11
39,2023-05,3,17.988063,0.092272,11
39,2023-05,4,17.426988,0.089394,11
40,2023-06,0,64.103822,0.272457,11
40,2023-06,1,41.879911,0.178,11
40,2023-06,2,27.795069,0.118136,11
40,2023-06,3,24.925267,0.105938,11
40,2023-06,4,21.892621,0.093049,11
41,2023-07,0,33.776318,0.228237,11
41,2023-07,1,23.075397,0.155928,11
41,2023-07,2,20.215224,0.136601,11
41,2023-07,3,14.971296,0.101166,11
41,2023-07,4,12.738656,0.086079,11
42,2023-08,0,23.756428,0.217487,11
42,2023-08,1,15.593368,0.142755,11
42,2023-08,2,13.686709,0.1253,11
42,2023-08,3,11.195153,0.10249,11
42,2023-08,4,11.184536,0.102393,11
43,2023-09,0,29.97971,0.217672,11
43,2023-09,1,23.279656,0.169025,11
43,2023-09,2,13.886573,0.100825,11
43,2023-09,3,12.749322,0.092568,11
43,2023-09,4,12.04058,0.087422,11
44,2023-10,0,52.398407,0.271634,11
44,2023-10,1,45.375084,0.235225,11
44,2023-10,2,22.246925,0.115328,11
44,2023-10,3,21.011451,0.108923,11
44,2023-10,4,12.219316,0.063345,11
45,2023-11,0,50.633128,0.216973,11
45,2023-11,1,47.397419,0.203107,11
45,2023-11,2,30.737605,0.131717,11
45,2023-11,3,29.487448,0.12636,11
45,2023-11,4,27.134302,0.116276,11
46,2023-12,0,45.81402,0.220463,11
46,2023-12,1,33.506105,0.161236,11
46,2023-12,2,29.227589,0.140647,11
46,2023-12,3,24.815947,0.119418,11
46,2023-12,4,22.16379,0.106655,11
47,2024-01,0,61.649451,0.340471,11
47,2024-01,1,36.658929,0.202456,11
47,2024-01,2,26.406882,0.145837,11
47,2024-01,3,12.277765,0.067806,11
47,2024-01,4,10.999191,0.060745,11
48,2024-02,0,101.253277,0.335271,11
48,2024-02,1,42.805172,0.141737,11
48,2024-02,2,36.956713,0.122371,11
48,2024-02,3,36.508005,0.120886,11
48,2024-02,4,30.337528,0.100454,11
49,2024-03,0,34.369602,0.210028,11
49,2024-03,1,26.971021,0.164816,11
49,2024-03,2,19.050131,0.116413,11
49,2024-03,3,16.573249,0.101277,11
49,2024-03,4,16.508423,0.100881,11
50,2024-04,0,59.928335,0.239507,11
50,2024-04,1,48.128634,0.192349,11
50,2024-04,2,32.08565,0.128232,11
50,2024-04,3,30.384576,0.121434,11
50,2024-04,4,26.636949,0.106456,11
51,2024-05,0,42.684493,0.285008,11
51,2024-05,1,38.671823,0.258215,11
51,2024-05,2,13.279986,0.088672,11
51,2024-05,3,11.478853,0.076645,11
51,2024-05,4,10.440415,0.069711,11
52,2024-06,0,48.804429,0.311308,11
52,2024-06,1,39.103065,0.249426,11
52,2024-06,2,27.49924,0.175409,11
52,2024-06,3,8.580308,0.054731,11
52,2024-06,4,7.74949,0.049432,11
53,2024-07,0,41.692495,0.202854,11
53,2024-07,1,31.45685,0.153053,11
53,2024-07,2,31.144288,0.151532,11
53,2024-07,3,21.814826,0.10614,11
53,2024-07,4,18.421032,0.089627,11
54,2024-08,0,47.03956,0.294511,11
54,2024-08,1,24.38649,0.152682,11
54,2024-08,2,20.17919,0.12634,11
54,2024-08,3,12.24233,0.076648,11
54,2024-08,4,11.580294,0.072503,11
55,2024-09,0,59.796236,0.279955,11
55,2024-09,1,53.103265,0.24862,11
55,2024-09,2,35.821347,0.167709,11
55,2024-09,3,19.946221,0.093385,11
55,2024-09,4,13.486817,0.063143,11
56,2024-10,0,28.716105,0.191991,11
56,2024-10,1,20.404444,0.136421,11
56,2024-10,2,19.959428,0.133445,11
56,2024-10,3,16.326149,0.109154,11
56,2024-10,4,13.559648,0.090658,11
57,2024-11,0,104.277709,0.384225,11
57,2024-11,1,35.185201,0.129645,11
57,2024-11,2,30.633237,0.112872,11
57,2024-11,3,29.666343,0.10931,11
57,2024-11,4,23.195099,0.085465,11
58,2024-12,0,72.169606,0.222475,11
58,2024-12,1,71.343626,0.219929,11
58,2024-12,2,46.924437,0.144652,11
58,2024-12,3,40.362877,0.124425,11
58,2024-12,4,25.440308,0.078424,11
