t_idx,time_label,node_idx,node_label,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
10,2024-01-01 10:01:40,3,Temporal_Lobe,41.5234,6.699,0,0.0343,-4.6876,2
10,2024-01-01 10:01:40,4,Motor_Cortex,41.5234,6.7155,1,0.0662,-5.5802,1
11,2024-01-01 10:01:50,0,Parietal_Lobe,41.5234,6.7089,2,0.0286,-3.3314,2
11,2024-01-01 10:01:50,1,Visual_Cortex,41.5234,6.7314,0,0.0544,-5.0442,4
11,2024-01-01 10:01:50,2,Prefrontal_Cortex,41.5234,6.7595,0,0.0465,-5.0063,3
11,2024-01-01 10:01:50,3,Temporal_Lobe,41.5234,6.7176,2,0.0362,-4.9382,2
11,2024-01-01 10:01:50,4,Motor_Cortex,41.5234,6.7391,0,0.0727,-5.7571,1
12,2024-01-01 10:02:00,0,Parietal_Lobe,41.5234,6.7392,4,0.0252,-3.7319,2
12,2024-01-01 10:02:00,1,Visual_Cortex,41.5234,6.7765,4,0.0424,-3.9434,3
12,2024-01-01 10:02:00,2,Prefrontal_Cortex,41.5234,6.7787,4,0.0371,-3.8245,3
12,2024-01-01 10:02:00,3,Temporal_Lobe,41.5234,6.7285,4,0.0393,-3.9523,2
12,2024-01-01 10:02:00,4,Motor_Cortex,41.5234,6.7358,1,0.0516,-3.4125,2
13,2024-01-01 10:02:10,0,Parietal_Lobe,41.5234,6.7133,3,0.0291,-3.8881,2
13,2024-01-01 10:02:10,1,Visual_Cortex,41.5234,6.7332,3,0.0379,-4.4996,3
13,2024-01-01 10:02:10,2,Prefrontal_Cortex,41.5234,6.7195,0,0.0381,-3.5638,3
13,2024-01-01 10:02:10,3,Temporal_Lobe,41.5234,6.755,2,0.0381,-4.0255,1
13,2024-01-01 10:02:10,4,Motor_Cortex,41.5234,6.7841,0,0.054,-3.7646,2
14,2024-01-01 10:02:20,0,Parietal_Lobe,41.5234,6.7571,1,0.0249,-4.0243,4
14,2024-01-01 10:02:20,1,Visual_Cortex,41.5234,6.7482,0,0.0179,-3.6229,4
14,2024-01-01 10:02:20,2,Prefrontal_Cortex,41.5234,6.7555,0,0.0345,-4.1663,3
14,2024-01-01 10:02:20,3,Temporal_Lobe,41.5234,6.7885,1,0.04,-4.3808,2
14,2024-01-01 10:02:20,4,Motor_Cortex,41.5234,6.7434,1,0.0326,-3.9479,1
15,2024-01-01 10:02:30,0,Parietal_Lobe,41.5234,6.7567,2,0.0258,-3.6573,4
15,2024-01-01 10:02:30,1,Visual_Cortex,41.5234,6.7214,2,0.0177,-3.2299,0
15,2024-01-01 10:02:30,2,Prefrontal_Cortex,41.5234,6.7546,3,0.0366,-4.2151,3
15,2024-01-01 10:02:30,3,Temporal_Lobe,41.5234,6.7851,2,0.0368,-4.023,2
15,2024-01-01 10:02:30,4,Motor_Cortex,41.5234,6.729,2,0.0224,-3.5901,0
16,2024-01-01 10:02:40,0,Parietal_Lobe,41.5234,6.7743,3,0.0271,-3.7764,4
16,2024-01-01 10:02:40,1,Visual_Cortex,41.5234,6.729,3,0.0191,-3.2839,0
16,2024-01-01 10:02:40,2,Prefrontal_Cortex,41.5234,6.8132,3,0.0364,-4.5811,3
16,2024-01-01 10:02:40,3,Temporal_Lobe,41.5234,6.752,0,0.0324,-4.0445,2
16,2024-01-01 10:02:40,4,Motor_Cortex,41.5234,6.7755,0,0.0213,-3.799,0
17,2024-01-01 10:02:50,0,Parietal_Lobe,41.5234,6.8423,2,0.0258,-3.9217,4
17,2024-01-01 10:02:50,1,Visual_Cortex,41.5234,6.738,2,0.0199,-3.4349,0
17,2024-01-01 10:02:50,2,Prefrontal_Cortex,41.5234,6.7757,1,0.0329,-4.7686,3
17,2024-01-01 10:02:50,3,Temporal_Lobe,41.5234,6.7857,4,0.032,-4.4705,2
17,2024-01-01 10:02:50,4,Motor_Cortex,41.5234,6.829,2,0.023,-3.7474,0
18,2024-01-01 10:03:00,0,Parietal_Lobe,41.5234,6.8328,4,0.0248,-3.6239,1
18,2024-01-01 10:03:00,1,Visual_Cortex,41.5234,6.8339,4,0.0207,-3.3167,0
18,2024-01-01 10:03:00,2,Prefrontal_Cortex,41.5234,6.8895,0,0.0225,-3.5139,3
18,2024-01-01 10:03:00,3,Temporal_Lobe,41.5234,6.8093,4,0.0333,-3.7323,2
18,2024-01-01 10:03:00,4,Motor_Cortex,41.5234,6.8027,0,0.0187,-3.2041,2
19,2024-01-01 10:03:10,0,Parietal_Lobe,41.5234,6.741,3,0.0254,-3.3284,4
19,2024-01-01 10:03:10,1,Visual_Cortex,41.5234,6.7708,0,0.0196,-3.2766,4
19,2024-01-01 10:03:10,2,Prefrontal_Cortex,41.5234,6.8586,0,0.0193,-3.2115,0
19,2024-01-01 10:03:10,3,Temporal_Lobe,41.5234,6.8202,4,0.0327,-3.4403,2
19,2024-01-01 10:03:10,4,Motor_Cortex,41.5234,6.7192,2,0.0181,-3.3606,1
20,2024-01-01 10:03:20,0,Parietal_Lobe,41.5234,6.7935,2,0.0263,-3.3616,4
20,2024-01-01 10:03:20,1,Visual_Cortex,41.5234,6.7283,2,0.0189,-3.1735,4
20,2024-01-01 10:03:20,2,Prefrontal_Cortex,41.5234,6.6597,0,0.0204,-3.1638,3
20,2024-01-01 10:03:20,3,Temporal_Lobe,41.5234,6.7458,2,0.0306,-3.288,1
20,2024-01-01 10:03:20,4,Motor_Cortex,41.5234,6.7583,2,0.0191,-3.2899,0
21,2024-01-01 10:03:30,0,Parietal_Lobe,41.5234,6.7048,1,0.0276,-3.4188,4
21,2024-01-01 10:03:30,1,Visual_Cortex,41.5234,6.7285,0,0.0197,-3.3122,4
21,2024-01-01 10:03:30,2,Prefrontal_Cortex,41.5234,6.7334,4,0.0212,-3.2232,3
21,2024-01-01 10:03:30,3,Temporal_Lobe,41.5234,6.7264,0,0.0309,-3.4346,2
21,2024-01-01 10:03:30,4,Motor_Cortex,41.5234,6.7135,2,0.0201,-3.3296,0
22,2024-01-01 10:03:40,0,Parietal_Lobe,41.5234,6.794,4,0.0286,-3.3996,4
22,2024-01-01 10:03:40,1,Visual_Cortex,41.5234,6.8449,4,0.0203,-3.0935,4
22,2024-01-01 10:03:40,2,Prefrontal_Cortex,41.5234,6.7981,4,0.0203,-3.1792,3
22,2024-01-01 10:03:40,3,Temporal_Lobe,41.5234,6.7896,4,0.0307,-3.2984,1
22,2024-01-01 10:03:40,4,Motor_Cortex,41.5234,6.6817,3,0.0203,-3.3446,0
23,2024-01-01 10:03:50,0,Parietal_Lobe,41.5234,6.7225,2,0.0299,-3.5288,4
23,2024-01-01 10:03:50,1,Visual_Cortex,41.5234,6.7301,2,0.0213,-3.1169,2
23,2024-01-01 10:03:50,2,Prefrontal_Cortex,41.5234,6.7082,0,0.02,-3.4599,3
23,2024-01-01 10:03:50,3,Temporal_Lobe,41.5234,6.747,1,0.0283,-3.3075,1
23,2024-01-01 10:03:50,4,Motor_Cortex,41.5234,6.7308,2,0.021,-3.3407,0
24,2024-01-01 10:04:00,0,Parietal_Lobe,41.5234,6.7553,2,0.0308,-3.3215,4
24,2024-01-01 10:04:00,1,Visual_Cortex,41.5234,6.7593,3,0.0219,-3.0813,4
24,2024-01-01 10:04:00,2,Prefrontal_Cortex,41.5234,6.7436,3,0.0207,-3.3118,3
24,2024-01-01 10:04:00,3,Temporal_Lobe,41.5234,6.7148,2,0.0279,-3.33,2
24,2024-01-01 10:04:00,4,Motor_Cortex,41.5234,6.7395,3,0.0189,-3.1312,0
25,2024-01-01 10:04:10,0,Parietal_Lobe,41.5234,6.7191,2,0.0314,-3.3442,1
25,2024-01-01 10:04:10,1,Visual_Cortex,41.5234,6.7055,4,0.0207,-3.1029,2
25,2024-01-01 10:04:10,2,Prefrontal_Cortex,41.5234,6.7695,0,0.0215,-3.2945,3
25,2024-01-01 10:04:10,3,Temporal_Lobe,41.5234,6.7378,0,0.0281,-3.3592,2
25,2024-01-01 10:04:10,4,Motor_Cortex,41.5234,6.7178,0,0.0178,-3.0808,0
26,2024-01-01 10:04:20,0,Parietal_Lobe,41.5234,6.7737,4,0.0319,-3.2794,1
26,2024-01-01 10:04:20,1,Visual_Cortex,41.5234,6.7536,2,0.0215,-3.0848,0
26,2024-01-01 10:04:20,2,Prefrontal_Cortex,41.5234,6.7055,4,0.0224,-3.3191,3
26,2024-01-01 10:04:20,3,Temporal_Lobe,41.5234,6.7799,4,0.0288,-3.3189,2
26,2024-01-01 10:04:20,4,Motor_Cortex,41.5234,6.7531,2,0.0185,-3.1546,1
27,2024-01-01 10:04:30,0,Parietal_Lobe,41.5234,6.7747,3,0.033,-3.2158,1
27,2024-01-01 10:04:30,1,Visual_Cortex,41.5234,6.7174,3,0.0215,-3.3034,4
27,2024-01-01 10:04:30,2,Prefrontal_Cortex,41.5234,6.7778,3,0.0192,-3.2876,3
27,2024-01-01 10:04:30,3,Temporal_Lobe,41.5234,6.7371,4,0.03,-3.2226,4
27,2024-01-01 10:04:30,4,Motor_Cortex,41.5234,6.7429,3,0.0187,-3.2462,1
28,2024-01-01 10:04:40,0,Parietal_Lobe,41.5234,6.735,1,0.0329,-3.1915,4
28,2024-01-01 10:04:40,1,Visual_Cortex,41.5234,6.6821,0,0.0224,-3.3478,4
28,2024-01-01 10:04:40,2,Prefrontal_Cortex,41.5234,6.7307,0,0.0199,-3.1052,3
28,2024-01-01 10:04:40,3,Temporal_Lobe,41.5234,6.7399,0,0.0286,-3.1842,4
28,2024-01-01 10:04:40,4,Motor_Cortex,41.5234,6.7391,1,0.0194,-3.1616,1
29,2024-01-01 10:04:50,0,Parietal_Lobe,41.5234,6.7423,4,0.034,-3.2109,4
29,2024-01-01 10:04:50,1,Visual_Cortex,41.5234,6.6904,2,0.0229,-3.3746,4
29,2024-01-01 10:04:50,2,Prefrontal_Cortex,41.5234,6.6948,0,0.0204,-3.2535,3
29,2024-01-01 10:04:50,3,Temporal_Lobe,41.5234,6.6814,4,0.0284,-3.1627,4
29,2024-01-01 10:04:50,4,Motor_Cortex,41.5234,6.728,2,0.0185,-3.3244,1
30,2024-01-01 10:05:00,0,Parietal_Lobe,41.5234,12.6556,3,0.03,-3.2226,4
30,2024-01-01 10:05:00,1,Visual_Cortex,41.5234,12.6575,3,0.02,-3.3735,4
30,2024-01-01 10:05:00,2,Prefrontal_Cortex,41.5234,12.6451,3,0.0187,-3.1334,1
30,2024-01-01 10:05:00,3,Temporal_Lobe,41.5234,5.5835,1,0.0446,-3.9922,4
30,2024-01-01 10:05:00,4,Motor_Cortex,41.5234,12.66,3,0.0164,-3.3128,1
31,2024-01-01 10:05:10,0,Parietal_Lobe,41.5234,12.4559,3,0.0311,-3.2364,1
31,2024-01-01 10:05:10,1,Visual_Cortex,41.5234,12.4845,3,0.0203,-3.3058,4
31,2024-01-01 10:05:10,2,Prefrontal_Cortex,41.5234,12.4456,3,0.019,-3.2034,1
31,2024-01-01 10:05:10,3,Temporal_Lobe,41.5234,5.6117,4,0.0453,-3.9962,2
31,2024-01-01 10:05:10,4,Motor_Cortex,41.5234,12.4788,3,0.0166,-3.3478,1
32,2024-01-01 10:05:20,0,Parietal_Lobe,41.5234,12.5068,3,0.0288,-3.2375,1
32,2024-01-01 10:05:20,1,Visual_Cortex,41.5234,12.4862,3,0.0208,-3.3398,4
32,2024-01-01 10:05:20,2,Prefrontal_Cortex,41.5234,12.4718,3,0.0195,-3.1325,1
32,2024-01-01 10:05:20,3,Temporal_Lobe,41.5234,5.618,0,0.0469,-4.0985,2
32,2024-01-01 10:05:20,4,Motor_Cortex,41.5234,12.491,3,0.0163,-3.3417,1
33,2024-01-01 10:05:30,0,Parietal_Lobe,41.5234,12.2748,3,0.0271,-3.3887,1
33,2024-01-01 10:05:30,1,Visual_Cortex,41.5234,12.3005,3,0.0202,-3.3143,4
33,2024-01-01 10:05:30,2,Prefrontal_Cortex,41.5234,12.2859,3,0.0196,-3.0355,1
33,2024-01-01 10:05:30,3,Temporal_Lobe,41.5234,5.6385,1,0.0473,-4.1041,2
33,2024-01-01 10:05:30,4,Motor_Cortex,41.5234,12.2666,3,0.0168,-3.2692,1
34,2024-01-01 10:05:40,0,Parietal_Lobe,41.5234,12.0725,3,0.028,-3.3954,1
34,2024-01-01 10:05:40,1,Visual_Cortex,41.5234,12.0555,3,0.0196,-3.2794,4
34,2024-01-01 10:05:40,2,Prefrontal_Cortex,41.5234,12.0837,3,0.0202,-3.065,1
34,2024-01-01 10:05:40,3,Temporal_Lobe,41.5234,5.6724,4,0.0479,-4.0819,2
34,2024-01-01 10:05:40,4,Motor_Cortex,41.5234,12.0642,3,0.0167,-3.2077,1
35,2024-01-01 10:05:50,0,Parietal_Lobe,41.5234,12.2729,3,0.0285,-3.388,1
35,2024-01-01 10:05:50,1,Visual_Cortex,41.5234,12.2668,3,0.0198,-3.2744,4
35,2024-01-01 10:05:50,2,Prefrontal_Cortex,41.5234,12.2624,3,0.0207,-3.0664,1
35,2024-01-01 10:05:50,3,Temporal_Lobe,41.5234,5.6422,4,0.0502,-4.2054,2
35,2024-01-01 10:05:50,4,Motor_Cortex,41.5234,12.2568,3,0.0172,-3.2593,1
36,2024-01-01 10:06:00,0,Parietal_Lobe,41.5234,12.9755,3,0.0275,-3.4149,1
36,2024-01-01 10:06:00,1,Visual_Cortex,41.5234,13.0373,3,0.0193,-3.2852,4
36,2024-01-01 10:06:00,2,Prefrontal_Cortex,41.5234,13.0184,3,0.0208,-3.069,4
36,2024-01-01 10:06:00,3,Temporal_Lobe,41.5234,5.5169,1,0.055,-4.3703,2
36,2024-01-01 10:06:00,4,Motor_Cortex,41.5234,13.0044,3,0.0172,-3.2682,1
37,2024-01-01 10:06:10,0,Parietal_Lobe,41.5234,13.8935,3,0.0264,-3.4841,1
37,2024-01-01 10:06:10,1,Visual_Cortex,41.5234,13.9234,3,0.0183,-3.3259,4
37,2024-01-01 10:06:10,2,Prefrontal_Cortex,41.5234,13.9081,3,0.0205,-3.1024,4
37,2024-01-01 10:06:10,3,Temporal_Lobe,41.5234,5.3567,0,0.0621,-4.7124,2
37,2024-01-01 10:06:10,4,Motor_Cortex,41.5234,13.943,3,0.017,-3.2285,1
38,2024-01-01 10:06:20,0,Parietal_Lobe,41.5234,14.6252,3,0.0265,-3.4654,1
38,2024-01-01 10:06:20,1,Visual_Cortex,41.5234,14.6208,3,0.0182,-3.332,0
38,2024-01-01 10:06:20,2,Prefrontal_Cortex,41.5234,14.631,3,0.0201,-3.1362,4
38,2024-01-01 10:06:20,3,Temporal_Lobe,41.5234,5.2456,4,0.0692,-4.8378,2
38,2024-01-01 10:06:20,4,Motor_Cortex,41.5234,14.61,3,0.0169,-3.2793,1
39,2024-01-01 10:06:30,0,Parietal_Lobe,41.5234,14.7054,3,0.0269,-3.5118,1
39,2024-01-01 10:06:30,1,Visual_Cortex,41.5234,14.7062,3,0.0187,-3.3313,4
39,2024-01-01 10:06:30,2,Prefrontal_Cortex,41.5234,14.718,3,0.0206,-3.1108,4
39,2024-01-01 10:06:30,3,Temporal_Lobe,41.5234,5.2224,2,0.0719,-4.9301,2
39,2024-01-01 10:06:30,4,Motor_Cortex,41.5234,14.7409,3,0.0172,-3.1761,1
40,2024-01-01 10:06:40,0,Parietal_Lobe,41.5234,14.681,3,0.0276,-3.5021,1
40,2024-01-01 10:06:40,1,Visual_Cortex,41.5234,14.6617,3,0.0191,-3.3044,0
40,2024-01-01 10:06:40,2,Prefrontal_Cortex,41.5234,14.7015,3,0.021,-3.162,4
40,2024-01-01 10:06:40,3,Temporal_Lobe,41.5234,5.2225,4,0.0735,-4.8854,2
40,2024-01-01 10:06:40,4,Motor_Cortex,41.5234,14.6762,3,0.0177,-3.2335,1
41,2024-01-01 10:06:50,0,Parietal_Lobe,41.5234,14.5292,3,0.0281,-3.5664,1
41,2024-01-01 10:06:50,1,Visual_Cortex,41.5234,14.5407,3,0.0196,-3.349,0
41,2024-01-01 10:06:50,2,Prefrontal_Cortex,41.5234,14.5871,3,0.0213,-3.1149,4
41,2024-01-01 10:06:50,3,Temporal_Lobe,41.5234,5.2633,2,0.074,-4.7505,2
41,2024-01-01 10:06:50,4,Motor_Cortex,41.5234,14.5084,3,0.0181,-3.2568,1
42,2024-01-01 10:07:00,0,Parietal_Lobe,41.5234,14.5114,3,0.0283,-3.5344,1
42,2024-01-01 10:07:00,1,Visual_Cortex,41.5234,14.4686,3,0.0201,-3.3896,0
42,2024-01-01 10:07:00,2,Prefrontal_Cortex,41.5234,14.5352,3,0.0212,-3.1812,4
42,2024-01-01 10:07:00,3,Temporal_Lobe,41.5234,5.2607,0,0.0755,-4.8078,2
42,2024-01-01 10:07:00,4,Motor_Cortex,41.5234,14.488,3,0.0185,-3.1891,1
43,2024-01-01 10:07:10,0,Parietal_Lobe,41.5234,14.2217,3,0.0288,-3.5717,1
43,2024-01-01 10:07:10,1,Visual_Cortex,41.5234,14.27,3,0.0203,-3.3926,0
43,2024-01-01 10:07:10,2,Prefrontal_Cortex,41.5234,14.2468,3,0.0218,-3.1781,4
43,2024-01-01 10:07:10,3,Temporal_Lobe,41.5234,5.2987,0,0.0744,-4.8649,2
43,2024-01-01 10:07:10,4,Motor_Cortex,41.5234,14.2407,3,0.0191,-3.2861,1
44,2024-01-01 10:07:20,0,Parietal_Lobe,41.5234,13.8811,3,0.0297,-3.6388,1
44,2024-01-01 10:07:20,1,Visual_Cortex,41.5234,13.8884,3,0.021,-3.383,4
44,2024-01-01 10:07:20,2,Prefrontal_Cortex,41.5234,13.8705,3,0.0224,-3.1467,4
44,2024-01-01 10:07:20,3,Temporal_Lobe,41.5234,5.3785,4,0.0731,-4.8448,2
44,2024-01-01 10:07:20,4,Motor_Cortex,41.5234,13.8877,3,0.0197,-3.2296,1
45,2024-01-01 10:07:30,0,Parietal_Lobe,41.5234,13.6842,3,0.0303,-3.7043,1
45,2024-01-01 10:07:30,1,Visual_Cortex,41.5234,13.7052,3,0.0216,-3.4513,0
45,2024-01-01 10:07:30,2,Prefrontal_Cortex,41.5234,13.6945,3,0.0227,-3.2211,4
45,2024-01-01 10:07:30,3,Temporal_Lobe,41.5234,5.3875,4,0.0737,-4.7898,2
45,2024-01-01 10:07:30,4,Motor_Cortex,41.5234,13.6897,3,0.02,-3.2038,1
46,2024-01-01 10:07:40,0,Parietal_Lobe,41.5234,13.993,3,0.03,-3.6499,1
46,2024-01-01 10:07:40,1,Visual_Cortex,41.5234,13.9965,3,0.0215,-3.4575,0
46,2024-01-01 10:07:40,2,Prefrontal_Cortex,41.5234,13.9845,3,0.0224,-3.2207,4
46,2024-01-01 10:07:40,3,Temporal_Lobe,41.5234,5.3571,0,0.0776,-4.9543,2
46,2024-01-01 10:07:40,4,Motor_Cortex,41.5234,14.027,3,0.0201,-3.2758,1
47,2024-01-01 10:07:50,0,Parietal_Lobe,41.5234,14.547,3,0.0298,-3.6751,1
47,2024-01-01 10:07:50,1,Visual_Cortex,41.5234,14.5,3,0.0217,-3.4672,0
47,2024-01-01 10:07:50,2,Prefrontal_Cortex,41.5234,14.5233,3,0.0222,-3.2404,4
47,2024-01-01 10:07:50,3,Temporal_Lobe,41.5234,5.2742,0,0.0844,-5.1218,2
47,2024-01-01 10:07:50,4,Motor_Cortex,41.5234,14.5673,3,0.0201,-3.2251,2
48,2024-01-01 10:08:00,0,Parietal_Lobe,41.5234,14.789,3,0.0291,-3.7011,1
48,2024-01-01 10:08:00,1,Visual_Cortex,41.5234,14.7793,3,0.0216,-3.5212,0
48,2024-01-01 10:08:00,2,Prefrontal_Cortex,41.5234,14.788,3,0.0214,-3.1828,4
48,2024-01-01 10:08:00,3,Temporal_Lobe,41.5234,5.2266,2,0.0889,-5.1143,2
48,2024-01-01 10:08:00,4,Motor_Cortex,41.5234,14.7586,3,0.0196,-3.1878,1
49,2024-01-01 10:08:10,0,Parietal_Lobe,41.5234,14.5595,3,0.0299,-3.7405,1
49,2024-01-01 10:08:10,1,Visual_Cortex,41.5234,14.5569,3,0.0219,-3.5822,0
49,2024-01-01 10:08:10,2,Prefrontal_Cortex,41.5234,14.542,3,0.0216,-3.1155,4
49,2024-01-01 10:08:10,3,Temporal_Lobe,41.5234,5.2526,4,0.0883,-5.1485,2
49,2024-01-01 10:08:10,4,Motor_Cortex,41.5234,14.5577,3,0.0197,-3.2046,2
50,2024-01-01 10:08:20,0,Parietal_Lobe,41.5234,13.9719,3,0.0311,-3.7299,1
50,2024-01-01 10:08:20,1,Visual_Cortex,41.5234,13.9836,3,0.0226,-3.5998,0
50,2024-01-01 10:08:20,2,Prefrontal_Cortex,41.5234,13.9578,3,0.0224,-3.1483,4
50,2024-01-01 10:08:20,3,Temporal_Lobe,41.5234,5.35,1,0.0843,-5.0152,2
50,2024-01-01 10:08:20,4,Motor_Cortex,41.5234,13.9611,3,0.0197,-3.2023,1
51,2024-01-01 10:08:30,0,Parietal_Lobe,41.5234,13.3876,3,0.0322,-3.8075,1
51,2024-01-01 10:08:30,1,Visual_Cortex,41.5234,13.4134,3,0.0235,-3.5948,0
51,2024-01-01 10:08:30,2,Prefrontal_Cortex,41.5234,13.378,3,0.0232,-3.1236,4
51,2024-01-01 10:08:30,3,Temporal_Lobe,41.5234,5.4341,1,0.0807,-4.8666,2
51,2024-01-01 10:08:30,4,Motor_Cortex,41.5234,13.3612,3,0.0205,-3.2428,1
52,2024-01-01 10:08:40,0,Parietal_Lobe,41.5234,13.0713,3,0.0329,-3.6972,1
52,2024-01-01 10:08:40,1,Visual_Cortex,41.5234,13.0836,3,0.0235,-3.5851,0
52,2024-01-01 10:08:40,2,Prefrontal_Cortex,41.5234,13.0891,3,0.0236,-3.1811,1
52,2024-01-01 10:08:40,3,Temporal_Lobe,41.5234,5.4921,4,0.0798,-4.8091,2
52,2024-01-01 10:08:40,4,Motor_Cortex,41.5234,13.1167,3,0.0199,-3.2422,1
53,2024-01-01 10:08:50,0,Parietal_Lobe,41.5234,12.7249,3,0.0337,-3.7566,1
53,2024-01-01 10:08:50,1,Visual_Cortex,41.5234,12.7412,3,0.0239,-3.5592,0
53,2024-01-01 10:08:50,2,Prefrontal_Cortex,41.5234,12.7095,3,0.0237,-3.1765,4
