t_idx,time_label,node_idx,node_label,fk_echo_impact
14,2024-01-01T10:02:20,1,Parietal_Lobe,-26.6635
14,2024-01-01T10:02:20,2,Prefrontal_Cortex,-20.4965
14,2024-01-01T10:02:20,3,Temporal_Lobe,46.6515
14,2024-01-01T10:02:20,4,Visual_Cortex,56.2692
15,2024-01-01T10:02:30,0,Motor_Cortex,9.9885
15,2024-01-01T10:02:30,1,Parietal_Lobe,5.2412
15,2024-01-01T10:02:30,2,Prefrontal_Cortex,28.337
15,2024-01-01T10:02:30,3,Temporal_Lobe,20.7196
15,2024-01-01T10:02:30,4,Visual_Cortex,-64.2863
16,2024-01-01T10:02:40,0,Motor_Cortex,-3.7522
16,2024-01-01T10:02:40,1,Parietal_Lobe,-10.5282
16,2024-01-01T10:02:40,2,Prefrontal_Cortex,-14.0933
16,2024-01-01T10:02:40,3,Temporal_Lobe,27.8563
16,2024-01-01T10:02:40,4,Visual_Cortex,0.5173
17,2024-01-01T10:02:50,0,Motor_Cortex,-35.8492
17,2024-01-01T10:02:50,1,Parietal_Lobe,4.4864
17,2024-01-01T10:02:50,2,Prefrontal_Cortex,-33.9139
17,2024-01-01T10:02:50,3,Temporal_Lobe,16.5094
17,2024-01-01T10:02:50,4,Visual_Cortex,48.7673
18,2024-01-01T10:03:00,0,Motor_Cortex,31.6036
18,2024-01-01T10:03:00,1,Parietal_Lobe,-35.68
18,2024-01-01T10:03:00,2,Prefrontal_Cortex,-7.7599
18,2024-01-01T10:03:00,3,Temporal_Lobe,18.1496
18,2024-01-01T10:03:00,4,Visual_Cortex,-6.3134
19,2024-01-01T10:03:10,0,Motor_Cortex,-2.0441
19,2024-01-01T10:03:10,1,Parietal_Lobe,5.3712
19,2024-01-01T10:03:10,2,Prefrontal_Cortex,-14.1543
19,2024-01-01T10:03:10,3,Temporal_Lobe,26.6015
19,2024-01-01T10:03:10,4,Visual_Cortex,-15.7742
20,2024-01-01T10:03:20,0,Motor_Cortex,-52.8337
20,2024-01-01T10:03:20,1,Parietal_Lobe,-27.4597
20,2024-01-01T10:03:20,2,Prefrontal_Cortex,11.3994
20,2024-01-01T10:03:20,3,Temporal_Lobe,54.8222
20,2024-01-01T10:03:20,4,Visual_Cortex,14.0719
21,2024-01-01T10:03:30,0,Motor_Cortex,-56.0568
21,2024-01-01T10:03:30,1,Parietal_Lobe,23.5122
21,2024-01-01T10:03:30,2,Prefrontal_Cortex,39.1654
21,2024-01-01T10:03:30,3,Temporal_Lobe,-11.3699
21,2024-01-01T10:03:30,4,Visual_Cortex,4.7491
22,2024-01-01T10:03:40,0,Motor_Cortex,24.2182
22,2024-01-01T10:03:40,1,Parietal_Lobe,15.2704
22,2024-01-01T10:03:40,2,Prefrontal_Cortex,-14.8666
22,2024-01-01T10:03:40,3,Temporal_Lobe,22.2011
22,2024-01-01T10:03:40,4,Visual_Cortex,-46.8231
23,2024-01-01T10:03:50,0,Motor_Cortex,9.681
23,2024-01-01T10:03:50,1,Parietal_Lobe,-14.1797
23,2024-01-01T10:03:50,2,Prefrontal_Cortex,10.7057
23,2024-01-01T10:03:50,3,Temporal_Lobe,-6.1654
23,2024-01-01T10:03:50,4,Visual_Cortex,-0.0415
24,2024-01-01T10:04:00,0,Motor_Cortex,6.6937
24,2024-01-01T10:04:00,1,Parietal_Lobe,-3.4621
24,2024-01-01T10:04:00,2,Prefrontal_Cortex,15.1336
24,2024-01-01T10:04:00,3,Temporal_Lobe,-15.9305
24,2024-01-01T10:04:00,4,Visual_Cortex,-2.4347
25,2024-01-01T10:04:10,0,Motor_Cortex,-21.2443
25,2024-01-01T10:04:10,1,Parietal_Lobe,29.5751
25,2024-01-01T10:04:10,2,Prefrontal_Cortex,9.6605
25,2024-01-01T10:04:10,3,Temporal_Lobe,-6.6734
25,2024-01-01T10:04:10,4,Visual_Cortex,-11.3178
26,2024-01-01T10:04:20,0,Motor_Cortex,-19.7244
26,2024-01-01T10:04:20,1,Parietal_Lobe,1.7065
26,2024-01-01T10:04:20,2,Prefrontal_Cortex,27.0386
26,2024-01-01T10:04:20,3,Temporal_Lobe,37.374
26,2024-01-01T10:04:20,4,Visual_Cortex,-46.3947
27,2024-01-01T10:04:30,0,Motor_Cortex,-62.1691
27,2024-01-01T10:04:30,1,Parietal_Lobe,-11.2995
27,2024-01-01T10:04:30,2,Prefrontal_Cortex,71.3611
27,2024-01-01T10:04:30,3,Temporal_Lobe,-20.7463
27,2024-01-01T10:04:30,4,Visual_Cortex,22.8538
28,2024-01-01T10:04:40,0,Motor_Cortex,-1.619
28,2024-01-01T10:04:40,1,Parietal_Lobe,-9.4006
28,2024-01-01T10:04:40,2,Prefrontal_Cortex,33.231
28,2024-01-01T10:04:40,3,Temporal_Lobe,17.111
28,2024-01-01T10:04:40,4,Visual_Cortex,-39.3225
29,2024-01-01T10:04:50,0,Motor_Cortex,45.2253
29,2024-01-01T10:04:50,1,Parietal_Lobe,-19.1513
29,2024-01-01T10:04:50,2,Prefrontal_Cortex,-10.3853
29,2024-01-01T10:04:50,3,Temporal_Lobe,8.8134
29,2024-01-01T10:04:50,4,Visual_Cortex,-24.5021
30,2024-01-01T10:05:00,0,Motor_Cortex,32.1079
30,2024-01-01T10:05:00,1,Parietal_Lobe,-11.6933
30,2024-01-01T10:05:00,2,Prefrontal_Cortex,-2.3887
30,2024-01-01T10:05:00,3,Temporal_Lobe,0.1223
30,2024-01-01T10:05:00,4,Visual_Cortex,-18.1482
31,2024-01-01T10:05:10,0,Motor_Cortex,41.4182
31,2024-01-01T10:05:10,1,Parietal_Lobe,-10.1632
31,2024-01-01T10:05:10,2,Prefrontal_Cortex,-0.5956
31,2024-01-01T10:05:10,3,Temporal_Lobe,0.1286
31,2024-01-01T10:05:10,4,Visual_Cortex,-30.788
32,2024-01-01T10:05:20,0,Motor_Cortex,10.2683
32,2024-01-01T10:05:20,1,Parietal_Lobe,24.7325
32,2024-01-01T10:05:20,2,Prefrontal_Cortex,14.1763
32,2024-01-01T10:05:20,3,Temporal_Lobe,0.2093
32,2024-01-01T10:05:20,4,Visual_Cortex,-49.3864
33,2024-01-01T10:05:30,0,Motor_Cortex,-51.3782
33,2024-01-01T10:05:30,1,Parietal_Lobe,37.1034
33,2024-01-01T10:05:30,2,Prefrontal_Cortex,36.1196
33,2024-01-01T10:05:30,3,Temporal_Lobe,0.1656
33,2024-01-01T10:05:30,4,Visual_Cortex,-22.0104
34,2024-01-01T10:05:40,0,Motor_Cortex,-38.7484
34,2024-01-01T10:05:40,1,Parietal_Lobe,-0.7865
34,2024-01-01T10:05:40,2,Prefrontal_Cortex,60.3125
34,2024-01-01T10:05:40,3,Temporal_Lobe,0.2148
34,2024-01-01T10:05:40,4,Visual_Cortex,-20.9925
35,2024-01-01T10:05:50,0,Motor_Cortex,26.5519
35,2024-01-01T10:05:50,1,Parietal_Lobe,-22.3406
35,2024-01-01T10:05:50,2,Prefrontal_Cortex,-3.5056
35,2024-01-01T10:05:50,3,Temporal_Lobe,0.0324
35,2024-01-01T10:05:50,4,Visual_Cortex,-0.7382
36,2024-01-01T10:06:00,0,Motor_Cortex,9.1479
36,2024-01-01T10:06:00,1,Parietal_Lobe,31.9172
36,2024-01-01T10:06:00,2,Prefrontal_Cortex,-27.7047
36,2024-01-01T10:06:00,3,Temporal_Lobe,0.1521
36,2024-01-01T10:06:00,4,Visual_Cortex,-13.5124
37,2024-01-01T10:06:10,0,Motor_Cortex,49.2743
37,2024-01-01T10:06:10,1,Parietal_Lobe,1.1353
37,2024-01-01T10:06:10,2,Prefrontal_Cortex,24.2161
37,2024-01-01T10:06:10,3,Temporal_Lobe,0.5756
37,2024-01-01T10:06:10,4,Visual_Cortex,-75.2014
38,2024-01-01T10:06:20,0,Motor_Cortex,46.9312
38,2024-01-01T10:06:20,1,Parietal_Lobe,-22.7062
38,2024-01-01T10:06:20,2,Prefrontal_Cortex,-12.7245
38,2024-01-01T10:06:20,3,Temporal_Lobe,0.2243
38,2024-01-01T10:06:20,4,Visual_Cortex,-11.7248
39,2024-01-01T10:06:30,0,Motor_Cortex,3.7896
39,2024-01-01T10:06:30,1,Parietal_Lobe,-14.421
39,2024-01-01T10:06:30,2,Prefrontal_Cortex,44.1577
39,2024-01-01T10:06:30,3,Temporal_Lobe,0.1596
39,2024-01-01T10:06:30,4,Visual_Cortex,-33.686
40,2024-01-01T10:06:40,0,Motor_Cortex,-88.1275
40,2024-01-01T10:06:40,1,Parietal_Lobe,41.6837
40,2024-01-01T10:06:40,2,Prefrontal_Cortex,21.0348
40,2024-01-01T10:06:40,3,Temporal_Lobe,0.7378
40,2024-01-01T10:06:40,4,Visual_Cortex,24.6713
41,2024-01-01T10:06:50,0,Motor_Cortex,25.4606
41,2024-01-01T10:06:50,1,Parietal_Lobe,7.1077
41,2024-01-01T10:06:50,2,Prefrontal_Cortex,2.4908
41,2024-01-01T10:06:50,3,Temporal_Lobe,0.1427
41,2024-01-01T10:06:50,4,Visual_Cortex,-35.2019
42,2024-01-01T10:07:00,0,Motor_Cortex,8.3296
42,2024-01-01T10:07:00,1,Parietal_Lobe,-6.2966
42,2024-01-01T10:07:00,2,Prefrontal_Cortex,-19.3783
42,2024-01-01T10:07:00,3,Temporal_Lobe,0.1069
42,2024-01-01T10:07:00,4,Visual_Cortex,17.2384
43,2024-01-01T10:07:10,0,Motor_Cortex,38.5697
43,2024-01-01T10:07:10,1,Parietal_Lobe,-14.6934
43,2024-01-01T10:07:10,2,Prefrontal_Cortex,-39.3308
43,2024-01-01T10:07:10,3,Temporal_Lobe,0.1329
43,2024-01-01T10:07:10,4,Visual_Cortex,15.3216
44,2024-01-01T10:07:20,0,Motor_Cortex,12.3235
44,2024-01-01T10:07:20,1,Parietal_Lobe,59.3477
44,2024-01-01T10:07:20,2,Prefrontal_Cortex,-56.5174
44,2024-01-01T10:07:20,3,Temporal_Lobe,0.2937
44,2024-01-01T10:07:20,4,Visual_Cortex,-15.4475
45,2024-01-01T10:07:30,0,Motor_Cortex,14.6008
45,2024-01-01T10:07:30,1,Parietal_Lobe,3.9374
45,2024-01-01T10:07:30,2,Prefrontal_Cortex,-37.0848
45,2024-01-01T10:07:30,3,Temporal_Lobe,0.0221
45,2024-01-01T10:07:30,4,Visual_Cortex,18.5245
46,2024-01-01T10:07:40,0,Motor_Cortex,22.3507
46,2024-01-01T10:07:40,1,Parietal_Lobe,21.0878
46,2024-01-01T10:07:40,2,Prefrontal_Cortex,-31.7205
46,2024-01-01T10:07:40,3,Temporal_Lobe,0.0433
46,2024-01-01T10:07:40,4,Visual_Cortex,-11.7613
47,2024-01-01T10:07:50,0,Motor_Cortex,-28.6092
47,2024-01-01T10:07:50,1,Parietal_Lobe,-22.3637
47,2024-01-01T10:07:50,2,Prefrontal_Cortex,-6.3635
47,2024-01-01T10:07:50,3,Temporal_Lobe,0.2484
47,2024-01-01T10:07:50,4,Visual_Cortex,57.088
48,2024-01-01T10:08:00,0,Motor_Cortex,-29.9055
48,2024-01-01T10:08:00,1,Parietal_Lobe,26.6444
48,2024-01-01T10:08:00,2,Prefrontal_Cortex,-19.2082
48,2024-01-01T10:08:00,3,Temporal_Lobe,0.1277
48,2024-01-01T10:08:00,4,Visual_Cortex,22.3416
49,2024-01-01T10:08:10,0,Motor_Cortex,7.1063
49,2024-01-01T10:08:10,1,Parietal_Lobe,-17.7926
49,2024-01-01T10:08:10,2,Prefrontal_Cortex,27.4334
49,2024-01-01T10:08:10,3,Temporal_Lobe,0.0396
49,2024-01-01T10:08:10,4,Visual_Cortex,-16.7867
50,2024-01-01T10:08:20,0,Motor_Cortex,-7.1801
50,2024-01-01T10:08:20,1,Parietal_Lobe,23.1346
50,2024-01-01T10:08:20,2,Prefrontal_Cortex,-12.4329
50,2024-01-01T10:08:20,3,Temporal_Lobe,0.0402
50,2024-01-01T10:08:20,4,Visual_Cortex,-3.5617
51,2024-01-01T10:08:30,0,Motor_Cortex,-14.3502
51,2024-01-01T10:08:30,1,Parietal_Lobe,-28.1024
51,2024-01-01T10:08:30,2,Prefrontal_Cortex,32.0425
51,2024-01-01T10:08:30,3,Temporal_Lobe,0.1773
51,2024-01-01T10:08:30,4,Visual_Cortex,10.2329
52,2024-01-01T10:08:40,0,Motor_Cortex,10.8913
52,2024-01-01T10:08:40,1,Parietal_Lobe,31.5337
52,2024-01-01T10:08:40,2,Prefrontal_Cortex,-53.0678
52,2024-01-01T10:08:40,3,Temporal_Lobe,0.13
52,2024-01-01T10:08:40,4,Visual_Cortex,10.5128
53,2024-01-01T10:08:50,0,Motor_Cortex,-24.3926
53,2024-01-01T10:08:50,1,Parietal_Lobe,26.7636
53,2024-01-01T10:08:50,2,Prefrontal_Cortex,-9.7437
53,2024-01-01T10:08:50,3,Temporal_Lobe,-0.0257
53,2024-01-01T10:08:50,4,Visual_Cortex,7.3984
54,2024-01-01T10:09:00,0,Motor_Cortex,13.4504
54,2024-01-01T10:09:00,1,Parietal_Lobe,5.7242
54,2024-01-01T10:09:00,2,Prefrontal_Cortex,-13.0619
54,2024-01-01T10:09:00,3,Temporal_Lobe,-0.0299
54,2024-01-01T10:09:00,4,Visual_Cortex,-6.0827
55,2024-01-01T10:09:10,0,Motor_Cortex,15.6894
55,2024-01-01T10:09:10,1,Parietal_Lobe,-22.5067
55,2024-01-01T10:09:10,2,Prefrontal_Cortex,15.419
55,2024-01-01T10:09:10,3,Temporal_Lobe,0.0245
55,2024-01-01T10:09:10,4,Visual_Cortex,-8.6261
56,2024-01-01T10:09:20,0,Motor_Cortex,44.7821
56,2024-01-01T10:09:20,1,Parietal_Lobe,-45.6516
56,2024-01-01T10:09:20,2,Prefrontal_Cortex,16.1364
56,2024-01-01T10:09:20,3,Temporal_Lobe,0.213
56,2024-01-01T10:09:20,4,Visual_Cortex,-15.4799
57,2024-01-01T10:09:30,0,Motor_Cortex,-46.0388
57,2024-01-01T10:09:30,1,Parietal_Lobe,52.2747
57,2024-01-01T10:09:30,2,Prefrontal_Cortex,-15.3326
57,2024-01-01T10:09:30,3,Temporal_Lobe,0.2736
57,2024-01-01T10:09:30,4,Visual_Cortex,8.8232
58,2024-01-01T10:09:40,0,Motor_Cortex,10.2477
58,2024-01-01T10:09:40,1,Parietal_Lobe,-23.6068
58,2024-01-01T10:09:40,2,Prefrontal_Cortex,-15.6027
58,2024-01-01T10:09:40,3,Temporal_Lobe,0.0273
58,2024-01-01T10:09:40,4,Visual_Cortex,28.9344
59,2024-01-01T10:09:50,0,Motor_Cortex,-15.8887
59,2024-01-01T10:09:50,1,Parietal_Lobe,-18.2438
59,2024-01-01T10:09:50,2,Prefrontal_Cortex,41.7498
59,2024-01-01T10:09:50,3,Temporal_Lobe,0.0402
59,2024-01-01T10:09:50,4,Visual_Cortex,-7.6575
