t_idx,time_label,component_idx,singular_value,explained_ratio,effective_rank
14,2024-01-01 10:02:20,4,479.314523,0.118813,5
15,2024-01-01 10:02:30,0,1688.510245,0.499953,5
15,2024-01-01 10:02:30,1,448.526898,0.132805,5
15,2024-01-01 10:02:30,2,425.047198,0.125853,5
15,2024-01-01 10:02:30,3,410.137233,0.121438,5
15,2024-01-01 10:02:30,4,405.114097,0.119951,5
16,2024-01-01 10:02:40,0,1366.284443,0.49991,5
16,2024-01-01 10:02:40,1,360.975897,0.132077,5
16,2024-01-01 10:02:40,2,345.54415,0.126431,5
16,2024-01-01 10:02:40,3,335.02092,0.122581,5
16,2024-01-01 10:02:40,4,325.23638,0.119001,5
17,2024-01-01 10:02:50,0,1109.781923,0.499299,5
17,2024-01-01 10:02:50,1,297.609831,0.133897,5
17,2024-01-01 10:02:50,2,289.210605,0.130118,5
17,2024-01-01 10:02:50,3,265.352069,0.119384,5
17,2024-01-01 10:02:50,4,260.726228,0.117303,5
18,2024-01-01 10:03:00,0,1018.892432,0.50014,5
18,2024-01-01 10:03:00,1,287.644856,0.141195,5
18,2024-01-01 10:03:00,2,259.80898,0.127531,5
18,2024-01-01 10:03:00,3,248.460743,0.121961,5
18,2024-01-01 10:03:00,4,222.408529,0.109173,5
19,2024-01-01 10:03:10,0,1085.382969,0.499386,5
19,2024-01-01 10:03:10,1,294.88733,0.135678,5
19,2024-01-01 10:03:10,2,290.598499,0.133705,5
19,2024-01-01 10:03:10,3,257.013227,0.118252,5
19,2024-01-01 10:03:10,4,245.552808,0.112979,5
20,2024-01-01 10:03:20,0,1338.641329,0.500003,5
20,2024-01-01 10:03:20,1,347.744953,0.129888,5
20,2024-01-01 10:03:20,2,340.31871,0.127114,5
20,2024-01-01 10:03:20,3,329.668638,0.123136,5
20,2024-01-01 10:03:20,4,320.890693,0.119858,5
21,2024-01-01 10:03:30,0,1610.347816,0.499779,5
21,2024-01-01 10:03:30,1,429.916425,0.133427,5
21,2024-01-01 10:03:30,2,413.564072,0.128351,5
21,2024-01-01 10:03:30,3,393.01842,0.121975,5
21,2024-01-01 10:03:30,4,375.274854,0.116468,5
22,2024-01-01 10:03:40,0,1932.195642,0.500034,5
22,2024-01-01 10:03:40,1,506.123939,0.13098,5
22,2024-01-01 10:03:40,2,491.483889,0.127191,5
22,2024-01-01 10:03:40,3,480.586579,0.124371,5
22,2024-01-01 10:03:40,4,453.740489,0.117424,5
23,2024-01-01 10:03:50,0,2146.459818,0.499802,5
23,2024-01-01 10:03:50,1,555.302735,0.129302,5
23,2024-01-01 10:03:50,2,549.460883,0.127942,5
23,2024-01-01 10:03:50,3,527.012273,0.122715,5
23,2024-01-01 10:03:50,4,516.381704,0.120239,5
24,2024-01-01 10:04:00,0,2222.883362,0.499983,5
24,2024-01-01 10:04:00,1,578.409398,0.130099,5
24,2024-01-01 10:04:00,2,564.774075,0.127032,5
24,2024-01-01 10:04:00,3,551.328524,0.124008,5
24,2024-01-01 10:04:00,4,528.523983,0.118878,5
25,2024-01-01 10:04:10,0,2219.442658,0.500059,5
25,2024-01-01 10:04:10,1,570.880764,0.128624,5
25,2024-01-01 10:04:10,2,559.260689,0.126006,5
25,2024-01-01 10:04:10,3,556.718265,0.125433,5
25,2024-01-01 10:04:10,4,532.061881,0.119878,5
26,2024-01-01 10:04:20,0,2119.193576,0.499979,5
26,2024-01-01 10:04:20,1,557.514544,0.131534,5
26,2024-01-01 10:04:20,2,534.563332,0.126119,5
26,2024-01-01 10:04:20,3,526.179137,0.124141,5
26,2024-01-01 10:04:20,4,501.114937,0.118227,5
27,2024-01-01 10:04:30,0,2047.027972,0.500003,5
27,2024-01-01 10:04:30,1,528.748838,0.129151,5
27,2024-01-01 10:04:30,2,523.658947,0.127908,5
27,2024-01-01 10:04:30,3,498.569646,0.12178,5
27,2024-01-01 10:04:30,4,496.026589,0.121158,5
28,2024-01-01 10:04:40,0,2045.386197,0.499957,5
28,2024-01-01 10:04:40,1,528.818963,0.12926,5
28,2024-01-01 10:04:40,2,524.843051,0.128288,5
28,2024-01-01 10:04:40,3,511.465544,0.125018,5
28,2024-01-01 10:04:40,4,480.60888,0.117476,5
29,2024-01-01 10:04:50,0,2159.675377,0.499859,5
29,2024-01-01 10:04:50,1,557.85863,0.129117,5
29,2024-01-01 10:04:50,2,542.705817,0.12561,5
29,2024-01-01 10:04:50,3,531.377689,0.122988,5
29,2024-01-01 10:04:50,4,528.954537,0.122427,5
30,2024-01-01 10:05:00,0,5639.481186,0.499988,5
30,2024-01-01 10:05:00,1,3873.478462,0.343417,5
30,2024-01-01 10:05:00,2,601.622002,0.053339,5
30,2024-01-01 10:05:00,3,597.270475,0.052953,5
30,2024-01-01 10:05:00,4,567.375052,0.050303,5
31,2024-01-01 10:05:10,0,6039.81623,0.499974,5
31,2024-01-01 10:05:10,1,4073.353945,0.337191,5
31,2024-01-01 10:05:10,2,678.339354,0.056153,5
31,2024-01-01 10:05:10,3,655.166342,0.054234,5
31,2024-01-01 10:05:10,4,633.596512,0.052449,5
32,2024-01-01 10:05:20,0,6444.81215,0.49999,5
32,2024-01-01 10:05:20,1,4356.206231,0.337956,5
32,2024-01-01 10:05:20,2,712.203672,0.055253,5
32,2024-01-01 10:05:20,3,694.105645,0.053849,5
32,2024-01-01 10:05:20,4,682.552334,0.052953,5
33,2024-01-01 10:05:30,0,6448.182265,0.499993,5
33,2024-01-01 10:05:30,1,4269.484993,0.331056,5
33,2024-01-01 10:05:30,2,740.608386,0.057427,5
33,2024-01-01 10:05:30,3,731.769388,0.056741,5
33,2024-01-01 10:05:30,4,706.504291,0.054782,5
34,2024-01-01 10:05:40,0,6054.270027,0.499984,5
34,2024-01-01 10:05:40,1,3921.700001,0.323868,5
34,2024-01-01 10:05:40,2,728.70943,0.060179,5
34,2024-01-01 10:05:40,3,710.965197,0.058714,5
34,2024-01-01 10:05:40,4,693.291719,0.057255,5
35,2024-01-01 10:05:50,0,5737.71787,0.499987,5
35,2024-01-01 10:05:50,1,3792.538983,0.330483,5
35,2024-01-01 10:05:50,2,661.102321,0.057609,5
35,2024-01-01 10:05:50,3,646.781739,0.056361,5
35,2024-01-01 10:05:50,4,637.60224,0.055561,5
36,2024-01-01 10:06:00,0,5810.256504,0.499984,5
36,2024-01-01 10:06:00,1,4123.950051,0.354874,5
36,2024-01-01 10:06:00,2,572.743938,0.049286,5
36,2024-01-01 10:06:00,3,564.254606,0.048555,5
36,2024-01-01 10:06:00,4,549.681245,0.047301,5
37,2024-01-01 10:06:10,0,6012.56562,0.499989,5
37,2024-01-01 10:06:10,1,4605.868846,0.383012,5
37,2024-01-01 10:06:10,2,494.85306,0.041151,5
37,2024-01-01 10:06:10,3,465.464963,0.038707,5
37,2024-01-01 10:06:10,4,446.638209,0.037141,5
38,2024-01-01 10:06:20,0,5885.541425,0.499946,5
38,2024-01-01 10:06:20,1,4749.254364,0.403424,5
38,2024-01-01 10:06:20,2,396.664672,0.033695,5
38,2024-01-01 10:06:20,3,380.310432,0.032305,5
38,2024-01-01 10:06:20,4,360.589351,0.03063,5
39,2024-01-01 10:06:30,0,5477.329781,0.499956,5
39,2024-01-01 10:06:30,1,4449.201963,0.406111,5
39,2024-01-01 10:06:30,2,349.805465,0.031929,5
39,2024-01-01 10:06:30,3,346.204866,0.031601,5
39,2024-01-01 10:06:30,4,333.087887,0.030403,5
40,2024-01-01 10:06:40,0,5187.254517,0.499972,5
40,2024-01-01 10:06:40,1,4202.71996,0.405078,5
40,2024-01-01 10:06:40,2,337.709959,0.03255,5
40,2024-01-01 10:06:40,3,330.368468,0.031842,5
40,2024-01-01 10:06:40,4,317.036607,0.030557,5
41,2024-01-01 10:06:50,0,5396.676727,0.499905,5
41,2024-01-01 10:06:50,1,4330.086909,0.401104,5
41,2024-01-01 10:06:50,2,375.424765,0.034776,5
41,2024-01-01 10:06:50,3,355.619464,0.032942,5
41,2024-01-01 10:06:50,4,337.606032,0.031273,5
42,2024-01-01 10:07:00,0,5831.265576,0.499983,5
42,2024-01-01 10:07:00,1,4665.466312,0.400026,5
42,2024-01-01 10:07:00,2,402.986055,0.034553,5
42,2024-01-01 10:07:00,3,390.158745,0.033453,5
42,2024-01-01 10:07:00,4,373.040379,0.031985,5
43,2024-01-01 10:07:10,0,5998.156425,0.499981,5
43,2024-01-01 10:07:10,1,4710.824134,0.392674,5
43,2024-01-01 10:07:10,2,446.181692,0.037192,5
43,2024-01-01 10:07:10,3,426.92451,0.035587,5
43,2024-01-01 10:07:10,4,414.688435,0.034567,5
44,2024-01-01 10:07:20,0,5723.954544,0.499925,5
44,2024-01-01 10:07:20,1,4372.82802,0.381919,5
44,2024-01-01 10:07:20,2,471.838631,0.04121,5
44,2024-01-01 10:07:20,3,457.263074,0.039937,5
44,2024-01-01 10:07:20,4,423.743831,0.037009,5
45,2024-01-01 10:07:30,0,5402.225657,0.499991,5
45,2024-01-01 10:07:30,1,4065.515258,0.376274,5
45,2024-01-01 10:07:30,2,466.776553,0.043201,5
45,2024-01-01 10:07:30,3,449.279347,0.041582,5
45,2024-01-01 10:07:30,4,420.858632,0.038952,5
46,2024-01-01 10:07:40,0,5443.420164,0.499985,5
46,2024-01-01 10:07:40,1,4196.88458,0.385489,5
46,2024-01-01 10:07:40,2,430.291067,0.039523,5
46,2024-01-01 10:07:40,3,416.46858,0.038253,5
46,2024-01-01 10:07:40,4,400.113263,0.036751,5
47,2024-01-01 10:07:50,0,5762.902115,0.499965,5
47,2024-01-01 10:07:50,1,4621.741852,0.400963,5
47,2024-01-01 10:07:50,2,398.785626,0.034597,5
47,2024-01-01 10:07:50,3,391.306666,0.033948,5
47,2024-01-01 10:07:50,4,351.881612,0.030528,5
48,2024-01-01 10:08:00,0,5903.624817,0.499975,5
48,2024-01-01 10:08:00,1,4815.494604,0.407822,5
48,2024-01-01 10:08:00,2,371.691058,0.031478,5
48,2024-01-01 10:08:00,3,367.127359,0.031092,5
48,2024-01-01 10:08:00,4,349.895466,0.029632,5
49,2024-01-01 10:08:10,0,5656.589662,0.499908,5
49,2024-01-01 10:08:10,1,4542.89889,0.401484,5
49,2024-01-01 10:08:10,2,381.606311,0.033725,5
49,2024-01-01 10:08:10,3,370.675318,0.032759,5
49,2024-01-01 10:08:10,4,363.483381,0.032123,5
50,2024-01-01 10:08:20,0,5377.700957,0.499977,5
50,2024-01-01 10:08:20,1,4136.133493,0.384546,5
50,2024-01-01 10:08:20,2,436.967055,0.040626,5
50,2024-01-01 10:08:20,3,413.03339,0.038401,5
50,2024-01-01 10:08:20,4,392.054035,0.03645,5
51,2024-01-01 10:08:30,0,5527.318538,0.499982,5
51,2024-01-01 10:08:30,1,4054.559876,0.366761,5
51,2024-01-01 10:08:30,2,502.550416,0.045459,5
51,2024-01-01 10:08:30,3,492.279724,0.04453,5
51,2024-01-01 10:08:30,4,478.328633,0.043268,5
52,2024-01-01 10:08:40,0,6030.809363,0.499956,5
52,2024-01-01 10:08:40,1,4311.898475,0.357457,5
52,2024-01-01 10:08:40,2,589.420483,0.048863,5
52,2024-01-01 10:08:40,3,568.048081,0.047091,5
52,2024-01-01 10:08:40,4,562.512537,0.046632,5
53,2024-01-01 10:08:50,0,6412.802588,0.499995,5
53,2024-01-01 10:08:50,1,4438.316261,0.346048,5
53,2024-01-01 10:08:50,2,671.954249,0.052391,5
53,2024-01-01 10:08:50,3,657.188443,0.05124,5
53,2024-01-01 10:08:50,4,645.459816,0.050325,5
54,2024-01-01 10:09:00,0,6326.15098,0.499986,5
54,2024-01-01 10:09:00,1,4164.59703,0.329148,5
54,2024-01-01 10:09:00,2,740.657936,0.058538,5
54,2024-01-01 10:09:00,3,720.872275,0.056974,5
54,2024-01-01 10:09:00,4,700.379512,0.055354,5
55,2024-01-01 10:09:10,0,5995.573507,0.499967,5
55,2024-01-01 10:09:10,1,3774.580578,0.31476,5
55,2024-01-01 10:09:10,2,758.533703,0.063254,5
55,2024-01-01 10:09:10,3,735.147709,0.061303,5
55,2024-01-01 10:09:10,4,728.114669,0.060717,5
56,2024-01-01 10:09:20,0,5882.694861,0.499988,5
56,2024-01-01 10:09:20,1,3753.303531,0.319005,5
56,2024-01-01 10:09:20,2,726.164585,0.061719,5
56,2024-01-01 10:09:20,3,706.830257,0.060076,5
56,2024-01-01 10:09:20,4,696.68223,0.059213,5
57,2024-01-01 10:09:30,0,6118.966876,0.499947,5
57,2024-01-01 10:09:30,1,4141.704957,0.338396,5
57,2024-01-01 10:09:30,2,679.657823,0.055531,5
57,2024-01-01 10:09:30,3,662.456928,0.054126,5
57,2024-01-01 10:09:30,4,636.432518,0.051999,5
58,2024-01-01 10:09:40,0,6277.298861,0.499986,5
58,2024-01-01 10:09:40,1,4516.886069,0.359769,5
58,2024-01-01 10:09:40,2,602.137301,0.04796,5
58,2024-01-01 10:09:40,3,589.595409,0.046961,5
58,2024-01-01 10:09:40,4,569.036597,0.045324,5
59,2024-01-01 10:09:50,0,6037.609972,0.499983,5
59,2024-01-01 10:09:50,1,4463.352681,0.369617,5
59,2024-01-01 10:09:50,2,552.629675,0.045764,5
59,2024-01-01 10:09:50,3,522.385734,0.04326,5
59,2024-01-01 10:09:50,4,499.645038,0.041376,5
