t_idx,time_label,node_idx,node_label,account_category,local_internal_energy_u,local_entropy_s,local_temperature_t,local_grad_t
17,2024-01-01 10:02:50,0,00_Motor_Cortex,Unknown,99839.59,1.9984,81.7378,-36.9301
17,2024-01-01 10:02:50,1,01_Parietal_Lobe,Unknown,99868.2,1.9974,33.2223,205.6475
17,2024-01-01 10:02:50,2,02_Prefrontal_Cortex,Unknown,100256.27,1.9981,108.6847,-171.6647
17,2024-01-01 10:02:50,3,03_Temporal_Lobe,Unknown,100105.11,1.9991,65.4343,44.5874
17,2024-01-01 10:02:50,4,04_Visual_Cortex,Unknown,99930.83,1.9994,82.6798,-41.6401
18,2024-01-01 10:03:00,0,00_Motor_Cortex,Unknown,99907.24,1.9985,81.0867,-38.5251
18,2024-01-01 10:03:00,1,01_Parietal_Lobe,Unknown,99878.29,1.9981,32.3847,204.9849
18,2024-01-01 10:03:00,2,02_Prefrontal_Cortex,Unknown,100165.88,1.9964,105.8712,-162.4476
18,2024-01-01 10:03:00,3,03_Temporal_Lobe,Unknown,100085.43,1.9983,66.7933,32.9417
18,2024-01-01 10:03:00,4,04_Visual_Cortex,Unknown,99963.16,1.9979,80.7724,-36.9538
19,2024-01-01 10:03:10,0,00_Motor_Cortex,Unknown,99912.03,1.9989,80.1694,-35.0153
19,2024-01-01 10:03:10,1,01_Parietal_Lobe,Unknown,99873.7,1.9996,31.6747,207.458
19,2024-01-01 10:03:10,2,02_Prefrontal_Cortex,Unknown,100205.3,1.9972,103.947,-153.9036
19,2024-01-01 10:03:10,3,03_Temporal_Lobe,Unknown,100104.81,1.9964,68.9902,20.8809
19,2024-01-01 10:03:10,4,04_Visual_Cortex,Unknown,99904.16,1.999,81.0504,-39.4201
20,2024-01-01 10:03:20,0,00_Motor_Cortex,Unknown,99889.3,1.9999,80.1323,-37.69
20,2024-01-01 10:03:20,1,01_Parietal_Lobe,Unknown,99890.06,1.9994,30.9287,208.3278
20,2024-01-01 10:03:20,2,02_Prefrontal_Cortex,Unknown,100244.69,2.0,103.3965,-154.0112
20,2024-01-01 10:03:20,3,03_Temporal_Lobe,Unknown,100054.69,2.0,68.1447,22.2477
20,2024-01-01 10:03:20,4,04_Visual_Cortex,Unknown,99921.26,1.9991,80.3691,-38.8743
21,2024-01-01 10:03:30,0,00_Motor_Cortex,Unknown,99859.76,1.9987,81.4014,-45.2274
21,2024-01-01 10:03:30,1,01_Parietal_Lobe,Unknown,99899.42,1.9997,30.3578,209.9906
21,2024-01-01 10:03:30,2,02_Prefrontal_Cortex,Unknown,100264.5,1.9989,103.5528,-155.9845
21,2024-01-01 10:03:30,3,03_Temporal_Lobe,Unknown,100047.26,1.9995,67.0877,26.341
21,2024-01-01 10:03:30,4,04_Visual_Cortex,Unknown,99929.06,1.9998,79.3798,-35.1197
22,2024-01-01 10:03:40,0,00_Motor_Cortex,Unknown,99900.59,2.0,80.5882,-43.7371
22,2024-01-01 10:03:40,1,01_Parietal_Lobe,Unknown,99881.88,1.9996,29.7027,210.6901
22,2024-01-01 10:03:40,2,02_Prefrontal_Cortex,Unknown,100204.2,1.9993,101.6738,-149.1652
22,2024-01-01 10:03:40,3,03_Temporal_Lobe,Unknown,100101.87,1.9999,68.2671,17.8681
22,2024-01-01 10:03:40,4,04_Visual_Cortex,Unknown,99911.46,1.9992,78.9719,-35.6559
23,2024-01-01 10:03:50,0,00_Motor_Cortex,Unknown,99934.02,1.9993,79.0522,-39.6882
23,2024-01-01 10:03:50,1,01_Parietal_Lobe,Unknown,99882.67,1.9999,29.0845,210.1508
23,2024-01-01 10:03:50,2,02_Prefrontal_Cortex,Unknown,100224.81,1.9997,100.3191,-146.0224
23,2024-01-01 10:03:50,3,03_Temporal_Lobe,Unknown,100069.08,1.9993,67.7479,16.8337
23,2024-01-01 10:03:50,4,04_Visual_Cortex,Unknown,99889.42,1.9997,79.3694,-41.2739
24,2024-01-01 10:04:00,0,00_Motor_Cortex,Unknown,99857.77,1.9999,79.9158,-43.5226
24,2024-01-01 10:04:00,1,01_Parietal_Lobe,Unknown,99874.34,1.9996,28.5844,213.1341
24,2024-01-01 10:04:00,2,02_Prefrontal_Cortex,Unknown,100272.14,1.9998,100.5217,-146.5523
24,2024-01-01 10:04:00,3,03_Temporal_Lobe,Unknown,100091.56,1.9998,68.0202,15.9554
24,2024-01-01 10:04:00,4,04_Visual_Cortex,Unknown,99904.19,1.9993,79.0142,-39.0147
25,2024-01-01 10:04:10,0,00_Motor_Cortex,Unknown,99875.59,1.9999,79.8078,-37.1391
25,2024-01-01 10:04:10,1,01_Parietal_Lobe,Unknown,99900.11,1.9997,28.1738,221.031
25,2024-01-01 10:04:10,2,02_Prefrontal_Cortex,Unknown,100337.11,1.9992,103.7359,-156.7799
25,2024-01-01 10:04:10,3,03_Temporal_Lobe,Unknown,100066.95,1.9998,67.3388,25.2056
25,2024-01-01 10:04:10,4,04_Visual_Cortex,Unknown,99820.24,1.9999,82.8435,-52.3177
26,2024-01-01 10:04:20,0,00_Motor_Cortex,Unknown,99876.92,1.9992,79.5608,-21.0639
26,2024-01-01 10:04:20,1,01_Parietal_Lobe,Unknown,99890.11,1.9994,27.6587,238.4463
26,2024-01-01 10:04:20,2,02_Prefrontal_Cortex,Unknown,100417.03,2.0,111.5518,-181.0188
26,2024-01-01 10:04:20,3,03_Temporal_Lobe,Unknown,100068.74,1.9994,66.7011,43.2344
26,2024-01-01 10:04:20,4,04_Visual_Cortex,Unknown,99747.2,1.9997,91.2676,-79.598
27,2024-01-01 10:04:30,0,00_Motor_Cortex,Unknown,99940.87,1.9997,78.1396,-6.1204
27,2024-01-01 10:04:30,1,01_Parietal_Lobe,Unknown,99839.35,1.9997,28.5079,242.0381
27,2024-01-01 10:04:30,2,02_Prefrontal_Cortex,Unknown,100336.16,1.9997,113.1036,-180.9401
27,2024-01-01 10:04:30,3,03_Temporal_Lobe,Unknown,100121.76,1.9994,68.0433,44.3613
27,2024-01-01 10:04:30,4,04_Visual_Cortex,Unknown,99761.86,1.9998,96.7833,-99.3389
28,2024-01-01 10:04:40,0,00_Motor_Cortex,Unknown,99995.63,1.9998,77.2681,1.8717
28,2024-01-01 10:04:40,1,01_Parietal_Lobe,Unknown,99846.91,1.9998,28.8333,244.0457
28,2024-01-01 10:04:40,2,02_Prefrontal_Cortex,Unknown,100298.12,1.9999,112.8792,-176.1837
28,2024-01-01 10:04:40,3,03_Temporal_Lobe,Unknown,100096.44,1.9995,68.0846,47.7893
28,2024-01-01 10:04:40,4,04_Visual_Cortex,Unknown,99762.9,1.9996,101.1471,-117.5231
29,2024-01-01 10:04:50,0,00_Motor_Cortex,Unknown,99952.45,1.9995,75.9709,11.4144
29,2024-01-01 10:04:50,1,01_Parietal_Lobe,Unknown,99861.64,1.9996,28.6084,248.2272
29,2024-01-01 10:04:50,2,02_Prefrontal_Cortex,Unknown,100307.31,1.9999,112.8445,-172.9535
29,2024-01-01 10:04:50,3,03_Temporal_Lobe,Unknown,100119.8,1.9999,68.921,46.6641
29,2024-01-01 10:04:50,4,04_Visual_Cortex,Unknown,99758.8,1.9999,104.9242,-133.3522
30,2024-01-01 10:05:00,0,00_Motor_Cortex,Unknown,99941.18,1.6661,74.7513,19.1825
30,2024-01-01 10:05:00,1,01_Parietal_Lobe,Unknown,99831.89,1.6676,29.5216,245.331
30,2024-01-01 10:05:00,2,02_Prefrontal_Cortex,Unknown,100311.31,1.6716,112.8206,-171.1639
30,2024-01-01 10:05:00,3,03_Temporal_Lobe,Unknown,100119.8,2.0,69.5737,45.0706
30,2024-01-01 10:05:00,4,04_Visual_Cortex,Unknown,99795.82,1.6671,106.2718,-138.4201
31,2024-01-01 10:05:10,0,00_Motor_Cortex,Unknown,99991.92,1.6867,73.9419,24.8385
31,2024-01-01 10:05:10,1,01_Parietal_Lobe,Unknown,99812.74,1.6947,31.3719,237.6882
31,2024-01-01 10:05:10,2,02_Prefrontal_Cortex,Unknown,100278.64,1.6985,111.8617,-164.7607
31,2024-01-01 10:05:10,3,03_Temporal_Lobe,Unknown,100119.8,2.0,70.0749,44.1736
31,2024-01-01 10:05:10,4,04_Visual_Cortex,Unknown,99796.9,1.6846,107.2975,-141.9395
32,2024-01-01 10:05:20,0,00_Motor_Cortex,Unknown,99966.9,1.6878,72.8646,29.2405
32,2024-01-01 10:05:20,1,01_Parietal_Lobe,Unknown,99889.35,1.682,30.9479,238.8238
32,2024-01-01 10:05:20,2,02_Prefrontal_Cortex,Unknown,100247.45,1.6946,110.4117,-158.495
32,2024-01-01 10:05:20,3,03_Temporal_Lobe,Unknown,100119.8,2.0,70.4502,41.312
32,2024-01-01 10:05:20,4,04_Visual_Cortex,Unknown,99776.5,1.6894,108.8889,-150.8812
33,2024-01-01 10:05:30,0,00_Motor_Cortex,Unknown,99909.06,1.7181,72.1404,30.0533
33,2024-01-01 10:05:30,1,01_Parietal_Lobe,Unknown,99887.74,1.7152,30.5257,238.1265
33,2024-01-01 10:05:30,2,02_Prefrontal_Cortex,Unknown,100248.0,1.7114,109.0205,-154.3475
33,2024-01-01 10:05:30,3,03_Temporal_Lobe,Unknown,100119.8,2.0,70.7204,37.1532
33,2024-01-01 10:05:30,4,04_Visual_Cortex,Unknown,99835.4,1.7063,108.3482,-150.9855
34,2024-01-01 10:05:40,0,00_Motor_Cortex,Unknown,99917.73,1.7382,71.3071,32.2172
34,2024-01-01 10:05:40,1,01_Parietal_Lobe,Unknown,99897.9,1.7354,30.2477,237.5145
34,2024-01-01 10:05:40,2,02_Prefrontal_Cortex,Unknown,100257.23,1.7316,107.7894,-150.1943
34,2024-01-01 10:05:40,3,03_Temporal_Lobe,Unknown,100119.8,2.0,70.9022,34.2421
34,2024-01-01 10:05:40,4,04_Visual_Cortex,Unknown,99807.34,1.7408,108.5065,-153.7795
35,2024-01-01 10:05:50,0,00_Motor_Cortex,Unknown,99925.82,1.7175,70.4148,34.0185
35,2024-01-01 10:05:50,1,01_Parietal_Lobe,Unknown,99889.49,1.7119,29.8678,236.7537
35,2024-01-01 10:05:50,2,02_Prefrontal_Cortex,Unknown,100248.07,1.7156,106.4905,-146.3597
35,2024-01-01 10:05:50,3,03_Temporal_Lobe,Unknown,100119.8,2.0,71.0093,31.0464
35,2024-01-01 10:05:50,4,04_Visual_Cortex,Unknown,99816.82,1.7141,108.3103,-155.4589
36,2024-01-01 10:06:00,0,00_Motor_Cortex,Unknown,99938.6,1.6236,69.4756,36.407
36,2024-01-01 10:06:00,1,01_Parietal_Lobe,Unknown,99817.41,1.635,31.1602,227.984
36,2024-01-01 10:06:00,2,02_Prefrontal_Cortex,Unknown,100237.74,1.618,105.1474,-141.9523
36,2024-01-01 10:06:00,3,03_Temporal_Lobe,Unknown,100119.8,2.0,71.0532,28.5191
36,2024-01-01 10:06:00,4,04_Visual_Cortex,Unknown,99886.45,1.6103,106.9485,-150.9578
37,2024-01-01 10:06:10,0,00_Motor_Cortex,Unknown,99991.49,1.4722,68.9031,37.7016
37,2024-01-01 10:06:10,1,01_Parietal_Lobe,Unknown,99806.11,1.4954,32.8471,217.9816
37,2024-01-01 10:06:10,2,02_Prefrontal_Cortex,Unknown,100198.54,1.4888,103.7694,-136.6298
37,2024-01-01 10:06:10,3,03_Temporal_Lobe,Unknown,100119.8,2.0,71.0433,27.0003
37,2024-01-01 10:06:10,4,04_Visual_Cortex,Unknown,99884.06,1.4817,105.6541,-146.0537
38,2024-01-01 10:06:20,0,00_Motor_Cortex,Unknown,99998.52,1.3646,68.455,38.8864
38,2024-01-01 10:06:20,1,01_Parietal_Lobe,Unknown,99800.36,1.3564,34.5791,208.266
38,2024-01-01 10:06:20,2,02_Prefrontal_Cortex,Unknown,100223.68,1.3533,102.4561,-131.1188
38,2024-01-01 10:06:20,3,03_Temporal_Lobe,Unknown,100119.8,2.0,70.9878,26.2228
38,2024-01-01 10:06:20,4,04_Visual_Cortex,Unknown,99857.64,1.3589,104.6836,-142.2564
39,2024-01-01 10:06:30,0,00_Motor_Cortex,Unknown,100019.18,1.3274,68.4344,39.6617
39,2024-01-01 10:06:30,1,01_Parietal_Lobe,Unknown,99776.27,1.3462,37.4269,194.6992
39,2024-01-01 10:06:30,2,02_Prefrontal_Cortex,Unknown,100234.48,1.3396,101.2423,-124.3777
39,2024-01-01 10:06:30,3,03_Temporal_Lobe,Unknown,100119.8,2.0,70.8932,27.3679
39,2024-01-01 10:06:30,4,04_Visual_Cortex,Unknown,99850.27,1.3458,103.8369,-137.351
40,2024-01-01 10:06:40,0,00_Motor_Cortex,Unknown,100019.97,1.3492,68.3935,40.4928
40,2024-01-01 10:06:40,1,01_Parietal_Lobe,Unknown,99774.97,1.3467,39.8824,183.0479
40,2024-01-01 10:06:40,2,02_Prefrontal_Cortex,Unknown,100249.56,1.3358,100.1847,-118.4632
40,2024-01-01 10:06:40,3,03_Temporal_Lobe,Unknown,100119.8,2.0,70.7652,28.6341
40,2024-01-01 10:06:40,4,04_Visual_Cortex,Unknown,99835.7,1.3569,103.2344,-133.7117
41,2024-01-01 10:06:50,0,00_Motor_Cortex,Unknown,99987.96,1.3906,67.7718,45.8061
41,2024-01-01 10:06:50,1,01_Parietal_Lobe,Unknown,99759.37,1.3793,42.8403,170.4635
41,2024-01-01 10:06:50,2,02_Prefrontal_Cortex,Unknown,100320.18,1.3498,100.3718,-117.1941
41,2024-01-01 10:06:50,3,03_Temporal_Lobe,Unknown,100119.8,2.0,70.6088,31.6212
41,2024-01-01 10:06:50,4,04_Visual_Cortex,Unknown,99812.69,1.3741,103.0723,-130.6967
42,2024-01-01 10:07:00,0,00_Motor_Cortex,Unknown,99965.52,1.3878,66.9984,51.7302
42,2024-01-01 10:07:00,1,01_Parietal_Lobe,Unknown,99787.63,1.376,43.9968,166.7382
42,2024-01-01 10:07:00,2,02_Prefrontal_Cortex,Unknown,100354.05,1.3637,101.428,-120.4177
42,2024-01-01 10:07:00,3,03_Temporal_Lobe,Unknown,100119.8,2.0,70.428,34.5823
42,2024-01-01 10:07:00,4,04_Visual_Cortex,Unknown,99773.0,1.3978,103.871,-132.633
43,2024-01-01 10:07:10,0,00_Motor_Cortex,Unknown,99968.39,1.4302,66.2622,57.2099
43,2024-01-01 10:07:10,1,01_Parietal_Lobe,Unknown,99773.51,1.4393,45.5881,160.5806
43,2024-01-01 10:07:10,2,02_Prefrontal_Cortex,Unknown,100351.81,1.4273,102.2627,-122.7926
43,2024-01-01 10:07:10,3,03_Temporal_Lobe,Unknown,100119.8,2.0,70.2263,37.3893
43,2024-01-01 10:07:10,4,04_Visual_Cortex,Unknown,99786.49,1.4157,104.1816,-132.3872
44,2024-01-01 10:07:20,0,00_Motor_Cortex,Unknown,100011.82,1.4875,66.0473,60.1326
44,2024-01-01 10:07:20,1,01_Parietal_Lobe,Unknown,99761.95,1.4906,47.4793,152.9729
44,2024-01-01 10:07:20,2,02_Prefrontal_Cortex,Unknown,100325.03,1.4954,102.2977,-121.1191
44,2024-01-01 10:07:20,3,03_Temporal_Lobe,Unknown,100119.8,2.0,70.0069,40.3345
44,2024-01-01 10:07:20,4,04_Visual_Cortex,Unknown,99781.4,1.4873,104.538,-132.3209
45,2024-01-01 10:07:30,0,00_Motor_Cortex,Unknown,100018.83,1.5227,65.9515,63.6316
45,2024-01-01 10:07:30,1,01_Parietal_Lobe,Unknown,99733.59,1.525,50.4932,140.9233
45,2024-01-01 10:07:30,2,02_Prefrontal_Cortex,Unknown,100337.49,1.5205,102.563,-119.4259
45,2024-01-01 10:07:30,3,03_Temporal_Lobe,Unknown,100119.8,2.0,69.7724,44.5271
45,2024-01-01 10:07:30,4,04_Visual_Cortex,Unknown,99790.29,1.5153,104.609,-129.656
46,2024-01-01 10:07:40,0,00_Motor_Cortex,Unknown,100063.95,1.458,67.013,60.8983
46,2024-01-01 10:07:40,1,01_Parietal_Lobe,Unknown,99757.31,1.4741,52.0259,135.8341
46,2024-01-01 10:07:40,2,02_Prefrontal_Cortex,Unknown,100299.27,1.478,102.0325,-114.1991
46,2024-01-01 10:07:40,3,03_Temporal_Lobe,Unknown,100119.8,2.0,69.5251,48.3382
46,2024-01-01 10:07:40,4,04_Visual_Cortex,Unknown,99759.67,1.4723,105.367,-130.8714
47,2024-01-01 10:07:50,0,00_Motor_Cortex,Unknown,100099.27,1.3579,69.2194,52.0899
47,2024-01-01 10:07:50,1,01_Parietal_Lobe,Unknown,99807.33,1.3686,51.9467,138.4535
47,2024-01-01 10:07:50,2,02_Prefrontal_Cortex,Unknown,100240.66,1.3803,100.9845,-106.7354
47,2024-01-01 10:07:50,3,03_Temporal_Lobe,Unknown,100119.8,2.0,69.2668,51.8529
47,2024-01-01 10:07:50,4,04_Visual_Cortex,Unknown,99732.94,1.3923,106.7695,-135.6608
48,2024-01-01 10:08:00,0,00_Motor_Cortex,Unknown,100044.63,1.3385,69.471,50.6494
48,2024-01-01 10:08:00,1,01_Parietal_Lobe,Unknown,99808.7,1.3222,51.8273,138.868
48,2024-01-01 10:08:00,2,02_Prefrontal_Cortex,Unknown,100276.29,1.3229,100.1939,-102.9649
48,2024-01-01 10:08:00,3,03_Temporal_Lobe,Unknown,100119.8,2.0,68.9994,53.0073
48,2024-01-01 10:08:00,4,04_Visual_Cortex,Unknown,99750.58,1.3274,107.5128,-139.5598
49,2024-01-01 10:08:10,0,00_Motor_Cortex,Unknown,100064.37,1.3694,70.1705,47.2061
49,2024-01-01 10:08:10,1,01_Parietal_Lobe,Unknown,99825.64,1.3681,51.4594,140.7619
49,2024-01-01 10:08:10,2,02_Prefrontal_Cortex,Unknown,100251.61,1.3773,99.2431,-98.1565
49,2024-01-01 10:08:10,3,03_Temporal_Lobe,Unknown,100119.8,2.0,68.7244,54.437
49,2024-01-01 10:08:10,4,04_Visual_Cortex,Unknown,99738.58,1.37,108.4615,-144.2486
50,2024-01-01 10:08:20,0,00_Motor_Cortex,Unknown,100003.1,1.4793,69.661,47.5807
50,2024-01-01 10:08:20,1,01_Parietal_Lobe,Unknown,99843.88,1.4742,50.9695,141.0387
50,2024-01-01 10:08:20,2,02_Prefrontal_Cortex,Unknown,100257.97,1.4809,98.3517,-95.8727
50,2024-01-01 10:08:20,3,03_Temporal_Lobe,Unknown,100119.8,2.0,68.4429,53.6712
50,2024-01-01 10:08:20,4,04_Visual_Cortex,Unknown,99775.25,1.4687,108.4608,-146.4179
51,2024-01-01 10:08:30,0,00_Motor_Cortex,Unknown,99964.15,1.5784,68.9895,47.8712
51,2024-01-01 10:08:30,1,01_Parietal_Lobe,Unknown,99852.64,1.5672,50.477,140.4336
