t_idx,time_label,node_idx,node_label,curvature,density
17,2024-01-01T10:02:50,0,Motor_Cortex,22.79,2219.21
17,2024-01-01T10:02:50,1,Parietal_Lobe,37.87,2235.51
17,2024-01-01T10:02:50,2,Prefrontal_Cortex,26.84,2247.34
17,2024-01-01T10:02:50,3,Temporal_Lobe,22.5,2239.51
17,2024-01-01T10:02:50,4,Visual_Cortex,19.42,2214.99
18,2024-01-01T10:03:00,0,Motor_Cortex,120.27,2010.55
18,2024-01-01T10:03:00,1,Parietal_Lobe,67.69,2079.1
18,2024-01-01T10:03:00,2,Prefrontal_Cortex,55.57,2065.67
18,2024-01-01T10:03:00,3,Temporal_Lobe,17.88,2021.36
18,2024-01-01T10:03:00,4,Visual_Cortex,126.03,2012.94
19,2024-01-01T10:03:10,0,Motor_Cortex,122.74,2192.71
19,2024-01-01T10:03:10,1,Parietal_Lobe,100.15,2150.1
19,2024-01-01T10:03:10,2,Prefrontal_Cortex,38.93,2130.15
19,2024-01-01T10:03:10,3,Temporal_Lobe,5.77,2180.2
19,2024-01-01T10:03:10,4,Visual_Cortex,55.75,2185.14
20,2024-01-01T10:03:20,0,Motor_Cortex,20.06,2682.43
20,2024-01-01T10:03:20,1,Parietal_Lobe,91.89,2690.13
20,2024-01-01T10:03:20,2,Prefrontal_Cortex,39.28,2645.27
20,2024-01-01T10:03:20,3,Temporal_Lobe,24.55,2680.57
20,2024-01-01T10:03:20,4,Visual_Cortex,48.12,2697.54
21,2024-01-01T10:03:30,0,Motor_Cortex,57.42,3303.71
21,2024-01-01T10:03:30,1,Parietal_Lobe,103.59,3189.19
21,2024-01-01T10:03:30,2,Prefrontal_Cortex,1.82,3169.09
21,2024-01-01T10:03:30,3,Temporal_Lobe,114.64,3303.46
21,2024-01-01T10:03:30,4,Visual_Cortex,48.19,3309.21
22,2024-01-01T10:03:40,0,Motor_Cortex,100.77,3827.24
22,2024-01-01T10:03:40,1,Parietal_Lobe,72.32,3824.11
22,2024-01-01T10:03:40,2,Prefrontal_Cortex,98.78,3831.51
22,2024-01-01T10:03:40,3,Temporal_Lobe,121.8,3869.61
22,2024-01-01T10:03:40,4,Visual_Cortex,51.47,3784.97
23,2024-01-01T10:03:50,0,Motor_Cortex,114.51,4308.68
23,2024-01-01T10:03:50,1,Parietal_Lobe,25.43,4286.38
23,2024-01-01T10:03:50,2,Prefrontal_Cortex,95.88,4284.73
23,2024-01-01T10:03:50,3,Temporal_Lobe,75.44,4273.38
23,2024-01-01T10:03:50,4,Visual_Cortex,119.5,4257.01
24,2024-01-01T10:04:00,0,Motor_Cortex,13.88,4432.78
24,2024-01-01T10:04:00,1,Parietal_Lobe,48.44,4487.01
24,2024-01-01T10:04:00,2,Prefrontal_Cortex,25.07,4459.62
24,2024-01-01T10:04:00,3,Temporal_Lobe,22.33,4462.06
24,2024-01-01T10:04:00,4,Visual_Cortex,59.58,4516.89
25,2024-01-01T10:04:10,0,Motor_Cortex,29.89,4343.29
25,2024-01-01T10:04:10,1,Parietal_Lobe,26.94,4469.96
25,2024-01-01T10:04:10,2,Prefrontal_Cortex,12.14,4401.93
25,2024-01-01T10:04:10,3,Temporal_Lobe,23.16,4377.56
25,2024-01-01T10:04:10,4,Visual_Cortex,8.07,4451.44
26,2024-01-01T10:04:20,0,Motor_Cortex,35.1,4254.14
26,2024-01-01T10:04:20,1,Parietal_Lobe,74.14,4283.97
26,2024-01-01T10:04:20,2,Prefrontal_Cortex,27.62,4271.1
26,2024-01-01T10:04:20,3,Temporal_Lobe,42.44,4299.36
26,2024-01-01T10:04:20,4,Visual_Cortex,31.02,4249.17
27,2024-01-01T10:04:30,0,Motor_Cortex,52.9,4116.45
27,2024-01-01T10:04:30,1,Parietal_Lobe,18.44,4106.98
27,2024-01-01T10:04:30,2,Prefrontal_Cortex,33.06,4133.29
27,2024-01-01T10:04:30,3,Temporal_Lobe,124.44,4087.08
27,2024-01-01T10:04:30,4,Visual_Cortex,125.84,4084.36
28,2024-01-01T10:04:40,0,Motor_Cortex,125.2,4077.5
28,2024-01-01T10:04:40,1,Parietal_Lobe,17.77,4106.52
28,2024-01-01T10:04:40,2,Prefrontal_Cortex,100.45,4076.53
28,2024-01-01T10:04:40,3,Temporal_Lobe,116.85,4107.05
28,2024-01-01T10:04:40,4,Visual_Cortex,159.37,4097.96
29,2024-01-01T10:04:50,0,Motor_Cortex,17.3,4324.17
29,2024-01-01T10:04:50,1,Parietal_Lobe,14.17,4395.03
29,2024-01-01T10:04:50,2,Prefrontal_Cortex,6.21,4327.24
29,2024-01-01T10:04:50,3,Temporal_Lobe,55.72,4351.6
29,2024-01-01T10:04:50,4,Visual_Cortex,93.4,4344.96
30,2024-01-01T10:05:00,0,Motor_Cortex,75.4,8158.1
30,2024-01-01T10:05:00,1,Parietal_Lobe,22.59,8170.55
30,2024-01-01T10:05:00,2,Prefrontal_Cortex,62.27,8235.06
30,2024-01-01T10:05:00,3,Temporal_Lobe,1.25,18695.04
30,2024-01-01T10:05:00,4,Visual_Cortex,8.21,8209.23
31,2024-01-01T10:05:10,0,Motor_Cortex,29.5,8832.21
31,2024-01-01T10:05:10,1,Parietal_Lobe,8.96,8854.77
31,2024-01-01T10:05:10,2,Prefrontal_Cortex,7.55,8890.85
31,2024-01-01T10:05:10,3,Temporal_Lobe,10.94,19840.08
31,2024-01-01T10:05:10,4,Visual_Cortex,23.93,8832.55
32,2024-01-01T10:05:20,0,Motor_Cortex,45.54,9532.44
32,2024-01-01T10:05:20,1,Parietal_Lobe,37.66,9472.91
32,2024-01-01T10:05:20,2,Prefrontal_Cortex,14.46,9503.5
32,2024-01-01T10:05:20,3,Temporal_Lobe,0.0,21194.08
32,2024-01-01T10:05:20,4,Visual_Cortex,6.58,9539.19
33,2024-01-01T10:05:30,0,Motor_Cortex,34.56,9539.05
33,2024-01-01T10:05:30,1,Parietal_Lobe,25.2,9554.85
33,2024-01-01T10:05:30,2,Prefrontal_Cortex,8.3,9597.87
33,2024-01-01T10:05:30,3,Temporal_Lobe,0.0,20987.6
33,2024-01-01T10:05:30,4,Visual_Cortex,51.46,9583.19
34,2024-01-01T10:05:40,0,Motor_Cortex,83.55,9085.43
34,2024-01-01T10:05:40,1,Parietal_Lobe,56.86,9121.53
34,2024-01-01T10:05:40,2,Prefrontal_Cortex,2.44,9097.78
34,2024-01-01T10:05:40,3,Temporal_Lobe,0.0,19490.64
34,2024-01-01T10:05:40,4,Visual_Cortex,29.13,9106.38
35,2024-01-01T10:05:50,0,Motor_Cortex,59.76,8600.11
35,2024-01-01T10:05:50,1,Parietal_Lobe,18.58,8577.47
35,2024-01-01T10:05:50,2,Prefrontal_Cortex,99.6,8598.09
35,2024-01-01T10:05:50,3,Temporal_Lobe,0.0,18659.2
35,2024-01-01T10:05:50,4,Visual_Cortex,21.26,8588.81
36,2024-01-01T10:06:00,0,Motor_Cortex,93.63,8264.4
36,2024-01-01T10:06:00,1,Parietal_Lobe,85.0,8284.03
36,2024-01-01T10:06:00,2,Prefrontal_Cortex,45.44,8319.1
36,2024-01-01T10:06:00,3,Temporal_Lobe,0.0,19579.76
36,2024-01-01T10:06:00,4,Visual_Cortex,36.81,8296.91
37,2024-01-01T10:06:10,0,Motor_Cortex,64.0,8064.65
37,2024-01-01T10:06:10,1,Parietal_Lobe,94.92,8087.65
37,2024-01-01T10:06:10,2,Prefrontal_Cortex,84.32,8087.45
37,2024-01-01T10:06:10,3,Temporal_Lobe,0.0,21049.52
37,2024-01-01T10:06:10,4,Visual_Cortex,53.4,8109.09
38,2024-01-01T10:06:20,0,Motor_Cortex,47.57,7582.35
38,2024-01-01T10:06:20,1,Parietal_Lobe,8.11,7601.64
38,2024-01-01T10:06:20,2,Prefrontal_Cortex,98.1,7608.8
38,2024-01-01T10:06:20,3,Temporal_Lobe,0.0,21147.76
38,2024-01-01T10:06:20,4,Visual_Cortex,137.56,7593.19
39,2024-01-01T10:06:30,0,Motor_Cortex,43.56,6924.51
39,2024-01-01T10:06:30,1,Parietal_Lobe,34.91,6921.76
39,2024-01-01T10:06:30,2,Prefrontal_Cortex,102.55,6938.0
39,2024-01-01T10:06:30,3,Temporal_Lobe,0.0,19746.24
39,2024-01-01T10:06:30,4,Visual_Cortex,93.9,6915.77
40,2024-01-01T10:06:40,0,Motor_Cortex,52.43,6643.04
40,2024-01-01T10:06:40,1,Parietal_Lobe,52.51,6624.79
40,2024-01-01T10:06:40,2,Prefrontal_Cortex,86.83,6620.83
40,2024-01-01T10:06:40,3,Temporal_Lobe,0.0,18676.4
40,2024-01-01T10:06:40,4,Visual_Cortex,86.75,6668.84
41,2024-01-01T10:06:50,0,Motor_Cortex,222.45,6987.3
41,2024-01-01T10:06:50,1,Parietal_Lobe,99.38,6967.74
41,2024-01-01T10:06:50,2,Prefrontal_Cortex,4.6,6924.26
41,2024-01-01T10:06:50,3,Temporal_Lobe,0.0,19336.0
41,2024-01-01T10:06:50,4,Visual_Cortex,127.67,6989.0
42,2024-01-01T10:07:00,0,Motor_Cortex,141.78,7525.72
42,2024-01-01T10:07:00,1,Parietal_Lobe,23.45,7564.06
42,2024-01-01T10:07:00,2,Prefrontal_Cortex,3.45,7556.36
42,2024-01-01T10:07:00,3,Temporal_Lobe,0.0,20863.44
42,2024-01-01T10:07:00,4,Visual_Cortex,121.78,7507.58
43,2024-01-01T10:07:10,0,Motor_Cortex,51.72,7881.16
43,2024-01-01T10:07:10,1,Parietal_Lobe,5.23,7840.35
43,2024-01-01T10:07:10,2,Prefrontal_Cortex,2.03,7861.07
43,2024-01-01T10:07:10,3,Temporal_Lobe,0.0,21262.56
43,2024-01-01T10:07:10,4,Visual_Cortex,58.98,7865.36
44,2024-01-01T10:07:20,0,Motor_Cortex,61.61,7681.57
44,2024-01-01T10:07:20,1,Parietal_Lobe,90.9,7721.88
44,2024-01-01T10:07:20,2,Prefrontal_Cortex,2.41,7677.73
44,2024-01-01T10:07:20,3,Temporal_Lobe,0.0,20011.84
44,2024-01-01T10:07:20,4,Visual_Cortex,31.7,7729.34
45,2024-01-01T10:07:30,0,Motor_Cortex,31.27,7409.25
45,2024-01-01T10:07:30,1,Parietal_Lobe,142.77,7378.9
45,2024-01-01T10:07:30,2,Prefrontal_Cortex,40.61,7321.0
45,2024-01-01T10:07:30,3,Temporal_Lobe,0.0,18745.76
45,2024-01-01T10:07:30,4,Visual_Cortex,70.89,7331.63
46,2024-01-01T10:07:40,0,Motor_Cortex,5.81,7275.96
46,2024-01-01T10:07:40,1,Parietal_Lobe,79.97,7253.87
46,2024-01-01T10:07:40,2,Prefrontal_Cortex,15.34,7240.05
46,2024-01-01T10:07:40,3,Temporal_Lobe,0.0,19118.56
46,2024-01-01T10:07:40,4,Visual_Cortex,70.44,7207.4
47,2024-01-01T10:07:50,0,Motor_Cortex,64.65,7462.4
47,2024-01-01T10:07:50,1,Parietal_Lobe,65.81,7433.29
47,2024-01-01T10:07:50,2,Prefrontal_Cortex,22.15,7493.47
47,2024-01-01T10:07:50,3,Temporal_Lobe,0.0,20643.2
47,2024-01-01T10:07:50,4,Visual_Cortex,108.31,7462.52
48,2024-01-01T10:08:00,0,Motor_Cortex,55.22,7539.14
48,2024-01-01T10:08:00,1,Parietal_Lobe,99.71,7525.48
48,2024-01-01T10:08:00,2,Prefrontal_Cortex,42.2,7521.89
48,2024-01-01T10:08:00,3,Temporal_Lobe,0.0,21327.36
48,2024-01-01T10:08:00,4,Visual_Cortex,112.73,7556.39
49,2024-01-01T10:08:10,0,Motor_Cortex,41.17,7298.77
49,2024-01-01T10:08:10,1,Parietal_Lobe,100.85,7296.98
49,2024-01-01T10:08:10,2,Prefrontal_Cortex,64.78,7318.75
49,2024-01-01T10:08:10,3,Temporal_Lobe,0.0,20276.96
49,2024-01-01T10:08:10,4,Visual_Cortex,5.1,7284.98
50,2024-01-01T10:08:20,0,Motor_Cortex,56.02,7153.2
50,2024-01-01T10:08:20,1,Parietal_Lobe,92.99,7194.57
50,2024-01-01T10:08:20,2,Prefrontal_Cortex,94.03,7199.9
50,2024-01-01T10:08:20,3,Temporal_Lobe,0.0,18864.72
50,2024-01-01T10:08:20,4,Visual_Cortex,57.06,7239.23
51,2024-01-01T10:08:30,0,Motor_Cortex,7.9,7642.25
51,2024-01-01T10:08:30,1,Parietal_Lobe,101.43,7684.23
51,2024-01-01T10:08:30,2,Prefrontal_Cortex,92.37,7619.34
51,2024-01-01T10:08:30,3,Temporal_Lobe,0.0,18935.92
51,2024-01-01T10:08:30,4,Visual_Cortex,1.16,7695.94
52,2024-01-01T10:08:40,0,Motor_Cortex,36.0,8610.5
52,2024-01-01T10:08:40,1,Parietal_Lobe,123.05,8595.2
52,2024-01-01T10:08:40,2,Prefrontal_Cortex,143.61,8559.79
52,2024-01-01T10:08:40,3,Temporal_Lobe,0.0,20397.6
52,2024-01-01T10:08:40,4,Visual_Cortex,15.44,8527.05
53,2024-01-01T10:08:50,0,Motor_Cortex,67.73,9303.3
53,2024-01-01T10:08:50,1,Parietal_Lobe,71.7,9379.85
53,2024-01-01T10:08:50,2,Prefrontal_Cortex,142.75,9297.79
53,2024-01-01T10:08:50,3,Temporal_Lobe,0.0,21339.68
53,2024-01-01T10:08:50,4,Visual_Cortex,3.32,9336.06
54,2024-01-01T10:09:00,0,Motor_Cortex,82.2,9508.76
54,2024-01-01T10:09:00,1,Parietal_Lobe,18.32,9498.92
54,2024-01-01T10:09:00,2,Prefrontal_Cortex,51.98,9443.33
54,2024-01-01T10:09:00,3,Temporal_Lobe,0.0,20531.2
54,2024-01-01T10:09:00,4,Visual_Cortex,11.9,9419.03
55,2024-01-01T10:09:10,0,Motor_Cortex,39.95,9212.99
55,2024-01-01T10:09:10,1,Parietal_Lobe,8.43,9185.3
55,2024-01-01T10:09:10,2,Prefrontal_Cortex,36.14,9181.35
55,2024-01-01T10:09:10,3,Temporal_Lobe,0.0,19028.56
55,2024-01-01T10:09:10,4,Visual_Cortex,12.24,9171.3
56,2024-01-01T10:09:20,0,Motor_Cortex,30.44,8953.42
56,2024-01-01T10:09:20,1,Parietal_Lobe,5.77,8979.51
56,2024-01-01T10:09:20,2,Prefrontal_Cortex,31.53,8991.24
56,2024-01-01T10:09:20,3,Temporal_Lobe,0.0,18795.36
56,2024-01-01T10:09:20,4,Visual_Cortex,4.68,8968.81
57,2024-01-01T10:09:30,0,Motor_Cortex,135.66,8979.53
57,2024-01-01T10:09:30,1,Parietal_Lobe,136.83,8964.17
57,2024-01-01T10:09:30,2,Prefrontal_Cortex,36.22,9016.33
57,2024-01-01T10:09:30,3,Temporal_Lobe,0.0,20136.32
57,2024-01-01T10:09:30,4,Visual_Cortex,35.05,8962.17
58,2024-01-01T10:09:40,0,Motor_Cortex,165.76,8850.36
58,2024-01-01T10:09:40,1,Parietal_Lobe,195.78,8857.13
58,2024-01-01T10:09:40,2,Prefrontal_Cortex,35.12,8824.2
58,2024-01-01T10:09:40,3,Temporal_Lobe,0.0,21299.2
58,2024-01-01T10:09:40,4,Visual_Cortex,5.1,8885.35
59,2024-01-01T10:09:50,0,Motor_Cortex,92.35,8329.78
59,2024-01-01T10:09:50,1,Parietal_Lobe,91.22,8350.33
59,2024-01-01T10:09:50,2,Prefrontal_Cortex,64.03,8379.6
59,2024-01-01T10:09:50,3,Temporal_Lobe,0.0,20764.4
59,2024-01-01T10:09:50,4,Visual_Cortex,62.9,8326.13
