t_idx,time_label,node_idx,node_label,account_category,z_score_X,z_score_v,local_kl_drift,micro_anomaly_flag
4,2024-01-01 10:00:40,1,01_Parietal_Lobe,Unknown,2.1189,2.1186,0.0,0
4,2024-01-01 10:00:40,2,02_Prefrontal_Cortex,Unknown,0.708,0.7087,0.0001,0
4,2024-01-01 10:00:40,3,03_Temporal_Lobe,Unknown,0.4665,0.4655,0.0002,0
4,2024-01-01 10:00:40,4,04_Visual_Cortex,Unknown,0.3134,0.3131,0.0,0
5,2024-01-01 10:00:50,0,00_Motor_Cortex,Unknown,2.3375,2.3386,0.0,0
5,2024-01-01 10:00:50,1,01_Parietal_Lobe,Unknown,1.9128,1.9122,0.0001,0
5,2024-01-01 10:00:50,2,02_Prefrontal_Cortex,Unknown,0.5665,0.5666,0.0001,0
5,2024-01-01 10:00:50,3,03_Temporal_Lobe,Unknown,1.4885,1.4877,0.0,0
5,2024-01-01 10:00:50,4,04_Visual_Cortex,Unknown,0.2977,0.298,0.0002,0
6,2024-01-01 10:01:00,0,00_Motor_Cortex,Unknown,1.826,1.8257,0.0001,0
6,2024-01-01 10:01:00,1,01_Parietal_Lobe,Unknown,1.1536,1.1524,0.0003,0
6,2024-01-01 10:01:00,2,02_Prefrontal_Cortex,Unknown,0.5776,0.5786,0.0,0
6,2024-01-01 10:01:00,3,03_Temporal_Lobe,Unknown,1.7881,1.7872,0.0,0
6,2024-01-01 10:01:00,4,04_Visual_Cortex,Unknown,0.4915,0.492,0.0,0
7,2024-01-01 10:01:10,0,00_Motor_Cortex,Unknown,0.4857,0.4853,0.0,0
7,2024-01-01 10:01:10,1,01_Parietal_Lobe,Unknown,0.3001,0.2989,0.0001,0
7,2024-01-01 10:01:10,2,02_Prefrontal_Cortex,Unknown,0.2836,0.2835,0.0001,0
7,2024-01-01 10:01:10,3,03_Temporal_Lobe,Unknown,2.1195,2.1192,0.0001,0
7,2024-01-01 10:01:10,4,04_Visual_Cortex,Unknown,1.1237,1.1238,0.0,0
8,2024-01-01 10:01:20,0,00_Motor_Cortex,Unknown,0.1243,0.124,0.0001,0
8,2024-01-01 10:01:20,1,01_Parietal_Lobe,Unknown,3.8281,3.8251,0.0001,1
8,2024-01-01 10:01:20,2,02_Prefrontal_Cortex,Unknown,0.2383,0.2381,0.0001,0
8,2024-01-01 10:01:20,3,03_Temporal_Lobe,Unknown,0.2956,0.2956,0.0001,0
8,2024-01-01 10:01:20,4,04_Visual_Cortex,Unknown,2.2304,2.2308,0.0001,0
9,2024-01-01 10:01:30,0,00_Motor_Cortex,Unknown,0.1857,0.1858,0.0,0
9,2024-01-01 10:01:30,1,01_Parietal_Lobe,Unknown,0.3806,0.381,0.0,0
9,2024-01-01 10:01:30,2,02_Prefrontal_Cortex,Unknown,0.5189,0.5191,0.0001,0
9,2024-01-01 10:01:30,3,03_Temporal_Lobe,Unknown,0.7683,0.7687,0.0001,0
9,2024-01-01 10:01:30,4,04_Visual_Cortex,Unknown,0.8788,0.8783,0.0,0
10,2024-01-01 10:01:40,0,00_Motor_Cortex,Unknown,0.9617,0.9608,0.0001,0
10,2024-01-01 10:01:40,1,01_Parietal_Lobe,Unknown,0.3777,0.3781,0.0002,0
10,2024-01-01 10:01:40,2,02_Prefrontal_Cortex,Unknown,1.2206,1.2228,0.0,0
10,2024-01-01 10:01:40,3,03_Temporal_Lobe,Unknown,0.2403,0.2402,0.0,0
10,2024-01-01 10:01:40,4,04_Visual_Cortex,Unknown,0.4369,0.4365,0.0001,0
11,2024-01-01 10:01:50,0,00_Motor_Cortex,Unknown,0.8079,0.8068,0.0001,0
11,2024-01-01 10:01:50,1,01_Parietal_Lobe,Unknown,2.1052,2.1058,0.0,0
11,2024-01-01 10:01:50,2,02_Prefrontal_Cortex,Unknown,1.067,1.0696,0.0002,0
11,2024-01-01 10:01:50,3,03_Temporal_Lobe,Unknown,0.1052,0.1051,0.0001,0
11,2024-01-01 10:01:50,4,04_Visual_Cortex,Unknown,2.3888,2.3871,0.0,0
12,2024-01-01 10:02:00,0,00_Motor_Cortex,Unknown,2.1917,2.1891,0.0001,0
12,2024-01-01 10:02:00,1,01_Parietal_Lobe,Unknown,1.7911,1.7919,0.0,0
12,2024-01-01 10:02:00,2,02_Prefrontal_Cortex,Unknown,1.0511,1.0523,0.0001,0
12,2024-01-01 10:02:00,3,03_Temporal_Lobe,Unknown,0.3222,0.3225,0.0001,0
12,2024-01-01 10:02:00,4,04_Visual_Cortex,Unknown,0.5425,0.5421,0.0001,0
13,2024-01-01 10:02:10,0,00_Motor_Cortex,Unknown,0.585,0.5849,0.0003,0
13,2024-01-01 10:02:10,1,01_Parietal_Lobe,Unknown,0.0998,0.0995,0.0001,0
13,2024-01-01 10:02:10,2,02_Prefrontal_Cortex,Unknown,0.4555,0.4572,0.0,0
13,2024-01-01 10:02:10,3,03_Temporal_Lobe,Unknown,1.3455,1.3464,0.0002,0
13,2024-01-01 10:02:10,4,04_Visual_Cortex,Unknown,2.1355,2.133,0.0001,0
14,2024-01-01 10:02:20,0,00_Motor_Cortex,Unknown,2.6455,2.6448,0.0001,0
14,2024-01-01 10:02:20,1,01_Parietal_Lobe,Unknown,0.9622,0.9623,0.0001,0
14,2024-01-01 10:02:20,2,02_Prefrontal_Cortex,Unknown,1.0031,1.0042,0.0002,0
14,2024-01-01 10:02:20,3,03_Temporal_Lobe,Unknown,0.6409,0.6417,0.0002,0
14,2024-01-01 10:02:20,4,04_Visual_Cortex,Unknown,1.8401,1.8376,0.0002,0
15,2024-01-01 10:02:30,0,00_Motor_Cortex,Unknown,0.9604,0.9597,0.0,0
15,2024-01-01 10:02:30,1,01_Parietal_Lobe,Unknown,0.1064,0.1067,0.0001,0
15,2024-01-01 10:02:30,2,02_Prefrontal_Cortex,Unknown,0.3051,0.3048,0.0002,0
15,2024-01-01 10:02:30,3,03_Temporal_Lobe,Unknown,0.9891,0.99,0.0003,0
15,2024-01-01 10:02:30,4,04_Visual_Cortex,Unknown,0.0645,0.0641,0.0001,0
16,2024-01-01 10:02:40,0,00_Motor_Cortex,Unknown,0.8118,0.8109,0.0002,0
16,2024-01-01 10:02:40,1,01_Parietal_Lobe,Unknown,0.6706,0.6708,0.0002,0
16,2024-01-01 10:02:40,2,02_Prefrontal_Cortex,Unknown,1.7537,1.7563,0.0004,0
16,2024-01-01 10:02:40,3,03_Temporal_Lobe,Unknown,1.612,1.6134,0.0002,0
16,2024-01-01 10:02:40,4,04_Visual_Cortex,Unknown,0.4236,0.4236,0.0,0
17,2024-01-01 10:02:50,0,00_Motor_Cortex,Unknown,0.4972,0.4963,0.0006,0
17,2024-01-01 10:02:50,1,01_Parietal_Lobe,Unknown,0.6804,0.6801,0.0009,0
17,2024-01-01 10:02:50,2,02_Prefrontal_Cortex,Unknown,0.5403,0.5416,0.0007,0
17,2024-01-01 10:02:50,3,03_Temporal_Lobe,Unknown,0.2239,0.2239,0.0004,0
17,2024-01-01 10:02:50,4,04_Visual_Cortex,Unknown,0.8277,0.8274,0.0002,0
18,2024-01-01 10:03:00,0,00_Motor_Cortex,Unknown,1.8371,1.835,0.0007,0
18,2024-01-01 10:03:00,1,01_Parietal_Lobe,Unknown,0.4826,0.4828,0.0006,0
18,2024-01-01 10:03:00,2,02_Prefrontal_Cortex,Unknown,2.9531,2.9572,0.0013,0
18,2024-01-01 10:03:00,3,03_Temporal_Lobe,Unknown,0.777,0.7777,0.0007,0
18,2024-01-01 10:03:00,4,04_Visual_Cortex,Unknown,0.8872,0.8871,0.0007,0
19,2024-01-01 10:03:10,0,00_Motor_Cortex,Unknown,0.2194,0.2195,0.0003,0
19,2024-01-01 10:03:10,1,01_Parietal_Lobe,Unknown,0.0511,0.0514,0.0002,0
19,2024-01-01 10:03:10,2,02_Prefrontal_Cortex,Unknown,0.7369,0.7375,0.001,0
19,2024-01-01 10:03:10,3,03_Temporal_Lobe,Unknown,0.4581,0.4587,0.0013,0
19,2024-01-01 10:03:10,4,04_Visual_Cortex,Unknown,1.4091,1.4088,0.0003,0
20,2024-01-01 10:03:20,0,00_Motor_Cortex,Unknown,0.4268,0.4263,0.0,0
20,2024-01-01 10:03:20,1,01_Parietal_Lobe,Unknown,0.6585,0.6587,0.0002,0
20,2024-01-01 10:03:20,2,02_Prefrontal_Cortex,Unknown,0.7076,0.7085,0.0,0
20,2024-01-01 10:03:20,3,03_Temporal_Lobe,Unknown,1.7397,1.7415,0.0,0
20,2024-01-01 10:03:20,4,04_Visual_Cortex,Unknown,0.529,0.5289,0.0004,0
21,2024-01-01 10:03:30,0,00_Motor_Cortex,Unknown,0.5765,0.5759,0.0004,0
21,2024-01-01 10:03:30,1,01_Parietal_Lobe,Unknown,0.4298,0.43,0.0001,0
21,2024-01-01 10:03:30,2,02_Prefrontal_Cortex,Unknown,0.2002,0.201,0.0005,0
21,2024-01-01 10:03:30,3,03_Temporal_Lobe,Unknown,0.3024,0.3024,0.0002,0
21,2024-01-01 10:03:30,4,04_Visual_Cortex,Unknown,0.2839,0.284,0.0001,0
22,2024-01-01 10:03:40,0,00_Motor_Cortex,Unknown,1.1387,1.1379,0.0,0
22,2024-01-01 10:03:40,1,01_Parietal_Lobe,Unknown,0.3896,0.3894,0.0001,0
22,2024-01-01 10:03:40,2,02_Prefrontal_Cortex,Unknown,1.8203,1.8219,0.0002,0
22,2024-01-01 10:03:40,3,03_Temporal_Lobe,Unknown,1.6137,1.6146,0.0,0
22,2024-01-01 10:03:40,4,04_Visual_Cortex,Unknown,0.3616,0.3612,0.0002,0
23,2024-01-01 10:03:50,0,00_Motor_Cortex,Unknown,0.9056,0.9054,0.0002,0
23,2024-01-01 10:03:50,1,01_Parietal_Lobe,Unknown,0.1811,0.1813,0.0,0
23,2024-01-01 10:03:50,2,02_Prefrontal_Cortex,Unknown,0.2819,0.2825,0.0001,0
23,2024-01-01 10:03:50,3,03_Temporal_Lobe,Unknown,1.1092,1.11,0.0002,0
23,2024-01-01 10:03:50,4,04_Visual_Cortex,Unknown,0.4665,0.466,0.0002,0
24,2024-01-01 10:04:00,0,00_Motor_Cortex,Unknown,1.7712,1.7706,0.0001,0
24,2024-01-01 10:04:00,1,01_Parietal_Lobe,Unknown,0.1078,0.1075,0.0001,0
24,2024-01-01 10:04:00,2,02_Prefrontal_Cortex,Unknown,0.9311,0.9322,0.0001,0
24,2024-01-01 10:04:00,3,03_Temporal_Lobe,Unknown,0.5819,0.5824,0.0001,0
24,2024-01-01 10:04:00,4,04_Visual_Cortex,Unknown,0.505,0.5048,0.0002,0
25,2024-01-01 10:04:10,0,00_Motor_Cortex,Unknown,0.545,0.5449,0.0001,0
25,2024-01-01 10:04:10,1,01_Parietal_Lobe,Unknown,0.9816,0.9817,0.0001,0
25,2024-01-01 10:04:10,2,02_Prefrontal_Cortex,Unknown,1.3304,1.3325,0.0002,0
25,2024-01-01 10:04:10,3,03_Temporal_Lobe,Unknown,0.8511,0.8516,0.0001,0
25,2024-01-01 10:04:10,4,04_Visual_Cortex,Unknown,2.1211,2.1195,0.0,0
26,2024-01-01 10:04:20,0,00_Motor_Cortex,Unknown,0.1435,0.1437,0.0002,0
26,2024-01-01 10:04:20,1,01_Parietal_Lobe,Unknown,0.1968,0.1966,0.0002,0
26,2024-01-01 10:04:20,2,02_Prefrontal_Cortex,Unknown,1.6241,1.6276,0.0,0
26,2024-01-01 10:04:20,3,03_Temporal_Lobe,Unknown,0.024,0.0238,0.0002,0
26,2024-01-01 10:04:20,4,04_Visual_Cortex,Unknown,1.65,1.6474,0.0001,0
27,2024-01-01 10:04:30,0,00_Motor_Cortex,Unknown,1.641,1.6401,0.0002,0
27,2024-01-01 10:04:30,1,01_Parietal_Lobe,Unknown,1.5181,1.5178,0.0001,0
27,2024-01-01 10:04:30,2,02_Prefrontal_Cortex,Unknown,2.2726,2.2768,0.0001,0
27,2024-01-01 10:04:30,3,03_Temporal_Lobe,Unknown,1.5573,1.5584,0.0002,0
27,2024-01-01 10:04:30,4,04_Visual_Cortex,Unknown,0.582,0.5814,0.0001,0
28,2024-01-01 10:04:40,0,00_Motor_Cortex,Unknown,1.3242,1.3244,0.0001,0
28,2024-01-01 10:04:40,1,01_Parietal_Lobe,Unknown,0.4231,0.4231,0.0001,0
28,2024-01-01 10:04:40,2,02_Prefrontal_Cortex,Unknown,1.106,1.1066,0.0001,0
28,2024-01-01 10:04:40,3,03_Temporal_Lobe,Unknown,0.8942,0.8948,0.0002,0
28,2024-01-01 10:04:40,4,04_Visual_Cortex,Unknown,0.2338,0.2338,0.0001,0
29,2024-01-01 10:04:50,0,00_Motor_Cortex,Unknown,0.9899,0.9902,0.0002,0
29,2024-01-01 10:04:50,1,01_Parietal_Lobe,Unknown,0.646,0.646,0.0001,0
29,2024-01-01 10:04:50,2,02_Prefrontal_Cortex,Unknown,0.0246,0.024,0.0,0
29,2024-01-01 10:04:50,3,03_Temporal_Lobe,Unknown,0.606,0.6066,0.0,0
29,2024-01-01 10:04:50,4,04_Visual_Cortex,Unknown,0.1012,0.1015,0.0001,0
30,2024-01-01 10:05:00,0,00_Motor_Cortex,Unknown,0.2233,0.2231,0.1105,0
30,2024-01-01 10:05:00,1,01_Parietal_Lobe,Unknown,0.8203,0.8198,0.1101,0
30,2024-01-01 10:05:00,2,02_Prefrontal_Cortex,Unknown,0.1404,0.14,0.1069,0
30,2024-01-01 10:05:00,3,03_Temporal_Lobe,Unknown,0.1224,0.1222,0.0,0
30,2024-01-01 10:05:00,4,04_Visual_Cortex,Unknown,1.1429,1.1413,0.109,0
31,2024-01-01 10:05:10,0,00_Motor_Cortex,Unknown,1.2313,1.2315,0.0962,0
31,2024-01-01 10:05:10,1,01_Parietal_Lobe,Unknown,0.4508,0.4502,0.0937,0
31,2024-01-01 10:05:10,2,02_Prefrontal_Cortex,Unknown,0.9728,0.9731,0.0909,0
31,2024-01-01 10:05:10,3,03_Temporal_Lobe,Unknown,0.1203,0.1202,0.0,0
31,2024-01-01 10:05:10,4,04_Visual_Cortex,Unknown,0.1933,0.1934,0.0959,0
32,2024-01-01 10:05:20,0,00_Motor_Cortex,Unknown,0.5752,0.5752,0.0894,0
32,2024-01-01 10:05:20,1,01_Parietal_Lobe,Unknown,2.7408,2.739,0.0914,0
32,2024-01-01 10:05:20,2,02_Prefrontal_Cortex,Unknown,0.9102,0.9102,0.086,0
32,2024-01-01 10:05:20,3,03_Temporal_Lobe,Unknown,0.1184,0.1183,0.0,0
32,2024-01-01 10:05:20,4,04_Visual_Cortex,Unknown,0.3608,0.3599,0.088,0
33,2024-01-01 10:05:30,0,00_Motor_Cortex,Unknown,1.3338,1.3339,0.0747,0
33,2024-01-01 10:05:30,1,01_Parietal_Lobe,Unknown,0.0528,0.0531,0.0756,0
33,2024-01-01 10:05:30,2,02_Prefrontal_Cortex,Unknown,0.1594,0.159,0.0755,0
33,2024-01-01 10:05:30,3,03_Temporal_Lobe,Unknown,0.1166,0.1165,0.0,0
33,2024-01-01 10:05:30,4,04_Visual_Cortex,Unknown,1.707,1.7047,0.0773,0
34,2024-01-01 10:05:40,0,00_Motor_Cortex,Unknown,0.2633,0.2634,0.0643,0
34,2024-01-01 10:05:40,1,01_Parietal_Lobe,Unknown,0.4158,0.416,0.0652,0
34,2024-01-01 10:05:40,2,02_Prefrontal_Cortex,Unknown,0.0445,0.0449,0.0651,0
34,2024-01-01 10:05:40,3,03_Temporal_Lobe,Unknown,0.1148,0.1147,0.0,0
34,2024-01-01 10:05:40,4,04_Visual_Cortex,Unknown,0.588,0.5872,0.0627,0
35,2024-01-01 10:05:50,0,00_Motor_Cortex,Unknown,0.2456,0.2457,0.0662,0
35,2024-01-01 10:05:50,1,01_Parietal_Lobe,Unknown,0.172,0.1718,0.0678,0
35,2024-01-01 10:05:50,2,02_Prefrontal_Cortex,Unknown,0.3892,0.3889,0.0657,0
35,2024-01-01 10:05:50,3,03_Temporal_Lobe,Unknown,0.1132,0.113,0.0,0
35,2024-01-01 10:05:50,4,04_Visual_Cortex,Unknown,0.3827,0.3826,0.0663,0
36,2024-01-01 10:06:00,0,00_Motor_Cortex,Unknown,0.3538,0.354,0.0883,0
36,2024-01-01 10:06:00,1,01_Parietal_Lobe,Unknown,2.1882,2.1882,0.0851,0
36,2024-01-01 10:06:00,2,02_Prefrontal_Cortex,Unknown,0.4108,0.4105,0.0887,0
36,2024-01-01 10:06:00,3,03_Temporal_Lobe,Unknown,0.1116,0.1114,0.0,0
36,2024-01-01 10:06:00,4,04_Visual_Cortex,Unknown,1.9326,1.9309,0.0911,0
37,2024-01-01 10:06:10,0,00_Motor_Cortex,Unknown,1.3167,1.3168,0.1263,0
37,2024-01-01 10:06:10,1,01_Parietal_Lobe,Unknown,0.193,0.1925,0.1197,0
37,2024-01-01 10:06:10,2,02_Prefrontal_Cortex,Unknown,1.1004,1.1002,0.12,0
37,2024-01-01 10:06:10,3,03_Temporal_Lobe,Unknown,0.11,0.1099,0.0,0
37,2024-01-01 10:06:10,4,04_Visual_Cortex,Unknown,0.0167,0.017,0.1223,0
38,2024-01-01 10:06:20,0,00_Motor_Cortex,Unknown,0.1733,0.1735,0.1507,0
38,2024-01-01 10:06:20,1,01_Parietal_Lobe,Unknown,0.0202,0.0198,0.1535,0
38,2024-01-01 10:06:20,2,02_Prefrontal_Cortex,Unknown,0.4789,0.4791,0.1528,0
38,2024-01-01 10:06:20,3,03_Temporal_Lobe,Unknown,0.1085,0.1084,0.0,0
38,2024-01-01 10:06:20,4,04_Visual_Cortex,Unknown,0.5918,0.5914,0.1513,0
39,2024-01-01 10:06:30,0,00_Motor_Cortex,Unknown,0.501,0.5014,0.1537,0
39,2024-01-01 10:06:30,1,01_Parietal_Lobe,Unknown,0.5896,0.5888,0.1484,0
39,2024-01-01 10:06:30,2,02_Prefrontal_Cortex,Unknown,0.1227,0.1231,0.1487,0
39,2024-01-01 10:06:30,3,03_Temporal_Lobe,Unknown,0.1071,0.107,0.0,0
39,2024-01-01 10:06:30,4,04_Visual_Cortex,Unknown,0.0953,0.0949,0.1471,0
40,2024-01-01 10:06:40,0,00_Motor_Cortex,Unknown,0.0074,0.0076,0.1397,0
40,2024-01-01 10:06:40,1,01_Parietal_Lobe,Unknown,0.1342,0.1344,0.1408,0
40,2024-01-01 10:06:40,2,02_Prefrontal_Cortex,Unknown,0.2264,0.2268,0.1423,0
40,2024-01-01 10:06:40,3,03_Temporal_Lobe,Unknown,0.1058,0.1057,0.0,0
40,2024-01-01 10:06:40,4,04_Visual_Cortex,Unknown,0.2803,0.2798,0.1366,0
41,2024-01-01 10:06:50,0,00_Motor_Cortex,Unknown,0.8043,0.8047,0.1215,0
41,2024-01-01 10:06:50,1,01_Parietal_Lobe,Unknown,0.321,0.3203,0.125,0
41,2024-01-01 10:06:50,2,02_Prefrontal_Cortex,Unknown,1.6057,1.6065,0.1315,0
41,2024-01-01 10:06:50,3,03_Temporal_Lobe,Unknown,0.1045,0.1044,0.0,0
41,2024-01-01 10:06:50,4,04_Visual_Cortex,Unknown,0.4974,0.4967,0.1252,0
42,2024-01-01 10:07:00,0,00_Motor_Cortex,Unknown,0.551,0.551,0.1165,0
42,2024-01-01 10:07:00,1,01_Parietal_Lobe,Unknown,1.0894,1.0885,0.1198,0
42,2024-01-01 10:07:00,2,02_Prefrontal_Cortex,Unknown,0.6408,0.6419,0.1215,0
42,2024-01-01 10:07:00,3,03_Temporal_Lobe,Unknown,0.1032,0.1031,0.0,0
42,2024-01-01 10:07:00,4,04_Visual_Cortex,Unknown,0.9306,0.9294,0.1129,0
43,2024-01-01 10:07:10,0,00_Motor_Cortex,Unknown,0.0919,0.0921,0.1001,0
43,2024-01-01 10:07:10,1,01_Parietal_Lobe,Unknown,0.2941,0.2935,0.098,0
43,2024-01-01 10:07:10,2,02_Prefrontal_Cortex,Unknown,0.2582,0.2579,0.0995,0
43,2024-01-01 10:07:10,3,03_Temporal_Lobe,Unknown,0.102,0.1019,0.0,0
43,2024-01-01 10:07:10,4,04_Visual_Cortex,Unknown,0.4964,0.496,0.1031,0
44,2024-01-01 10:07:20,0,00_Motor_Cortex,Unknown,1.1194,1.1198,0.0817,0
44,2024-01-01 10:07:20,1,01_Parietal_Lobe,Unknown,0.2077,0.2072,0.0811,0
44,2024-01-01 10:07:20,2,02_Prefrontal_Cortex,Unknown,0.8652,0.8657,0.0786,0
44,2024-01-01 10:07:20,3,03_Temporal_Lobe,Unknown,0.1008,0.1007,0.0,0
44,2024-01-01 10:07:20,4,04_Visual_Cortex,Unknown,0.0067,0.0063,0.081,0
45,2024-01-01 10:07:30,0,00_Motor_Cortex,Unknown,0.1704,0.1707,0.0698,0
45,2024-01-01 10:07:30,1,01_Parietal_Lobe,Unknown,0.7546,0.7534,0.0695,0
45,2024-01-01 10:07:30,2,02_Prefrontal_Cortex,Unknown,0.1301,0.1308,0.0693,0
45,2024-01-01 10:07:30,3,03_Temporal_Lobe,Unknown,0.0997,0.0996,0.0,0
45,2024-01-01 10:07:30,4,04_Visual_Cortex,Unknown,0.3708,0.3707,0.071,0
46,2024-01-01 10:07:40,0,00_Motor_Cortex,Unknown,1.1424,1.1434,0.0816,0
46,2024-01-01 10:07:40,1,01_Parietal_Lobe,Unknown,0.9693,0.9684,0.078,0
46,2024-01-01 10:07:40,2,02_Prefrontal_Cortex,Unknown,1.1491,1.1498,0.0759,0
46,2024-01-01 10:07:40,3,03_Temporal_Lobe,Unknown,0.0986,0.0985,0.0,0
46,2024-01-01 10:07:40,4,04_Visual_Cortex,Unknown,0.7105,0.7093,0.0776,0
47,2024-01-01 10:07:50,0,00_Motor_Cortex,Unknown,0.8647,0.8659,0.1019,0
47,2024-01-01 10:07:50,1,01_Parietal_Lobe,Unknown,1.8141,1.8124,0.0996,0
47,2024-01-01 10:07:50,2,02_Prefrontal_Cortex,Unknown,1.6342,1.6349,0.0954,0
47,2024-01-01 10:07:50,3,03_Temporal_Lobe,Unknown,0.0975,0.0974,0.0,0
47,2024-01-01 10:07:50,4,04_Visual_Cortex,Unknown,0.5928,0.5916,0.0929,0
48,2024-01-01 10:08:00,0,00_Motor_Cortex,Unknown,1.448,1.4499,0.1024,0
48,2024-01-01 10:08:00,1,01_Parietal_Lobe,Unknown,0.1727,0.1729,0.1067,0
48,2024-01-01 10:08:00,2,02_Prefrontal_Cortex,Unknown,0.7572,0.7577,0.1052,0
48,2024-01-01 10:08:00,3,03_Temporal_Lobe,Unknown,0.0965,0.0964,0.0,0
48,2024-01-01 10:08:00,4,04_Visual_Cortex,Unknown,0.6401,0.6394,0.1046,0
49,2024-01-01 10:08:10,0,00_Motor_Cortex,Unknown,0.4757,0.4763,0.091,0
49,2024-01-01 10:08:10,1,01_Parietal_Lobe,Unknown,0.6761,0.676,0.0917,0
49,2024-01-01 10:08:10,2,02_Prefrontal_Cortex,Unknown,0.7537,0.7537,0.0882,0
49,2024-01-01 10:08:10,3,03_Temporal_Lobe,Unknown,0.0955,0.0954,0.0,0
49,2024-01-01 10:08:10,4,04_Visual_Cortex,Unknown,0.1922,0.1916,0.0903,0
50,2024-01-01 10:08:20,0,00_Motor_Cortex,Unknown,1.5935,1.5949,0.0633,0
50,2024-01-01 10:08:20,1,01_Parietal_Lobe,Unknown,0.7086,0.7086,0.0646,0
50,2024-01-01 10:08:20,2,02_Prefrontal_Cortex,Unknown,0.0328,0.0332,0.0622,0
50,2024-01-01 10:08:20,3,03_Temporal_Lobe,Unknown,0.0945,0.0944,0.0,0
50,2024-01-01 10:08:20,4,04_Visual_Cortex,Unknown,1.1746,1.173,0.0652,0
51,2024-01-01 10:08:30,0,00_Motor_Cortex,Unknown,0.9802,0.9803,0.0414,0
51,2024-01-01 10:08:30,1,01_Parietal_Lobe,Unknown,0.3873,0.3875,0.0437,0
51,2024-01-01 10:08:30,2,02_Prefrontal_Cortex,Unknown,0.4634,0.4632,0.0421,0
51,2024-01-01 10:08:30,3,03_Temporal_Lobe,Unknown,0.0936,0.0935,0.0,0
51,2024-01-01 10:08:30,4,04_Visual_Cortex,Unknown,1.3381,1.3367,0.0452,0
52,2024-01-01 10:08:40,0,00_Motor_Cortex,Unknown,1.4249,1.4251,0.036,0
52,2024-01-01 10:08:40,1,01_Parietal_Lobe,Unknown,0.4896,0.4893,0.0329,0
52,2024-01-01 10:08:40,2,02_Prefrontal_Cortex,Unknown,0.5429,0.5427,0.0335,0
52,2024-01-01 10:08:40,3,03_Temporal_Lobe,Unknown,0.0926,0.0926,0.0,0
52,2024-01-01 10:08:40,4,04_Visual_Cortex,Unknown,0.5052,0.5046,0.0334,0
53,2024-01-01 10:08:50,0,00_Motor_Cortex,Unknown,1.5771,1.5782,0.027,0
53,2024-01-01 10:08:50,1,01_Parietal_Lobe,Unknown,0.2742,0.2739,0.0245,0
53,2024-01-01 10:08:50,2,02_Prefrontal_Cortex,Unknown,1.9435,1.9431,0.023,0
53,2024-01-01 10:08:50,3,03_Temporal_Lobe,Unknown,0.0918,0.0917,0.0,0
53,2024-01-01 10:08:50,4,04_Visual_Cortex,Unknown,0.6446,0.6442,0.0251,0
54,2024-01-01 10:09:00,0,00_Motor_Cortex,Unknown,0.7379,0.7389,0.016,0
54,2024-01-01 10:09:00,1,01_Parietal_Lobe,Unknown,0.0117,0.0119,0.0148,0
54,2024-01-01 10:09:00,2,02_Prefrontal_Cortex,Unknown,0.7084,0.7077,0.0146,0
54,2024-01-01 10:09:00,3,03_Temporal_Lobe,Unknown,0.0909,0.0908,0.0,0
54,2024-01-01 10:09:00,4,04_Visual_Cortex,Unknown,0.004,0.0043,0.0149,0
