t_idx,time_label,node_idx,node_label,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
12,2001-10,2,Oil,1.0,0.0,0,0.0206,-0.4699,0
12,2001-10,3,SP500,1.0,0.0,0,0.0335,-0.7751,2
12,2001-10,4,US10Y,1.0,0.0,0,4.8521,-0.8285,6
12,2001-10,5,US_Inflation,1.0,0.0,0,0.673,-0.312,0
12,2001-10,6,US_Production,1.0,0.0,0,1.9297,-0.3226,4
12,2001-10,7,US_Unemployment,1.0,0.0,0,5.1452,0.8115,6
13,2001-11,0,US_Economy,1.8608,0.8379,3,0.123,-1.4019,2
13,2001-11,1,Copper,1.0,0.0,0,7.0134,-0.3382,6
13,2001-11,2,Oil,1.0,0.0,0,0.0223,-0.4646,0
13,2001-11,3,SP500,1.0,0.0,0,0.0369,-0.768,2
13,2001-11,4,US10Y,1.0,0.0,0,5.1908,-0.924,6
13,2001-11,5,US_Inflation,1.0,0.0,0,0.572,-0.2815,0
13,2001-11,6,US_Production,1.0,0.0,0,1.872,-0.5512,5
13,2001-11,7,US_Unemployment,1.0,0.0,0,5.3233,0.8914,6
14,2001-12,0,US_Economy,1.9247,0.8852,3,0.1818,-1.3233,2
14,2001-12,1,Copper,1.0,0.0,0,17.4127,-0.8848,6
14,2001-12,2,Oil,1.0,0.0,0,0.0294,-0.4444,0
14,2001-12,3,SP500,1.0,0.0,0,0.052,-0.7067,2
14,2001-12,4,US10Y,1.0,0.0,0,5.6289,-0.9001,6
14,2001-12,5,US_Inflation,1.0,0.0,0,0.5988,-0.2731,0
14,2001-12,6,US_Production,1.0,0.0,0,1.8725,-0.6018,5
14,2001-12,7,US_Unemployment,1.0,0.0,0,5.5481,0.9469,6
15,2002-01,0,US_Economy,1.9242,0.8411,3,0.1522,-1.387,2
15,2002-01,1,Copper,1.0,0.0,0,16.3754,1.0607,5
15,2002-01,2,Oil,1.0,0.0,0,0.0287,-0.4641,0
15,2002-01,3,SP500,1.0,0.0,0,0.0457,-0.7589,2
15,2002-01,4,US10Y,1.0,0.0,0,4.117,-0.6887,6
15,2002-01,5,US_Inflation,1.0,0.0,0,0.6292,-0.2772,0
15,2002-01,6,US_Production,1.0,0.0,0,1.9762,-0.5578,5
15,2002-01,7,US_Unemployment,1.0,0.0,0,5.829,0.8932,6
16,2002-02,0,US_Economy,3.136,1.3166,3,0.1764,-1.3257,2
16,2002-02,1,Copper,1.0,0.0,0,16.8121,-1.2188,2
16,2002-02,2,Oil,1.0,0.0,0,0.0062,-0.386,0
16,2002-02,3,SP500,1.0,0.0,0,0.0334,-0.5761,2
16,2002-02,4,US10Y,1.0,0.0,0,4.1741,-0.8782,6
16,2002-02,5,US_Inflation,1.0,0.0,0,0.6653,-0.2862,0
16,2002-02,6,US_Production,1.0,0.0,0,1.4974,-0.4098,2
16,2002-02,7,US_Unemployment,1.0,0.0,0,6.0936,-0.8738,5
17,2002-03,0,US_Economy,1.85,0.8072,3,0.1984,-1.2318,2
17,2002-03,1,Copper,1.0,0.0,0,18.2685,1.3624,5
17,2002-03,2,Oil,1.0,0.0,0,0.0381,-0.4218,0
17,2002-03,3,SP500,1.0,0.0,0,0.0617,-0.6861,2
17,2002-03,4,US10Y,1.0,0.0,0,3.8023,-0.4207,6
17,2002-03,5,US_Inflation,1.0,0.0,0,0.7083,-0.2964,0
17,2002-03,6,US_Production,1.0,0.0,0,1.1979,-0.3029,0
17,2002-03,7,US_Unemployment,1.0,0.0,0,6.4642,-0.8787,5
18,2002-04,0,US_Economy,1.8574,0.8238,3,0.1863,-1.2474,2
18,2002-04,1,Copper,1.0,0.0,0,18.1507,1.2577,5
18,2002-04,2,Oil,1.0,0.0,0,0.0368,-0.4279,3
18,2002-04,3,SP500,1.0,0.0,0,0.0561,-0.6866,2
18,2002-04,4,US10Y,1.0,0.0,0,3.3914,-0.4164,3
18,2002-04,5,US_Inflation,1.0,0.0,0,0.75,-0.2993,0
18,2002-04,6,US_Production,1.0,0.0,0,1.131,-0.3308,0
18,2002-04,7,US_Unemployment,1.0,0.0,0,5.9779,-0.7518,5
19,2002-05,0,US_Economy,1.969,0.9083,3,0.1696,-1.2863,2
19,2002-05,1,Copper,1.0,0.0,0,18.4215,1.132,5
19,2002-05,2,Oil,1.0,0.0,0,0.0279,-0.435,3
19,2002-05,3,SP500,1.0,0.0,0,0.0466,-0.6766,2
19,2002-05,4,US10Y,1.0,0.0,0,3.4175,-0.4121,3
19,2002-05,5,US_Inflation,1.0,0.0,0,0.7496,-0.3094,0
19,2002-05,6,US_Production,1.0,0.0,0,1.1885,-0.3339,0
19,2002-05,7,US_Unemployment,1.0,0.0,0,5.0969,-0.5626,4
20,2002-06,0,US_Economy,1.9546,0.8983,3,0.1591,-1.3092,2
20,2002-06,1,Copper,1.0,0.0,0,18.518,1.0718,5
20,2002-06,2,Oil,1.0,0.0,0,0.0268,-0.4411,0
20,2002-06,3,SP500,1.0,0.0,0,0.0446,-0.6935,2
20,2002-06,4,US10Y,1.0,0.0,0,3.4367,-0.4136,7
20,2002-06,5,US_Inflation,1.0,0.0,0,0.7921,-0.3059,0
20,2002-06,6,US_Production,1.0,0.0,0,1.2455,-0.3464,0
20,2002-06,7,US_Unemployment,1.0,0.0,0,5.0242,-0.5954,4
21,2002-07,0,US_Economy,2.0291,0.403,2,0.1482,-1.3376,2
21,2002-07,1,Copper,1.0,0.0,0,17.9611,-1.7325,2
21,2002-07,2,Oil,1.0,0.0,0,0.0856,-0.4581,0
21,2002-07,3,SP500,1.0,0.0,0,0.0943,-1.0653,2
21,2002-07,4,US10Y,1.0,0.0,0,3.5728,-0.4099,7
21,2002-07,5,US_Inflation,1.0,0.0,0,0.7606,-0.3637,0
21,2002-07,6,US_Production,1.0,0.0,0,1.2206,-0.6599,2
21,2002-07,7,US_Unemployment,1.0,0.0,0,5.2792,-0.598,4
22,2002-08,0,US_Economy,1.8557,0.8327,3,0.1357,-1.3757,2
22,2002-08,1,Copper,1.0,0.0,0,17.6305,-0.8404,2
22,2002-08,2,Oil,1.0,0.0,0,0.0279,-0.4627,0
22,2002-08,3,SP500,1.0,0.0,0,0.0409,-0.755,2
22,2002-08,4,US10Y,1.0,0.0,0,3.5788,0.4085,2
22,2002-08,5,US_Inflation,1.0,0.0,0,0.8536,-0.293,0
22,2002-08,6,US_Production,1.0,0.0,0,1.1685,-0.3293,0
22,2002-08,7,US_Unemployment,1.0,0.0,0,5.4512,-0.5636,4
23,2002-09,0,US_Economy,1.8544,0.835,3,0.1357,-1.3923,2
23,2002-09,1,Copper,1.0,0.0,0,18.6316,-0.7863,2
23,2002-09,2,Oil,1.0,0.0,0,0.0276,-0.465,3
23,2002-09,3,SP500,1.0,0.0,0,0.0404,-0.7618,2
23,2002-09,4,US10Y,1.0,0.0,0,3.557,-0.3789,3
23,2002-09,5,US_Inflation,1.0,0.0,0,0.88,-0.2868,0
23,2002-09,6,US_Production,1.0,0.0,0,1.2167,-0.3354,0
23,2002-09,7,US_Unemployment,1.0,0.0,0,5.4713,-0.4807,4
24,2002-10,0,US_Economy,1.8703,0.8572,3,0.131,-1.4147,2
24,2002-10,1,Copper,1.0,0.0,0,19.1509,0.796,6
24,2002-10,2,Oil,1.0,0.0,0,0.0253,-0.4676,3
24,2002-10,3,SP500,1.0,0.0,0,0.0381,-0.7642,2
24,2002-10,4,US10Y,1.0,0.0,0,3.6711,-0.3857,3
24,2002-10,5,US_Inflation,1.0,0.0,0,0.9035,-0.2868,0
24,2002-10,6,US_Production,1.0,0.0,0,1.2604,-0.3369,0
24,2002-10,7,US_Unemployment,1.0,0.0,0,5.6741,-0.4881,4
25,2002-11,0,US_Economy,2.0786,0.9595,3,0.1224,-1.4392,2
25,2002-11,1,Copper,1.0,0.0,0,19.0595,0.8255,6
25,2002-11,2,Oil,1.0,0.0,0,0.0211,-0.4658,0
25,2002-11,3,SP500,1.0,0.0,0,0.0321,-0.7376,2
25,2002-11,4,US10Y,1.0,0.0,0,3.6427,0.4135,2
25,2002-11,5,US_Inflation,1.0,0.0,0,0.9351,-0.2783,0
25,2002-11,6,US_Production,1.0,0.0,0,1.2218,-0.3829,0
25,2002-11,7,US_Unemployment,1.0,0.0,0,5.7798,-0.4998,4
26,2002-12,0,US_Economy,1.8552,0.8425,3,0.1242,-1.4055,2
26,2002-12,1,Copper,1.0,0.0,0,19.199,0.8167,6
26,2002-12,2,Oil,1.0,0.0,0,0.0258,-0.4673,0
26,2002-12,3,SP500,1.0,0.0,0,0.0368,-0.7657,2
26,2002-12,4,US10Y,1.0,0.0,0,3.7956,0.4325,2
26,2002-12,5,US_Inflation,1.0,0.0,0,0.9707,-0.282,0
26,2002-12,6,US_Production,1.0,0.0,0,1.0014,-0.3418,0
26,2002-12,7,US_Unemployment,1.0,0.0,0,5.8707,-0.488,4
27,2003-01,0,US_Economy,1.8626,0.6786,3,0.1388,-1.3349,2
27,2003-01,1,Copper,1.0,0.0,0,21.459,0.9984,6
27,2003-01,2,Oil,1.0,0.0,0,0.0431,-0.4652,3
27,2003-01,3,SP500,1.0,0.0,0,0.0492,-0.7965,2
27,2003-01,4,US10Y,1.0,0.0,0,3.8976,0.4403,2
27,2003-01,5,US_Inflation,1.0,0.0,0,1.0026,-0.2887,3
27,2003-01,6,US_Production,1.0,0.0,0,0.7998,-0.3296,3
27,2003-01,7,US_Unemployment,1.0,0.0,0,5.8568,-0.4367,4
28,2003-02,0,US_Economy,3.1804,1.44,3,0.1425,-1.3189,2
28,2003-02,1,Copper,1.0,0.0,0,21.3593,1.2902,6
28,2003-02,2,Oil,1.0,0.0,0,0.01,-0.4036,3
28,2003-02,3,SP500,1.0,0.0,0,0.0239,-0.5417,2
28,2003-02,4,US10Y,1.0,0.0,0,3.8787,0.5914,2
28,2003-02,5,US_Inflation,1.0,0.0,0,1.0512,-0.3013,2
28,2003-02,6,US_Production,1.0,0.0,0,0.6605,-0.4067,3
28,2003-02,7,US_Unemployment,1.0,0.0,0,4.9233,-0.4305,5
29,2003-03,0,US_Economy,3.2688,1.5551,3,0.1363,-1.3395,2
29,2003-03,1,Copper,1.0,0.0,0,21.5746,1.1965,6
29,2003-03,2,Oil,1.0,0.0,0,0.0085,-0.3952,3
29,2003-03,3,SP500,1.0,0.0,0,0.0209,-0.5255,2
29,2003-03,4,US10Y,1.0,0.0,0,4.0156,0.387,2
29,2003-03,5,US_Inflation,1.0,0.0,0,0.9781,-0.3556,0
29,2003-03,6,US_Production,1.0,0.0,0,0.7241,-0.3555,3
29,2003-03,7,US_Unemployment,1.0,0.0,0,4.9142,-0.3438,4
30,2003-04,0,US_Economy,1.8862,0.8579,3,0.1462,-1.3301,2
30,2003-04,1,Copper,1.0,0.0,0,22.3995,1.0719,6
30,2003-04,2,Oil,1.0,0.0,0,0.0322,-0.4556,3
30,2003-04,3,SP500,1.0,0.0,0,0.0421,-0.7171,2
30,2003-04,4,US10Y,1.0,0.0,0,4.1362,-0.3586,6
30,2003-04,5,US_Inflation,1.0,0.0,0,1.0297,-0.3144,3
30,2003-04,6,US_Production,1.0,0.0,0,0.7549,-0.3378,3
30,2003-04,7,US_Unemployment,1.0,0.0,0,5.0755,-0.3519,4
31,2003-05,0,US_Economy,3.1886,1.483,3,0.1471,-1.3285,2
31,2003-05,1,Copper,1.0,0.0,0,23.3078,1.1346,6
31,2003-05,2,Oil,1.0,0.0,0,0.0085,-0.3946,3
31,2003-05,3,SP500,1.0,0.0,0,0.0239,-0.5367,2
31,2003-05,4,US10Y,1.0,0.0,0,3.4867,-0.3862,6
31,2003-05,5,US_Inflation,1.0,0.0,0,0.961,-0.3184,0
31,2003-05,6,US_Production,1.0,0.0,0,0.757,-0.3614,3
31,2003-05,7,US_Unemployment,1.0,0.0,0,5.1884,-0.3362,5
32,2003-06,0,US_Economy,1.8891,0.7857,3,0.1703,-1.2866,2
32,2003-06,1,Copper,1.0,0.0,0,23.1385,0.9969,6
32,2003-06,2,Oil,1.0,0.0,0,0.0431,-0.4391,3
32,2003-06,3,SP500,1.0,0.0,0,0.0534,-0.7227,2
32,2003-06,4,US10Y,1.0,0.0,0,2.9482,-0.2203,3
32,2003-06,5,US_Inflation,1.0,0.0,0,0.9972,-0.3075,0
32,2003-06,6,US_Production,1.0,0.0,0,0.8016,-0.3419,3
32,2003-06,7,US_Unemployment,1.0,0.0,0,5.2873,-0.3048,5
33,2003-07,0,US_Economy,1.9203,0.5738,3,0.164,-1.3081,2
33,2003-07,1,Copper,1.0,0.0,0,23.2113,0.9203,6
33,2003-07,2,Oil,1.0,0.0,0,0.0451,-0.4465,3
33,2003-07,3,SP500,1.0,0.0,0,0.0659,-0.833,2
33,2003-07,4,US10Y,1.0,0.0,0,2.8418,-0.4194,2
33,2003-07,5,US_Inflation,1.0,0.0,0,1.0625,-0.3052,2
33,2003-07,6,US_Production,1.0,0.0,0,0.856,-0.3119,3
33,2003-07,7,US_Unemployment,1.0,0.0,0,5.0438,0.3676,2
34,2003-08,0,US_Economy,3.0782,1.2931,3,0.1644,-1.2842,2
34,2003-08,1,Copper,1.0,0.0,0,21.0412,-1.3698,0
34,2003-08,2,Oil,1.0,0.0,0,0.0372,-0.4381,3
34,2003-08,3,SP500,1.0,0.0,0,0.0313,-0.5618,2
34,2003-08,4,US10Y,1.0,0.0,0,2.0997,-0.5746,3
34,2003-08,5,US_Inflation,1.0,0.0,0,1.122,-0.482,2
34,2003-08,6,US_Production,1.0,0.0,0,0.4475,-0.5305,0
34,2003-08,7,US_Unemployment,1.0,0.0,0,5.1433,-0.3837,4
35,2003-09,0,US_Economy,1.8968,0.7642,3,0.1603,-1.2961,2
35,2003-09,1,Copper,1.0,0.0,0,22.9656,1.2106,6
35,2003-09,2,Oil,1.0,0.0,0,0.0413,-0.4423,3
35,2003-09,3,SP500,1.0,0.0,0,0.0513,-0.7367,2
35,2003-09,4,US10Y,1.0,0.0,0,2.5069,-0.2123,3
35,2003-09,5,US_Inflation,1.0,0.0,0,1.0896,-0.2946,0
35,2003-09,6,US_Production,1.0,0.0,0,0.7346,-0.3596,3
35,2003-09,7,US_Unemployment,1.0,0.0,0,5.2711,-0.3934,4
36,2003-10,0,US_Economy,1.8843,0.8347,3,0.1654,-1.2832,2
36,2003-10,1,Copper,1.0,0.0,0,23.4716,1.0984,6
36,2003-10,2,Oil,1.0,0.0,0,0.0356,-0.4347,3
36,2003-10,3,SP500,1.0,0.0,0,0.0488,-0.7011,2
36,2003-10,4,US10Y,1.0,0.0,0,2.4151,-0.2424,6
36,2003-10,5,US_Inflation,1.0,0.0,0,1.0803,-0.3232,0
36,2003-10,6,US_Production,1.0,0.0,0,0.6964,-0.3478,3
36,2003-10,7,US_Unemployment,1.0,0.0,0,5.353,-0.4295,4
37,2003-11,0,US_Economy,1.9322,0.8862,3,0.168,-1.2695,2
37,2003-11,1,Copper,1.0,0.0,0,24.5163,0.8572,6
37,2003-11,2,Oil,1.0,0.0,0,0.0317,-0.4295,3
37,2003-11,3,SP500,1.0,0.0,0,0.0469,-0.675,2
37,2003-11,4,US10Y,1.0,0.0,0,2.4784,-0.2474,6
37,2003-11,5,US_Inflation,1.0,0.0,0,1.0481,-0.3303,0
37,2003-11,6,US_Production,1.0,0.0,0,0.6921,-0.3589,0
37,2003-11,7,US_Unemployment,1.0,0.0,0,5.5056,-0.4307,4
38,2003-12,0,US_Economy,1.8726,0.8347,3,0.1562,-1.3004,2
38,2003-12,1,Copper,1.0,0.0,0,24.8186,-0.5883,7
38,2003-12,2,Oil,1.0,0.0,0,0.033,-0.4388,3
38,2003-12,3,SP500,1.0,0.0,0,0.0461,-0.7108,2
38,2003-12,4,US10Y,1.0,0.0,0,2.5376,-0.2262,6
38,2003-12,5,US_Inflation,1.0,0.0,0,1.0853,-0.3176,0
38,2003-12,6,US_Production,1.0,0.0,0,0.6839,-0.3585,0
38,2003-12,7,US_Unemployment,1.0,0.0,0,5.5742,-0.4324,4
39,2004-01,0,US_Economy,1.8744,0.8216,3,0.1502,-1.3214,2
39,2004-01,1,Copper,1.0,0.0,0,24.7013,-0.5706,7
39,2004-01,2,Oil,1.0,0.0,0,0.0337,-0.4451,3
39,2004-01,3,SP500,1.0,0.0,0,0.0449,-0.7272,2
39,2004-01,4,US10Y,1.0,0.0,0,2.6069,-0.2208,6
39,2004-01,5,US_Inflation,1.0,0.0,0,1.1012,-0.3357,0
39,2004-01,6,US_Production,1.0,0.0,0,0.6936,-0.3536,0
39,2004-01,7,US_Unemployment,1.0,0.0,0,5.7169,-0.43,4
40,2004-02,0,US_Economy,1.9809,0.7571,3,0.1458,-1.3371,2
40,2004-02,1,Copper,1.0,0.0,0,24.7527,-0.8453,2
40,2004-02,2,Oil,1.0,0.0,0,0.0359,-0.4512,3
40,2004-02,3,SP500,1.0,0.0,0,0.0468,-0.7627,2
40,2004-02,4,US10Y,1.0,0.0,0,2.654,-0.2558,3
40,2004-02,5,US_Inflation,1.0,0.0,0,1.1423,-0.3596,2
40,2004-02,6,US_Production,1.0,0.0,0,0.6734,-0.3919,0
40,2004-02,7,US_Unemployment,1.0,0.0,0,5.8016,-0.4377,4
41,2004-03,0,US_Economy,2.0302,0.9091,3,0.1306,-1.3773,2
41,2004-03,1,Copper,1.0,0.0,0,23.5478,-0.4713,4
41,2004-03,2,Oil,1.0,0.0,0,0.0229,-0.4491,3
41,2004-03,3,SP500,1.0,0.0,0,0.0356,-0.7232,2
41,2004-03,4,US10Y,1.0,0.0,0,2.7181,-0.2302,3
41,2004-03,5,US_Inflation,1.0,0.0,0,1.1257,-0.3296,0
41,2004-03,6,US_Production,1.0,0.0,0,0.6854,-0.3219,0
41,2004-03,7,US_Unemployment,1.0,0.0,0,5.676,-0.4354,4
42,2004-04,0,US_Economy,5.7442,1.4284,2,0.1063,-1.4396,2
42,2004-04,1,Copper,1.0,0.0,0,0.667,-2.5658,2
42,2004-04,2,Oil,1.0,0.0,0,0.4852,-0.6142,6
42,2004-04,3,SP500,1.0,0.0,0,0.0685,-1.1638,2
42,2004-04,4,US10Y,1.0,0.0,0,0.1502,1.0543,2
42,2004-04,5,US_Inflation,1.0,0.0,0,1.2066,-0.5981,2
42,2004-04,6,US_Production,1.0,0.0,0,0.1552,-0.5219,0
42,2004-04,7,US_Unemployment,1.0,0.0,0,0.6697,-1.8566,2
43,2004-05,0,US_Economy,1.8574,0.801,3,0.0943,-1.4815,2
43,2004-05,1,Copper,1.0,0.0,0,14.6688,-1.1083,6
43,2004-05,2,Oil,1.0,0.0,0,0.0219,-0.4815,3
43,2004-05,3,SP500,1.0,0.0,0,0.0289,-0.8241,2
43,2004-05,4,US10Y,1.0,0.0,0,2.2431,-0.2991,7
43,2004-05,5,US_Inflation,1.0,0.0,0,1.1703,-0.3269,0
43,2004-05,6,US_Production,1.0,0.0,0,0.6334,-0.343,3
43,2004-05,7,US_Unemployment,1.0,0.0,0,4.8524,-0.6907,6
44,2004-06,0,US_Economy,22.6851,-10.4175,3,0.091,-1.457,2
44,2004-06,1,Copper,1.0,0.0,0,3.4379,-3.8694,2
44,2004-06,2,Oil,1.0,0.0,0,0.003,0.1455,0
44,2004-06,3,SP500,1.0,0.0,0,0.001,0.1545,2
44,2004-06,4,US10Y,1.0,0.0,0,0.5626,-1.7238,2
44,2004-06,5,US_Inflation,1.0,0.0,0,1.2202,-0.7382,2
44,2004-06,6,US_Production,1.0,0.0,0,0.0195,-0.7919,2
44,2004-06,7,US_Unemployment,1.0,0.0,0,4.9325,-0.6389,4
45,2004-07,0,US_Economy,2.2384,1.0296,3,0.0906,-1.4275,2
45,2004-07,1,Copper,1.0,0.0,0,13.7031,-0.9492,4
45,2004-07,2,Oil,1.0,0.0,0,0.0154,-0.4552,3
45,2004-07,3,SP500,1.0,0.0,0,0.022,-0.7063,2
45,2004-07,4,US10Y,1.0,0.0,0,2.3618,-0.2979,7
45,2004-07,5,US_Inflation,1.0,0.0,0,1.1709,-0.3112,0
45,2004-07,6,US_Production,1.0,0.0,0,0.5468,-0.3946,0
45,2004-07,7,US_Unemployment,1.0,0.0,0,5.005,-0.7082,6
46,2004-08,0,US_Economy,2.2285,1.039,3,0.0965,-1.401,2
46,2004-08,1,Copper,1.0,0.0,0,13.6015,-0.9717,4
46,2004-08,2,Oil,1.0,0.0,0,0.0154,-0.4483,0
46,2004-08,3,SP500,1.0,0.0,0,0.0235,-0.692,2
