t_idx,time_label,node_idx,node_label,fk_echo_impact
7,2001-05,4,04_US_Economy,80.513
7,2001-05,5,05_US_Inflation,0.09
7,2001-05,6,06_US_Production,-0.016
7,2001-05,7,07_US_Unemployment,-0.03
8,2001-06,0,00_Copper,-0.0061
8,2001-06,1,01_Oil,-0.6135
8,2001-06,2,02_SP500,-5.67
8,2001-06,3,03_US10Y,-0.054
8,2001-06,4,04_US_Economy,42.5344
8,2001-06,5,05_US_Inflation,-0.075
8,2001-06,6,06_US_Production,-0.0065
8,2001-06,7,07_US_Unemployment,0.045
9,2001-07,0,00_Copper,0.0071
9,2001-07,1,01_Oil,0.318
9,2001-07,2,02_SP500,2.7435
9,2001-07,3,03_US10Y,0.0105
9,2001-07,4,04_US_Economy,-19.6289
9,2001-07,5,05_US_Inflation,-0.105
9,2001-07,6,06_US_Production,-0.0148
9,2001-07,7,07_US_Unemployment,-0.015
10,2001-08,0,00_Copper,-0.0039
10,2001-08,1,01_Oil,0.1425
10,2001-08,2,02_SP500,-9.675
10,2001-08,3,03_US10Y,-0.0345
10,2001-08,4,04_US_Economy,62.8329
10,2001-08,5,05_US_Inflation,0.045
10,2001-08,6,06_US_Production,0.071
10,2001-08,7,07_US_Unemployment,0.03
11,2001-09,0,00_Copper,-0.001
11,2001-09,1,01_Oil,-0.708
11,2001-09,2,02_SP500,-2.2485
11,2001-09,3,03_US10Y,0.0045
11,2001-09,4,04_US_Economy,19.5358
11,2001-09,5,05_US_Inflation,0.105
11,2001-09,6,06_US_Production,-0.0524
11,2001-09,7,07_US_Unemployment,-0.03
12,2001-10,0,00_Copper,0.0013
12,2001-10,1,01_Oil,0.228
12,2001-10,2,02_SP500,16.722
12,2001-10,3,03_US10Y,0.012
12,2001-10,4,04_US_Economy,-112.2971
12,2001-10,5,05_US_Inflation,-0.18
12,2001-10,6,06_US_Production,0.0313
12,2001-10,7,07_US_Unemployment,0.03
13,2001-11,0,00_Copper,0.0186
13,2001-11,1,01_Oil,0.0765
13,2001-11,2,02_SP500,9.1245
13,2001-11,3,03_US10Y,0.036
13,2001-11,4,04_US_Economy,-61.7119
13,2001-11,5,05_US_Inflation,0.06
13,2001-11,6,06_US_Production,-0.0438
13,2001-11,7,07_US_Unemployment,-0.015
14,2001-12,0,00_Copper,-0.0254
14,2001-12,1,01_Oil,0.321
14,2001-12,2,02_SP500,-10.656
14,2001-12,3,03_US10Y,0.054
14,2001-12,4,04_US_Economy,68.2113
14,2001-12,5,05_US_Inflation,0.0
14,2001-12,6,06_US_Production,0.0746
14,2001-12,7,07_US_Unemployment,0.0
15,2002-01,0,00_Copper,0.022
15,2002-01,1,01_Oil,-0.114
15,2002-01,2,02_SP500,-3.9765
15,2002-01,3,03_US10Y,-0.0735
15,2002-01,4,04_US_Economy,26.7907
15,2002-01,5,05_US_Inflation,0.06
15,2002-01,6,06_US_Production,0.0934
15,2002-01,7,07_US_Unemployment,-0.03
16,2002-02,0,00_Copper,-0.0141
16,2002-02,1,01_Oil,0.4095
16,2002-02,2,02_SP500,-0.8385
16,2002-02,3,03_US10Y,-0.012
16,2002-02,4,04_US_Economy,3.609
16,2002-02,5,05_US_Inflation,0.0
16,2002-02,6,06_US_Production,-0.0863
16,2002-02,7,07_US_Unemployment,0.0
17,2002-03,0,00_Copper,0.0095
17,2002-03,1,01_Oil,0.3015
17,2002-03,2,02_SP500,9.6195
17,2002-03,3,03_US10Y,0.075
17,2002-03,4,04_US_Economy,-67.5336
17,2002-03,5,05_US_Inflation,0.03
17,2002-03,6,06_US_Production,0.0946
17,2002-03,7,07_US_Unemployment,0.0
18,2002-04,0,00_Copper,-0.0112
18,2002-04,1,01_Oil,-0.498
18,2002-04,2,02_SP500,-16.6695
18,2002-04,3,03_US10Y,-0.066
18,2002-04,4,04_US_Economy,114.6699
18,2002-04,5,05_US_Inflation,0.045
18,2002-04,6,06_US_Production,-0.0308
18,2002-04,7,07_US_Unemployment,0.03
19,2002-05,0,00_Copper,0.0085
19,2002-05,1,01_Oil,-0.45
19,2002-05,2,02_SP500,9.1035
19,2002-05,3,03_US10Y,0.003
19,2002-05,4,04_US_Economy,-56.7915
19,2002-05,5,05_US_Inflation,-0.09
19,2002-05,6,06_US_Production,-0.0113
19,2002-05,7,07_US_Unemployment,-0.045
20,2002-06,0,00_Copper,-0.0035
20,2002-06,1,01_Oil,0.5175
20,2002-06,2,02_SP500,-10.131
20,2002-06,3,03_US10Y,-0.027
20,2002-06,4,04_US_Economy,63.9109
20,2002-06,5,05_US_Inflation,-0.015
20,2002-06,6,06_US_Production,0.0573
20,2002-06,7,07_US_Unemployment,0.015
21,2002-07,0,00_Copper,-0.0144
21,2002-07,1,01_Oil,-0.2025
21,2002-07,2,02_SP500,-0.132
21,2002-07,3,03_US10Y,-0.0075
21,2002-07,4,04_US_Economy,2.8473
21,2002-07,5,05_US_Inflation,0.045
21,2002-07,6,06_US_Production,-0.1157
21,2002-07,7,07_US_Unemployment,0.0
22,2002-08,0,00_Copper,0.0149
22,2002-08,1,01_Oil,0.27
22,2002-08,2,02_SP500,12.3975
22,2002-08,3,03_US10Y,-0.0165
22,2002-08,4,04_US_Economy,-84.368
22,2002-08,5,05_US_Inflation,0.015
22,2002-08,6,06_US_Production,-0.0107
22,2002-08,7,07_US_Unemployment,-0.015
23,2002-09,0,00_Copper,-0.0014
23,2002-09,1,01_Oil,-0.294
23,2002-09,2,02_SP500,-15.786
23,2002-09,3,03_US10Y,0.0
23,2002-09,4,04_US_Economy,107.1319
23,2002-09,5,05_US_Inflation,-0.03
23,2002-09,6,06_US_Production,0.0266
23,2002-09,7,07_US_Unemployment,0.015
24,2002-10,0,00_Copper,0.0041
24,2002-10,1,01_Oil,-0.264
24,2002-10,2,02_SP500,25.6905
24,2002-10,3,03_US10Y,0.069
24,2002-10,4,04_US_Economy,-169.8313
24,2002-10,5,05_US_Inflation,0.015
24,2002-10,6,06_US_Production,-0.0399
24,2002-10,7,07_US_Unemployment,0.0
25,2002-11,0,00_Copper,0.0013
25,2002-11,1,01_Oil,0.2145
25,2002-11,2,02_SP500,-2.9895
25,2002-11,3,03_US10Y,0.006
25,2002-11,4,04_US_Economy,17.6559
25,2002-11,5,05_US_Inflation,-0.015
25,2002-11,6,06_US_Production,0.1043
25,2002-11,7,07_US_Unemployment,0.03
26,2002-12,0,00_Copper,-0.0053
26,2002-12,1,01_Oil,0.0495
26,2002-12,2,02_SP500,-16.056
26,2002-12,3,03_US10Y,-0.0195
26,2002-12,4,04_US_Economy,107.9882
26,2002-12,5,05_US_Inflation,0.0
26,2002-12,6,06_US_Production,-0.1519
26,2002-12,7,07_US_Unemployment,-0.015
27,2003-01,0,00_Copper,0.0063
27,2003-01,1,01_Oil,0.993
27,2003-01,2,02_SP500,4.8555
27,2003-01,3,03_US10Y,0.006
27,2003-01,4,04_US_Economy,-40.5488
27,2003-01,5,05_US_Inflation,0.075
27,2003-01,6,06_US_Production,0.1915
27,2003-01,7,07_US_Unemployment,-0.045
28,2003-02,0,00_Copper,-0.0088
28,2003-02,1,01_Oil,-0.5295
28,2003-02,2,02_SP500,1.4355
28,2003-02,3,03_US10Y,-0.0255
28,2003-02,4,04_US_Economy,-5.649
28,2003-02,5,05_US_Inflation,0.03
28,2003-02,6,06_US_Production,-0.0994
28,2003-02,7,07_US_Unemployment,0.045
29,2003-03,0,00_Copper,-0.0069
29,2003-03,1,01_Oil,-1.2975
29,2003-03,2,02_SP500,3.237
29,2003-03,3,03_US10Y,0.009
29,2003-03,4,04_US_Economy,-11.7955
29,2003-03,5,05_US_Inflation,-0.105
29,2003-03,6,06_US_Production,-0.0523
29,2003-03,7,07_US_Unemployment,-0.015
30,2003-04,0,00_Copper,0.0113
30,2003-04,1,01_Oil,0.048
30,2003-04,2,02_SP500,9.2565
30,2003-04,3,03_US10Y,0.036
30,2003-04,4,04_US_Economy,-61.1424
30,2003-04,5,05_US_Inflation,-0.15
30,2003-04,6,06_US_Production,-0.0454
30,2003-04,7,07_US_Unemployment,0.015
31,2003-05,0,00_Copper,0.0064
31,2003-05,1,01_Oil,1.35
31,2003-05,2,02_SP500,-3.3105
31,2003-05,3,03_US10Y,-0.081
31,2003-05,4,04_US_Economy,12.6494
31,2003-05,5,05_US_Inflation,0.06
31,2003-05,6,06_US_Production,0.0777
31,2003-05,7,07_US_Unemployment,0.0
32,2003-06,0,00_Copper,-0.0082
32,2003-06,1,01_Oil,-0.564
32,2003-06,2,02_SP500,-5.364
32,2003-06,3,03_US10Y,0.0225
32,2003-06,4,04_US_Economy,38.6847
32,2003-06,5,05_US_Inflation,0.075
32,2003-06,6,06_US_Production,0.0211
32,2003-06,7,07_US_Unemployment,0.015
33,2003-07,0,00_Copper,0.0057
33,2003-07,1,01_Oil,0.147
33,2003-07,2,02_SP500,0.735
33,2003-07,3,03_US10Y,0.1335
33,2003-07,4,04_US_Economy,-7.2581
33,2003-07,5,05_US_Inflation,0.06
33,2003-07,6,06_US_Production,0.0525
33,2003-07,7,07_US_Unemployment,-0.045
34,2003-08,0,00_Copper,-0.008
34,2003-08,1,01_Oil,0.0075
34,2003-08,2,02_SP500,0.2835
34,2003-08,3,03_US10Y,-0.027
34,2003-08,4,04_US_Economy,-1.2424
34,2003-08,5,05_US_Inflation,0.03
34,2003-08,6,06_US_Production,-0.0997
34,2003-08,7,07_US_Unemployment,-0.0
35,2003-09,0,00_Copper,0.0038
35,2003-09,1,01_Oil,-0.51
35,2003-09,2,02_SP500,-4.461
35,2003-09,3,03_US10Y,-0.0975
35,2003-09,4,04_US_Economy,33.08
35,2003-09,5,05_US_Inflation,-0.03
35,2003-09,6,06_US_Production,0.1177
35,2003-09,7,07_US_Unemployment,0.015
36,2003-10,0,00_Copper,0.0171
36,2003-10,1,01_Oil,0.342
36,2003-10,2,02_SP500,10.017
36,2003-10,3,03_US10Y,0.03
36,2003-10,4,04_US_Economy,-68.0005
36,2003-10,5,05_US_Inflation,-0.12
36,2003-10,6,06_US_Production,-0.071
36,2003-10,7,07_US_Unemployment,-0.015
37,2003-11,0,00_Copper,-0.0231
37,2003-11,1,01_Oil,0.2085
37,2003-11,2,02_SP500,-7.0875
37,2003-11,3,03_US10Y,-0.0015
37,2003-11,4,04_US_Economy,45.3224
37,2003-11,5,05_US_Inflation,0.045
37,2003-11,6,06_US_Production,0.0752
37,2003-11,7,07_US_Unemployment,-0.015
38,2003-12,0,00_Copper,0.0249
38,2003-12,1,01_Oil,0.1215
38,2003-12,2,02_SP500,6.9345
38,2003-12,3,03_US10Y,-0.006
38,2003-12,4,04_US_Economy,-47.0791
38,2003-12,5,05_US_Inflation,0.06
38,2003-12,6,06_US_Production,-0.0881
38,2003-12,7,07_US_Unemployment,0.015
39,2004-01,0,00_Copper,-0.0054
39,2004-01,1,01_Oil,-0.237
39,2004-01,2,02_SP500,-5.1765
39,2004-01,3,03_US10Y,-0.0135
39,2004-01,4,04_US_Economy,35.703
39,2004-01,5,05_US_Inflation,0.045
39,2004-01,6,06_US_Production,0.017
39,2004-01,7,07_US_Unemployment,0.015
40,2004-02,0,00_Copper,-0.015
40,2004-02,1,01_Oil,-0.0795
40,2004-02,2,02_SP500,-0.81
40,2004-02,3,03_US10Y,0.0075
40,2004-02,4,04_US_Economy,6.063
40,2004-02,5,05_US_Inflation,-0.06
40,2004-02,6,06_US_Production,0.0626
40,2004-02,7,07_US_Unemployment,-0.015
41,2004-03,0,00_Copper,0.0323
41,2004-03,1,01_Oil,0.4065
41,2004-03,2,02_SP500,-4.881
41,2004-03,3,03_US10Y,-0.027
41,2004-03,4,04_US_Economy,30.4237
41,2004-03,5,05_US_Inflation,0.0
41,2004-03,6,06_US_Production,-0.1394
41,2004-03,7,07_US_Unemployment,0.045
42,2004-04,0,00_Copper,-0.0547
42,2004-04,1,01_Oil,-0.1635
42,2004-04,2,02_SP500,-0.027
42,2004-04,3,03_US10Y,0.1155
42,2004-04,4,04_US_Economy,0.6486
42,2004-04,5,05_US_Inflation,-0.015
42,2004-04,6,06_US_Production,0.1074
42,2004-04,7,07_US_Unemployment,-0.06
43,2004-05,0,00_Copper,0.0326
43,2004-05,1,01_Oil,0.132
43,2004-05,2,02_SP500,4.8435
43,2004-05,3,03_US10Y,-0.0225
43,2004-05,4,04_US_Economy,-34.2648
43,2004-05,5,05_US_Inflation,0.075
43,2004-05,6,06_US_Production,0.0491
43,2004-05,7,07_US_Unemployment,0.03
44,2004-06,0,00_Copper,-0.0212
44,2004-06,1,01_Oil,-0.7995
44,2004-06,2,02_SP500,1.017
44,2004-06,3,03_US10Y,-0.054
44,2004-06,4,04_US_Economy,0.5532
44,2004-06,5,05_US_Inflation,-0.015
44,2004-06,6,06_US_Production,-0.2102
44,2004-06,7,07_US_Unemployment,0.0
45,2004-07,0,00_Copper,0.0264
45,2004-07,1,01_Oil,1.437
45,2004-07,2,02_SP500,-8.892
45,2004-07,3,03_US10Y,-0.036
45,2004-07,4,04_US_Economy,48.9397
45,2004-07,5,05_US_Inflation,-0.075
45,2004-07,6,06_US_Production,0.2136
45,2004-07,7,07_US_Unemployment,-0.015
46,2004-08,0,00_Copper,-0.0154
46,2004-08,1,01_Oil,-1.0125
46,2004-08,2,02_SP500,6.246
46,2004-08,3,03_US10Y,0.0015
46,2004-08,4,04_US_Economy,-34.0659
46,2004-08,5,05_US_Inflation,-0.015
46,2004-08,6,06_US_Production,-0.0947
46,2004-08,7,07_US_Unemployment,0.0
47,2004-09,0,00_Copper,0.0138
47,2004-09,1,01_Oil,0.876
47,2004-09,2,02_SP500,1.173
47,2004-09,3,03_US10Y,0.0105
47,2004-09,4,04_US_Economy,-14.4781
47,2004-09,5,05_US_Inflation,0.075
47,2004-09,6,06_US_Production,0.0084
47,2004-09,7,07_US_Unemployment,0.015
48,2004-10,0,00_Copper,-0.0217
48,2004-10,1,01_Oil,-0.558
48,2004-10,2,02_SP500,0.792
48,2004-10,3,03_US10Y,0.018
48,2004-10,4,04_US_Economy,-2.7163
48,2004-10,5,05_US_Inflation,0.06
48,2004-10,6,06_US_Production,0.1021
48,2004-10,7,07_US_Unemployment,0.015
49,2004-11,0,00_Copper,0.0222
49,2004-11,1,01_Oil,-0.7125
49,2004-11,2,02_SP500,4.2
49,2004-11,3,03_US10Y,0.018
49,2004-11,4,04_US_Economy,-22.653
49,2004-11,5,05_US_Inflation,-0.015
49,2004-11,6,06_US_Production,-0.0847
49,2004-11,7,07_US_Unemployment,-0.03
50,2004-12,0,00_Copper,-0.0077
50,2004-12,1,01_Oil,-0.4575
50,2004-12,2,02_SP500,-0.828
50,2004-12,3,03_US10Y,-0.0075
50,2004-12,4,04_US_Economy,8.951
50,2004-12,5,05_US_Inflation,-0.135
50,2004-12,6,06_US_Production,0.0781
50,2004-12,7,07_US_Unemployment,0.015
51,2005-01,0,00_Copper,-0.0102
51,2005-01,1,01_Oil,1.5645
51,2005-01,2,02_SP500,-10.3125
51,2005-01,3,03_US10Y,-0.0075
51,2005-01,4,04_US_Economy,59.0497
51,2005-01,5,05_US_Inflation,-0.015
51,2005-01,6,06_US_Production,-0.0617
51,2005-01,7,07_US_Unemployment,-0.015
52,2005-02,0,00_Copper,0.0091
52,2005-02,1,01_Oil,-0.18
52,2005-02,2,02_SP500,7.947
52,2005-02,3,03_US10Y,-0.006
52,2005-02,4,04_US_Economy,-53.2534
52,2005-02,5,05_US_Inflation,0.135
52,2005-02,6,06_US_Production,0.0529
52,2005-02,7,07_US_Unemployment,0.03
53,2005-03,0,00_Copper,-0.0042
53,2005-03,1,01_Oil,0.015
53,2005-03,2,02_SP500,-6.801
53,2005-03,3,03_US10Y,0.057
53,2005-03,4,04_US_Economy,46.1145
53,2005-03,5,05_US_Inflation,-0.015
53,2005-03,6,06_US_Production,-0.124
53,2005-03,7,07_US_Unemployment,-0.045
54,2005-04,0,00_Copper,-0.003
54,2005-04,1,01_Oil,-1.3995
54,2005-04,2,02_SP500,-0.1095
54,2005-04,3,03_US10Y,-0.0735
54,2005-04,4,04_US_Economy,10.1319
54,2005-04,5,05_US_Inflation,-0.015
54,2005-04,6,06_US_Production,0.0507
54,2005-04,7,07_US_Unemployment,0.03
55,2005-05,0,00_Copper,0.0016
55,2005-05,1,01_Oil,0.852
55,2005-05,2,02_SP500,8.7585
55,2005-05,3,03_US10Y,-0.006
55,2005-05,4,04_US_Economy,-63.1204
55,2005-05,5,05_US_Inflation,-0.105
55,2005-05,6,06_US_Production,-0.0181
55,2005-05,7,07_US_Unemployment,-0.015
56,2005-06,0,00_Copper,0.0083
56,2005-06,1,01_Oil,1.017
56,2005-06,2,02_SP500,-5.223
56,2005-06,3,03_US10Y,0.009
56,2005-06,4,04_US_Economy,27.3765
56,2005-06,5,05_US_Inflation,0.03
56,2005-06,6,06_US_Production,0.0522
56,2005-06,7,07_US_Unemployment,0.0
57,2005-07,0,00_Copper,0.0118
57,2005-07,1,01_Oil,-0.4065
57,2005-07,2,02_SP500,6.453
57,2005-07,3,03_US10Y,0.048
57,2005-07,4,04_US_Economy,-41.1658
57,2005-07,5,05_US_Inflation,0.165
57,2005-07,6,06_US_Production,-0.1114
57,2005-07,7,07_US_Unemployment,0.015
58,2005-08,0,00_Copper,-0.019
58,2005-08,1,01_Oil,0.645
58,2005-08,2,02_SP500,-8.505
58,2005-08,3,03_US10Y,-0.015
58,2005-08,4,04_US_Economy,52.1033
58,2005-08,5,05_US_Inflation,-0.0
58,2005-08,6,06_US_Production,0.0935
58,2005-08,7,07_US_Unemployment,-0.015
59,2005-09,0,00_Copper,0.0148
59,2005-09,1,01_Oil,-1.6605
59,2005-09,2,02_SP500,3.3495
59,2005-09,3,03_US10Y,-0.021
59,2005-09,4,04_US_Economy,-10.7207
59,2005-09,5,05_US_Inflation,0.225
59,2005-09,6,06_US_Production,-0.3298
59,2005-09,7,07_US_Unemployment,0.03
60,2005-10,0,00_Copper,-0.0018
60,2005-10,1,01_Oil,-0.567
60,2005-10,2,02_SP500,-4.542
60,2005-10,3,03_US10Y,0.048
60,2005-10,4,04_US_Economy,33.2126
60,2005-10,5,05_US_Inflation,-0.36
60,2005-10,6,06_US_Production,0.4559
60,2005-10,7,07_US_Unemployment,-0.015
61,2005-11,0,00_Copper,0.0127
61,2005-11,1,01_Oil,0.606
61,2005-11,2,02_SP500,9.6405
61,2005-11,3,03_US10Y,-0.027
61,2005-11,4,04_US_Economy,-66.842
61,2005-11,5,05_US_Inflation,-0.195
61,2005-11,6,06_US_Production,-0.0109
61,2005-11,7,07_US_Unemployment,0.0
62,2005-12,0,00_Copper,-0.0139
62,2005-12,1,01_Oil,0.924
62,2005-12,2,02_SP500,-6.549
62,2005-12,3,03_US10Y,-0.0225
62,2005-12,4,04_US_Economy,37.4228
62,2005-12,5,05_US_Inflation,0.15
62,2005-12,6,06_US_Production,-0.0871
62,2005-12,7,07_US_Unemployment,-0.015
63,2006-01,0,00_Copper,-0.013
63,2006-01,1,01_Oil,-0.558
63,2006-01,2,02_SP500,4.947
63,2006-01,3,03_US10Y,0.003
63,2006-01,4,04_US_Economy,-29.9443
63,2006-01,5,05_US_Inflation,0.18
63,2006-01,6,06_US_Production,-0.0524
63,2006-01,7,07_US_Unemployment,-0.015
64,2006-02,0,00_Copper,0.0036
64,2006-02,1,01_Oil,0.0555
64,2006-02,2,02_SP500,-4.6815
64,2006-02,3,03_US10Y,0.03
64,2006-02,4,04_US_Economy,31.5291
64,2006-02,5,05_US_Inflation,-0.165
64,2006-02,6,06_US_Production,-0.017
64,2006-02,7,07_US_Unemployment,0.045
65,2006-03,0,00_Copper,0.0418
65,2006-03,1,01_Oil,0.7275
65,2006-03,2,02_SP500,2.0445
65,2006-03,3,03_US10Y,-0.0
65,2006-03,4,04_US_Economy,-18.9385
65,2006-03,5,05_US_Inflation,0.03
65,2006-03,6,06_US_Production,0.027
65,2006-03,7,07_US_Unemployment,-0.03
66,2006-04,0,00_Copper,0.0818
66,2006-04,1,01_Oil,0.0045
66,2006-04,2,02_SP500,0.2295
66,2006-04,3,03_US10Y,0.018
66,2006-04,4,04_US_Economy,-3.1025
66,2006-04,5,05_US_Inflation,0.105
66,2006-04,6,06_US_Production,0.0116
66,2006-04,7,07_US_Unemployment,0.015
67,2006-05,0,00_Copper,-0.07
67,2006-05,1,01_Oil,-0.876
67,2006-05,2,02_SP500,-8.439
67,2006-05,3,03_US10Y,-0.0225
67,2006-05,4,04_US_Economy,63.4904
67,2006-05,5,05_US_Inflation,-0.06
67,2006-05,6,06_US_Production,-0.0411
67,2006-05,7,07_US_Unemployment,-0.015
68,2006-06,0,00_Copper,-0.0952
68,2006-06,1,01_Oil,0.492
68,2006-06,2,02_SP500,6.0945
68,2006-06,3,03_US10Y,-0.018
68,2006-06,4,04_US_Economy,-43.4427
68,2006-06,5,05_US_Inflation,-0.015
68,2006-06,6,06_US_Production,0.0432
68,2006-06,7,07_US_Unemployment,0.015
69,2006-07,0,00_Copper,0.0602
69,2006-07,1,01_Oil,-0.3405
69,2006-07,2,02_SP500,0.9525
69,2006-07,3,03_US10Y,-0.003
69,2006-07,4,04_US_Economy,-4.798
69,2006-07,5,05_US_Inflation,0.09
69,2006-07,6,06_US_Production,-0.0545
69,2006-07,7,07_US_Unemployment,0.015
70,2006-08,0,00_Copper,-0.0433
70,2006-08,1,01_Oil,-0.684
70,2006-08,2,02_SP500,3.105
70,2006-08,3,03_US10Y,-0.0285
70,2006-08,4,04_US_Economy,-15.8468
70,2006-08,5,05_US_Inflation,-0.03
70,2006-08,6,06_US_Production,0.0728
70,2006-08,7,07_US_Unemployment,-0.015
71,2006-09,0,00_Copper,0.0196
71,2006-09,1,01_Oil,-0.4815
71,2006-09,2,02_SP500,0.7305
71,2006-09,3,03_US10Y,0.0075
71,2006-09,4,04_US_Economy,0.8589
71,2006-09,5,05_US_Inflation,-0.285
71,2006-09,6,06_US_Production,-0.09
71,2006-09,7,07_US_Unemployment,-0.03
72,2006-10,0,00_Copper,0.0015
72,2006-10,1,01_Oil,1.1025
72,2006-10,2,02_SP500,1.509
72,2006-10,3,03_US10Y,0.0255
72,2006-10,4,04_US_Economy,-17.8413
72,2006-10,5,05_US_Inflation,0.015
72,2006-10,6,06_US_Production,0.0077
72,2006-10,7,07_US_Unemployment,0.015
73,2006-11,0,00_Copper,-0.0431
73,2006-11,1,01_Oil,0.033
73,2006-11,2,02_SP500,-2.91
73,2006-11,3,03_US10Y,-0.021
73,2006-11,4,04_US_Economy,18.3352
73,2006-11,5,05_US_Inflation,0.15
73,2006-11,6,06_US_Production,0.0108
73,2006-11,7,07_US_Unemployment,0.03
74,2006-12,0,00_Copper,-0.0045
74,2006-12,1,01_Oil,-0.345
74,2006-12,2,02_SP500,-0.753
74,2006-12,3,03_US10Y,0.0135
74,2006-12,4,04_US_Economy,5.4075
74,2006-12,5,05_US_Inflation,0.15
74,2006-12,6,06_US_Production,0.1579
74,2006-12,7,07_US_Unemployment,-0.03
75,2007-01,0,00_Copper,0.007
75,2007-01,1,01_Oil,-0.1245
75,2007-01,2,02_SP500,0.3405
75,2007-01,3,03_US10Y,0.036
75,2007-01,4,04_US_Economy,0.0858
75,2007-01,5,05_US_Inflation,-0.1144
75,2007-01,6,06_US_Production,-0.2025
75,2007-01,7,07_US_Unemployment,0.045
76,2007-02,0,00_Copper,0.063
76,2007-02,1,01_Oil,0.984
76,2007-02,2,02_SP500,-7.704
76,2007-02,3,03_US10Y,-0.036
76,2007-02,4,04_US_Economy,43.1884
76,2007-02,5,05_US_Inflation,0.0678
76,2007-02,6,06_US_Production,0.1919
76,2007-02,7,07_US_Unemployment,-0.045
77,2007-03,0,00_Copper,0.0391
77,2007-03,1,01_Oil,0.0645
77,2007-03,2,02_SP500,6.819
77,2007-03,3,03_US10Y,-0.018
77,2007-03,4,04_US_Economy,-45.5428
77,2007-03,5,05_US_Inflation,0.041
77,2007-03,6,06_US_Production,-0.1142
77,2007-03,7,07_US_Unemployment,0.0
78,2007-04,0,00_Copper,-0.0616
78,2007-04,1,01_Oil,-0.612
78,2007-04,2,02_SP500,7.1205
78,2007-04,3,03_US10Y,0.0435
78,2007-04,4,04_US_Economy,-43.5228
78,2007-04,5,05_US_Inflation,-0.0669
78,2007-04,6,06_US_Production,0.0749
78,2007-04,7,07_US_Unemployment,0.03
79,2007-05,0,00_Copper,0.0375
79,2007-05,1,01_Oil,-0.279
79,2007-05,2,02_SP500,-1.989
79,2007-05,3,03_US10Y,-0.0105
79,2007-05,4,04_US_Economy,15.4865
79,2007-05,5,05_US_Inflation,0.0353
79,2007-05,6,06_US_Production,-0.0872
79,2007-05,7,07_US_Unemployment,-0.03
80,2007-06,0,00_Copper,-0.0285
80,2007-06,1,01_Oil,1.2795
80,2007-06,2,02_SP500,-11.328
80,2007-06,3,03_US10Y,0.0435
80,2007-06,4,04_US_Economy,67.0005
80,2007-06,5,05_US_Inflation,-0.0558
80,2007-06,6,06_US_Production,-0.0058
80,2007-06,7,07_US_Unemployment,0.045
81,2007-07,0,00_Copper,-0.009
81,2007-07,1,01_Oil,-1.0005
81,2007-07,2,02_SP500,-3.1215
81,2007-07,3,03_US10Y,-0.0675
81,2007-07,4,04_US_Economy,28.3807
