t_idx,time_label,node_idx,node_label,ik_suggested_delta,ik_strain_energy
36,2003-10,3,SP500,-1.1274,94.4438
36,2003-10,4,US10Y,-1.9828,94.4438
36,2003-10,5,US_Inflation,1.9982,94.4438
36,2003-10,6,US_Production,-0.8862,94.4438
36,2003-10,7,US_Unemployment,3.9773,94.4438
37,2003-11,0,Copper,-0.6014,96.435
37,2003-11,1,US_Economy,-1.1744,96.435
37,2003-11,2,Oil,-0.3259,96.435
37,2003-11,3,SP500,-1.1732,96.435
37,2003-11,4,US10Y,-1.9763,96.435
37,2003-11,5,US_Inflation,1.9982,96.435
37,2003-11,6,US_Production,-0.7225,96.435
37,2003-11,7,US_Unemployment,3.9754,96.435
38,2003-12,0,Copper,-0.5175,97.3808
38,2003-12,1,US_Economy,-1.1227,97.3808
38,2003-12,2,Oil,-0.2292,97.3808
38,2003-12,3,SP500,-1.1218,97.3808
38,2003-12,4,US10Y,-1.9797,97.3808
38,2003-12,5,US_Inflation,1.9983,97.3808
38,2003-12,6,US_Production,-1.0027,97.3808
38,2003-12,7,US_Unemployment,3.9755,97.3808
39,2004-01,0,Copper,-0.5142,99.9179
39,2004-01,1,US_Economy,-1.1276,99.9179
39,2004-01,2,Oil,-0.2054,99.9179
39,2004-01,3,SP500,-1.1273,99.9179
39,2004-01,4,US10Y,-1.9802,99.9179
39,2004-01,5,US_Inflation,1.9982,99.9179
39,2004-01,6,US_Production,-1.0182,99.9179
39,2004-01,7,US_Unemployment,3.9748,99.9179
40,2004-02,0,Copper,-0.48,100.0176
40,2004-02,1,US_Economy,-1.1446,100.0176
40,2004-02,2,Oil,-0.176,100.0176
40,2004-02,3,SP500,-1.1444,100.0176
40,2004-02,4,US10Y,-1.9512,100.0176
40,2004-02,5,US_Inflation,1.9985,100.0176
40,2004-02,6,US_Production,-1.0766,100.0176
40,2004-02,7,US_Unemployment,3.9744,100.0176
41,2004-03,0,Copper,-0.3056,97.5065
41,2004-03,1,US_Economy,-1.029,97.5065
41,2004-03,2,Oil,0.1389,97.5065
41,2004-03,3,SP500,-1.0299,97.5065
41,2004-03,4,US10Y,-1.9792,97.5065
41,2004-03,5,US_Inflation,1.9987,97.5065
41,2004-03,6,US_Production,-1.77,97.5065
41,2004-03,7,US_Unemployment,3.976,97.5065
42,2004-04,0,Copper,0.1351,89.001
42,2004-04,1,US_Economy,-0.8383,89.001
42,2004-04,2,Oil,0.7952,89.001
42,2004-04,3,SP500,-0.8405,89.001
42,2004-04,4,US10Y,-2.4258,89.001
42,2004-04,5,US_Inflation,1.9989,89.001
42,2004-04,6,US_Production,-2.8048,89.001
42,2004-04,7,US_Unemployment,3.9806,89.001
43,2004-05,0,Copper,0.4629,82.1967
43,2004-05,1,US_Economy,-0.8757,82.1967
43,2004-05,2,Oil,0.9379,82.1967
43,2004-05,3,SP500,-0.8786,82.1967
43,2004-05,4,US10Y,-2.8067,82.1967
43,2004-05,5,US_Inflation,1.9994,82.1967
43,2004-05,6,US_Production,-2.8225,82.1967
43,2004-05,7,US_Unemployment,3.9833,82.1967
44,2004-06,0,Copper,0.517,83.223
44,2004-06,1,US_Economy,-1.0791,83.223
44,2004-06,2,Oil,0.9441,83.223
44,2004-06,3,SP500,-1.0833,83.223
44,2004-06,4,US10Y,-2.7642,83.223
44,2004-06,5,US_Inflation,1.9995,83.223
44,2004-06,6,US_Production,-2.517,83.223
44,2004-06,7,US_Unemployment,3.9829,83.223
45,2004-07,0,Copper,0.4356,83.7268
45,2004-07,1,US_Economy,-0.7593,83.7268
45,2004-07,2,Oil,0.7646,83.7268
45,2004-07,3,SP500,-0.7606,83.7268
45,2004-07,4,US10Y,-2.6951,83.7268
45,2004-07,5,US_Inflation,1.9996,83.7268
45,2004-07,6,US_Production,-2.9671,83.7268
45,2004-07,7,US_Unemployment,3.9824,83.7268
46,2004-08,0,Copper,0.3761,84.3795
46,2004-08,1,US_Economy,-0.5794,84.3795
46,2004-08,2,Oil,0.4917,84.3795
46,2004-08,3,SP500,-0.5779,84.3795
46,2004-08,4,US10Y,-2.5638,84.3795
46,2004-08,5,US_Inflation,1.9998,84.3795
46,2004-08,6,US_Production,-3.1287,84.3795
46,2004-08,7,US_Unemployment,3.9819,84.3795
47,2004-09,0,Copper,0.3816,86.0499
47,2004-09,1,US_Economy,-0.5835,86.0499
47,2004-09,2,Oil,0.5109,86.0499
47,2004-09,3,SP500,-0.5818,86.0499
47,2004-09,4,US10Y,-2.5643,86.0499
47,2004-09,5,US_Inflation,1.9998,86.0499
47,2004-09,6,US_Production,-3.1443,86.0499
47,2004-09,7,US_Unemployment,3.9814,86.0499
48,2004-10,0,Copper,0.3753,87.852
48,2004-10,1,US_Economy,-0.5818,87.852
48,2004-10,2,Oil,0.4609,87.852
48,2004-10,3,SP500,-0.58,87.852
48,2004-10,4,US10Y,-2.5564,87.852
48,2004-10,5,US_Inflation,1.9998,87.852
48,2004-10,6,US_Production,-3.0987,87.852
48,2004-10,7,US_Unemployment,3.981,87.852
49,2004-11,0,Copper,0.2828,87.6323
49,2004-11,1,US_Economy,-0.7223,87.6323
49,2004-11,2,Oil,0.3589,87.6323
49,2004-11,3,SP500,-0.7204,87.6323
49,2004-11,4,US10Y,-2.4908,87.6323
49,2004-11,5,US_Inflation,1.9999,87.6323
49,2004-11,6,US_Production,-2.6899,87.6323
49,2004-11,7,US_Unemployment,3.9812,87.6323
50,2004-12,0,Copper,0.2484,88.6195
50,2004-12,1,US_Economy,-0.7814,88.6195
50,2004-12,2,Oil,0.3411,88.6195
50,2004-12,3,SP500,-0.7791,88.6195
50,2004-12,4,US10Y,-2.497,88.6195
50,2004-12,5,US_Inflation,1.9997,88.6195
50,2004-12,6,US_Production,-2.5118,88.6195
50,2004-12,7,US_Unemployment,3.9807,88.6195
51,2005-01,0,Copper,0.2618,89.773
51,2005-01,1,US_Economy,-0.832,89.773
51,2005-01,2,Oil,0.0917,89.773
51,2005-01,3,SP500,-0.8281,89.773
51,2005-01,4,US10Y,-2.4659,89.773
51,2005-01,5,US_Inflation,1.9995,89.773
51,2005-01,6,US_Production,-2.2079,89.773
51,2005-01,7,US_Unemployment,3.9805,89.773
52,2005-02,0,Copper,0.2976,87.776
52,2005-02,1,US_Economy,-0.9672,87.776
52,2005-02,2,Oil,-0.4387,87.776
52,2005-02,3,SP500,-0.9631,87.776
52,2005-02,4,US10Y,-2.368,87.776
52,2005-02,5,US_Inflation,2.0,87.776
52,2005-02,6,US_Production,-1.5402,87.776
52,2005-02,7,US_Unemployment,3.98,87.776
53,2005-03,0,Copper,0.288,83.8671
53,2005-03,1,US_Economy,-1.1296,83.8671
53,2005-03,2,Oil,-0.7047,83.8671
53,2005-03,3,SP500,-1.1258,83.8671
53,2005-03,4,US10Y,-2.4533,83.8671
53,2005-03,5,US_Inflation,2.0005,83.8671
53,2005-03,6,US_Production,-0.8557,83.8671
53,2005-03,7,US_Unemployment,3.9806,83.8671
54,2005-04,0,Copper,0.2947,81.3612
54,2005-04,1,US_Economy,-1.197,81.3612
54,2005-04,2,Oil,-1.047,81.3612
54,2005-04,3,SP500,-1.1939,81.3612
54,2005-04,4,US10Y,-2.6469,81.3612
54,2005-04,5,US_Inflation,2.0004,81.3612
54,2005-04,6,US_Production,-0.1923,81.3612
54,2005-04,7,US_Unemployment,3.9821,81.3612
55,2005-05,0,Copper,0.3118,81.0869
55,2005-05,1,US_Economy,-1.2089,81.0869
55,2005-05,2,Oil,-1.3299,81.0869
55,2005-05,3,SP500,-1.2065,81.0869
55,2005-05,4,US10Y,-2.6269,81.0869
55,2005-05,5,US_Inflation,2.0006,81.0869
55,2005-05,6,US_Production,0.0779,81.0869
55,2005-05,7,US_Unemployment,3.9819,81.0869
56,2005-06,0,Copper,0.3164,82.1444
56,2005-06,1,US_Economy,-1.2333,82.1444
56,2005-06,2,Oil,-1.3584,82.1444
56,2005-06,3,SP500,-1.2301,82.1444
56,2005-06,4,US10Y,-2.5894,82.1444
56,2005-06,5,US_Inflation,2.0007,82.1444
56,2005-06,6,US_Production,0.1128,82.1444
56,2005-06,7,US_Unemployment,3.9811,82.1444
57,2005-07,0,Copper,0.3163,83.2515
57,2005-07,1,US_Economy,-1.2143,83.2515
57,2005-07,2,Oil,-1.3737,83.2515
57,2005-07,3,SP500,-1.2119,83.2515
57,2005-07,4,US10Y,-2.5442,83.2515
57,2005-07,5,US_Inflation,2.0008,83.2515
57,2005-07,6,US_Production,0.0466,83.2515
57,2005-07,7,US_Unemployment,3.9801,83.2515
58,2005-08,0,Copper,0.3398,83.7879
58,2005-08,1,US_Economy,-1.172,83.7879
58,2005-08,2,Oil,-1.4084,83.7879
58,2005-08,3,SP500,-1.1707,83.7879
58,2005-08,4,US10Y,-2.4484,83.7879
58,2005-08,5,US_Inflation,2.001,83.7879
58,2005-08,6,US_Production,-0.1203,83.7879
58,2005-08,7,US_Unemployment,3.9789,83.7879
59,2005-09,0,Copper,0.3821,83.6183
59,2005-09,1,US_Economy,-1.0128,83.6183
59,2005-09,2,Oil,-1.4025,83.6183
59,2005-09,3,SP500,-1.0138,83.6183
59,2005-09,4,US10Y,-2.3896,83.6183
59,2005-09,5,US_Inflation,2.0014,83.6183
59,2005-09,6,US_Production,-0.5418,83.6183
59,2005-09,7,US_Unemployment,3.9771,83.6183
60,2005-10,0,Copper,0.3661,83.0907
60,2005-10,1,US_Economy,-0.7601,83.0907
60,2005-10,2,Oil,-1.1117,83.0907
60,2005-10,3,SP500,-0.763,83.0907
60,2005-10,4,US10Y,-2.4227,83.0907
60,2005-10,5,US_Inflation,2.0024,83.0907
60,2005-10,6,US_Production,-1.2762,83.0907
60,2005-10,7,US_Unemployment,3.9654,83.0907
61,2005-11,0,Copper,0.3608,84.2243
61,2005-11,1,US_Economy,-0.6824,84.2243
61,2005-11,2,Oil,-1.0047,84.2243
61,2005-11,3,SP500,-0.6862,84.2243
61,2005-11,4,US10Y,-2.4671,84.2243
61,2005-11,5,US_Inflation,2.0025,84.2243
61,2005-11,6,US_Production,-1.4866,84.2243
61,2005-11,7,US_Unemployment,3.9638,84.2243
62,2005-12,0,Copper,0.371,85.2986
62,2005-12,1,US_Economy,-0.6643,85.2986
62,2005-12,2,Oil,-1.0139,85.2986
62,2005-12,3,SP500,-0.6673,85.2986
62,2005-12,4,US10Y,-2.4736,85.2986
62,2005-12,5,US_Inflation,2.0024,85.2986
62,2005-12,6,US_Production,-1.5141,85.2986
62,2005-12,7,US_Unemployment,3.9596,85.2986
63,2006-01,0,Copper,0.3698,86.6217
63,2006-01,1,US_Economy,-0.6671,86.6217
63,2006-01,2,Oil,-0.9866,86.6217
63,2006-01,3,SP500,-0.6704,86.6217
63,2006-01,4,US10Y,-2.4759,86.6217
63,2006-01,5,US_Inflation,2.0024,86.6217
63,2006-01,6,US_Production,-1.5314,86.6217
63,2006-01,7,US_Unemployment,3.959,86.6217
64,2006-02,0,Copper,0.4093,85.5496
64,2006-02,1,US_Economy,-0.6199,85.5496
64,2006-02,2,Oil,-0.894,85.5496
64,2006-02,3,SP500,-0.624,85.5496
64,2006-02,4,US10Y,-2.3761,85.5496
64,2006-02,5,US_Inflation,2.0014,85.5496
64,2006-02,6,US_Production,-1.8549,85.5496
64,2006-02,7,US_Unemployment,3.958,85.5496
65,2006-03,0,Copper,0.3493,84.048
65,2006-03,1,US_Economy,-0.5513,84.048
65,2006-03,2,Oil,-0.9317,84.048
65,2006-03,3,SP500,-0.5565,84.048
65,2006-03,4,US10Y,-2.2245,84.048
65,2006-03,5,US_Inflation,2.0008,84.048
65,2006-03,6,US_Production,-2.0457,84.048
65,2006-03,7,US_Unemployment,3.9597,84.048
66,2006-04,0,Copper,0.3972,84.0937
66,2006-04,1,US_Economy,-0.5944,84.0937
66,2006-04,2,Oil,-1.0409,84.0937
66,2006-04,3,SP500,-0.6002,84.0937
66,2006-04,4,US10Y,-2.1529,84.0937
66,2006-04,5,US_Inflation,2.0009,84.0937
66,2006-04,6,US_Production,-1.9697,84.0937
66,2006-04,7,US_Unemployment,3.96,84.0937
67,2006-05,0,Copper,0.5369,84.5005
67,2006-05,1,US_Economy,-0.6569,84.5005
67,2006-05,2,Oil,-1.1959,84.5005
67,2006-05,3,SP500,-0.6635,84.5005
67,2006-05,4,US10Y,-2.1061,84.5005
67,2006-05,5,US_Inflation,2.0011,84.5005
67,2006-05,6,US_Production,-1.8748,84.5005
67,2006-05,7,US_Unemployment,3.959,84.5005
68,2006-06,0,Copper,0.4905,85.0686
68,2006-06,1,US_Economy,-0.6935,85.0686
68,2006-06,2,Oil,-1.1295,85.0686
68,2006-06,3,SP500,-0.6985,85.0686
68,2006-06,4,US10Y,-2.1143,85.0686
68,2006-06,5,US_Inflation,2.0011,85.0686
68,2006-06,6,US_Production,-1.8148,85.0686
68,2006-06,7,US_Unemployment,3.9589,85.0686
69,2006-07,0,Copper,0.4994,86.2828
69,2006-07,1,US_Economy,-0.6521,86.2828
69,2006-07,2,Oil,-1.2126,86.2828
69,2006-07,3,SP500,-0.6572,86.2828
69,2006-07,4,US10Y,-2.1134,86.2828
69,2006-07,5,US_Inflation,2.0012,86.2828
69,2006-07,6,US_Production,-1.8229,86.2828
69,2006-07,7,US_Unemployment,3.958,86.2828
70,2006-08,0,Copper,0.585,86.8222
70,2006-08,1,US_Economy,-0.6738,86.8222
70,2006-08,2,Oil,-1.2196,86.8222
70,2006-08,3,SP500,-0.6792,86.8222
70,2006-08,4,US10Y,-2.0702,86.8222
