t_idx,time_label,node_idx,node_label,state_X,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
3,2001-01,0,00_Copper,-0.0285,-0.0035,-0.0835,0.0472,0.0047,-0.004
3,2001-01,1,01_Oil,4.14,8.9,18.84,4.08,0.408,80.4984
3,2001-01,2,02_SP500,126.9,40.3999,-79.3802,80.1851,8.0185,-6041.1631
3,2001-01,3,03_US10Y,-0.05,0.4,0.86,0.135,0.0135,0.1215
3,2001-01,4,04_US_Economy,-132.9349,-50.4592,58.7727,79.8645,7.9865,4290.8667
3,2001-01,5,05_US_Inflation,0.1,0.6,0.5,0.45,0.045,0.252
3,2001-01,6,06_US_Production,-0.8666,-0.1372,0.191,0.6964,0.0696,0.1235
3,2001-01,7,07_US_Unemployment,0.5,0.3,0.3,0.275,0.0275,0.0907
4,2001-02,0,00_Copper,-0.069,-0.0405,-0.037,0.0516,0.0052,-0.0021
4,2001-02,1,01_Oil,0.96,-3.18,-12.08,3.456,0.3456,-42.8475
4,2001-02,2,02_SP500,-44.9,-171.8,-212.2,73.1281,7.3128,-16774.1093
4,2001-02,3,03_US10Y,-0.03,0.02,-0.38,0.114,0.0114,-0.0431
4,2001-02,4,04_US_Economy,43.1247,176.0597,226.5189,72.5166,7.2517,17703.0901
4,2001-02,5,05_US_Inflation,-0.5,-0.6,-1.2,0.46,0.046,-0.5796
4,2001-02,6,06_US_Production,-1.0257,-0.1591,-0.0219,0.7623,0.0762,-0.0288
4,2001-02,7,07_US_Unemployment,0.2,-0.3,-0.6,0.26,0.026,-0.1638
5,2001-03,0,00_Copper,-0.082,-0.013,0.0275,0.0567,0.0057,0.0015
5,2001-03,1,01_Oil,1.22,0.26,3.44,3.0833,0.3083,10.6868
5,2001-03,2,02_SP500,1.5601,46.4601,218.2601,61.2001,6.12,13641.8676
5,2001-03,3,03_US10Y,-0.18,-0.15,-0.17,0.125,0.0125,-0.0231
5,2001-03,4,04_US_Economy,-3.6438,-46.7685,-222.8281,61.0378,6.1038,-13886.3927
5,2001-03,5,05_US_Inflation,-0.8,-0.3,0.3,0.5167,0.0517,0.1395
5,2001-03,6,06_US_Production,-0.6143,0.4114,0.5705,0.7376,0.0738,0.4511
5,2001-03,7,07_US_Unemployment,0.3,0.1,0.4,0.2667,0.0267,0.1093
6,2001-04,0,00_Copper,-0.0305,0.0515,0.0645,0.0529,0.0053,0.0037
6,2001-04,1,01_Oil,2.24,1.02,0.76,2.9629,0.2963,2.554
6,2001-04,2,02_SP500,170.3,168.74,122.2799,76.7858,7.6786,10685.0394
6,2001-04,3,03_US10Y,0.28,0.46,0.61,0.1471,0.0147,0.0965
6,2001-04,4,04_US_Economy,-173.9753,-170.3316,-123.5631,77.1717,7.7172,-10850.052
6,2001-04,5,05_US_Inflation,-0.6,0.2,0.5,0.5286,0.0529,0.2749
6,2001-04,6,06_US_Production,-0.7542,-0.1399,-0.5513,0.74,0.074,-0.4183
6,2001-04,7,07_US_Unemployment,0.3,0.0,-0.1,0.2714,0.0271,-0.0271
7,2001-05,0,00_Copper,-0.037,-0.0065,-0.058,0.0509,0.0051,-0.003
7,2001-05,1,01_Oil,4.21,1.97,0.95,3.1187,0.3119,3.5772
7,2001-05,2,02_SP500,87.53,-82.77,-251.51,78.1288,7.8129,-20296.8473
7,2001-05,3,03_US10Y,0.28,0.0,-0.46,0.1637,0.0164,-0.0753
7,2001-05,4,04_US_Economy,-93.4623,80.513,250.8446,79.208,7.9208,20506.6332
7,2001-05,5,05_US_Inflation,0.0,0.6,0.4,0.4625,0.0463,0.2127
7,2001-05,6,06_US_Production,-0.8607,-0.1065,0.0334,0.7551,0.0755,0.0172
7,2001-05,7,07_US_Unemployment,0.1,-0.2,-0.2,0.25,0.025,-0.055
8,2001-06,0,00_Copper,-0.078,-0.041,-0.0345,0.0539,0.0054,-0.0021
8,2001-06,1,01_Oil,0.12,-4.09,-6.06,2.7856,0.2786,-18.0198
8,2001-06,2,02_SP500,49.7301,-37.7999,44.9701,74.9734,7.4973,3088.1614
8,2001-06,3,03_US10Y,-0.08,-0.36,-0.36,0.1544,0.0154,-0.0612
8,2001-06,4,04_US_Economy,-50.9279,42.5344,-37.9786,76.0658,7.6066,-2565.3298
8,2001-06,5,05_US_Inflation,-0.5,-0.5,-1.1,0.4667,0.0467,-0.5367
8,2001-06,6,06_US_Production,-0.9042,-0.0435,0.063,0.7716,0.0772,0.0453
8,2001-06,7,07_US_Unemployment,0.4,0.3,0.5,0.2667,0.0267,0.1413
9,2001-07,0,00_Copper,-0.0305,0.0475,0.0885,0.0516,0.0052,0.0048
9,2001-07,1,01_Oil,2.24,2.12,6.21,2.731,0.2731,17.5385
9,2001-07,2,02_SP500,68.02,18.2899,56.0898,74.2781,7.4278,4302.0983
9,2001-07,3,03_US10Y,-0.01,0.07,0.43,0.14,0.014,0.0612
9,2001-07,4,04_US_Economy,-70.5568,-19.6289,-62.1633,75.5149,7.5515,-4842.4858
9,2001-07,5,05_US_Inflation,-1.2,-0.7,-0.2,0.54,0.054,-0.1458
9,2001-07,6,06_US_Production,-1.0027,-0.0985,-0.055,0.7947,0.0795,-0.0515
9,2001-07,7,07_US_Unemployment,0.3,-0.1,-0.4,0.27,0.027,-0.1107
10,2001-08,0,00_Copper,-0.0565,-0.026,-0.0735,0.052,0.0052,-0.004
10,2001-08,1,01_Oil,3.19,0.95,-1.17,2.7727,0.2773,-2.9807
10,2001-08,2,02_SP500,3.52,-64.5,-82.7899,67.8455,6.7846,-6054.5271
10,2001-08,3,03_US10Y,-0.24,-0.23,-0.3,0.1491,0.0149,-0.0482
10,2001-08,4,04_US_Economy,-7.7239,62.8329,82.4618,69.3521,6.9352,6154.6572
10,2001-08,5,05_US_Inflation,-0.9,0.3,1.0,0.5727,0.0573,0.5899
10,2001-08,6,06_US_Production,-0.5296,0.4731,0.5716,0.7706,0.0771,0.477
10,2001-08,7,07_US_Unemployment,0.5,0.2,0.3,0.2909,0.0291,0.0931
11,2001-09,0,00_Copper,-0.063,-0.0065,0.0195,0.053,0.0053,0.001
11,2001-09,1,01_Oil,-1.53,-4.72,-5.67,2.6692,0.2669,-16.394
11,2001-09,2,02_SP500,-11.47,-14.99,49.51,63.1475,6.3148,3031.7773
11,2001-09,3,03_US10Y,-0.21,0.03,0.26,0.1542,0.0154,0.0405
11,2001-09,4,04_US_Economy,11.8119,19.5358,-43.2971,64.5571,6.4557,-2669.0165
11,2001-09,5,05_US_Inflation,-0.2,0.7,0.4,0.5417,0.0542,0.2546
11,2001-09,6,06_US_Production,-0.8789,-0.3493,-0.8224,0.7797,0.078,-0.6684
11,2001-09,7,07_US_Unemployment,0.3,-0.2,-0.4,0.2917,0.0292,-0.1225
12,2001-10,0,00_Copper,-0.0545,0.0085,0.015,0.0531,0.0053,0.0008
12,2001-10,1,01_Oil,-0.01,1.52,6.24,2.4646,0.2465,15.7538
12,2001-10,2,02_SP500,100.0101,111.4801,126.4701,65.9831,6.5983,9080.4726
12,2001-10,3,03_US10Y,-0.13,0.08,0.05,0.1523,0.0152,0.0088
12,2001-10,4,04_US_Economy,-100.4852,-112.2971,-131.8329,67.3208,6.7321,-9631.0836
12,2001-10,5,05_US_Inflation,-1.4,-1.2,-1.9,0.6077,0.0608,-1.2275
12,2001-10,6,06_US_Production,-0.6704,0.2085,0.5578,0.7713,0.0771,0.4463
12,2001-10,7,07_US_Unemployment,0.5,0.2,0.4,0.3077,0.0308,0.1292
13,2001-11,0,00_Copper,0.0695,0.124,0.1155,0.0561,0.0056,0.0072
13,2001-11,1,01_Oil,0.5,0.51,-1.01,2.3308,0.2331,-2.2352
13,2001-11,2,02_SP500,160.84,60.8298,-50.6503,72.6585,7.2659,-3238.1922
13,2001-11,3,03_US10Y,0.11,0.24,0.16,0.1585,0.0158,0.0292
13,2001-11,4,04_US_Economy,-162.1972,-61.7119,50.5852,73.852,7.3852,3280.0606
13,2001-11,5,05_US_Inflation,-1.0,0.4,1.6,0.6385,0.0638,1.0471
13,2001-11,6,06_US_Production,-0.9623,-0.2919,-0.5004,0.7846,0.0785,-0.4155
13,2001-11,7,07_US_Unemployment,0.4,-0.1,-0.3,0.3231,0.0323,-0.1002
14,2001-12,0,00_Copper,-0.0995,-0.169,-0.293,0.0557,0.0056,-0.0172
14,2001-12,1,01_Oil,2.64,2.14,1.63,2.1354,0.2135,3.9376
14,2001-12,2,02_SP500,89.8,-71.0399,-131.8698,77.0062,7.7006,-10701.8395
14,2001-12,3,03_US10Y,0.47,0.36,0.12,0.1938,0.0194,0.0302
14,2001-12,4,04_US_Economy,-93.9858,68.2113,129.9233,79.0235,7.9024,10806.0201
14,2001-12,5,05_US_Inflation,-1.0,0.0,-0.4,0.6692,0.0669,-0.2677
14,2001-12,6,06_US_Production,-0.4647,0.4976,0.7895,0.7895,0.079,0.6626
14,2001-12,7,07_US_Unemployment,0.4,0.0,0.1,0.3385,0.0338,0.0338
15,2002-01,0,00_Copper,0.047,0.1465,0.3155,0.0573,0.0057,0.0189
15,2002-01,1,01_Oil,1.88,-0.76,-2.9,1.9138,0.1914,-5.6956
15,2002-01,2,02_SP500,63.29,-26.51,44.5299,75.2208,7.5221,3150.1651
15,2002-01,3,03_US10Y,-0.02,-0.49,-0.85,0.1608,0.0161,-0.1445
15,2002-01,4,04_US_Economy,-67.1951,26.7907,-41.4206,77.8481,7.7848,-3015.954
15,2002-01,5,05_US_Inflation,-0.6,0.4,0.4,0.6769,0.0677,0.2978
15,2002-01,6,06_US_Production,0.1581,0.6228,0.1252,0.7456,0.0746,0.1398
15,2002-01,7,07_US_Unemployment,0.2,-0.2,-0.2,0.3385,0.0338,-0.0745
16,2002-02,0,00_Copper,-0.047,-0.094,-0.2405,0.0588,0.0059,-0.0147
16,2002-02,1,01_Oil,4.61,2.73,3.49,1.95,0.195,7.3378
16,2002-02,2,02_SP500,57.7001,-5.59,20.92,69.8977,6.9898,1423.1911
16,2002-02,3,03_US10Y,-0.1,-0.08,0.41,0.1646,0.0165,0.0662
16,2002-02,4,04_US_Economy,-63.5862,3.609,-23.1817,72.5136,7.2514,-1654.8209
16,2002-02,5,05_US_Inflation,-0.6,0.0,-0.4,0.7154,0.0715,-0.2862
16,2002-02,6,06_US_Production,-0.4169,-0.575,-1.1978,0.711,0.0711,-0.8925
16,2002-02,7,07_US_Unemployment,0.2,0.0,0.2,0.3154,0.0315,0.0631
17,2002-03,0,00_Copper,0.016,0.063,0.157,0.0547,0.0055,0.0089
17,2002-03,1,01_Oil,6.62,2.01,-0.72,2.3854,0.2385,-1.238
17,2002-03,2,02_SP500,121.8301,64.13,69.72,75.8154,7.5815,5772.0539
17,2002-03,3,03_US10Y,0.4,0.5,0.58,0.1931,0.0193,0.1216
17,2002-03,4,04_US_Economy,-131.1198,-67.5336,-71.1426,79.2824,7.9282,-6175.7764
17,2002-03,5,05_US_Inflation,-0.4,0.2,0.2,0.7077,0.0708,0.1557
17,2002-03,6,06_US_Production,0.2137,0.6306,1.2056,0.6485,0.0649,0.8227
17,2002-03,7,07_US_Unemployment,0.2,0.0,0.0,0.3154,0.0315,0.0
18,2002-04,0,00_Copper,-0.0585,-0.0745,-0.1375,0.0529,0.0053,-0.0077
18,2002-04,1,01_Oil,3.3,-3.32,-5.33,2.5454,0.2545,-14.4119
18,2002-04,2,02_SP500,10.7001,-111.13,-175.26,76.5185,7.6519,-14260.9846
18,2002-04,3,03_US10Y,-0.04,-0.44,-0.94,0.1823,0.0182,-0.1794
18,2002-04,4,04_US_Economy,-16.4499,114.6699,182.2035,80.2675,8.0267,15545.4444
18,2002-04,5,05_US_Inflation,-0.1,0.3,0.1,0.6538,0.0654,0.085
18,2002-04,6,06_US_Production,0.0083,-0.2054,-0.836,0.6019,0.0602,-0.5156
18,2002-04,7,07_US_Unemployment,0.4,0.2,0.2,0.3231,0.0323,0.0711
19,2002-05,0,00_Copper,-0.0015,0.057,0.1315,0.0507,0.0051,0.0069
19,2002-05,1,01_Oil,0.3,-3.0,0.32,2.3962,0.2396,0.0479
19,2002-05,2,02_SP500,71.39,60.6899,171.8199,68.91,6.891,12258.3346
19,2002-05,3,03_US10Y,-0.02,0.02,0.46,0.1623,0.0162,0.075
19,2002-05,4,04_US_Economy,-73.2414,-56.7915,-171.4614,72.5187,7.2519,-12846.0101
19,2002-05,5,05_US_Inflation,-0.7,-0.6,-0.9,0.6615,0.0662,-0.6351
19,2002-05,6,06_US_Production,-0.0671,-0.0754,0.13,0.549,0.0549,0.0672
19,2002-05,7,07_US_Unemployment,0.1,-0.3,-0.5,0.3077,0.0308,-0.1631
20,2002-06,0,00_Copper,-0.0245,-0.023,-0.08,0.0497,0.005,-0.0041
20,2002-06,1,01_Oil,3.75,3.45,6.45,2.3608,0.2361,16.0414
20,2002-06,2,02_SP500,3.85,-67.54,-128.2299,62.4731,6.2473,-8432.8666
20,2002-06,3,03_US10Y,-0.2,-0.18,-0.2,0.1562,0.0156,-0.034
20,2002-06,4,04_US_Economy,-9.3305,63.9109,120.7024,66.047,6.6047,8394.1508
20,2002-06,5,05_US_Inflation,-0.8,-0.1,0.5,0.7231,0.0723,0.3543
20,2002-06,6,06_US_Production,0.315,0.3821,0.4575,0.5071,0.0507,0.2514
20,2002-06,7,07_US_Unemployment,0.2,0.1,0.4,0.3154,0.0315,0.1293
21,2002-07,0,00_Copper,-0.1205,-0.096,-0.073,0.053,0.0053,-0.0044
21,2002-07,1,01_Oil,2.4,-1.35,-4.8,2.5362,0.2536,-12.5159
21,2002-07,2,02_SP500,2.97,-0.88,66.66,58.8762,5.8876,3919.5043
21,2002-07,3,03_US10Y,-0.25,-0.05,0.13,0.1692,0.0169,0.0212
21,2002-07,4,04_US_Economy,-6.4832,2.8473,-61.0636,62.6282,6.2628,-3806.4711
21,2002-07,5,05_US_Inflation,-0.5,0.3,0.4,0.7231,0.0723,0.3109
21,2002-07,6,06_US_Production,-0.4563,-0.7713,-1.1534,0.4726,0.0473,-0.5816
21,2002-07,7,07_US_Unemployment,0.2,0.0,-0.1,0.3,0.03,-0.03
22,2002-08,0,00_Copper,-0.021,0.0995,0.1955,0.0522,0.0052,0.0107
22,2002-08,1,01_Oil,4.2,1.8,3.15,2.6869,0.2687,8.9474
22,2002-08,2,02_SP500,85.6201,82.65,83.53,60.23,6.023,5528.8186
22,2002-08,3,03_US10Y,-0.36,-0.11,-0.06,0.1962,0.0196,-0.0139
22,2002-08,4,04_US_Economy,-90.8513,-84.368,-87.2153,64.1893,6.4189,-6139.847
22,2002-08,5,05_US_Inflation,-0.4,0.1,-0.2,0.6615,0.0662,-0.1257
22,2002-08,6,06_US_Production,-0.5278,-0.0715,0.6998,0.4361,0.0436,0.3021
22,2002-08,7,07_US_Unemployment,0.1,-0.1,-0.1,0.2846,0.0285,-0.0313
23,2002-09,0,00_Copper,-0.0305,-0.0095,-0.109,0.0502,0.005,-0.0055
23,2002-09,1,01_Oil,2.24,-1.96,-3.76,2.6138,0.2614,-10.3404
23,2002-09,2,02_SP500,-19.6199,-105.24,-187.89,61.4685,6.1468,-12196.2111
23,2002-09,3,03_US10Y,-0.36,0.0,0.11,0.2054,0.0205,0.0226
23,2002-09,4,04_US_Economy,16.2806,107.1319,191.4999,64.8475,6.4848,13113.0237
23,2002-09,5,05_US_Inflation,-0.6,-0.2,-0.3,0.6385,0.0638,-0.2043
23,2002-09,6,06_US_Production,-0.3502,0.1776,0.2491,0.4223,0.0422,0.1127
23,2002-09,7,07_US_Unemployment,0.2,0.1,0.2,0.2615,0.0262,0.0549
24,2002-10,0,00_Copper,-0.0035,0.027,0.0365,0.0457,0.0046,0.0018
24,2002-10,1,01_Oil,0.48,-1.76,0.2,2.5331,0.2533,0.0608
24,2002-10,2,02_SP500,151.65,171.27,276.5099,72.2516,7.2252,21215.7325
24,2002-10,3,03_US10Y,0.1,0.46,0.46,0.1969,0.0197,0.0996
24,2002-10,4,04_US_Economy,-153.5506,-169.8313,-276.9631,75.7505,7.5751,-22266.5853
24,2002-10,5,05_US_Inflation,-0.5,0.1,0.3,0.6615,0.0662,0.2051
24,2002-10,6,06_US_Production,-0.6159,-0.2657,-0.4433,0.4021,0.0402,-0.1889
24,2002-10,7,07_US_Unemployment,0.2,0.0,-0.1,0.2538,0.0254,-0.0254
25,2002-11,0,00_Copper,0.005,0.0085,-0.0185,0.0418,0.0042,-0.0007
25,2002-11,1,01_Oil,1.91,1.43,3.19,2.6792,0.2679,8.9299
25,2002-11,2,02_SP500,131.72,-19.93,-191.2,74.6908,7.4691,-14429.7361
25,2002-11,3,03_US10Y,0.14,0.04,-0.42,0.1977,0.0198,-0.0822
25,2002-11,4,04_US_Economy,-135.8947,17.6559,187.4872,78.4743,7.8474,14851.483
25,2002-11,5,05_US_Inflation,-0.6,-0.1,-0.2,0.6,0.06,-0.126
25,2002-11,6,06_US_Production,0.0797,0.6956,0.9613,0.3566,0.0357,0.3676
25,2002-11,7,07_US_Unemployment,0.4,0.2,0.2,0.2462,0.0246,0.0542
26,2002-12,0,00_Copper,-0.0305,-0.0355,-0.044,0.0388,0.0039,-0.0018
26,2002-12,1,01_Oil,2.24,0.33,-1.1,2.8131,0.2813,-3.0016
26,2002-12,2,02_SP500,24.6801,-107.04,-87.11,64.217,6.4217,-6281.3168
26,2002-12,3,03_US10Y,0.01,-0.13,-0.17,0.19,0.019,-0.0348
26,2002-12,4,04_US_Economy,-27.9065,107.9882,90.3323,68.1443,6.8144,6891.5071
26,2002-12,5,05_US_Inflation,-0.6,0.0,0.1,0.5692,0.0569,0.0569
26,2002-12,6,06_US_Production,-0.933,-1.0127,-1.7083,0.3544,0.0354,-0.6412
26,2002-12,7,07_US_Unemployment,0.3,-0.1,-0.3,0.2385,0.0238,-0.0739
27,2003-01,0,00_Copper,0.0115,0.042,0.0775,0.0321,0.0032,0.0026
27,2003-01,1,01_Oil,8.86,6.62,6.29,3.2915,0.3292,22.8828
27,2003-01,2,02_SP500,57.05,32.37,139.41,61.6977,6.1698,8800.9945
27,2003-01,3,03_US10Y,0.05,0.04,0.17,0.1577,0.0158,0.0274
27,2003-01,4,04_US_Economy,-68.4553,-40.5488,-148.537,66.1804,6.618,-10098.5903
27,2003-01,5,05_US_Inflation,-0.1,0.5,0.5,0.5,0.05,0.275
27,2003-01,6,06_US_Production,0.3438,1.2768,2.2895,0.3451,0.0345,0.8341
27,2003-01,7,07_US_Unemployment,-0.0,-0.3,-0.2,0.2077,0.0208,-0.0478
28,2003-02,0,00_Copper,-0.047,-0.0585,-0.1005,0.0321,0.0032,-0.0034
28,2003-02,1,01_Oil,5.33,-3.53,-10.15,3.5569,0.3557,-37.3583
28,2003-02,2,02_SP500,66.6201,9.57,-22.8,61.9539,6.1954,-1353.2579
28,2003-02,3,03_US10Y,-0.12,-0.17,-0.21,0.1654,0.0165,-0.0375
28,2003-02,4,04_US_Economy,-74.1044,-5.649,34.8998,66.7119,6.6712,2290.5448
28,2003-02,5,05_US_Inflation,0.1,0.2,-0.3,0.4615,0.0462,-0.1292
28,2003-02,6,06_US_Production,-0.3187,-0.6625,-1.9393,0.3574,0.0357,-0.7168
28,2003-02,7,07_US_Unemployment,0.3,0.3,0.6,0.2154,0.0215,0.1357
29,2003-03,0,00_Copper,-0.093,-0.046,0.0125,0.0356,0.0036,0.0003
29,2003-03,1,01_Oil,-3.32,-8.65,-5.12,3.4577,0.3458,-20.6943
29,2003-03,2,02_SP500,88.2,21.58,12.0099,64.3,6.43,910.9993
29,2003-03,3,03_US10Y,-0.06,0.06,0.23,0.1623,0.0162,0.0383
29,2003-03,4,04_US_Economy,-85.8998,-11.7955,-6.1464,68.4283,6.8428,-501.3055
29,2003-03,5,05_US_Inflation,-0.6,-0.7,-0.9,0.4615,0.0462,-0.4477
29,2003-03,6,06_US_Production,-0.6672,-0.3485,0.314,0.3767,0.0377,0.1051
29,2003-03,7,07_US_Unemployment,0.2,-0.1,-0.4,0.2154,0.0215,-0.0883
30,2003-04,0,00_Copper,-0.018,0.075,0.121,0.0358,0.0036,0.0046
30,2003-04,1,01_Oil,-3.0,0.32,8.97,3.1792,0.3179,28.6194
30,2003-04,2,02_SP500,149.91,61.71,40.1301,66.46,6.646,3077.1704
30,2003-04,3,03_US10Y,0.18,0.24,0.18,0.1454,0.0145,0.0297
30,2003-04,4,04_US_Economy,-147.0422,-61.1424,-49.347,69.6531,6.9653,-3863.0457
30,2003-04,5,05_US_Inflation,-1.6,-1.0,-0.3,0.5538,0.0554,-0.2215
30,2003-04,6,06_US_Production,-0.9698,-0.3026,0.0459,0.4348,0.0435,0.0068
30,2003-04,7,07_US_Unemployment,0.3,0.1,0.2,0.2231,0.0223,0.0468
31,2003-05,0,00_Copper,0.0245,0.0425,-0.0325,0.0332,0.0033,-0.0009
31,2003-05,1,01_Oil,6.0,9.0,8.68,3.3869,0.3387,32.4467
31,2003-05,2,02_SP500,127.8401,-22.0699,-83.78,75.4708,7.5471,-6489.505
31,2003-05,3,03_US10Y,-0.36,-0.54,-0.78,0.17,0.017,-0.1418
31,2003-05,4,04_US_Economy,-134.3928,12.6494,73.7919,78.7257,7.8726,5908.896
31,2003-05,5,05_US_Inflation,-1.2,0.4,1.4,0.6385,0.0638,0.9194
31,2003-05,6,06_US_Production,-0.4518,0.518,0.8206,0.4689,0.0469,0.4091
31,2003-05,7,07_US_Unemployment,0.3,0.0,-0.1,0.2154,0.0215,-0.0215
32,2003-06,0,00_Copper,-0.0305,-0.055,-0.0975,0.0354,0.0035,-0.0036
32,2003-06,1,01_Oil,2.24,-3.76,-12.76,3.5362,0.3536,-46.4509
32,2003-06,2,02_SP500,92.08,-35.7601,-13.6901,77.0623,7.7062,-1330.5685
32,2003-06,3,03_US10Y,-0.21,0.15,0.69,0.1846,0.0185,0.1302
32,2003-06,4,04_US_Economy,-95.7081,38.6847,26.0352,80.4539,8.0454,2405.8676
32,2003-06,5,05_US_Inflation,-0.7,0.5,0.1,0.6385,0.0638,0.0958
32,2003-06,6,06_US_Production,-0.3114,0.1404,-0.3776,0.4877,0.0488,-0.1773
32,2003-06,7,07_US_Unemployment,0.4,0.1,0.1,0.2385,0.0238,0.0262
33,2003-07,0,00_Copper,0.0075,0.038,0.093,0.0341,0.0034,0.0033
33,2003-07,1,01_Oil,3.22,0.98,4.74,3.4954,0.3495,16.9107
33,2003-07,2,02_SP500,96.98,4.9,40.6601,84.2262,8.4226,3465.9158
33,2003-07,3,03_US10Y,0.68,0.89,0.74,0.2215,0.0222,0.1837
33,2003-07,4,04_US_Economy,-102.9662,-7.2581,-45.9428,87.6566,8.7657,-4090.8119
33,2003-07,5,05_US_Inflation,-0.3,0.4,-0.1,0.6,0.06,-0.036
33,2003-07,6,06_US_Production,0.0387,0.3501,0.2097,0.4665,0.0466,0.1142
33,2003-07,7,07_US_Unemployment,0.1,-0.3,-0.4,0.2308,0.0231,-0.0992
34,2003-08,0,00_Copper,-0.0455,-0.053,-0.091,0.0283,0.0028,-0.0027
34,2003-08,1,01_Oil,3.27,0.05,-0.93,3.5623,0.3562,-3.2951
34,2003-08,2,02_SP500,98.8701,1.89,-3.01,91.6031,9.1603,-258.4131
34,2003-08,3,03_US10Y,0.5,-0.18,-1.07,0.2408,0.0241,-0.262
34,2003-08,4,04_US_Economy,-104.2087,-1.2424,6.0157,95.1739,9.5174,560.7147
34,2003-08,5,05_US_Inflation,-0.1,0.2,-0.2,0.5692,0.0569,-0.1025
34,2003-08,6,06_US_Production,-0.6259,-0.6646,-1.0147,0.4795,0.048,-0.5184
34,2003-08,7,07_US_Unemployment,0.1,-0.0,0.3,0.2231,0.0223,0.0669
35,2003-09,0,00_Copper,-0.0205,0.025,0.078,0.0283,0.0028,0.0023
35,2003-09,1,01_Oil,-0.13,-3.4,-3.45,3.2492,0.3249,-12.3146
35,2003-09,2,02_SP500,69.13,-29.7401,-31.6301,90.3346,9.0335,-3125.9465
35,2003-09,3,03_US10Y,-0.15,-0.65,-0.47,0.2246,0.0225,-0.1202
35,2003-09,4,04_US_Economy,-71.1286,33.08,34.3225,93.6568,9.3657,3524.3497
35,2003-09,5,05_US_Inflation,-0.3,-0.2,-0.4,0.5615,0.0562,-0.2358
35,2003-09,6,06_US_Production,0.1591,0.785,1.4496,0.4512,0.0451,0.6894
35,2003-09,7,07_US_Unemployment,0.2,0.1,0.1,0.2308,0.0231,0.0254
36,2003-10,0,00_Copper,0.0935,0.114,0.089,0.0331,0.0033,0.0033
36,2003-10,1,01_Oil,2.15,2.28,5.68,3.2423,0.3242,19.1555
36,2003-10,2,02_SP500,135.91,66.78,96.5201,99.28,9.928,10245.5097
36,2003-10,3,03_US10Y,0.05,0.2,0.85,0.2008,0.0201,0.1747
36,2003-10,4,04_US_Economy,-139.1291,-68.0005,-101.0806,103.1067,10.3107,-11123.2161
36,2003-10,5,05_US_Inflation,-1.1,-0.8,-0.6,0.6,0.06,-0.408
36,2003-10,6,06_US_Production,-0.3144,-0.4735,-1.2585,0.4484,0.0448,-0.5856
36,2003-10,7,07_US_Unemployment,0.1,-0.1,-0.2,0.2231,0.0223,-0.0468
37,2003-11,0,00_Copper,-0.0605,-0.154,-0.268,0.0375,0.0037,-0.0106
37,2003-11,1,01_Oil,3.54,1.39,-0.89,3.4777,0.3478,-2.6117
37,2003-11,2,02_SP500,88.66,-47.25,-114.03,94.4347,9.4435,-11214.5902
37,2003-11,3,03_US10Y,0.04,-0.01,-0.21,0.1962,0.0196,-0.0414
