t_idx,time_label,node_idx,node_label,local_internal_energy_u,local_entropy_s,local_temperature_t,local_grad_t
8,2001-06,2,Oil,0.12,-0.0,2.7878,0.0
8,2001-06,3,SP500,49.7301,-0.0,67.8836,0.0
8,2001-06,4,US10Y,0.08,-0.0,0.2096,0.0
8,2001-06,5,US_Inflation,0.5,-0.0,0.2793,0.0
8,2001-06,6,US_Production,0.9042,-0.0,0.1711,0.0
8,2001-06,7,US_Unemployment,0.4,-0.0,0.1155,67.913
9,2001-07,0,US_Economy,70.5568,0.4918,64.6074,-191.0783
9,2001-07,1,Copper,0.0305,-0.0,0.0275,64.5799
9,2001-07,2,Oil,2.24,-0.0,2.6492,61.9582
9,2001-07,3,SP500,68.02,-0.0,64.4758,0.1316
9,2001-07,4,US10Y,0.01,-0.0,0.199,64.4085
9,2001-07,5,US_Inflation,1.2,-0.0,0.3487,0.0
9,2001-07,6,US_Production,1.0027,-0.0,0.1765,0.0
9,2001-07,7,US_Unemployment,0.3,-0.0,0.11,0.0
10,2001-08,0,US_Economy,7.7239,-0.0045,63.5137,-250.838
10,2001-08,1,Copper,0.0565,-0.0,0.0263,0.0
10,2001-08,2,Oil,3.19,-0.0,2.5583,60.9555
10,2001-08,3,SP500,3.52,-0.0,63.4848,0.0
10,2001-08,4,US10Y,0.24,-0.0,0.1994,0.0
10,2001-08,5,US_Inflation,0.9,-0.0,0.35,63.1638
10,2001-08,6,US_Production,0.5296,-0.0,0.1847,63.329
10,2001-08,7,US_Unemployment,0.5,-0.0,0.124,63.3898
11,2001-09,0,US_Economy,11.8119,0.9636,63.6854,-126.8254
11,2001-09,1,Copper,0.063,-0.0,0.0253,0.0
11,2001-09,2,Oil,1.53,-0.0,2.6271,0.0
11,2001-09,3,SP500,11.47,-0.0,63.3893,0.0
11,2001-09,4,US10Y,0.21,-0.0,0.1963,63.4891
11,2001-09,5,US_Inflation,0.2,-0.0,0.3491,63.3363
11,2001-09,6,US_Production,0.8789,-0.0,0.1794,0.0
11,2001-09,7,US_Unemployment,0.3,-0.0,0.1187,0.0
12,2001-10,0,US_Economy,100.4852,0.1361,62.595,-310.0458
12,2001-10,1,Copper,0.0545,-0.0,0.0243,62.5706
12,2001-10,2,Oil,0.01,-0.0,2.5612,60.0338
12,2001-10,3,SP500,100.0101,-0.0,62.4473,0.1476
12,2001-10,4,US10Y,0.13,-0.0,0.1895,62.4055
12,2001-10,5,US_Inflation,1.4,-0.0,0.4085,0.0
12,2001-10,6,US_Production,0.6704,-0.0,0.1748,62.4202
12,2001-10,7,US_Unemployment,0.5,-0.0,0.1269,62.4681
13,2001-11,0,US_Economy,162.1972,0.1739,68.7344,-271.701
13,2001-11,1,Copper,0.0695,-0.0,0.0406,68.6938
13,2001-11,2,Oil,0.5,-0.0,2.5643,66.1702
13,2001-11,3,SP500,160.84,-0.0,68.7486,-0.0142
13,2001-11,4,US10Y,0.11,-0.0,0.1951,68.5394
13,2001-11,5,US_Inflation,1.0,-0.0,0.4227,68.3117
13,2001-11,6,US_Production,0.9623,-0.0,0.1821,0.0
13,2001-11,7,US_Unemployment,0.4,-0.0,0.125,0.0
14,2001-12,0,US_Economy,93.9858,-0.0396,64.2198,-189.8932
14,2001-12,1,Copper,0.0995,-0.0,0.04,0.0
14,2001-12,2,Oil,2.64,-0.0,2.354,61.8658
14,2001-12,3,SP500,89.8,-0.0,63.6961,0.0
14,2001-12,4,US10Y,0.47,-0.0,0.24,63.9798
14,2001-12,5,US_Inflation,1.0,-0.0,0.4343,0.0
14,2001-12,6,US_Production,0.4647,-0.0,0.1723,64.0475
14,2001-12,7,US_Unemployment,0.4,-0.0,0.1211,0.0
15,2002-01,0,US_Economy,67.1951,0.3192,64.131,-191.6074
15,2002-01,1,Copper,0.047,-0.0,0.0468,64.0842
15,2002-01,2,Oil,1.88,-0.0,1.6181,0.0
15,2002-01,3,SP500,63.29,-0.0,63.4868,0.0
15,2002-01,4,US10Y,0.02,-0.0,0.2054,0.0
15,2002-01,5,US_Inflation,0.6,-0.0,0.4324,63.6986
15,2002-01,6,US_Production,0.1581,-0.0,0.3063,63.8247
15,2002-01,7,US_Unemployment,0.2,-0.0,0.1211,0.0
16,2002-02,0,US_Economy,63.5862,-0.2967,61.4522,-120.8536
16,2002-02,1,Copper,0.047,-0.0,0.0467,0.0
16,2002-02,2,Oil,4.61,-0.0,1.6769,59.7753
16,2002-02,3,SP500,57.7001,-0.0,61.0581,0.0
16,2002-02,4,US10Y,0.1,-0.0,0.207,0.0
16,2002-02,5,US_Inflation,0.6,-0.0,0.3738,61.0783
16,2002-02,6,US_Production,0.4169,-0.0,0.3133,0.0
16,2002-02,7,US_Unemployment,0.2,-0.0,0.1167,0.0
17,2002-03,0,US_Economy,131.1198,0.3714,55.307,-274.1137
17,2002-03,1,Copper,0.016,-0.0,0.0483,55.2587
17,2002-03,2,Oil,6.62,-0.0,2.105,53.202
17,2002-03,3,SP500,121.8301,-0.0,54.5873,0.7197
17,2002-03,4,US10Y,0.4,-0.0,0.2308,55.0761
17,2002-03,5,US_Inflation,0.4,-0.0,0.3792,54.9278
17,2002-03,6,US_Production,0.2137,-0.0,0.3776,54.9294
17,2002-03,7,US_Unemployment,0.2,-0.0,0.1167,0.0
18,2002-04,0,US_Economy,16.4499,0.2458,54.0839,-107.6384
18,2002-04,1,Copper,0.0585,-0.0,0.0469,0.0
18,2002-04,2,Oil,3.3,-0.0,2.1074,0.0
18,2002-04,3,SP500,10.7001,-0.0,53.7008,0.0
18,2002-04,4,US10Y,0.04,-0.0,0.2233,0.0
18,2002-04,5,US_Inflation,0.1,-0.0,0.4107,53.6732
18,2002-04,6,US_Production,0.0083,-0.0,0.4097,0.0
18,2002-04,7,US_Unemployment,0.4,-0.0,0.1187,53.9652
19,2002-05,0,US_Economy,73.2414,-0.0883,46.5315,-93.2404
19,2002-05,1,Copper,0.0015,-0.0,0.0476,46.4839
19,2002-05,2,Oil,0.3,-0.0,2.1746,0.0
19,2002-05,3,SP500,71.39,-0.0,46.0925,0.439
19,2002-05,4,US10Y,0.02,-0.0,0.2141,46.3174
19,2002-05,5,US_Inflation,0.7,-0.0,0.4105,0.0
19,2002-05,6,US_Production,0.0671,-0.0,0.4232,0.0
19,2002-05,7,US_Unemployment,0.1,-0.0,0.1328,0.0
20,2002-06,0,US_Economy,9.3305,-0.0416,48.7152,-143.4195
20,2002-06,1,Copper,0.0245,-0.0,0.0476,0.0
20,2002-06,2,Oil,3.75,-0.0,2.1445,46.5708
20,2002-06,3,SP500,3.85,-0.0,48.5726,0.0
20,2002-06,4,US10Y,0.2,-0.0,0.2094,0.0
20,2002-06,5,US_Inflation,0.8,-0.0,0.3641,0.0
20,2002-06,6,US_Production,0.315,-0.0,0.4586,48.2566
20,2002-06,7,US_Unemployment,0.2,-0.0,0.1231,48.5921
21,2002-07,0,US_Economy,6.4832,1.8117,51.0332,-50.6691
21,2002-07,1,Copper,0.1205,-0.0,0.052,0.0
21,2002-07,2,Oil,2.4,-0.0,2.0652,0.0
21,2002-07,3,SP500,2.97,-0.0,50.9267,0.0
21,2002-07,4,US10Y,0.25,-0.0,0.2188,0.0
21,2002-07,5,US_Inflation,0.5,-0.0,0.3641,50.6691
21,2002-07,6,US_Production,0.4563,-0.0,0.4357,0.0
21,2002-07,7,US_Unemployment,0.2,-0.0,0.124,0.0
22,2002-08,0,US_Economy,90.8513,0.1705,51.6145,-152.5045
22,2002-08,1,Copper,0.021,-0.0,0.0521,51.5624
22,2002-08,2,Oil,4.2,-0.0,2.126,49.4885
22,2002-08,3,SP500,85.6201,-0.0,51.4302,0.1844
22,2002-08,4,US10Y,0.36,-0.0,0.2369,0.0
22,2002-08,5,US_Inflation,0.4,-0.0,0.3454,51.2691
22,2002-08,6,US_Production,0.5278,-0.0,0.3991,0.0
22,2002-08,7,US_Unemployment,0.1,-0.0,0.135,0.0
23,2002-09,0,US_Economy,16.2806,0.149,53.9147,-160.9814
23,2002-09,1,Copper,0.0305,-0.0,0.0516,0.0
23,2002-09,2,Oil,2.24,-0.0,2.1156,0.0
23,2002-09,3,SP500,19.6199,-0.0,53.6534,0.0
23,2002-09,4,US10Y,0.36,-0.0,0.2464,53.6683
23,2002-09,5,US_Inflation,0.6,-0.0,0.3386,0.0
23,2002-09,6,US_Production,0.3502,-0.0,0.395,53.5196
23,2002-09,7,US_Unemployment,0.2,-0.0,0.1211,53.7935
24,2002-10,0,US_Economy,153.5506,0.0192,54.8465,-163.4761
24,2002-10,1,Copper,0.0035,-0.0,0.0511,54.7953
24,2002-10,2,Oil,0.48,-0.0,1.8853,0.0
24,2002-10,3,SP500,151.65,-0.0,55.2959,-0.4494
24,2002-10,4,US10Y,0.1,-0.0,0.2452,54.6013
24,2002-10,5,US_Inflation,0.5,-0.0,0.3175,54.5289
24,2002-10,6,US_Production,0.6159,-0.0,0.3717,0.0
24,2002-10,7,US_Unemployment,0.2,-0.0,0.1216,0.0
25,2002-11,0,US_Economy,135.8947,-0.155,56.9698,-282.3243
25,2002-11,1,Copper,0.005,-0.0,0.051,56.9188
25,2002-11,2,Oil,1.91,-0.0,1.7509,55.2189
25,2002-11,3,SP500,131.72,-0.0,57.2641,0.0
25,2002-11,4,US10Y,0.14,-0.0,0.2474,56.7224
25,2002-11,5,US_Inflation,0.6,-0.0,0.2353,0.0
25,2002-11,6,US_Production,0.0797,-0.0,0.3672,56.6026
25,2002-11,7,US_Unemployment,0.4,-0.0,0.1082,56.8615
26,2002-12,0,US_Economy,27.9065,0.1006,52.389,-50.7467
26,2002-12,1,Copper,0.0305,-0.0,0.0438,0.0
26,2002-12,2,Oil,2.24,-0.0,1.6423,50.7467
26,2002-12,3,SP500,24.6801,-0.0,52.2278,0.0
26,2002-12,4,US10Y,0.01,-0.0,0.245,0.0
26,2002-12,5,US_Inflation,0.6,-0.0,0.2053,0.0
26,2002-12,6,US_Production,0.933,-0.0,0.3628,0.0
26,2002-12,7,US_Unemployment,0.3,-0.0,0.1003,0.0
27,2003-01,0,US_Economy,68.4553,0.9417,51.7644,-255.8865
27,2003-01,1,Copper,0.0115,-0.0,0.0398,51.7246
27,2003-01,2,Oil,8.86,-0.0,2.2975,49.4668
27,2003-01,3,SP500,57.05,-0.0,51.5731,0.1912
27,2003-01,4,US10Y,0.05,-0.0,0.2026,51.5617
27,2003-01,5,US_Inflation,0.1,-0.0,0.2,51.5644
27,2003-01,6,US_Production,0.3438,-0.0,0.3866,51.3778
27,2003-01,7,US_Unemployment,0.0,-0.0,0.1071,0.0
28,2003-02,0,US_Economy,74.1044,-0.8929,51.8332,-103.533
28,2003-02,1,Copper,0.047,-0.0,0.0353,0.0
28,2003-02,2,Oil,5.33,-0.0,2.3183,0.0
28,2003-02,3,SP500,66.6201,-0.0,51.6037,0.2295
28,2003-02,4,US10Y,0.12,-0.0,0.2032,0.0
28,2003-02,5,US_Inflation,0.1,-0.0,0.253,51.5802
28,2003-02,6,US_Production,0.3187,-0.0,0.3759,0.0
28,2003-02,7,US_Unemployment,0.3,-0.0,0.1099,51.7233
29,2003-03,0,US_Economy,85.8998,-1.5556,52.1527,-51.9182
29,2003-03,1,Copper,0.093,-0.0,0.0392,0.0
29,2003-03,2,Oil,3.32,-0.0,2.9249,0.0
29,2003-03,3,SP500,88.2,-0.0,52.1842,-0.0316
29,2003-03,4,US10Y,0.06,-0.0,0.2029,51.9498
29,2003-03,5,US_Inflation,0.6,-0.0,0.253,0.0
29,2003-03,6,US_Production,0.6672,-0.0,0.3921,0.0
29,2003-03,7,US_Unemployment,0.2,-0.0,0.1099,0.0
30,2003-04,0,US_Economy,147.0422,0.0846,53.8294,-210.5714
30,2003-04,1,Copper,0.018,-0.0,0.037,53.7924
30,2003-04,2,Oil,3.0,-0.0,3.1129,50.7166
30,2003-04,3,SP500,149.91,-0.0,55.143,-1.3136
30,2003-04,4,US10Y,0.18,-0.0,0.1709,53.6585
30,2003-04,5,US_Inflation,1.6,-0.0,0.3972,0.0
30,2003-04,6,US_Production,0.9698,-0.0,0.4155,0.0
30,2003-04,7,US_Unemployment,0.3,-0.0,0.112,53.7174
31,2003-05,0,US_Economy,134.3928,-1.2068,54.4556,-213.7007
31,2003-05,1,Copper,0.0245,-0.0,0.0392,54.4164
31,2003-05,2,Oil,6.0,-0.0,3.2652,51.1904
31,2003-05,3,SP500,127.8401,-0.0,55.3588,0.0
31,2003-05,4,US10Y,0.36,-0.0,0.1869,0.0
31,2003-05,5,US_Inflation,1.2,-0.0,0.4117,54.0439
31,2003-05,6,US_Production,0.4518,-0.0,0.4055,54.0501
31,2003-05,7,US_Unemployment,0.3,-0.0,0.1026,0.0
32,2003-06,0,US_Economy,95.7081,0.4452,54.6896,-217.654
32,2003-06,1,Copper,0.0305,-0.0,0.0385,0.0
32,2003-06,2,Oil,2.24,-0.0,3.209,0.0
32,2003-06,3,SP500,92.08,-0.0,55.6022,0.0
32,2003-06,4,US10Y,0.21,-0.0,0.1878,54.5018
32,2003-06,5,US_Inflation,0.7,-0.0,0.4117,54.2779
32,2003-06,6,US_Production,0.3114,-0.0,0.3973,54.2923
32,2003-06,7,US_Unemployment,0.4,-0.0,0.1077,54.5819
33,2003-07,0,US_Economy,102.9662,1.6251,51.235,-251.1325
33,2003-07,1,Copper,0.0075,-0.0,0.0398,51.1952
33,2003-07,2,Oil,3.22,-0.0,3.197,48.0379
33,2003-07,3,SP500,96.98,-0.0,51.9783,-0.7433
33,2003-07,4,US10Y,0.68,-0.0,0.2796,50.9554
33,2003-07,5,US_Inflation,0.3,-0.0,0.4167,50.8183
33,2003-07,6,US_Production,0.0387,-0.0,0.366,50.869
33,2003-07,7,US_Unemployment,0.1,-0.0,0.1136,0.0
34,2003-08,0,US_Economy,104.2087,-0.31,46.0477,-87.595
34,2003-08,1,Copper,0.0455,-0.0,0.0299,0.0
34,2003-08,2,Oil,3.27,-0.0,3.2029,42.8448
34,2003-08,3,SP500,98.8701,-0.0,46.9091,-0.8614
34,2003-08,4,US10Y,0.5,-0.0,0.307,0.0
34,2003-08,5,US_Inflation,0.1,-0.0,0.4361,45.6116
34,2003-08,6,US_Production,0.6259,-0.0,0.3709,0.0
34,2003-08,7,US_Unemployment,0.1,-0.0,0.1187,0.0
35,2003-09,0,US_Economy,71.1286,0.6314,46.4061,-138.6767
35,2003-09,1,Copper,0.0205,-0.0,0.0299,46.3761
35,2003-09,2,Oil,0.13,-0.0,3.243,0.0
35,2003-09,3,SP500,69.13,-0.0,47.1942,0.0
35,2003-09,4,US10Y,0.15,-0.0,0.292,0.0
35,2003-09,5,US_Inflation,0.3,-0.0,0.4396,0.0
35,2003-09,6,US_Production,0.1591,-0.0,0.3981,46.008
35,2003-09,7,US_Unemployment,0.2,-0.0,0.1136,46.2925
36,2003-10,0,US_Economy,139.1291,0.2301,36.0534,-103.4273
36,2003-10,1,Copper,0.0935,-0.0,0.0425,36.0109
36,2003-10,2,Oil,2.15,-0.0,3.2431,32.8102
36,2003-10,3,SP500,135.91,-0.0,37.2312,-1.1778
36,2003-10,4,US10Y,0.05,-0.0,0.2694,35.784
36,2003-10,5,US_Inflation,1.1,-0.0,0.4638,0.0
36,2003-10,6,US_Production,0.3144,-0.0,0.3982,0.0
36,2003-10,7,US_Unemployment,0.1,-0.0,0.1187,0.0
37,2003-11,0,US_Economy,93.8067,-0.0126,33.0097,-94.9309
37,2003-11,1,Copper,0.0605,-0.0,0.0443,0.0
37,2003-11,2,Oil,3.54,-0.0,3.2171,29.7926
37,2003-11,3,SP500,88.66,-0.0,34.0645,0.0
37,2003-11,4,US10Y,0.04,-0.0,0.2692,0.0
37,2003-11,5,US_Inflation,0.8,-0.0,0.4665,32.5432
37,2003-11,6,US_Production,0.1872,-0.0,0.4146,32.5951
37,2003-11,7,US_Unemployment,0.0,-0.0,0.1328,0.0
38,2003-12,0,US_Economy,140.8858,0.2327,33.4681,-129.103
38,2003-12,1,Copper,0.1055,-0.0,0.0548,33.4133
38,2003-12,2,Oil,4.35,-0.0,3.249,30.2191
38,2003-12,3,SP500,134.8901,-0.0,34.3407,-0.8726
38,2003-12,4,US10Y,0.0,-0.0,0.2685,0.0
38,2003-12,5,US_Inflation,0.4,-0.0,0.4698,32.9983
38,2003-12,6,US_Production,0.3998,-0.0,0.4011,0.0
38,2003-12,7,US_Unemployment,0.1,-0.0,0.1231,33.345
39,2004-01,0,US_Economy,105.1828,0.2782,26.4609,-78.4151
39,2004-01,1,Copper,0.0695,-0.0,0.058,0.0
39,2004-01,2,Oil,2.77,-0.0,3.2467,0.0
39,2004-01,3,SP500,100.38,-0.0,27.7664,0.0
39,2004-01,4,US10Y,0.09,-0.0,0.2709,0.0
39,2004-01,5,US_Inflation,0.1,-0.0,0.4877,25.9731
39,2004-01,6,US_Production,0.2867,-0.0,0.3611,26.0998
39,2004-01,7,US_Unemployment,0.2,-0.0,0.1187,26.3422
40,2004-02,0,US_Economy,99.1198,0.9102,24.3988,-48.1895
40,2004-02,1,Copper,0.0305,-0.0,0.0584,0.0
40,2004-02,2,Oil,2.24,-0.0,2.719,0.0
40,2004-02,3,SP500,94.98,-0.0,24.8912,0.0
40,2004-02,4,US10Y,0.04,-0.0,0.2716,24.1271
40,2004-02,5,US_Inflation,0.5,-0.0,0.4704,0.0
40,2004-02,6,US_Production,0.1303,-0.0,0.3364,24.0624
40,2004-02,7,US_Unemployment,0.1,-0.0,0.1099,0.0
41,2004-03,0,US_Economy,68.6961,0.0938,24.9982,-96.6812
41,2004-03,1,Copper,0.185,-0.0,0.0754,24.9229
41,2004-03,2,Oil,4.95,-0.0,2.6871,22.3111
41,2004-03,3,SP500,62.4401,-0.0,25.3865,0.0
41,2004-03,4,US10Y,0.22,-0.0,0.2772,0.0
41,2004-03,5,US_Inflation,0.5,-0.0,0.4286,24.5697
41,2004-03,6,US_Production,0.799,-0.0,0.3624,0.0
41,2004-03,7,US_Unemployment,0.4,-0.0,0.1206,24.8776
42,2004-04,0,US_Economy,68.0474,0.5679,26.5499,-52.4369
42,2004-04,1,Copper,0.1795,-0.0,0.0874,0.0
42,2004-04,2,Oil,3.86,-0.0,2.1934,0.0
42,2004-04,3,SP500,62.2601,-0.0,27.4173,0.0
42,2004-04,4,US10Y,0.55,-0.0,0.3087,26.2411
42,2004-04,5,US_Inflation,0.6,-0.0,0.4286,0.0
42,2004-04,6,US_Production,0.0832,-0.0,0.3541,26.1958
42,2004-04,7,US_Unemployment,0.0,-0.0,0.131,0.0
43,2004-05,0,US_Economy,102.3122,0.4591,23.674,-116.1368
43,2004-05,1,Copper,0.038,-0.0,0.0874,23.5866
43,2004-05,2,Oil,4.74,-0.0,1.4981,22.176
43,2004-05,3,SP500,94.55,-0.0,23.5294,0.1447
43,2004-05,4,US10Y,0.4,-0.0,0.32,0.0
43,2004-05,5,US_Inflation,0.1,-0.0,0.3461,23.328
43,2004-05,6,US_Production,0.2442,-0.0,0.3201,23.354
43,2004-05,7,US_Unemployment,0.2,-0.0,0.1264,23.5476
44,2004-06,0,US_Economy,101.7591,-33.5353,21.7552,0.0878
44,2004-06,1,Copper,0.1035,-0.0,0.0925,0.0
44,2004-06,2,Oil,0.59,-0.0,1.6168,0.0
44,2004-06,3,SP500,101.33,-0.0,21.843,-0.0878
44,2004-06,4,US10Y,0.04,-0.0,0.2936,0.0
44,2004-06,5,US_Inflation,0.2,-0.0,0.2923,0.0
44,2004-06,6,US_Production,1.1574,-0.0,0.4073,0.0
44,2004-06,7,US_Unemployment,0.2,-0.0,0.1211,0.0
45,2004-07,0,US_Economy,52.8193,-0.2115,25.0727,-72.404
45,2004-07,1,Copper,0.0725,-0.0,0.0938,24.9789
45,2004-07,2,Oil,8.99,-0.0,2.2915,22.7812
45,2004-07,3,SP500,42.05,-0.0,25.9964,0.0
45,2004-07,4,US10Y,0.2,-0.0,0.2927,0.0
45,2004-07,5,US_Inflation,0.7,-0.0,0.2923,0.0
45,2004-07,6,US_Production,0.2668,-0.0,0.4289,24.6438
45,2004-07,7,US_Unemployment,0.1,-0.0,0.1003,0.0
46,2004-08,0,US_Economy,86.8853,-0.3506,25.103,-23.9513
46,2004-08,1,Copper,0.0305,-0.0,0.0944,0.0
46,2004-08,2,Oil,2.24,-0.0,2.3101,0.0
46,2004-08,3,SP500,83.6901,-0.0,26.0008,-0.8978
46,2004-08,4,US10Y,0.19,-0.0,0.2539,24.8491
46,2004-08,5,US_Inflation,0.8,-0.0,0.3042,0.0
46,2004-08,6,US_Production,0.3643,-0.0,0.4248,0.0
46,2004-08,7,US_Unemployment,0.1,-0.0,0.1003,0.0
47,2004-09,0,US_Economy,101.3634,1.3402,25.0334,-145.594
47,2004-09,1,Copper,0.0615,-0.0,0.0941,24.9392
47,2004-09,2,Oil,8.08,-0.0,2.6432,22.3902
47,2004-09,3,SP500,91.51,-0.0,25.8799,-0.8465
47,2004-09,4,US10Y,0.12,-0.0,0.2217,24.8117
47,2004-09,5,US_Inflation,0.3,-0.0,0.2895,24.7439
47,2004-09,6,US_Production,0.3081,-0.0,0.4105,24.6229
47,2004-09,7,US_Unemployment,0.2,-0.0,0.1009,24.9325
48,2004-10,0,US_Economy,104.0797,-0.5824,24.1715,-94.518
48,2004-10,1,Copper,0.083,-0.0,0.0974,0.0
48,2004-10,2,Oil,4.36,-0.0,2.4126,0.0
48,2004-10,3,SP500,96.79,-0.0,25.2581,-1.0866
48,2004-10,4,US10Y,0.0,-0.0,0.2172,23.9543
48,2004-10,5,US_Inflation,0.1,-0.0,0.3271,23.8444
48,2004-10,6,US_Production,0.3727,-0.0,0.4288,23.7427
48,2004-10,7,US_Unemployment,0.3,-0.0,0.1082,24.0632
49,2004-11,0,US_Economy,126.7327,-0.2904,22.6997,-43.8939
49,2004-11,1,Copper,0.065,-0.0,0.0958,22.6039
49,2004-11,2,Oil,0.39,-0.0,2.6443,0.0
49,2004-11,3,SP500,124.79,-0.0,23.8908,-1.191
49,2004-11,4,US10Y,0.12,-0.0,0.2188,22.481
49,2004-11,5,US_Inflation,0.0,-0.0,0.2913,0.0
49,2004-11,6,US_Production,0.1923,-0.0,0.4273,0.0
49,2004-11,7,US_Unemployment,0.1,-0.0,0.1082,0.0
50,2004-12,0,US_Economy,117.7817,1.3772,23.3871,-46.2368
50,2004-12,1,Copper,0.0135,-0.0,0.0937,0.0
50,2004-12,2,Oil,3.44,-0.0,3.2725,0.0
50,2004-12,3,SP500,119.2701,-0.0,25.0595,0.0
50,2004-12,4,US10Y,0.07,-0.0,0.2191,0.0
50,2004-12,5,US_Inflation,0.9,-0.0,0.3034,0.0
50,2004-12,6,US_Production,0.3281,-0.0,0.4383,22.9488
50,2004-12,7,US_Unemployment,0.2,-0.0,0.0991,23.288
51,2005-01,0,US_Economy,58.732,-0.1545,22.0403,-18.6265
51,2005-01,1,Copper,0.0545,-0.0,0.0914,0.0
51,2005-01,2,Oil,6.99,-0.0,3.4138,18.6265
51,2005-01,3,SP500,50.52,-0.0,24.282,0.0
51,2005-01,4,US10Y,0.02,-0.0,0.219,0.0
51,2005-01,5,US_Inflation,1.0,-0.0,0.345,0.0
51,2005-01,6,US_Production,0.0835,-0.0,0.4337,0.0
51,2005-01,7,US_Unemployment,0.1,-0.0,0.0991,0.0
52,2005-02,0,US_Economy,111.9854,0.1962,22.429,-86.7274
