t_idx,time_label,component_idx,singular_value,explained_ratio,effective_rank
45,2004-07,1,0.0,0.0,1
45,2004-07,2,0.0,0.0,1
45,2004-07,3,0.0,0.0,1
45,2004-07,4,0.0,0.0,1
46,2004-08,0,42.188533,1.0,1
46,2004-08,1,0.0,0.0,1
46,2004-08,2,0.0,0.0,1
46,2004-08,3,0.0,0.0,1
46,2004-08,4,0.0,0.0,1
47,2004-09,0,9.774133,1.0,1
47,2004-09,1,0.0,0.0,1
47,2004-09,2,0.0,0.0,1
47,2004-09,3,0.0,0.0,1
47,2004-09,4,0.0,0.0,1
48,2004-10,0,6.510444,1.0,1
48,2004-10,1,0.0,0.0,1
48,2004-10,2,0.0,0.0,1
48,2004-10,3,0.0,0.0,1
48,2004-10,4,0.0,0.0,1
49,2004-11,0,28.407182,1.0,1
49,2004-11,1,0.0,0.0,1
49,2004-11,2,0.0,0.0,1
49,2004-11,3,0.0,0.0,1
49,2004-11,4,0.0,0.0,1
50,2004-12,0,6.392789,1.0,1
50,2004-12,1,0.0,0.0,1
50,2004-12,2,0.0,0.0,1
50,2004-12,3,0.0,0.0,1
50,2004-12,4,0.0,0.0,1
51,2005-01,0,69.538196,1.0,1
51,2005-01,1,0.0,0.0,1
51,2005-01,2,0.0,0.0,1
51,2005-01,3,0.0,0.0,1
51,2005-01,4,0.0,0.0,1
52,2005-02,0,53.00281,1.0,1
52,2005-02,1,0.0,0.0,1
52,2005-02,2,0.0,0.0,1
52,2005-02,3,0.0,0.0,1
52,2005-02,4,0.0,0.0,1
53,2005-03,0,45.350312,1.0,1
53,2005-03,1,0.0,0.0,1
53,2005-03,2,0.0,0.0,1
53,2005-03,3,0.0,0.0,1
53,2005-03,4,0.0,0.0,1
54,2005-04,0,9.380118,1.0,1
54,2005-04,1,0.0,0.0,1
54,2005-04,2,0.0,0.0,1
54,2005-04,3,0.0,0.0,1
54,2005-04,4,0.0,0.0,1
55,2005-05,0,58.670031,1.0,1
55,2005-05,1,0.0,0.0,1
55,2005-05,2,0.0,0.0,1
55,2005-05,3,0.0,0.0,1
55,2005-05,4,0.0,0.0,1
56,2005-06,0,35.476378,1.0,1
56,2005-06,1,0.0,0.0,1
56,2005-06,2,0.0,0.0,1
56,2005-06,3,0.0,0.0,1
56,2005-06,4,0.0,0.0,1
57,2005-07,0,43.127219,1.0,1
57,2005-07,1,0.0,0.0,1
57,2005-07,2,0.0,0.0,1
57,2005-07,3,0.0,0.0,1
57,2005-07,4,0.0,0.0,1
58,2005-08,0,56.866746,1.0,1
58,2005-08,1,0.0,0.0,1
58,2005-08,2,0.0,0.0,1
58,2005-08,3,0.0,0.0,1
58,2005-08,4,0.0,0.0,1
59,2005-09,0,25.066625,1.0,1
59,2005-09,1,0.0,0.0,1
59,2005-09,2,0.0,0.0,1
59,2005-09,3,0.0,0.0,1
59,2005-09,4,0.0,0.0,1
60,2005-10,0,30.761779,1.0,1
60,2005-10,1,0.0,0.0,1
60,2005-10,2,0.0,0.0,1
60,2005-10,3,0.0,0.0,1
60,2005-10,4,0.0,0.0,1
61,2005-11,0,64.410339,1.0,1
61,2005-11,1,0.0,0.0,1
61,2005-11,2,0.0,0.0,1
61,2005-11,3,0.0,0.0,1
61,2005-11,4,0.0,0.0,1
62,2005-12,0,44.107952,1.0,1
62,2005-12,1,0.0,0.0,1
62,2005-12,2,0.0,0.0,1
62,2005-12,3,0.0,0.0,1
62,2005-12,4,0.0,0.0,1
63,2006-01,0,33.212787,1.0,1
63,2006-01,1,0.0,0.0,1
63,2006-01,2,0.0,0.0,1
63,2006-01,3,0.0,0.0,1
63,2006-01,4,0.0,0.0,1
64,2006-02,0,31.233705,1.0,1
64,2006-02,1,0.0,0.0,1
64,2006-02,2,0.0,0.0,1
64,2006-02,3,0.0,0.0,1
64,2006-02,4,0.0,0.0,1
65,2006-03,0,14.473638,1.0,1
65,2006-03,1,0.0,0.0,1
65,2006-03,2,0.0,0.0,1
65,2006-03,3,0.0,0.0,1
65,2006-03,4,0.0,0.0,1
66,2006-04,0,1.777448,1.0,1
66,2006-04,1,0.0,0.0,1
66,2006-04,2,0.0,0.0,1
66,2006-04,3,0.0,0.0,1
66,2006-04,4,0.0,0.0,1
67,2006-05,0,56.566593,1.0,1
67,2006-05,1,0.0,0.0,1
67,2006-05,2,0.0,0.0,1
67,2006-05,3,0.0,0.0,1
67,2006-05,4,0.0,0.0,1
68,2006-06,0,40.768567,1.0,1
68,2006-06,1,0.0,0.0,1
68,2006-06,2,0.0,0.0,1
68,2006-06,3,0.0,0.0,1
68,2006-06,4,0.0,0.0,1
69,2006-07,0,6.792677,1.0,1
69,2006-07,1,0.0,0.0,1
69,2006-07,2,0.0,0.0,1
69,2006-07,3,0.0,0.0,1
69,2006-07,4,0.0,0.0,1
70,2006-08,0,21.205696,1.0,1
70,2006-08,1,0.0,0.0,1
70,2006-08,2,0.0,0.0,1
70,2006-08,3,0.0,0.0,1
70,2006-08,4,0.0,0.0,1
71,2006-09,0,6.168616,1.0,1
71,2006-09,1,0.0,0.0,1
71,2006-09,2,0.0,0.0,1
71,2006-09,3,0.0,0.0,1
71,2006-09,4,0.0,0.0,1
72,2006-10,0,12.460999,1.0,1
72,2006-10,1,0.0,0.0,1
72,2006-10,2,0.0,0.0,1
72,2006-10,3,0.0,0.0,1
72,2006-10,4,0.0,0.0,1
73,2006-11,0,19.430699,1.0,1
73,2006-11,1,0.0,0.0,1
73,2006-11,2,0.0,0.0,1
73,2006-11,3,0.0,0.0,1
73,2006-11,4,0.0,0.0,1
74,2006-12,0,5.713787,1.0,1
74,2006-12,1,0.0,0.0,1
74,2006-12,2,0.0,0.0,1
74,2006-12,3,0.0,0.0,1
74,2006-12,4,0.0,0.0,1
75,2007-01,0,2.897413,1.0,1
75,2007-01,1,0.0,0.0,1
75,2007-01,2,0.0,0.0,1
75,2007-01,3,0.0,0.0,1
75,2007-01,4,0.0,0.0,1
76,2007-02,0,51.798141,1.0,1
76,2007-02,1,0.0,0.0,1
76,2007-02,2,0.0,0.0,1
76,2007-02,3,0.0,0.0,1
76,2007-02,4,0.0,0.0,1
77,2007-03,0,45.470217,1.0,1
77,2007-03,1,0.0,0.0,1
77,2007-03,2,0.0,0.0,1
77,2007-03,3,0.0,0.0,1
77,2007-03,4,0.0,0.0,1
78,2007-04,0,47.652758,1.0,1
78,2007-04,1,0.0,0.0,1
78,2007-04,2,0.0,0.0,1
78,2007-04,3,0.0,0.0,1
78,2007-04,4,0.0,0.0,1
79,2007-05,0,13.408513,1.0,1
79,2007-05,1,0.0,0.0,1
79,2007-05,2,0.0,0.0,1
79,2007-05,3,0.0,0.0,1
79,2007-05,4,0.0,0.0,1
80,2007-06,0,76.002528,1.0,1
80,2007-06,1,0.0,0.0,1
80,2007-06,2,0.0,0.0,1
80,2007-06,3,0.0,0.0,1
80,2007-06,4,0.0,0.0,1
81,2007-07,0,21.85871,1.0,1
81,2007-07,1,0.0,0.0,1
81,2007-07,2,0.0,0.0,1
81,2007-07,3,0.0,0.0,1
81,2007-07,4,0.0,0.0,1
82,2007-08,0,66.886535,1.0,1
82,2007-08,1,0.0,0.0,1
82,2007-08,2,0.0,0.0,1
82,2007-08,3,0.0,0.0,1
82,2007-08,4,0.0,0.0,1
83,2007-09,0,34.317338,1.0,1
83,2007-09,1,0.0,0.0,1
83,2007-09,2,0.0,0.0,1
83,2007-09,3,0.0,0.0,1
83,2007-09,4,0.0,0.0,1
84,2007-10,0,30.592185,1.0,1
84,2007-10,1,0.0,0.0,1
84,2007-10,2,0.0,0.0,1
84,2007-10,3,0.0,0.0,1
84,2007-10,4,0.0,0.0,1
85,2007-11,0,92.782211,1.0,1
85,2007-11,1,0.0,0.0,1
85,2007-11,2,0.0,0.0,1
85,2007-11,3,0.0,0.0,1
85,2007-11,4,0.0,0.0,1
86,2007-12,0,56.997482,1.0,1
86,2007-12,1,0.0,0.0,1
86,2007-12,2,0.0,0.0,1
86,2007-12,3,0.0,0.0,1
86,2007-12,4,0.0,0.0,1
87,2008-01,0,77.886037,1.0,1
87,2008-01,1,0.0,0.0,1
87,2008-01,2,0.0,0.0,1
87,2008-01,3,0.0,0.0,1
87,2008-01,4,0.0,0.0,1
88,2008-02,0,44.273856,1.0,1
88,2008-02,1,0.0,0.0,1
88,2008-02,2,0.0,0.0,1
88,2008-02,3,0.0,0.0,1
88,2008-02,4,0.0,0.0,1
89,2008-03,0,41.313895,1.0,1
89,2008-03,1,0.0,0.0,1
89,2008-03,2,0.0,0.0,1
89,2008-03,3,0.0,0.0,1
89,2008-03,4,0.0,0.0,1
90,2008-04,0,71.856142,1.0,1
90,2008-04,1,0.0,0.0,1
90,2008-04,2,0.0,0.0,1
90,2008-04,3,0.0,0.0,1
90,2008-04,4,0.0,0.0,1
91,2008-05,0,48.152241,1.0,1
91,2008-05,1,0.0,0.0,1
91,2008-05,2,0.0,0.0,1
91,2008-05,3,0.0,0.0,1
91,2008-05,4,0.0,0.0,1
92,2008-06,0,135.88645,1.0,1
92,2008-06,1,0.0,0.0,1
92,2008-06,2,0.0,0.0,1
92,2008-06,3,0.0,0.0,1
92,2008-06,4,0.0,0.0,1
93,2008-07,0,107.812451,1.0,1
93,2008-07,1,0.0,0.0,1
93,2008-07,2,0.0,0.0,1
93,2008-07,3,0.0,0.0,1
93,2008-07,4,0.0,0.0,1
94,2008-08,0,28.665045,1.0,1
94,2008-08,1,0.0,0.0,1
94,2008-08,2,0.0,0.0,1
94,2008-08,3,0.0,0.0,1
94,2008-08,4,0.0,0.0,1
95,2008-09,0,132.09591,1.0,1
95,2008-09,1,0.0,0.0,1
95,2008-09,2,0.0,0.0,1
95,2008-09,3,0.0,0.0,1
95,2008-09,4,0.0,0.0,1
96,2008-10,0,83.309437,1.0,1
96,2008-10,1,0.0,0.0,1
96,2008-10,2,0.0,0.0,1
96,2008-10,3,0.0,0.0,1
96,2008-10,4,0.0,0.0,1
97,2008-11,0,126.640282,1.0,1
97,2008-11,1,0.0,0.0,1
97,2008-11,2,0.0,0.0,1
97,2008-11,3,0.0,0.0,1
97,2008-11,4,0.0,0.0,1
98,2008-12,0,79.643203,1.0,1
98,2008-12,1,0.0,0.0,1
98,2008-12,2,0.0,0.0,1
98,2008-12,3,0.0,0.0,1
98,2008-12,4,0.0,0.0,1
99,2009-01,0,84.703399,1.0,1
99,2009-01,1,0.0,0.0,1
99,2009-01,2,0.0,0.0,1
99,2009-01,3,0.0,0.0,1
99,2009-01,4,0.0,0.0,1
100,2009-02,0,13.846551,1.0,1
100,2009-02,1,0.0,0.0,1
100,2009-02,2,0.0,0.0,1
100,2009-02,3,0.0,0.0,1
100,2009-02,4,0.0,0.0,1
101,2009-03,0,153.575932,1.0,1
101,2009-03,1,0.0,0.0,1
101,2009-03,2,0.0,0.0,1
101,2009-03,3,0.0,0.0,1
101,2009-03,4,0.0,0.0,1
102,2009-04,0,15.4266,1.0,1
102,2009-04,1,0.0,0.0,1
102,2009-04,2,0.0,0.0,1
102,2009-04,3,0.0,0.0,1
102,2009-04,4,0.0,0.0,1
103,2009-05,0,29.187288,1.0,1
103,2009-05,1,0.0,0.0,1
103,2009-05,2,0.0,0.0,1
103,2009-05,3,0.0,0.0,1
103,2009-05,4,0.0,0.0,1
104,2009-06,0,47.614444,1.0,1
104,2009-06,1,0.0,0.0,1
104,2009-06,2,0.0,0.0,1
104,2009-06,3,0.0,0.0,1
104,2009-06,4,0.0,0.0,1
105,2009-07,0,68.138631,1.0,1
105,2009-07,1,0.0,0.0,1
105,2009-07,2,0.0,0.0,1
105,2009-07,3,0.0,0.0,1
105,2009-07,4,0.0,0.0,1
106,2009-08,0,35.042651,1.0,1
106,2009-08,1,0.0,0.0,1
106,2009-08,2,0.0,0.0,1
106,2009-08,3,0.0,0.0,1
106,2009-08,4,0.0,0.0,1
107,2009-09,0,3.355471,1.0,1
107,2009-09,1,0.0,0.0,1
107,2009-09,2,0.0,0.0,1
107,2009-09,3,0.0,0.0,1
107,2009-09,4,0.0,0.0,1
108,2009-10,0,57.639841,1.0,1
108,2009-10,1,0.0,0.0,1
108,2009-10,2,0.0,0.0,1
108,2009-10,3,0.0,0.0,1
108,2009-10,4,0.0,0.0,1
109,2009-11,0,80.584676,1.0,1
109,2009-11,1,0.0,0.0,1
109,2009-11,2,0.0,0.0,1
109,2009-11,3,0.0,0.0,1
109,2009-11,4,0.0,0.0,1
110,2009-12,0,40.04672,1.0,1
110,2009-12,1,0.0,0.0,1
110,2009-12,2,0.0,0.0,1
110,2009-12,3,0.0,0.0,1
110,2009-12,4,0.0,0.0,1
111,2010-01,0,61.345507,1.0,1
111,2010-01,1,0.0,0.0,1
111,2010-01,2,0.0,0.0,1
111,2010-01,3,0.0,0.0,1
111,2010-01,4,0.0,0.0,1
112,2010-02,0,73.065236,1.0,1
112,2010-02,1,0.0,0.0,1
112,2010-02,2,0.0,0.0,1
112,2010-02,3,0.0,0.0,1
112,2010-02,4,0.0,0.0,1
113,2010-03,0,34.426319,1.0,1
113,2010-03,1,0.0,0.0,1
113,2010-03,2,0.0,0.0,1
113,2010-03,3,0.0,0.0,1
113,2010-03,4,0.0,0.0,1
114,2010-04,0,47.71448,1.0,1
114,2010-04,1,0.0,0.0,1
114,2010-04,2,0.0,0.0,1
114,2010-04,3,0.0,0.0,1
114,2010-04,4,0.0,0.0,1
115,2010-05,0,115.468228,1.0,1
115,2010-05,1,0.0,0.0,1
115,2010-05,2,0.0,0.0,1
115,2010-05,3,0.0,0.0,1
115,2010-05,4,0.0,0.0,1
116,2010-06,0,41.001477,1.0,1
116,2010-06,1,0.0,0.0,1
116,2010-06,2,0.0,0.0,1
116,2010-06,3,0.0,0.0,1
116,2010-06,4,0.0,0.0,1
117,2010-07,0,129.603046,1.0,1
117,2010-07,1,0.0,0.0,1
117,2010-07,2,0.0,0.0,1
117,2010-07,3,0.0,0.0,1
117,2010-07,4,0.0,0.0,1
118,2010-08,0,123.205464,1.0,1
118,2010-08,1,0.0,0.0,1
118,2010-08,2,0.0,0.0,1
118,2010-08,3,0.0,0.0,1
118,2010-08,4,0.0,0.0,1
119,2010-09,0,144.14431,1.0,1
119,2010-09,1,0.0,0.0,1
119,2010-09,2,0.0,0.0,1
119,2010-09,3,0.0,0.0,1
119,2010-09,4,0.0,0.0,1
120,2010-10,0,49.81722,1.0,1
120,2010-10,1,0.0,0.0,1
120,2010-10,2,0.0,0.0,1
120,2010-10,3,0.0,0.0,1
120,2010-10,4,0.0,0.0,1
121,2010-11,0,44.792436,1.0,1
121,2010-11,1,0.0,0.0,1
121,2010-11,2,0.0,0.0,1
121,2010-11,3,0.0,0.0,1
121,2010-11,4,0.0,0.0,1
122,2010-12,0,79.944167,1.0,1
122,2010-12,1,0.0,0.0,1
122,2010-12,2,0.0,0.0,1
122,2010-12,3,0.0,0.0,1
122,2010-12,4,0.0,0.0,1
123,2011-01,0,49.056623,1.0,1
123,2011-01,1,0.0,0.0,1
123,2011-01,2,0.0,0.0,1
123,2011-01,3,0.0,0.0,1
123,2011-01,4,0.0,0.0,1
124,2011-02,0,13.231543,1.0,1
124,2011-02,1,0.0,0.0,1
124,2011-02,2,0.0,0.0,1
124,2011-02,3,0.0,0.0,1
124,2011-02,4,0.0,0.0,1
125,2011-03,0,42.804998,1.0,1
125,2011-03,1,0.0,0.0,1
125,2011-03,2,0.0,0.0,1
125,2011-03,3,0.0,0.0,1
125,2011-03,4,0.0,0.0,1
126,2011-04,0,39.27383,1.0,1
126,2011-04,1,0.0,0.0,1
126,2011-04,2,0.0,0.0,1
126,2011-04,3,0.0,0.0,1
126,2011-04,4,0.0,0.0,1
127,2011-05,0,56.654801,1.0,1
127,2011-05,1,0.0,0.0,1
127,2011-05,2,0.0,0.0,1
127,2011-05,3,0.0,0.0,1
127,2011-05,4,0.0,0.0,1
128,2011-06,0,19.520369,1.0,1
128,2011-06,1,0.0,0.0,1
128,2011-06,2,0.0,0.0,1
128,2011-06,3,0.0,0.0,1
128,2011-06,4,0.0,0.0,1
129,2011-07,0,19.182332,1.0,1
129,2011-07,1,0.0,0.0,1
129,2011-07,2,0.0,0.0,1
129,2011-07,3,0.0,0.0,1
129,2011-07,4,0.0,0.0,1
130,2011-08,0,45.605888,1.0,1
130,2011-08,1,0.0,0.0,1
130,2011-08,2,0.0,0.0,1
130,2011-08,3,0.0,0.0,1
130,2011-08,4,0.0,0.0,1
131,2011-09,0,14.384766,1.0,1
131,2011-09,1,0.0,0.0,1
131,2011-09,2,0.0,0.0,1
131,2011-09,3,0.0,0.0,1
131,2011-09,4,0.0,0.0,1
132,2011-10,0,210.68375,1.0,1
132,2011-10,1,0.0,0.0,1
132,2011-10,2,0.0,0.0,1
132,2011-10,3,0.0,0.0,1
132,2011-10,4,0.0,0.0,1
133,2011-11,0,128.404913,1.0,1
133,2011-11,1,0.0,0.0,1
133,2011-11,2,0.0,0.0,1
133,2011-11,3,0.0,0.0,1
133,2011-11,4,0.0,0.0,1
134,2011-12,0,19.090328,1.0,1
134,2011-12,1,0.0,0.0,1
134,2011-12,2,0.0,0.0,1
134,2011-12,3,0.0,0.0,1
134,2011-12,4,0.0,0.0,1
135,2012-01,0,44.200509,1.0,1
135,2012-01,1,0.0,0.0,1
135,2012-01,2,0.0,0.0,1
135,2012-01,3,0.0,0.0,1
135,2012-01,4,0.0,0.0,1
136,2012-02,0,8.401708,1.0,1
136,2012-02,1,0.0,0.0,1
136,2012-02,2,0.0,0.0,1
136,2012-02,3,0.0,0.0,1
136,2012-02,4,0.0,0.0,1
137,2012-03,0,16.18107,1.0,1
137,2012-03,1,0.0,0.0,1
137,2012-03,2,0.0,0.0,1
137,2012-03,3,0.0,0.0,1
137,2012-03,4,0.0,0.0,1
138,2012-04,0,53.517961,1.0,1
138,2012-04,1,0.0,0.0,1
138,2012-04,2,0.0,0.0,1
138,2012-04,3,0.0,0.0,1
138,2012-04,4,0.0,0.0,1
139,2012-05,0,78.773112,1.0,1
139,2012-05,1,0.0,0.0,1
139,2012-05,2,0.0,0.0,1
139,2012-05,3,0.0,0.0,1
139,2012-05,4,0.0,0.0,1
140,2012-06,0,140.207986,1.0,1
140,2012-06,1,0.0,0.0,1
140,2012-06,2,0.0,0.0,1
140,2012-06,3,0.0,0.0,1
140,2012-06,4,0.0,0.0,1
141,2012-07,0,34.707557,1.0,1
141,2012-07,1,0.0,0.0,1
141,2012-07,2,0.0,0.0,1
141,2012-07,3,0.0,0.0,1
141,2012-07,4,0.0,0.0,1
142,2012-08,0,15.379948,1.0,1
142,2012-08,1,0.0,0.0,1
142,2012-08,2,0.0,0.0,1
142,2012-08,3,0.0,0.0,1
142,2012-08,4,0.0,0.0,1
143,2012-09,0,17.214128,1.0,1
143,2012-09,1,0.0,0.0,1
143,2012-09,2,0.0,0.0,1
143,2012-09,3,0.0,0.0,1
143,2012-09,4,0.0,0.0,1
144,2012-10,0,62.628772,1.0,1
144,2012-10,1,0.0,0.0,1
144,2012-10,2,0.0,0.0,1
144,2012-10,3,0.0,0.0,1
144,2012-10,4,0.0,0.0,1
