t_idx,time_label,node_idx,node_label,z_score_X,z_score_v,local_kl_drift,micro_anomaly_flag
9,E_000010,0,ACC_Sales_Revenue,0.3549,0.844,0.0,0
9,E_000010,1,ACC_Accounts_Receivable,0.3549,0.844,0.0,0
9,E_000010,2,ACC_Inventory,0.5082,0.5131,1.0986,0
9,E_000010,3,ACC_COGS,0.3521,2.0308,0.0,0
9,E_000010,4,ACC_Accounts_Payable,0.3536,0.3536,0.0,0
9,E_000010,5,ACC_Cash,0.3536,0.3536,0.0,0
9,E_000010,6,ACC_Travel_Exp,0.3536,0.3536,0.0,0
9,E_000010,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
9,E_000010,8,ACC_Rent_Exp,0.0,0.0,0.0,0
9,E_000010,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
9,E_000010,10,ACC_Equity_Capital,0.0,0.0,0.0,0
10,E_000011,0,ACC_Sales_Revenue,0.3336,0.9902,0.9163,0
10,E_000011,1,ACC_Accounts_Receivable,0.3336,0.9902,0.0,0
10,E_000011,2,ACC_Inventory,0.2506,0.2499,0.0,0
10,E_000011,3,ACC_COGS,0.3354,0.7629,0.0,0
10,E_000011,4,ACC_Accounts_Payable,0.3333,0.3333,0.0,0
10,E_000011,5,ACC_Cash,0.3333,0.3333,0.0,0
10,E_000011,6,ACC_Travel_Exp,0.3333,0.3333,0.0,0
10,E_000011,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
10,E_000011,8,ACC_Rent_Exp,0.0,0.0,0.0,0
10,E_000011,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
10,E_000011,10,ACC_Equity_Capital,0.0,0.0,0.0,0
11,E_000012,0,ACC_Sales_Revenue,0.3175,0.8679,0.0,0
11,E_000012,1,ACC_Accounts_Receivable,0.3175,0.8679,0.0,0
11,E_000012,2,ACC_Inventory,0.4285,0.4319,1.0116,0
11,E_000012,3,ACC_COGS,0.3162,1.254,0.0,0
11,E_000012,4,ACC_Accounts_Payable,0.3162,0.3162,0.0,0
11,E_000012,5,ACC_Cash,0.3162,0.3162,0.0,0
11,E_000012,6,ACC_Travel_Exp,0.3162,0.3162,0.0,0
11,E_000012,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
11,E_000012,8,ACC_Rent_Exp,0.0,0.0,0.0,0
11,E_000012,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
11,E_000012,10,ACC_Equity_Capital,0.0,0.0,0.0,0
12,E_000013,0,ACC_Sales_Revenue,0.3022,0.2889,0.8755,0
12,E_000013,1,ACC_Accounts_Receivable,0.3022,0.2889,0.0,0
12,E_000013,2,ACC_Inventory,0.21,0.2089,0.0,0
12,E_000013,3,ACC_COGS,0.3035,0.7988,0.0,0
12,E_000013,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
12,E_000013,5,ACC_Cash,0.3015,0.3015,0.0,0
12,E_000013,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
12,E_000013,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
12,E_000013,8,ACC_Rent_Exp,0.0,0.0,0.0,0
12,E_000013,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
12,E_000013,10,ACC_Equity_Capital,0.0,0.0,0.0,0
13,E_000014,0,ACC_Sales_Revenue,0.5991,0.797,0.0,0
13,E_000014,1,ACC_Accounts_Receivable,0.5991,0.797,0.0,0
13,E_000014,2,ACC_Inventory,0.3012,0.302,0.8755,0
13,E_000014,3,ACC_COGS,0.3028,0.0923,0.0,0
13,E_000014,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
13,E_000014,5,ACC_Cash,0.3015,0.3015,0.0,0
13,E_000014,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
13,E_000014,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
13,E_000014,8,ACC_Rent_Exp,0.0,0.0,0.0,0
13,E_000014,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
13,E_000014,10,ACC_Equity_Capital,0.0,0.0,0.0,0
14,E_000015,0,ACC_Sales_Revenue,0.354,0.306,0.8755,0
14,E_000015,1,ACC_Accounts_Receivable,0.354,0.306,0.0,0
14,E_000015,2,ACC_Inventory,0.2138,0.2127,0.0,0
14,E_000015,3,ACC_COGS,0.629,0.7734,0.0,0
14,E_000015,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
14,E_000015,5,ACC_Cash,0.3015,0.3015,0.0,0
14,E_000015,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
14,E_000015,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
14,E_000015,8,ACC_Rent_Exp,0.0,0.0,0.0,0
14,E_000015,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
14,E_000015,10,ACC_Equity_Capital,0.0,0.0,0.0,0
15,E_000016,0,ACC_Sales_Revenue,0.5897,0.7714,0.0,0
15,E_000016,1,ACC_Accounts_Receivable,0.5897,0.7714,0.0,0
15,E_000016,2,ACC_Inventory,0.3372,0.3384,0.8755,0
15,E_000016,3,ACC_COGS,0.3235,0.442,0.0,0
15,E_000016,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
15,E_000016,5,ACC_Cash,0.3015,0.3015,0.0,0
15,E_000016,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
15,E_000016,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
15,E_000016,8,ACC_Rent_Exp,0.0,0.0,0.0,0
15,E_000016,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
15,E_000016,10,ACC_Equity_Capital,0.0,0.0,0.0,0
16,E_000017,0,ACC_Sales_Revenue,0.2103,0.3688,0.8755,0
16,E_000017,1,ACC_Accounts_Receivable,0.2103,0.3688,0.0,0
16,E_000017,2,ACC_Inventory,0.216,0.2146,0.0,0
16,E_000017,3,ACC_COGS,0.5668,0.7632,0.0,0
16,E_000017,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
16,E_000017,5,ACC_Cash,0.3015,0.3015,0.0,0
16,E_000017,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
16,E_000017,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
16,E_000017,8,ACC_Rent_Exp,0.0,0.0,0.0,0
16,E_000017,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
16,E_000017,10,ACC_Equity_Capital,0.0,0.0,0.0,0
17,E_000018,0,ACC_Sales_Revenue,0.6227,0.7617,0.0,0
17,E_000018,1,ACC_Accounts_Receivable,0.6227,0.7617,0.0,0
17,E_000018,2,ACC_Inventory,0.3148,0.3152,0.8755,0
17,E_000018,3,ACC_COGS,0.2655,0.218,0.0,0
17,E_000018,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
17,E_000018,5,ACC_Cash,0.3015,0.3015,0.0,0
17,E_000018,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
17,E_000018,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
17,E_000018,8,ACC_Rent_Exp,0.0,0.0,0.0,0
17,E_000018,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
17,E_000018,10,ACC_Equity_Capital,0.0,0.0,0.0,0
18,E_000019,0,ACC_Sales_Revenue,0.2195,0.9957,0.8755,0
18,E_000019,1,ACC_Accounts_Receivable,0.2195,0.9957,0.0,0
18,E_000019,2,ACC_Inventory,0.2314,0.2299,0.0,0
18,E_000019,3,ACC_COGS,0.6191,0.7494,0.0,0
18,E_000019,4,ACC_Accounts_Payable,0.3015,0.3015,0.0,0
18,E_000019,5,ACC_Cash,0.3015,0.3015,0.0,0
18,E_000019,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
18,E_000019,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
18,E_000019,8,ACC_Rent_Exp,0.0,0.0,0.0,0
18,E_000019,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
18,E_000019,10,ACC_Equity_Capital,0.0,0.0,0.0,0
19,E_000020,0,ACC_Sales_Revenue,0.7047,0.9024,0.0,0
19,E_000020,1,ACC_Accounts_Receivable,0.7047,0.9024,0.0,0
19,E_000020,2,ACC_Inventory,1.2064,1.1994,0.8755,0
19,E_000020,3,ACC_COGS,0.324,1.1994,0.0,0
19,E_000020,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
19,E_000020,5,ACC_Cash,0.3015,0.3015,0.0,0
19,E_000020,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
19,E_000020,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
19,E_000020,8,ACC_Rent_Exp,0.0,0.0,0.0,0
19,E_000020,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
19,E_000020,10,ACC_Equity_Capital,0.0,0.0,0.0,0
20,E_000021,0,ACC_Sales_Revenue,0.7047,0.9024,0.0,0
20,E_000021,1,ACC_Accounts_Receivable,0.7047,0.9024,0.0,0
20,E_000021,2,ACC_Inventory,0.8919,0.8912,0.0,0
20,E_000021,3,ACC_COGS,0.7082,0.8912,0.0,0
20,E_000021,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
20,E_000021,5,ACC_Cash,0.0,0.0,20.7233,1
20,E_000021,6,ACC_Travel_Exp,0.0,0.0,0.0,0
20,E_000021,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
20,E_000021,8,ACC_Rent_Exp,0.0,0.0,0.0,0
20,E_000021,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
20,E_000021,10,ACC_Equity_Capital,0.0,0.0,0.0,0
21,E_000022,0,ACC_Sales_Revenue,0.1122,0.1756,0.8755,0
21,E_000022,1,ACC_Accounts_Receivable,0.1122,0.1756,0.0,0
21,E_000022,2,ACC_Inventory,0.8919,0.8912,0.0,0
21,E_000022,3,ACC_COGS,0.7082,0.8912,0.0,0
21,E_000022,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
21,E_000022,5,ACC_Cash,0.3015,0.3015,0.0,0
21,E_000022,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
21,E_000022,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
21,E_000022,8,ACC_Rent_Exp,0.0,0.0,0.0,0
21,E_000022,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
21,E_000022,10,ACC_Equity_Capital,0.0,0.0,0.0,0
22,E_000023,0,ACC_Sales_Revenue,0.8293,0.9239,0.0,0
22,E_000023,1,ACC_Accounts_Receivable,0.8293,0.9239,0.0,0
22,E_000023,2,ACC_Inventory,0.1805,0.1778,0.8755,0
22,E_000023,3,ACC_COGS,0.1102,0.1778,0.0,0
22,E_000023,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
22,E_000023,5,ACC_Cash,0.3015,0.3015,0.0,0
22,E_000023,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
22,E_000023,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
22,E_000023,8,ACC_Rent_Exp,0.0,0.0,0.0,0
22,E_000023,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
22,E_000023,10,ACC_Equity_Capital,0.0,0.0,0.0,0
23,E_000024,0,ACC_Sales_Revenue,0.6404,1.0846,0.8755,0
23,E_000024,1,ACC_Accounts_Receivable,0.6404,1.0846,0.0,0
23,E_000024,2,ACC_Inventory,0.8931,0.8926,0.0,0
23,E_000024,3,ACC_COGS,0.7949,0.8926,0.0,0
23,E_000024,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
23,E_000024,5,ACC_Cash,0.3015,0.3015,0.0,0
23,E_000024,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
23,E_000024,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
23,E_000024,8,ACC_Rent_Exp,0.0,0.0,0.0,0
23,E_000024,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
23,E_000024,10,ACC_Equity_Capital,0.0,0.0,0.0,0
24,E_000025,0,ACC_Sales_Revenue,0.9337,0.9574,0.0,0
24,E_000025,1,ACC_Accounts_Receivable,0.9337,0.9574,0.0,0
24,E_000025,2,ACC_Inventory,0.9746,0.9708,0.8755,0
24,E_000025,3,ACC_COGS,0.5665,0.9708,0.0,0
24,E_000025,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
24,E_000025,5,ACC_Cash,0.3015,0.3015,0.0,0
24,E_000025,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
24,E_000025,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
24,E_000025,8,ACC_Rent_Exp,0.0,0.0,0.0,0
24,E_000025,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
24,E_000025,10,ACC_Equity_Capital,0.0,0.0,0.0,0
25,E_000026,0,ACC_Sales_Revenue,0.7929,0.808,0.0,0
25,E_000026,1,ACC_Accounts_Receivable,0.7929,0.808,0.0,0
25,E_000026,2,ACC_Inventory,0.932,0.9319,0.0,0
25,E_000026,3,ACC_COGS,0.9178,0.9319,0.0,0
25,E_000026,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
25,E_000026,5,ACC_Cash,2.0972,2.0923,2.4849,1
25,E_000026,6,ACC_Travel_Exp,0.2232,2.0923,0.0,0
25,E_000026,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
25,E_000026,8,ACC_Rent_Exp,0.0,0.0,0.0,0
25,E_000026,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
25,E_000026,10,ACC_Equity_Capital,0.0,0.0,0.0,0
26,E_000027,0,ACC_Sales_Revenue,1.2978,1.8983,0.8755,0
26,E_000027,1,ACC_Accounts_Receivable,1.2978,1.8983,0.0,0
26,E_000027,2,ACC_Inventory,0.7926,0.7925,0.0,0
26,E_000027,3,ACC_COGS,0.773,0.7925,0.0,0
26,E_000027,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
26,E_000027,5,ACC_Cash,0.4366,0.4365,0.0,0
26,E_000027,6,ACC_Travel_Exp,0.3462,0.4365,0.0,0
26,E_000027,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
26,E_000027,8,ACC_Rent_Exp,0.0,0.0,0.0,0
26,E_000027,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
26,E_000027,10,ACC_Equity_Capital,0.0,0.0,0.0,0
27,E_000028,0,ACC_Sales_Revenue,0.7952,0.7988,0.0,0
27,E_000028,1,ACC_Accounts_Receivable,0.7952,0.7988,0.0,0
27,E_000028,2,ACC_Inventory,2.189,2.182,0.8755,0
27,E_000028,3,ACC_COGS,1.4913,2.182,0.0,0
27,E_000028,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
27,E_000028,5,ACC_Cash,0.4366,0.4365,0.0,0
27,E_000028,6,ACC_Travel_Exp,0.3462,0.4365,0.0,0
27,E_000028,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
27,E_000028,8,ACC_Rent_Exp,0.0,0.0,0.0,0
27,E_000028,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
27,E_000028,10,ACC_Equity_Capital,0.0,0.0,0.0,0
28,E_000029,0,ACC_Sales_Revenue,0.4073,0.7281,0.8755,0
28,E_000029,1,ACC_Accounts_Receivable,0.4073,0.7281,0.0,0
28,E_000029,2,ACC_Inventory,0.7741,0.7742,0.0,0
28,E_000029,3,ACC_COGS,0.7765,0.7742,0.0,0
28,E_000029,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
28,E_000029,5,ACC_Cash,0.4366,0.4365,0.0,0
28,E_000029,6,ACC_Travel_Exp,0.3462,0.4365,0.0,0
28,E_000029,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
28,E_000029,8,ACC_Rent_Exp,0.0,0.0,0.0,0
28,E_000029,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
28,E_000029,10,ACC_Equity_Capital,0.0,0.0,0.0,0
29,E_000030,0,ACC_Sales_Revenue,0.7745,0.7917,0.0,0
29,E_000030,1,ACC_Accounts_Receivable,0.7745,0.7917,0.0,0
29,E_000030,2,ACC_Inventory,0.509,0.5059,0.8755,0
29,E_000030,3,ACC_COGS,0.2299,0.5059,0.0,0
29,E_000030,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
29,E_000030,5,ACC_Cash,0.4366,0.4365,0.0,0
29,E_000030,6,ACC_Travel_Exp,0.3462,0.4365,0.0,0
29,E_000030,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
29,E_000030,8,ACC_Rent_Exp,0.0,0.0,0.0,0
29,E_000030,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
29,E_000030,10,ACC_Equity_Capital,0.0,0.0,0.0,0
30,E_000031,0,ACC_Sales_Revenue,0.2336,0.4845,0.8755,0
30,E_000031,1,ACC_Accounts_Receivable,0.2336,0.4845,0.0,0
30,E_000031,2,ACC_Inventory,0.7645,0.7644,0.0,0
30,E_000031,3,ACC_COGS,0.7438,0.7644,0.0,0
30,E_000031,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
30,E_000031,5,ACC_Cash,0.4366,0.4365,0.0,0
30,E_000031,6,ACC_Travel_Exp,0.3462,0.4365,0.0,0
30,E_000031,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
30,E_000031,8,ACC_Rent_Exp,0.0,0.0,0.0,0
30,E_000031,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
30,E_000031,10,ACC_Equity_Capital,0.0,0.0,0.0,0
31,E_000032,0,ACC_Sales_Revenue,0.7808,0.7865,0.0,0
31,E_000032,1,ACC_Accounts_Receivable,0.7808,0.7865,0.0,0
31,E_000032,2,ACC_Inventory,0.0995,0.0973,0.8755,0
31,E_000032,3,ACC_COGS,0.075,0.0973,0.0,0
31,E_000032,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
31,E_000032,5,ACC_Cash,0.4366,0.4365,0.0,0
31,E_000032,6,ACC_Travel_Exp,0.3462,0.4365,0.0,0
31,E_000032,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
31,E_000032,8,ACC_Rent_Exp,0.0,0.0,0.0,0
31,E_000032,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
31,E_000032,10,ACC_Equity_Capital,0.0,0.0,0.0,0
32,E_000033,0,ACC_Sales_Revenue,1.1635,1.5453,0.8755,0
32,E_000033,1,ACC_Accounts_Receivable,1.1635,1.5453,0.0,0
32,E_000033,2,ACC_Inventory,0.7368,0.7367,0.0,0
32,E_000033,3,ACC_COGS,0.7295,0.7367,0.0,0
32,E_000033,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
32,E_000033,5,ACC_Cash,0.4366,0.4365,0.0,0
32,E_000033,6,ACC_Travel_Exp,0.3462,0.4365,0.0,0
32,E_000033,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
32,E_000033,8,ACC_Rent_Exp,0.0,0.0,0.0,0
32,E_000033,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
32,E_000033,10,ACC_Equity_Capital,0.0,0.0,0.0,0
33,E_000034,0,ACC_Sales_Revenue,0.9264,0.9311,0.0,0
33,E_000034,1,ACC_Accounts_Receivable,0.9264,0.9311,0.0,0
33,E_000034,2,ACC_Inventory,1.8615,1.856,0.8755,0
33,E_000034,3,ACC_COGS,1.4279,1.856,0.0,0
33,E_000034,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
33,E_000034,5,ACC_Cash,0.3015,0.3015,0.0,0
33,E_000034,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
33,E_000034,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
33,E_000034,8,ACC_Rent_Exp,0.0,0.0,0.0,0
33,E_000034,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
33,E_000034,10,ACC_Equity_Capital,0.0,0.0,0.0,0
34,E_000035,0,ACC_Sales_Revenue,1.1895,1.6153,0.8755,0
34,E_000035,1,ACC_Accounts_Receivable,1.1895,1.6153,0.0,0
34,E_000035,2,ACC_Inventory,0.8715,0.8715,0.0,0
34,E_000035,3,ACC_COGS,0.8696,0.8715,0.0,0
34,E_000035,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
34,E_000035,5,ACC_Cash,0.3015,0.3015,0.0,0
34,E_000035,6,ACC_Travel_Exp,0.3015,0.3015,0.0,0
34,E_000035,7,ACC_Payroll_Exp,0.0,0.0,0.0,0
34,E_000035,8,ACC_Rent_Exp,0.0,0.0,0.0,0
34,E_000035,9,UNKNOWN_LEAK,0.0,0.0,0.0,0
34,E_000035,10,ACC_Equity_Capital,0.0,0.0,0.0,0
35,E_000036,0,ACC_Sales_Revenue,0.9417,0.9531,0.0,0
35,E_000036,1,ACC_Accounts_Receivable,0.9417,0.9531,0.0,0
35,E_000036,2,ACC_Inventory,1.1651,1.1606,0.8755,0
35,E_000036,3,ACC_COGS,0.8203,1.1606,0.0,0
35,E_000036,4,ACC_Accounts_Payable,0.0,0.0,0.0,0
35,E_000036,5,ACC_Cash,0.3015,0.3015,0.0,0
