t_idx,time_label,component_idx,singular_value,explained_ratio,effective_rank
64,E_000065,4,0.0,0.0,1
65,E_000066,0,354.81,1.0,1
65,E_000066,1,0.0,0.0,1
65,E_000066,2,0.0,0.0,1
65,E_000066,3,0.0,0.0,1
65,E_000066,4,0.0,0.0,1
66,E_000067,0,763.84,1.0,1
66,E_000067,1,0.0,0.0,1
66,E_000067,2,0.0,0.0,1
66,E_000067,3,0.0,0.0,1
66,E_000067,4,0.0,0.0,1
67,E_000068,0,342.2,1.0,1
67,E_000068,1,0.0,0.0,1
67,E_000068,2,0.0,0.0,1
67,E_000068,3,0.0,0.0,1
67,E_000068,4,0.0,0.0,1
68,E_000069,0,709.22,1.0,1
68,E_000069,1,0.0,0.0,1
68,E_000069,2,0.0,0.0,1
68,E_000069,3,0.0,0.0,1
68,E_000069,4,0.0,0.0,1
69,E_000070,0,297.2,1.0,1
69,E_000070,1,0.0,0.0,1
69,E_000070,2,0.0,0.0,1
69,E_000070,3,0.0,0.0,1
69,E_000070,4,0.0,0.0,1
70,E_000071,0,599.85,1.0,1
70,E_000071,1,0.0,0.0,1
70,E_000071,2,0.0,0.0,1
70,E_000071,3,0.0,0.0,1
70,E_000071,4,0.0,0.0,1
71,E_000072,0,285.18,1.0,1
71,E_000072,1,0.0,0.0,1
71,E_000072,2,0.0,0.0,1
71,E_000072,3,0.0,0.0,1
71,E_000072,4,0.0,0.0,1
72,E_000073,0,665.38,1.0,1
72,E_000073,1,0.0,0.0,1
72,E_000073,2,0.0,0.0,1
72,E_000073,3,0.0,0.0,1
72,E_000073,4,0.0,0.0,1
73,E_000074,0,268.44,1.0,1
73,E_000074,1,0.0,0.0,1
73,E_000074,2,0.0,0.0,1
73,E_000074,3,0.0,0.0,1
73,E_000074,4,0.0,0.0,1
74,E_000075,0,1221.04,1.0,1
74,E_000075,1,0.0,0.0,1
74,E_000075,2,0.0,0.0,1
74,E_000075,3,0.0,0.0,1
74,E_000075,4,0.0,0.0,1
75,E_000076,0,812.52,1.0,1
75,E_000076,1,0.0,0.0,1
75,E_000076,2,0.0,0.0,1
75,E_000076,3,0.0,0.0,1
75,E_000076,4,0.0,0.0,1
76,E_000077,0,395.2,1.0,1
76,E_000077,1,0.0,0.0,1
76,E_000077,2,0.0,0.0,1
76,E_000077,3,0.0,0.0,1
76,E_000077,4,0.0,0.0,1
77,E_000078,0,171.31,1.0,1
77,E_000078,1,0.0,0.0,1
77,E_000078,2,0.0,0.0,1
77,E_000078,3,0.0,0.0,1
77,E_000078,4,0.0,0.0,1
78,E_000079,0,910.73,1.0,1
78,E_000079,1,0.0,0.0,1
78,E_000079,2,0.0,0.0,1
78,E_000079,3,0.0,0.0,1
78,E_000079,4,0.0,0.0,1
79,E_000080,0,365.18,1.0,1
79,E_000080,1,0.0,0.0,1
79,E_000080,2,0.0,0.0,1
79,E_000080,3,0.0,0.0,1
79,E_000080,4,0.0,0.0,1
80,E_000081,0,685.8,1.0,1
80,E_000081,1,0.0,0.0,1
80,E_000081,2,0.0,0.0,1
80,E_000081,3,0.0,0.0,1
80,E_000081,4,0.0,0.0,1
81,E_000082,0,328.51,1.0,1
81,E_000082,1,0.0,0.0,1
81,E_000082,2,0.0,0.0,1
81,E_000082,3,0.0,0.0,1
81,E_000082,4,0.0,0.0,1
82,E_000083,0,610.23,1.0,1
82,E_000083,1,0.0,0.0,1
82,E_000083,2,0.0,0.0,1
82,E_000083,3,0.0,0.0,1
82,E_000083,4,0.0,0.0,1
83,E_000084,0,337.03,1.0,1
83,E_000084,1,0.0,0.0,1
83,E_000084,2,0.0,0.0,1
83,E_000084,3,0.0,0.0,1
83,E_000084,4,0.0,0.0,1
84,E_000085,0,777.57,1.0,1
84,E_000085,1,0.0,0.0,1
84,E_000085,2,0.0,0.0,1
84,E_000085,3,0.0,0.0,1
84,E_000085,4,0.0,0.0,1
85,E_000086,0,1208.35,1.0,1
85,E_000086,1,0.0,0.0,1
85,E_000086,2,0.0,0.0,1
85,E_000086,3,0.0,0.0,1
85,E_000086,4,0.0,0.0,1
86,E_000087,0,704.09,1.0,1
86,E_000087,1,0.0,0.0,1
86,E_000087,2,0.0,0.0,1
86,E_000087,3,0.0,0.0,1
86,E_000087,4,0.0,0.0,1
87,E_000088,0,1161.1,1.0,1
87,E_000088,1,0.0,0.0,1
87,E_000088,2,0.0,0.0,1
87,E_000088,3,0.0,0.0,1
87,E_000088,4,0.0,0.0,1
88,E_000089,0,520.71,1.0,1
88,E_000089,1,0.0,0.0,1
88,E_000089,2,0.0,0.0,1
88,E_000089,3,0.0,0.0,1
88,E_000089,4,0.0,0.0,1
89,E_000090,0,571.88,1.0,1
89,E_000090,1,0.0,0.0,1
89,E_000090,2,0.0,0.0,1
89,E_000090,3,0.0,0.0,1
89,E_000090,4,0.0,0.0,1
90,E_000091,0,386.33,1.0,1
90,E_000091,1,0.0,0.0,1
90,E_000091,2,0.0,0.0,1
90,E_000091,3,0.0,0.0,1
90,E_000091,4,0.0,0.0,1
91,E_000092,0,706.93,1.0,1
91,E_000092,1,0.0,0.0,1
91,E_000092,2,0.0,0.0,1
91,E_000092,3,0.0,0.0,1
91,E_000092,4,0.0,0.0,1
92,E_000093,0,286.9,1.0,1
92,E_000093,1,0.0,0.0,1
92,E_000093,2,0.0,0.0,1
92,E_000093,3,0.0,0.0,1
92,E_000093,4,0.0,0.0,1
93,E_000094,0,1181.84,1.0,1
93,E_000094,1,0.0,0.0,1
93,E_000094,2,0.0,0.0,1
93,E_000094,3,0.0,0.0,1
93,E_000094,4,0.0,0.0,1
94,E_000095,0,758.78,1.0,1
94,E_000095,1,0.0,0.0,1
94,E_000095,2,0.0,0.0,1
94,E_000095,3,0.0,0.0,1
94,E_000095,4,0.0,0.0,1
95,E_000096,0,660.46,1.0,1
95,E_000096,1,0.0,0.0,1
95,E_000096,2,0.0,0.0,1
95,E_000096,3,0.0,0.0,1
95,E_000096,4,0.0,0.0,1
96,E_000097,0,438.15,1.0,1
96,E_000097,1,0.0,0.0,1
96,E_000097,2,0.0,0.0,1
96,E_000097,3,0.0,0.0,1
96,E_000097,4,0.0,0.0,1
97,E_000098,0,742.74,1.0,1
97,E_000098,1,0.0,0.0,1
97,E_000098,2,0.0,0.0,1
97,E_000098,3,0.0,0.0,1
97,E_000098,4,0.0,0.0,1
98,E_000099,0,460.18,1.0,1
98,E_000099,1,0.0,0.0,1
98,E_000099,2,0.0,0.0,1
98,E_000099,3,0.0,0.0,1
98,E_000099,4,0.0,0.0,1
99,E_000100,0,513.93,1.0,1
99,E_000100,1,0.0,0.0,1
99,E_000100,2,0.0,0.0,1
99,E_000100,3,0.0,0.0,1
99,E_000100,4,0.0,0.0,1
100,E_000101,0,322.84,1.0,1
100,E_000101,1,0.0,0.0,1
100,E_000101,2,0.0,0.0,1
100,E_000101,3,0.0,0.0,1
100,E_000101,4,0.0,0.0,1
101,E_000102,0,1107.24,1.0,1
101,E_000102,1,0.0,0.0,1
101,E_000102,2,0.0,0.0,1
101,E_000102,3,0.0,0.0,1
101,E_000102,4,0.0,0.0,1
102,E_000103,0,757.41,1.0,1
102,E_000103,1,0.0,0.0,1
102,E_000103,2,0.0,0.0,1
102,E_000103,3,0.0,0.0,1
102,E_000103,4,0.0,0.0,1
103,E_000104,0,1376.24,1.0,1
103,E_000104,1,0.0,0.0,1
103,E_000104,2,0.0,0.0,1
103,E_000104,3,0.0,0.0,1
103,E_000104,4,0.0,0.0,1
104,E_000105,0,910.7,1.0,1
104,E_000105,1,0.0,0.0,1
104,E_000105,2,0.0,0.0,1
104,E_000105,3,0.0,0.0,1
104,E_000105,4,0.0,0.0,1
105,E_000106,0,777.29,1.0,1
105,E_000106,1,0.0,0.0,1
105,E_000106,2,0.0,0.0,1
105,E_000106,3,0.0,0.0,1
105,E_000106,4,0.0,0.0,1
106,E_000107,0,527.53,1.0,1
106,E_000107,1,0.0,0.0,1
106,E_000107,2,0.0,0.0,1
106,E_000107,3,0.0,0.0,1
106,E_000107,4,0.0,0.0,1
107,E_000108,0,13505.3,1.0,1
107,E_000108,1,0.0,0.0,1
107,E_000108,2,0.0,0.0,1
107,E_000108,3,0.0,0.0,1
107,E_000108,4,0.0,0.0,1
108,E_000109,0,815.87,1.0,1
108,E_000109,1,0.0,0.0,1
108,E_000109,2,0.0,0.0,1
108,E_000109,3,0.0,0.0,1
108,E_000109,4,0.0,0.0,1
109,E_000110,0,618.05,1.0,1
109,E_000110,1,0.0,0.0,1
109,E_000110,2,0.0,0.0,1
109,E_000110,3,0.0,0.0,1
109,E_000110,4,0.0,0.0,1
110,E_000111,0,316.46,1.0,1
110,E_000111,1,0.0,0.0,1
110,E_000111,2,0.0,0.0,1
110,E_000111,3,0.0,0.0,1
110,E_000111,4,0.0,0.0,1
111,E_000112,0,924.42,1.0,1
111,E_000112,1,0.0,0.0,1
111,E_000112,2,0.0,0.0,1
111,E_000112,3,0.0,0.0,1
111,E_000112,4,0.0,0.0,1
112,E_000113,0,403.33,1.0,1
112,E_000113,1,0.0,0.0,1
112,E_000113,2,0.0,0.0,1
112,E_000113,3,0.0,0.0,1
112,E_000113,4,0.0,0.0,1
113,E_000114,0,1480.04,1.0,1
113,E_000114,1,0.0,0.0,1
113,E_000114,2,0.0,0.0,1
113,E_000114,3,0.0,0.0,1
113,E_000114,4,0.0,0.0,1
114,E_000115,0,601.36,1.0,1
114,E_000115,1,0.0,0.0,1
114,E_000115,2,0.0,0.0,1
114,E_000115,3,0.0,0.0,1
114,E_000115,4,0.0,0.0,1
115,E_000116,0,788.62,1.0,1
115,E_000116,1,0.0,0.0,1
115,E_000116,2,0.0,0.0,1
115,E_000116,3,0.0,0.0,1
115,E_000116,4,0.0,0.0,1
116,E_000117,0,367.55,1.0,1
116,E_000117,1,0.0,0.0,1
116,E_000117,2,0.0,0.0,1
116,E_000117,3,0.0,0.0,1
116,E_000117,4,0.0,0.0,1
117,E_000118,0,108.86,1.0,1
117,E_000118,1,0.0,0.0,1
117,E_000118,2,0.0,0.0,1
117,E_000118,3,0.0,0.0,1
117,E_000118,4,0.0,0.0,1
118,E_000119,0,280.54,1.0,1
118,E_000119,1,0.0,0.0,1
118,E_000119,2,0.0,0.0,1
118,E_000119,3,0.0,0.0,1
118,E_000119,4,0.0,0.0,1
119,E_000120,0,114.86,1.0,1
119,E_000120,1,0.0,0.0,1
119,E_000120,2,0.0,0.0,1
119,E_000120,3,0.0,0.0,1
119,E_000120,4,0.0,0.0,1
120,E_000121,0,1111.4,1.0,1
120,E_000121,1,0.0,0.0,1
120,E_000121,2,0.0,0.0,1
120,E_000121,3,0.0,0.0,1
120,E_000121,4,0.0,0.0,1
121,E_000122,0,523.92,1.0,1
121,E_000122,1,0.0,0.0,1
121,E_000122,2,0.0,0.0,1
121,E_000122,3,0.0,0.0,1
121,E_000122,4,0.0,0.0,1
122,E_000123,0,828.35,1.0,1
122,E_000123,1,0.0,0.0,1
122,E_000123,2,0.0,0.0,1
122,E_000123,3,0.0,0.0,1
122,E_000123,4,0.0,0.0,1
123,E_000124,0,465.34,1.0,1
123,E_000124,1,0.0,0.0,1
123,E_000124,2,0.0,0.0,1
123,E_000124,3,0.0,0.0,1
123,E_000124,4,0.0,0.0,1
124,E_000125,0,709.82,1.0,1
124,E_000125,1,0.0,0.0,1
124,E_000125,2,0.0,0.0,1
124,E_000125,3,0.0,0.0,1
124,E_000125,4,0.0,0.0,1
125,E_000126,0,405.53,1.0,1
125,E_000126,1,0.0,0.0,1
125,E_000126,2,0.0,0.0,1
125,E_000126,3,0.0,0.0,1
125,E_000126,4,0.0,0.0,1
126,E_000127,0,829.91,1.0,1
126,E_000127,1,0.0,0.0,1
126,E_000127,2,0.0,0.0,1
126,E_000127,3,0.0,0.0,1
126,E_000127,4,0.0,0.0,1
127,E_000128,0,449.72,1.0,1
127,E_000128,1,0.0,0.0,1
127,E_000128,2,0.0,0.0,1
127,E_000128,3,0.0,0.0,1
127,E_000128,4,0.0,0.0,1
128,E_000129,0,534.33,1.0,1
128,E_000129,1,0.0,0.0,1
128,E_000129,2,0.0,0.0,1
128,E_000129,3,0.0,0.0,1
128,E_000129,4,0.0,0.0,1
129,E_000130,0,732.7,1.0,1
129,E_000130,1,0.0,0.0,1
129,E_000130,2,0.0,0.0,1
129,E_000130,3,0.0,0.0,1
129,E_000130,4,0.0,0.0,1
130,E_000131,0,386.19,1.0,1
130,E_000131,1,0.0,0.0,1
130,E_000131,2,0.0,0.0,1
130,E_000131,3,0.0,0.0,1
130,E_000131,4,0.0,0.0,1
131,E_000132,0,922.84,1.0,1
131,E_000132,1,0.0,0.0,1
131,E_000132,2,0.0,0.0,1
131,E_000132,3,0.0,0.0,1
131,E_000132,4,0.0,0.0,1
132,E_000133,0,384.13,1.0,1
132,E_000133,1,0.0,0.0,1
132,E_000133,2,0.0,0.0,1
132,E_000133,3,0.0,0.0,1
132,E_000133,4,0.0,0.0,1
133,E_000134,0,1444.86,1.0,1
133,E_000134,1,0.0,0.0,1
133,E_000134,2,0.0,0.0,1
133,E_000134,3,0.0,0.0,1
133,E_000134,4,0.0,0.0,1
134,E_000135,0,620.6,1.0,1
134,E_000135,1,0.0,0.0,1
134,E_000135,2,0.0,0.0,1
134,E_000135,3,0.0,0.0,1
134,E_000135,4,0.0,0.0,1
135,E_000136,0,578.95,1.0,1
135,E_000136,1,0.0,0.0,1
135,E_000136,2,0.0,0.0,1
135,E_000136,3,0.0,0.0,1
135,E_000136,4,0.0,0.0,1
136,E_000137,0,250.56,1.0,1
136,E_000137,1,0.0,0.0,1
136,E_000137,2,0.0,0.0,1
136,E_000137,3,0.0,0.0,1
136,E_000137,4,0.0,0.0,1
137,E_000138,0,654.52,1.0,1
137,E_000138,1,0.0,0.0,1
137,E_000138,2,0.0,0.0,1
137,E_000138,3,0.0,0.0,1
137,E_000138,4,0.0,0.0,1
138,E_000139,0,349.9,1.0,1
138,E_000139,1,0.0,0.0,1
138,E_000139,2,0.0,0.0,1
138,E_000139,3,0.0,0.0,1
138,E_000139,4,0.0,0.0,1
139,E_000140,0,1153.75,1.0,1
139,E_000140,1,0.0,0.0,1
139,E_000140,2,0.0,0.0,1
139,E_000140,3,0.0,0.0,1
139,E_000140,4,0.0,0.0,1
140,E_000141,0,621.63,1.0,1
140,E_000141,1,0.0,0.0,1
140,E_000141,2,0.0,0.0,1
140,E_000141,3,0.0,0.0,1
140,E_000141,4,0.0,0.0,1
141,E_000142,0,912.43,1.0,1
141,E_000142,1,0.0,0.0,1
141,E_000142,2,0.0,0.0,1
141,E_000142,3,0.0,0.0,1
141,E_000142,4,0.0,0.0,1
142,E_000143,0,486.27,1.0,1
142,E_000143,1,0.0,0.0,1
142,E_000143,2,0.0,0.0,1
142,E_000143,3,0.0,0.0,1
142,E_000143,4,0.0,0.0,1
143,E_000144,0,793.01,1.0,1
143,E_000144,1,0.0,0.0,1
143,E_000144,2,0.0,0.0,1
143,E_000144,3,0.0,0.0,1
143,E_000144,4,0.0,0.0,1
144,E_000145,0,982.32,1.0,1
144,E_000145,1,0.0,0.0,1
144,E_000145,2,0.0,0.0,1
144,E_000145,3,0.0,0.0,1
144,E_000145,4,0.0,0.0,1
145,E_000146,0,552.24,1.0,1
145,E_000146,1,0.0,0.0,1
145,E_000146,2,0.0,0.0,1
145,E_000146,3,0.0,0.0,1
145,E_000146,4,0.0,0.0,1
146,E_000147,0,831.68,1.0,1
146,E_000147,1,0.0,0.0,1
