t_idx,src_idx,tgt_idx,value
2,1,3,796.0
2,11,1,804.0
2,1,11,806.0
2,1,2,653.0
2,2,1,645.0
2,12,2,661.0
2,2,12,642.0
2,2,0,440.0
2,0,2,443.0
2,10,0,509.0
2,0,10,495.0
2,14,4,796.0
2,10,5,630.0
2,7,5,823.0
2,10,12,596.0
2,5,10,608.0
2,20,5,801.0
2,5,20,791.0
2,9,14,993.0
2,14,9,989.0
2,13,14,1089.0
2,8,13,1099.0
2,13,8,1085.0
2,14,13,1056.0
2,11,13,960.0
2,6,11,928.0
2,11,6,934.0
2,12,10,599.0
2,11,12,823.0
2,12,11,816.0
2,7,12,805.0
2,12,7,784.0
2,13,11,975.0
3,17,22,1091.0
3,24,9,1118.0
3,20,15,919.0
3,22,17,1083.0
3,20,22,864.0
3,22,20,831.0
3,9,24,1114.0
3,15,20,953.0
3,9,8,1201.0
3,8,6,1084.0
3,23,8,1273.0
3,8,23,1249.0
3,6,8,1074.0
3,21,6,1071.0
3,6,21,1090.0
3,6,7,939.0
3,7,6,915.0
3,8,9,1206.0
3,22,21,1104.0
3,22,7,886.0
3,21,16,1247.0
3,19,18,1255.0
3,18,19,1263.0
3,18,16,1064.0
3,16,18,1062.0
3,16,17,874.0
3,17,16,894.0
3,17,15,739.0
3,15,17,747.0
3,19,24,1253.0
3,24,19,1222.0
3,24,23,1380.0
3,23,24,1388.0
3,18,23,1391.0
3,23,18,1378.0
3,23,21,1244.0
3,21,23,1237.0
3,16,21,1251.0
3,21,22,1115.0
3,7,22,902.0
3,0,10,463.0
3,5,7,740.0
3,4,14,706.0
3,4,3,918.0
3,3,4,899.0
3,13,3,890.0
3,3,13,893.0
3,3,1,769.0
3,11,1,731.0
3,14,4,723.0
3,1,11,738.0
3,2,1,617.0
3,12,2,629.0
3,2,12,632.0
3,2,0,453.0
3,0,2,450.0
3,10,0,430.0
3,7,5,735.0
3,1,2,647.0
3,10,5,654.0
3,1,3,763.0
3,10,12,597.0
3,20,5,753.0
3,5,10,637.0
3,5,20,751.0
3,9,14,917.0
3,14,9,900.0
3,14,13,1041.0
3,8,13,1054.0
3,13,8,1049.0
3,13,11,922.0
3,13,14,1056.0
3,6,11,893.0
3,11,6,909.0
3,11,12,738.0
3,12,11,742.0
3,7,12,827.0
3,12,7,797.0
3,12,10,603.0
3,11,13,916.0
4,22,20,788.0
4,20,22,792.0
4,15,20,766.0
4,20,15,784.0
4,24,9,914.0
4,9,24,927.0
4,9,8,1102.0
4,7,6,785.0
4,23,8,1108.0
4,8,23,1112.0
4,8,6,985.0
4,6,8,998.0
4,21,6,992.0
4,6,21,1002.0
4,6,7,791.0
4,22,17,948.0
4,8,9,1094.0
4,17,22,965.0
4,24,23,1308.0
4,21,22,986.0
4,22,7,775.0
4,18,19,1095.0
4,18,16,949.0
4,16,18,965.0
4,16,17,823.0
4,17,16,806.0
4,17,15,656.0
4,15,17,634.0
4,19,24,1173.0
4,24,19,1154.0
4,23,24,1292.0
4,18,23,1206.0
4,23,18,1223.0
4,23,21,1102.0
4,21,23,1110.0
4,16,21,1107.0
4,21,16,1097.0
4,22,21,981.0
4,7,22,767.0
4,19,18,1072.0
4,5,7,643.0
4,4,14,630.0
4,4,3,859.0
4,3,4,833.0
4,13,3,794.0
4,3,13,774.0
4,3,1,673.0
4,1,3,660.0
4,11,1,622.0
4,1,11,639.0
4,1,2,453.0
4,2,1,462.0
4,12,2,476.0
4,2,12,459.0
4,2,0,320.0
4,0,2,286.0
4,10,0,339.0
4,0,10,352.0
4,14,4,642.0
4,10,5,420.0
4,7,5,672.0
4,10,12,480.0
4,5,10,459.0
4,20,5,638.0
4,5,20,641.0
4,9,14,765.0
4,14,9,784.0
4,13,14,958.0
4,8,13,943.0
4,13,8,927.0
4,14,13,955.0
4,11,13,798.0
4,6,11,799.0
4,11,6,804.0
4,12,10,481.0
4,11,12,698.0
4,12,11,679.0
4,7,12,632.0
4,12,7,614.0
4,13,11,808.0
5,9,24,818.0
5,24,9,822.0
5,20,22,645.0
5,15,20,599.0
5,9,8,994.0
5,22,20,656.0
5,20,15,608.0
5,8,9,997.0
5,6,8,884.0
5,8,23,992.0
5,8,6,881.0
5,21,6,814.0
5,6,21,811.0
5,6,7,668.0
5,7,6,687.0
5,22,17,854.0
5,22,7,618.0
5,23,8,977.0
5,17,22,839.0
5,23,24,1155.0
5,21,22,853.0
5,19,18,1028.0
5,18,19,1029.0
5,18,16,835.0
5,16,18,806.0
5,16,17,683.0
5,17,16,684.0
5,17,15,486.0
5,15,17,501.0
5,19,24,1020.0
5,24,19,1011.0
5,24,23,1166.0
5,18,23,1128.0
5,23,18,1133.0
5,23,21,984.0
5,21,23,992.0
5,16,21,1001.0
5,21,16,958.0
5,22,21,865.0
5,7,22,617.0
5,7,5,486.0
5,20,5,527.0
5,4,3,659.0
5,3,4,667.0
5,13,3,692.0
5,3,13,680.0
5,3,1,508.0
5,1,3,497.0
5,1,11,547.0
5,4,14,494.0
5,1,2,305.0
5,12,2,371.0
5,2,12,344.0
5,2,0,188.0
5,0,2,175.0
5,10,0,200.0
5,0,10,197.0
5,5,7,478.0
5,2,1,302.0
5,14,4,493.0
5,11,1,574.0
5,5,10,376.0
5,10,5,345.0
5,9,14,666.0
5,14,9,675.0
5,14,13,845.0
5,13,14,857.0
5,8,13,821.0
5,13,8,839.0
5,13,11,702.0
5,11,13,688.0
5,5,20,514.0
5,11,6,660.0
5,11,12,504.0
5,12,11,512.0
5,7,12,498.0
5,12,7,490.0
5,12,10,355.0
5,10,12,354.0
5,6,11,655.0
6,9,24,698.0
6,24,9,723.0
6,22,20,612.0
6,15,20,564.0
6,20,22,585.0
6,9,8,865.0
6,20,15,565.0
6,8,9,859.0
6,22,7,606.0
6,8,23,897.0
6,8,6,688.0
6,6,8,687.0
6,21,6,737.0
6,6,21,736.0
6,6,7,541.0
6,7,6,548.0
6,22,17,725.0
6,23,8,897.0
6,17,22,743.0
6,23,24,1023.0
6,21,22,712.0
6,7,22,589.0
6,18,19,907.0
6,18,16,699.0
6,16,18,711.0
6,16,17,512.0
6,17,16,535.0
6,17,15,446.0
6,15,17,443.0
6,19,24,899.0
6,24,19,881.0
6,24,23,1028.0
6,18,23,1043.0
6,23,18,1048.0
6,23,21,879.0
6,21,23,859.0
6,16,21,877.0
6,21,16,872.0
6,22,21,714.0
6,19,18,892.0
6,7,5,434.0
6,20,5,375.0
6,4,3,523.0
6,3,4,533.0
6,13,3,604.0
6,3,13,572.0
6,3,1,388.0
6,11,1,406.0
6,1,11,419.0
6,4,14,371.0
6,1,2,247.0
6,12,2,247.0
6,2,12,273.0
6,2,0,101.0
6,0,2,106.0
6,10,0,120.0
6,0,10,100.0
6,5,7,427.0
6,2,1,260.0
6,14,4,369.0
6,1,3,375.0
6,5,10,260.0
6,10,5,234.0
6,5,20,372.0
6,9,14,520.0
6,14,9,532.0
6,14,13,729.0
6,13,14,729.0
6,13,8,719.0
6,13,11,565.0
6,11,13,576.0
6,8,13,723.0
6,11,6,556.0
6,11,12,362.0
6,12,11,382.0
6,7,12,446.0
6,12,7,434.0
6,12,10,267.0
6,10,12,266.0
6,6,11,559.0
7,22,20,555.0
7,20,22,565.0
7,15,20,496.0
7,20,15,519.0
7,24,9,672.0
7,9,24,688.0
7,9,8,851.0
7,7,6,537.0
7,23,8,874.0
7,8,23,870.0
7,8,6,683.0
7,6,8,711.0
7,21,6,712.0
7,6,21,721.0
7,6,7,568.0
7,22,17,713.0
7,8,9,863.0
7,17,22,697.0
7,24,23,1070.0
7,21,22,753.0
7,22,7,589.0
7,18,19,820.0
7,18,16,745.0
7,16,18,721.0
7,16,17,529.0
7,17,16,535.0
7,17,15,361.0
7,15,17,380.0
7,19,24,822.0
7,24,19,844.0
7,23,24,1057.0
7,18,23,1041.0
7,23,18,1027.0
7,23,21,887.0
7,21,23,863.0
7,16,21,857.0
7,21,16,862.0
7,22,21,720.0
7,7,22,573.0
7,19,18,830.0
7,5,7,403.0
7,4,14,409.0
7,4,3,574.0
7,3,4,560.0
7,13,3,589.0
7,3,13,579.0
7,3,1,411.0
7,1,3,427.0
7,11,1,382.0
7,1,11,384.0
7,1,2,227.0
7,2,1,240.0
7,12,2,239.0
7,2,12,237.0
7,2,0,42.0
7,0,2,49.0
7,10,0,104.0
7,0,10,97.0
7,14,4,407.0
7,10,5,225.0
7,7,5,410.0
7,10,12,245.0
7,5,10,219.0
7,20,5,401.0
7,5,20,397.0
7,9,14,543.0
7,14,9,537.0
7,13,14,763.0
7,8,13,716.0
7,13,8,740.0
7,14,13,757.0
7,11,13,544.0
7,6,11,526.0
7,11,6,551.0
7,12,10,241.0
7,11,12,393.0
7,12,11,372.0
7,7,12,372.0
7,12,7,386.0
7,13,11,549.0
8,17,22,790.0
8,24,9,766.0
8,20,15,629.0
8,22,17,790.0
8,20,22,602.0
8,22,20,588.0
8,9,24,773.0
8,15,20,625.0
8,9,8,949.0
8,8,6,792.0
8,23,8,944.0
8,8,23,937.0
8,6,8,778.0
8,21,6,870.0
8,6,21,838.0
8,6,7,675.0
8,7,6,649.0
8,8,9,962.0
8,22,21,782.0
8,22,7,646.0
8,21,16,975.0
8,19,18,934.0
8,18,19,942.0
8,18,16,778.0
8,16,18,804.0
8,16,17,601.0
8,17,16,622.0
8,17,15,460.0
8,15,17,463.0
8,19,24,945.0
8,24,19,961.0
8,24,23,1078.0
8,23,24,1093.0
8,18,23,1070.0
8,23,18,1105.0
8,23,21,1000.0
8,21,23,994.0
8,16,21,1008.0
8,21,22,794.0
8,7,22,625.0
8,0,10,147.0
8,5,7,491.0
8,4,14,444.0
8,4,3,642.0
8,3,4,652.0
8,13,3,662.0
8,3,13,625.0
8,3,1,503.0
8,11,1,475.0
8,14,4,446.0
8,1,11,486.0
8,2,1,299.0
8,12,2,299.0
8,2,12,306.0
8,2,0,135.0
8,0,2,132.0
8,10,0,172.0
8,7,5,493.0
8,1,2,302.0
8,10,5,292.0
8,1,3,495.0
8,10,12,339.0
8,20,5,505.0
8,5,10,288.0
8,5,20,500.0
8,9,14,640.0
8,14,9,646.0
8,14,13,754.0
8,8,13,787.0
8,13,8,798.0
8,13,11,571.0
8,13,14,780.0
8,6,11,608.0
8,11,6,612.0
8,11,12,526.0
8,12,11,504.0
8,7,12,451.0
8,12,7,468.0
8,12,10,331.0
8,11,13,584.0
9,9,24,965.0
9,24,9,987.0
9,22,20,781.0
9,15,20,752.0
9,20,22,783.0
9,9,8,1062.0
9,20,15,766.0
9,8,9,1089.0
9,6,8,960.0
9,8,23,1116.0
9,8,6,972.0
9,21,6,902.0
9,6,21,888.0
9,6,7,714.0
9,7,6,732.0
9,22,17,945.0
9,23,8,1107.0
9,17,22,940.0
9,24,23,1294.0
9,21,22,911.0
9,18,19,1075.0
9,18,16,938.0
9,16,18,934.0
9,16,17,789.0
9,17,16,786.0
9,17,15,606.0
9,15,17,595.0
9,19,24,1119.0
9,24,19,1111.0
9,22,7,782.0
9,23,24,1276.0
9,18,23,1289.0
9,23,18,1263.0
9,23,21,1050.0
9,21,23,1073.0
9,16,21,1058.0
9,21,16,1092.0
9,22,21,910.0
9,7,22,774.0
9,19,18,1077.0
9,5,7,624.0
9,4,14,569.0
9,4,3,841.0
9,3,4,821.0
9,13,3,761.0
9,3,13,771.0
9,3,1,638.0
9,1,3,655.0
9,11,1,607.0
9,1,11,624.0
9,1,2,393.0
9,2,1,395.0
9,12,2,450.0
9,2,12,471.0
9,2,0,313.0
9,0,2,312.0
9,10,0,341.0
9,0,10,356.0
9,14,4,557.0
9,10,5,465.0
9,7,5,622.0
9,10,12,447.0
9,5,10,465.0
9,20,5,652.0
9,5,20,633.0
9,9,14,788.0
9,14,9,782.0
9,13,14,948.0
9,8,13,918.0
9,13,8,942.0
9,14,13,939.0
9,11,13,780.0
9,6,11,803.0
9,11,6,809.0
9,12,10,425.0
9,11,12,592.0
9,12,11,594.0
9,7,12,658.0
9,12,7,645.0
9,13,11,772.0
10,22,20,964.0
10,20,22,945.0
10,15,20,889.0
10,20,15,873.0
10,24,9,1057.0
10,9,24,1050.0
10,9,8,1226.0
10,7,6,926.0
10,23,8,1207.0
10,8,23,1217.0
10,8,6,1134.0
10,6,8,1106.0
10,21,6,1075.0
10,6,21,1076.0
10,6,7,929.0
10,22,17,1052.0
10,8,9,1236.0
10,17,22,1054.0
10,24,23,1386.0
10,21,22,1055.0
10,22,7,908.0
10,18,19,1227.0
10,18,16,1085.0
10,16,18,1073.0
10,16,17,932.0
10,17,16,929.0
10,17,15,807.0
10,15,17,774.0
10,19,24,1256.0
10,24,19,1274.0
10,23,24,1371.0
10,18,23,1395.0
10,23,18,1399.0
10,23,21,1158.0
10,21,23,1189.0
10,16,21,1225.0
10,21,16,1225.0
10,22,21,1079.0
10,7,22,893.0
10,19,18,1225.0
10,5,7,747.0
10,4,14,730.0
10,4,3,845.0
10,3,4,863.0
10,13,3,914.0
10,3,13,889.0
10,3,1,741.0
10,1,3,727.0
10,11,1,721.0
10,1,11,717.0
10,1,2,584.0
10,2,1,580.0
10,12,2,552.0
10,2,12,529.0
10,2,0,433.0
10,0,2,407.0
10,10,0,444.0
10,0,10,444.0
10,14,4,738.0
10,10,5,573.0
10,7,5,795.0
10,10,12,590.0
10,20,5,740.0
10,5,20,757.0
10,9,14,940.0
10,14,9,920.0
10,14,13,1003.0
10,5,10,577.0
10,8,13,1083.0
10,13,8,1092.0
10,13,14,1024.0
10,11,13,913.0
10,6,11,885.0
10,11,6,902.0
10,11,12,758.0
10,12,11,733.0
10,7,12,765.0
10,12,7,767.0
10,12,10,595.0
10,13,11,916.0
11,22,20,982.0
11,20,22,968.0
11,15,20,928.0
11,20,15,946.0
11,24,9,1078.0
11,9,24,1074.0
11,9,8,1248.0
11,7,6,955.0
11,23,8,1333.0
11,8,23,1318.0
11,8,6,1104.0
11,6,8,1109.0
11,21,6,1129.0
11,6,21,1140.0
11,6,7,958.0
11,22,17,1102.0
11,8,9,1272.0
11,17,22,1100.0
11,24,23,1453.0
11,21,22,1151.0
11,22,7,961.0
11,18,19,1332.0
11,18,16,1139.0
11,16,18,1117.0
11,16,17,1014.0
11,17,16,1011.0
11,17,15,834.0
11,15,17,826.0
11,19,24,1299.0
11,24,19,1281.0
11,23,24,1462.0
11,18,23,1429.0
11,23,18,1419.0
11,23,21,1258.0
11,21,23,1294.0
11,16,21,1258.0
11,21,16,1262.0
11,22,21,1123.0
11,7,22,967.0
11,19,18,1315.0
11,5,7,823.0
11,4,14,801.0
11,4,3,944.0
11,3,4,963.0
11,13,3,941.0
11,3,13,939.0
11,3,1,815.0
11,1,3,816.0
11,11,1,815.0
11,1,11,782.0
11,1,2,641.0
11,2,1,656.0
11,12,2,639.0
11,2,12,644.0
11,2,0,460.0
11,0,2,468.0
11,10,0,476.0
11,0,10,451.0
11,14,4,808.0
11,10,5,642.0
11,7,5,853.0
11,10,12,650.0
11,5,10,661.0
11,20,5,783.0
11,5,20,790.0
11,9,14,975.0
11,14,9,958.0
11,13,14,1119.0
11,8,13,1087.0
11,13,8,1102.0
11,14,13,1124.0
11,11,13,950.0
11,6,11,964.0
11,11,6,962.0
11,12,10,667.0
11,11,12,809.0
11,12,11,810.0
11,7,12,847.0
11,12,7,820.0
11,13,11,981.0
12,9,24,1050.0
12,24,9,1014.0
12,22,20,859.0
12,15,20,885.0
12,20,22,871.0
12,9,8,1264.0
12,20,15,891.0
12,8,9,1258.0
12,22,7,1011.0
12,8,23,1220.0
12,8,6,1086.0
12,6,8,1087.0
12,21,6,1120.0
12,6,21,1124.0
12,6,7,902.0
12,7,6,904.0
12,22,17,1077.0
12,23,8,1207.0
12,17,22,1053.0
12,23,24,1440.0
12,21,22,1071.0
12,7,22,966.0
12,18,19,1237.0
12,18,16,1102.0
12,16,18,1079.0
12,16,17,906.0
12,17,16,918.0
12,17,15,731.0
12,15,17,755.0
12,19,24,1217.0
12,24,19,1230.0
12,24,23,1443.0
12,18,23,1321.0
12,23,18,1326.0
12,23,21,1292.0
12,21,23,1272.0
12,16,21,1184.0
12,21,16,1194.0
12,22,21,1103.0
12,19,18,1220.0
12,7,5,749.0
12,20,5,763.0
12,4,3,882.0
12,3,4,877.0
12,13,3,888.0
12,3,13,903.0
12,3,1,769.0
12,11,1,762.0
12,1,11,742.0
12,4,14,723.0
12,1,2,548.0
12,12,2,597.0
12,2,12,591.0
12,2,0,438.0
12,0,2,411.0
12,10,0,488.0
12,0,10,437.0
12,5,7,737.0
12,2,1,555.0
12,14,4,719.0
12,1,3,767.0
12,5,10,590.0
12,10,5,600.0
12,5,20,771.0
12,9,14,904.0
12,14,9,906.0
12,14,13,1064.0
12,13,14,1088.0
12,13,8,1030.0
12,13,11,954.0
12,11,13,941.0
12,8,13,1049.0
12,11,6,946.0
12,11,12,806.0
12,12,11,783.0
12,7,12,775.0
12,12,7,775.0
12,12,10,604.0
12,10,12,624.0
12,6,11,971.0
13,22,17,921.0
13,22,20,816.0
13,20,22,808.0
13,15,20,778.0
13,20,15,787.0
13,24,9,939.0
13,9,24,932.0
13,9,8,1106.0
13,6,8,985.0
13,23,8,1134.0
13,8,23,1119.0
13,8,6,989.0
13,21,6,991.0
13,6,21,988.0
13,6,7,859.0
13,7,6,827.0
13,8,9,1128.0
13,22,21,968.0
13,22,7,756.0
13,21,16,1107.0
13,19,18,1111.0
13,18,19,1106.0
13,18,16,928.0
13,16,18,923.0
13,16,17,851.0
13,17,16,828.0
13,17,15,635.0
13,15,17,633.0
13,19,24,1097.0
13,24,19,1104.0
13,24,23,1311.0
13,23,24,1312.0
13,18,23,1322.0
13,23,18,1332.0
13,23,21,1124.0
13,21,23,1097.0
13,16,21,1074.0
13,21,22,958.0
13,7,22,757.0
13,17,22,913.0
13,5,7,640.0
13,4,14,653.0
13,4,3,793.0
13,3,4,790.0
13,13,3,816.0
13,3,13,850.0
13,3,1,679.0
13,1,3,680.0
13,11,1,693.0
13,1,11,674.0
13,1,2,465.0
13,2,1,483.0
13,12,2,488.0
13,2,12,475.0
13,2,0,263.0
13,0,2,306.0
13,10,0,368.0
13,0,10,351.0
13,14,4,680.0
13,10,5,464.0
13,7,5,635.0
13,20,5,643.0
13,5,10,452.0
13,5,20,646.0
13,9,14,834.0
13,14,9,823.0
13,14,13,963.0
13,8,13,961.0
13,13,8,987.0
13,13,11,808.0
13,13,14,960.0
13,6,11,800.0
13,11,6,816.0
13,11,12,713.0
13,12,11,672.0
13,7,12,676.0
13,12,7,653.0
13,12,10,444.0
13,11,13,790.0
13,10,12,461.0
14,17,22,863.0
14,24,9,794.0
14,20,15,700.0
14,22,17,848.0
14,20,22,648.0
14,22,20,654.0
14,9,24,777.0
14,15,20,701.0
14,9,8,983.0
14,8,6,890.0
14,23,8,984.0
14,8,23,987.0
14,6,8,882.0
14,21,6,862.0
14,6,21,837.0
14,6,7,644.0
14,7,6,627.0
14,8,9,966.0
14,22,21,801.0
14,19,18,959.0
14,21,16,967.0
14,22,7,654.0
14,18,19,984.0
14,18,16,805.0
14,16,18,790.0
14,16,17,701.0
14,17,16,686.0
14,17,15,555.0
14,15,17,539.0
14,19,24,943.0
14,24,19,968.0
14,24,23,1125.0
14,23,24,1137.0
14,18,23,1181.0
14,23,18,1145.0
14,23,21,1010.0
14,21,23,1003.0
14,16,21,976.0
14,21,22,791.0
14,7,22,676.0
14,7,5,487.0
14,5,7,513.0
14,4,14,470.0
14,4,3,654.0
14,3,4,647.0
14,13,3,670.0
14,3,13,658.0
14,3,1,484.0
14,1,3,483.0
14,14,4,440.0
14,11,1,519.0
14,1,2,400.0
14,2,1,391.0
14,12,2,333.0
14,2,12,307.0
14,2,0,162.0
14,0,2,170.0
14,10,0,150.0
14,1,11,503.0
14,10,5,343.0
14,0,10,134.0
14,10,12,359.0
14,20,5,496.0
14,5,20,496.0
14,9,14,663.0
14,14,9,634.0
14,14,13,801.0
14,5,10,319.0
14,8,13,769.0
14,13,8,775.0
14,13,14,799.0
14,11,13,673.0
14,6,11,708.0
14,11,6,704.0
14,11,12,474.0
14,12,11,490.0
14,7,12,495.0
14,12,7,485.0
14,12,10,355.0
14,13,11,662.0
15,22,17,702.0
15,22,20,609.0
15,20,22,585.0
15,15,20,525.0
15,20,15,519.0
15,24,9,727.0
15,9,24,739.0
15,9,8,837.0
15,8,23,907.0
15,23,8,898.0
15,7,6,568.0
15,8,6,726.0
15,6,8,707.0
15,21,6,749.0
15,6,21,735.0
15,6,7,555.0
15,17,22,712.0
15,8,9,848.0
15,22,21,736.0
15,24,23,974.0
15,21,16,852.0
15,22,7,591.0
15,19,18,829.0
15,18,19,834.0
15,18,16,734.0
15,16,18,723.0
15,16,17,569.0
15,17,16,556.0
15,17,15,394.0
15,15,17,413.0
15,19,24,878.0
15,24,19,884.0
15,23,24,993.0
15,18,23,1051.0
15,23,18,1046.0
15,23,21,919.0
15,21,23,917.0
15,16,21,840.0
15,21,22,754.0
15,7,22,568.0
15,1,3,412.0
15,5,7,395.0
15,4,14,395.0
15,3,4,585.0
15,13,3,572.0
15,3,13,581.0
15,3,1,410.0
15,11,1,369.0
15,1,11,371.0
15,14,4,400.0
15,1,2,259.0
15,12,2,237.0
15,2,12,214.0
15,2,0,107.0
15,0,2,101.0
15,10,0,89.0
15,0,10,78.0
15,7,5,391.0
15,2,1,287.0
15,10,5,238.0
15,4,3,603.0
15,10,12,210.0
15,20,5,426.0
15,5,20,411.0
15,9,14,595.0
15,14,9,608.0
15,14,13,729.0
15,13,14,740.0
15,5,10,231.0
15,13,8,667.0
15,13,11,552.0
15,8,13,680.0
15,6,11,577.0
15,11,6,567.0
15,11,12,337.0
15,12,11,365.0
15,7,12,390.0
15,12,7,389.0
15,12,10,191.0
15,11,13,540.0
16,9,24,723.0
16,24,9,707.0
16,22,20,563.0
16,15,20,539.0
16,20,22,560.0
16,9,8,885.0
16,20,15,530.0
16,8,9,908.0
16,22,7,606.0
16,8,23,798.0
16,8,6,714.0
16,6,8,710.0
16,21,6,695.0
16,6,21,707.0
16,6,7,586.0
16,7,6,578.0
16,22,17,718.0
16,23,8,801.0
16,17,22,724.0
16,23,24,1049.0
16,21,22,727.0
16,7,22,594.0
16,18,19,844.0
16,18,16,725.0
16,16,18,720.0
16,16,17,549.0
16,17,16,556.0
16,17,15,402.0
16,15,17,420.0
16,19,24,872.0
16,24,19,892.0
16,24,23,1060.0
16,18,23,1010.0
16,23,18,1002.0
16,23,21,864.0
16,21,23,869.0
16,16,21,905.0
16,21,16,932.0
16,22,21,727.0
16,19,18,845.0
16,7,5,447.0
16,20,5,367.0
16,4,3,581.0
16,3,4,567.0
16,13,3,581.0
16,3,13,559.0
16,3,1,391.0
16,1,3,370.0
16,1,11,368.0
16,4,14,447.0
16,1,2,258.0
16,12,2,253.0
16,2,12,240.0
16,2,0,52.0
16,0,2,50.0
16,10,0,90.0
16,0,10,83.0
16,5,7,420.0
16,2,1,260.0
16,14,4,456.0
16,11,1,376.0
16,5,10,238.0
16,10,5,241.0
16,9,14,527.0
16,14,9,532.0
16,14,13,733.0
16,13,14,711.0
16,8,13,678.0
16,13,8,681.0
16,13,11,544.0
16,11,13,534.0
16,5,20,369.0
16,11,6,543.0
16,11,12,357.0
16,12,11,375.0
16,7,12,415.0
16,12,7,405.0
16,12,10,186.0
16,10,12,201.0
16,6,11,544.0
17,22,17,776.0
17,22,20,620.0
17,20,22,609.0
17,15,20,669.0
17,20,15,645.0
17,24,9,852.0
17,9,24,819.0
17,9,8,984.0
