t_idx,time_label,node_idx,node_label,fk_echo_impact
3,2020-04,14,14_ACC_Finished_Goods,0.0
3,2020-04,15,15_ACC_Equity_Capital,0.0
4,2020-05,0,00_ACC_Accounts_Payable_DPT_Admin,-41197.6857
4,2020-05,1,01_ACC_Accounts_Receivable_DPT_Admin,-112764.912
4,2020-05,2,02_ACC_COGS_DPT_Prod_A,65202.7557
4,2020-05,3,03_ACC_COGS_DPT_Prod_B,20475.4224
4,2020-05,4,04_ACC_Cash_DPT_Admin,-104733.6652
4,2020-05,5,05_ACC_Finished_Goods_DPT_Prod_A,32412.8152
4,2020-05,6,06_ACC_Finished_Goods_DPT_Prod_B,8826.187
4,2020-05,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,-14072.3499
4,2020-05,8,08_ACC_Raw_Materials_DPT_Ops,-52544.6828
4,2020-05,9,09_ACC_Sales_Revenue_DPT_Sales,-65006.12
4,2020-05,10,10_ACC_Work_In_Process_DPT_Prod_A,-55103.7725
4,2020-05,11,11_ACC_Work_In_Process_DPT_Prod_B,-12093.8777
4,2020-05,12,12_ACC_Cash,0.0
4,2020-05,13,13_ACC_Raw_Materials,0.0
4,2020-05,14,14_ACC_Finished_Goods,0.0
4,2020-05,15,15_ACC_Equity_Capital,0.0
5,2020-06,0,00_ACC_Accounts_Payable_DPT_Admin,-38101.963
5,2020-06,1,01_ACC_Accounts_Receivable_DPT_Admin,-91903.403
5,2020-06,2,02_ACC_COGS_DPT_Prod_A,70662.4102
5,2020-06,3,03_ACC_COGS_DPT_Prod_B,15692.9301
5,2020-06,4,04_ACC_Cash_DPT_Admin,-108886.9426
5,2020-06,5,05_ACC_Finished_Goods_DPT_Prod_A,32061.9609
5,2020-06,6,06_ACC_Finished_Goods_DPT_Prod_B,2041.3497
5,2020-06,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,-16368.634
5,2020-06,8,08_ACC_Raw_Materials_DPT_Ops,-57697.8586
5,2020-06,9,09_ACC_Sales_Revenue_DPT_Sales,-86939.38
5,2020-06,10,10_ACC_Work_In_Process_DPT_Prod_A,-63597.0828
5,2020-06,11,11_ACC_Work_In_Process_DPT_Prod_B,-9674.2411
5,2020-06,12,12_ACC_Cash,0.0
5,2020-06,13,13_ACC_Raw_Materials,0.0
5,2020-06,14,14_ACC_Finished_Goods,0.0
5,2020-06,15,15_ACC_Equity_Capital,0.0
6,2020-07,0,00_ACC_Accounts_Payable_DPT_Admin,-44200.6644
6,2020-07,1,01_ACC_Accounts_Receivable_DPT_Admin,-52248.896
6,2020-07,2,02_ACC_COGS_DPT_Prod_A,66944.7446
6,2020-07,3,03_ACC_COGS_DPT_Prod_B,25434.6209
6,2020-07,4,04_ACC_Cash_DPT_Admin,-111237.8616
6,2020-07,5,05_ACC_Finished_Goods_DPT_Prod_A,12405.5931
6,2020-07,6,06_ACC_Finished_Goods_DPT_Prod_B,-6140.8996
6,2020-07,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,-13856.2145
6,2020-07,8,08_ACC_Raw_Materials_DPT_Ops,-53383.7048
6,2020-07,9,09_ACC_Sales_Revenue_DPT_Sales,-171223.56
6,2020-07,10,10_ACC_Work_In_Process_DPT_Prod_A,-54335.5444
6,2020-07,11,11_ACC_Work_In_Process_DPT_Prod_B,-14287.4581
6,2020-07,12,12_ACC_Cash,0.0
6,2020-07,13,13_ACC_Raw_Materials,0.0
6,2020-07,14,14_ACC_Finished_Goods,0.0
6,2020-07,15,15_ACC_Equity_Capital,0.0
7,2020-08,0,00_ACC_Accounts_Payable_DPT_Admin,-32018.3582
7,2020-08,1,01_ACC_Accounts_Receivable_DPT_Admin,-68533.646
7,2020-08,2,02_ACC_COGS_DPT_Prod_A,75384.8589
7,2020-08,3,03_ACC_COGS_DPT_Prod_B,24861.1206
7,2020-08,4,04_ACC_Cash_DPT_Admin,-102797.3291
7,2020-08,5,05_ACC_Finished_Goods_DPT_Prod_A,12250.6377
7,2020-08,6,06_ACC_Finished_Goods_DPT_Prod_B,-12155.2349
7,2020-08,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,-13776.3549
7,2020-08,8,08_ACC_Raw_Materials_DPT_Ops,-62400.4245
7,2020-08,9,09_ACC_Sales_Revenue_DPT_Sales,-184561.56
7,2020-08,10,10_ACC_Work_In_Process_DPT_Prod_A,-62219.1171
7,2020-08,11,11_ACC_Work_In_Process_DPT_Prod_B,-13558.6603
7,2020-08,12,12_ACC_Cash,0.0
7,2020-08,13,13_ACC_Raw_Materials,0.0
7,2020-08,14,14_ACC_Finished_Goods,0.0
7,2020-08,15,15_ACC_Equity_Capital,0.0
8,2020-09,0,00_ACC_Accounts_Payable_DPT_Admin,-59530.4684
8,2020-09,1,01_ACC_Accounts_Receivable_DPT_Admin,-124862.5815
8,2020-09,2,02_ACC_COGS_DPT_Prod_A,77619.8159
8,2020-09,3,03_ACC_COGS_DPT_Prod_B,15960.7631
8,2020-09,4,04_ACC_Cash_DPT_Admin,-54435.2043
8,2020-09,5,05_ACC_Finished_Goods_DPT_Prod_A,20226.9642
8,2020-09,6,06_ACC_Finished_Goods_DPT_Prod_B,-15309.521
8,2020-09,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,-8393.7447
8,2020-09,8,08_ACC_Raw_Materials_DPT_Ops,-64129.9482
8,2020-09,9,09_ACC_Sales_Revenue_DPT_Sales,-143446.59
8,2020-09,10,10_ACC_Work_In_Process_DPT_Prod_A,-66478.3732
8,2020-09,11,11_ACC_Work_In_Process_DPT_Prod_B,-7271.4732
8,2020-09,12,12_ACC_Cash,0.0
8,2020-09,13,13_ACC_Raw_Materials,0.0
8,2020-09,14,14_ACC_Finished_Goods,0.0
8,2020-09,15,15_ACC_Equity_Capital,0.0
9,2020-10,0,00_ACC_Accounts_Payable_DPT_Admin,-28992.1698
9,2020-10,1,01_ACC_Accounts_Receivable_DPT_Admin,-170635.8955
9,2020-10,2,02_ACC_COGS_DPT_Prod_A,92703.5861
9,2020-10,3,03_ACC_COGS_DPT_Prod_B,19733.6972
9,2020-10,4,04_ACC_Cash_DPT_Admin,-110295.1912
9,2020-10,5,05_ACC_Finished_Goods_DPT_Prod_A,44896.7734
9,2020-10,6,06_ACC_Finished_Goods_DPT_Prod_B,184.3328
9,2020-10,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,-12610.7104
9,2020-10,8,08_ACC_Raw_Materials_DPT_Ops,-58821.2443
9,2020-10,9,09_ACC_Sales_Revenue_DPT_Sales,-88749.03
9,2020-10,10,10_ACC_Work_In_Process_DPT_Prod_A,-64925.2662
9,2020-10,11,11_ACC_Work_In_Process_DPT_Prod_B,-9162.0238
9,2020-10,12,12_ACC_Cash,0.0
9,2020-10,13,13_ACC_Raw_Materials,0.0
9,2020-10,14,14_ACC_Finished_Goods,0.0
9,2020-10,15,15_ACC_Equity_Capital,0.0
10,2020-11,0,00_ACC_Accounts_Payable_DPT_Admin,-44403.682
10,2020-11,1,01_ACC_Accounts_Receivable_DPT_Admin,-135274.094
10,2020-11,2,02_ACC_COGS_DPT_Prod_A,68795.8065
10,2020-11,3,03_ACC_COGS_DPT_Prod_B,14647.9208
10,2020-11,4,04_ACC_Cash_DPT_Admin,-69920.7199
10,2020-11,5,05_ACC_Finished_Goods_DPT_Prod_A,38328.8406
10,2020-11,6,06_ACC_Finished_Goods_DPT_Prod_B,1564.6697
10,2020-11,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,-11838.8878
10,2020-11,8,08_ACC_Raw_Materials_DPT_Ops,-63367.1197
10,2020-11,9,09_ACC_Sales_Revenue_DPT_Sales,-56977.24
10,2020-11,10,10_ACC_Work_In_Process_DPT_Prod_A,-65352.2786
10,2020-11,11,11_ACC_Work_In_Process_DPT_Prod_B,-8629.7553
10,2020-11,12,12_ACC_Cash,0.0
10,2020-11,13,13_ACC_Raw_Materials,0.0
10,2020-11,14,14_ACC_Finished_Goods,0.0
10,2020-11,15,15_ACC_Equity_Capital,0.0
11,2020-12,0,00_ACC_Accounts_Payable_DPT_Admin,-37079.7399
11,2020-12,1,01_ACC_Accounts_Receivable_DPT_Admin,-81805.4765
11,2020-12,2,02_ACC_COGS_DPT_Prod_A,62747.3623
11,2020-12,3,03_ACC_COGS_DPT_Prod_B,12752.4249
11,2020-12,4,04_ACC_Cash_DPT_Admin,-119478.435
11,2020-12,5,05_ACC_Finished_Goods_DPT_Prod_A,25553.8166
11,2020-12,6,06_ACC_Finished_Goods_DPT_Prod_B,-1755.3415
11,2020-12,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,6978.9111
11,2020-12,8,08_ACC_Raw_Materials_DPT_Ops,-42987.0689
11,2020-12,9,09_ACC_Sales_Revenue_DPT_Sales,-84135.89
11,2020-12,10,10_ACC_Work_In_Process_DPT_Prod_A,-48299.0282
11,2020-12,11,11_ACC_Work_In_Process_DPT_Prod_B,-8486.5914
11,2020-12,12,12_ACC_Cash,0.0
11,2020-12,13,13_ACC_Raw_Materials,0.0
11,2020-12,14,14_ACC_Finished_Goods,0.0
11,2020-12,15,15_ACC_Equity_Capital,0.0
