t_idx,time_label,node_idx,node_label,account_category,state_X,velocity_v,acceleration_a,jerk_j,snap_s,inertia_M,viscosity_C,external_force_F
5,2020-06,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
5,2020-06,12,12_ACC_Cash,Asset,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
5,2020-06,13,13_ACC_Raw_Materials,Unknown,500000.0,0.0,0.0,0.0,0.0,500000.0,50000.0,0.0
5,2020-06,14,14_ACC_Finished_Goods,Unknown,500000.0,0.0,0.0,0.0,0.0,500000.0,50000.0,0.0
5,2020-06,15,15_ACC_Equity_Capital,Equity,2000000.0,0.0,0.0,0.0,0.0,2000000.0,200000.0,0.0
6,2020-07,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,-117988.2,7601.29,-2223.6,-8477.98,33073.36,129494.24,12949.424,-189511064.907
6,2020-07,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,245049.93,93291.13,111296.06,71791.28,63048.54,198461.475,19846.1475,23939449755.7102
6,2020-07,2,02_ACC_COGS_DPT_Prod_A,Expense,378546.96,71452.38,31099.08,19633.1,2794.21,297559.195,29755.9195,11379948477.404
6,2020-07,3,03_ACC_COGS_DPT_Prod_B,Expense,169073.87,34878.51,21380.61,18713.07,7958.4,133458.4475,13345.8448,3318906196.7743
6,2020-07,4,04_ACC_Cash_DPT_Admin,Asset,-170518.15,-66826.3,-36057.25,-14171.69,-81018.19,102793.0275,10279.3028,-4393361660.1867
6,2020-07,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,439749.52,35827.66,-43000.25,-47143.56,-66622.69,354793.67,35479.367,-13985073810.5263
6,2020-07,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,39808.69,5164.87,-9325.41,-510.91,24770.04,24439.3225,2443.9323,-215284110.0747
6,2020-07,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,40898.7,5647.16,1616.89,5235.02,12453.24,32736.095,3273.6095,71417261.2686
6,2020-07,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,-148746.52,-15813.14,9498.05,17282.59,24846.46,119849.4075,11984.9407,948816118.9339
6,2020-07,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,-875874.8,-171223.56,-84284.18,-62350.92,-21303.37,687735.91,68773.591,-69740916315.9078
6,2020-07,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-07,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
6,2020-07,12,12_ACC_Cash,Asset,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
6,2020-07,13,13_ACC_Raw_Materials,Unknown,500000.0,0.0,0.0,0.0,0.0,500000.0,50000.0,0.0
6,2020-07,14,14_ACC_Finished_Goods,Unknown,500000.0,0.0,0.0,0.0,0.0,500000.0,50000.0,0.0
6,2020-07,15,15_ACC_Equity_Capital,Equity,2000000.0,0.0,0.0,0.0,0.0,2000000.0,200000.0,0.0
7,2020-08,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,-103581.86,14406.34,6805.05,9028.65,17506.63,120643.4825,12064.3483,994788033.3545
7,2020-08,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,333393.61,88343.68,-4947.45,-116243.51,-188034.79,224991.5175,22499.1518,874523579.2181
7,2020-08,2,02_ACC_COGS_DPT_Prod_A,Expense,458058.82,79511.86,8059.48,-23039.6,-42672.7,352610.41,35261.041,5645527502.6331
7,2020-08,3,03_ACC_COGS_DPT_Prod_B,Expense,207429.51,38355.64,3477.13,-17903.48,-36616.55,157849.05,15784.905,1154301800.8407
7,2020-08,4,04_ACC_Cash_DPT_Admin,Asset,-215061.88,-44543.73,22282.57,58339.82,72511.51,140548.67,14054.867,2505729376.848
7,2020-08,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,479593.19,39843.67,4016.01,47016.26,94159.82,412089.63,41208.963,3296872397.7905
7,2020-08,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,39198.35,-610.34,-5775.21,3550.2,4061.11,33451.1,3345.11,-195228781.6684
7,2020-08,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,45337.96,4439.26,-1207.9,-2824.79,-8059.81,38177.3675,3817.7368,-29166516.1584
7,2020-08,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,-183931.34,-35184.82,-19371.68,-28869.73,-46152.32,143308.3575,14330.8357,-3280351519.1289
7,2020-08,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,-1060436.36,-184561.56,-13338.0,70946.18,133297.1,814668.565,81466.8565,-25901699443.9061
7,2020-08,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
7,2020-08,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2020-08,12,12_ACC_Cash,Asset,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
7,2020-08,13,13_ACC_Raw_Materials,Unknown,500000.0,0.0,0.0,0.0,0.0,500000.0,50000.0,0.0
7,2020-08,14,14_ACC_Finished_Goods,Unknown,500000.0,0.0,0.0,0.0,0.0,500000.0,50000.0,0.0
7,2020-08,15,15_ACC_Equity_Capital,Equity,2000000.0,0.0,0.0,0.0,0.0,2000000.0,200000.0,0.0
8,2020-09,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,-150510.45,-46928.59,-61334.93,-68139.98,-77168.63,124417.5,12441.75,-8215012437.9075
8,2020-09,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,330460.63,-2932.98,-91276.66,-86329.21,29914.3,265165.7425,26516.5743,-24281215903.7638
8,2020-09,2,02_ACC_COGS_DPT_Prod_A,Expense,518215.92,60157.1,-19354.76,-27414.24,-4374.64,415479.07,41547.907,-5542096088.6835
8,2020-09,3,03_ACC_COGS_DPT_Prod_B,Expense,236371.89,28942.38,-9413.26,-12890.39,5013.09,186767.6575,18676.7658,-1217542468.131
8,2020-09,4,04_ACC_Cash_DPT_Admin,Asset,-163363.89,51697.99,96241.72,73959.15,15619.33,163158.9425,16315.8943,16546196197.3587
8,2020-09,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,547632.37,68039.18,28195.51,24179.5,-22836.76,467724.235,46772.4235,16370080686.7376
8,2020-09,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,31164.0,-8034.35,-7424.01,-1648.8,-5199.0,36203.715,3620.3715,-297864073.9582
8,2020-09,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,51372.87,6034.91,1595.65,2803.55,5628.34,43215.2675,4321.5267,95036466.5852
8,2020-09,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,-197460.39,-13529.05,21655.77,41027.45,69897.18,165767.9075,16576.7907,3365563447.305
8,2020-09,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,-1203882.95,-143446.59,41114.97,54452.97,-16493.21,961211.3375,96121.1338,25731926441.601
8,2020-09,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
8,2020-09,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
8,2020-09,12,12_ACC_Cash,Asset,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
8,2020-09,13,13_ACC_Raw_Materials,Unknown,500000.0,0.0,0.0,0.0,0.0,500000.0,50000.0,0.0
8,2020-09,14,14_ACC_Finished_Goods,Unknown,500000.0,0.0,0.0,0.0,0.0,500000.0,50000.0,0.0
8,2020-09,15,15_ACC_Equity_Capital,Equity,2000000.0,0.0,0.0,0.0,0.0,2000000.0,200000.0,0.0
9,2020-10,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,-128731.61,21778.84,68707.43,130042.36,198182.34,125203.03,12520.303,8875056095.3014
9,2020-10,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,235261.41,-95199.22,-92266.24,-989.58,85339.63,286041.395,28604.1395,-29115055770.176
9,2020-10,2,02_ACC_COGS_DPT_Prod_A,Expense,555775.0,37559.08,-22598.02,-3243.26,24170.98,477649.175,47764.9175,-8999919252.0576
9,2020-10,3,03_ACC_COGS_DPT_Prod_B,Expense,253487.08,17115.19,-11827.19,-2413.93,10476.46,216590.5875,21659.0588,-2190959124.8467
9,2020-10,4,04_ACC_Cash_DPT_Admin,Asset,-128618.57,34745.32,-16952.67,-113194.39,-187153.54,169390.6225,16939.0622,-2283070185.9609
9,2020-10,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,637282.22,89649.85,21610.67,-6584.84,-30764.34,526064.325,52606.4325,16084761309.0079
9,2020-10,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,42161.91,10997.91,19032.26,26456.27,28105.07,38083.2375,3808.3238,766693679.5951
9,2020-10,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,57652.83,6279.96,245.05,-1350.6,-4154.15,48815.59,4881.559,42618255.5871
9,2020-10,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,-231638.29,-34177.9,-20648.85,-42304.62,-83332.07,190444.135,19044.4135,-4583350437.1564
9,2020-10,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,-1292631.98,-88749.03,54697.56,13582.59,-40870.38,1108206.5225,110820.6523,50780967365.6803
9,2020-10,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-10,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-10,12,12_ACC_Cash,Asset,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
9,2020-10,13,13_ACC_Raw_Materials,Unknown,500000.0,0.0,0.0,0.0,0.0,500000.0,50000.0,0.0
9,2020-10,14,14_ACC_Finished_Goods,Unknown,500000.0,0.0,0.0,0.0,0.0,500000.0,50000.0,0.0
9,2020-10,15,15_ACC_Equity_Capital,Equity,2000000.0,0.0,0.0,0.0,0.0,2000000.0,200000.0,0.0
10,2020-11,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,-150056.45,-21324.84,-43103.68,-111811.11,-241853.47,133220.0925,13322.0092,-6026365952.4252
10,2020-11,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,148417.97,-86843.44,8355.78,100622.02,101611.6,261883.405,26188.3405,-86045459.0804
10,2020-11,2,02_ACC_COGS_DPT_Prod_A,Expense,580727.52,24952.52,-12606.56,9991.46,13234.72,528194.315,52819.4315,-5340735402.814
10,2020-11,3,03_ACC_COGS_DPT_Prod_B,Expense,265350.19,11863.11,-5252.08,6575.11,8989.04,240659.6675,24065.9667,-978466615.6718
10,2020-11,4,04_ACC_Cash_DPT_Admin,Asset,-83556.31,45062.26,10316.94,27269.61,140464.0,147650.1625,14765.0163,2188642868.6645
10,2020-11,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,729050.66,91768.44,2118.59,-19492.08,-12907.24,598389.61,59838.961,6759070346.0407
10,2020-11,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,54890.19,12728.28,1730.37,-17301.89,-43758.16,41853.6125,4185.3613,125694685.3528
10,2020-11,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,62047.73,4394.9,-1885.06,-2130.11,-779.51,54102.8475,5410.2847,-78209453.2606
10,2020-11,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,-257262.28,-25623.99,8553.91,29202.76,71507.38,217573.075,21757.3075,1303591472.1663
10,2020-11,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,-1349609.22,-56977.24,31771.79,-22925.77,-36508.36,1226640.1275,122664.0128,31983495642.6834
10,2020-11,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
10,2020-11,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2020-11,12,12_ACC_Cash,Asset,1000000.0,0.0,0.0,0.0,0.0,1000000.0,100000.0,0.0
10,2020-11,13,13_ACC_Raw_Materials,Unknown,500000.0,0.0,0.0,0.0,0.0,500000.0,50000.0,0.0
10,2020-11,14,14_ACC_Finished_Goods,Unknown,500000.0,0.0,0.0,0.0,0.0,500000.0,50000.0,0.0
10,2020-11,15,15_ACC_Equity_Capital,Equity,2000000.0,0.0,0.0,0.0,0.0,2000000.0,200000.0,0.0
11,2020-12,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,-122380.81,27675.64,49000.48,92104.16,203915.27,137919.83,13791.983,7139839827.9125
11,2020-12,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,138128.0,-10289.97,76553.47,68197.69,-32424.33,213067.0025,21306.7003,16091773077.5022
11,2020-12,2,02_ACC_COGS_DPT_Prod_A,Expense,619685.1,38957.58,14005.06,26611.62,16620.16,568600.885,56860.0885,10178420957.0239
11,2020-12,3,03_ACC_COGS_DPT_Prod_B,Expense,279189.15,13838.96,1975.85,7227.93,652.82,258599.5775,25859.9578,868828896.1073
11,2020-12,4,04_ACC_Cash_DPT_Admin,Asset,-133500.09,-49943.78,-95006.04,-105322.98,-132592.59,127259.715,12725.9715,-12726024694.5609
11,2020-12,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,778741.17,49690.51,-42077.93,-44196.52,-24704.44,673176.605,67317.6605,-24980829180.5758
