t_idx,time_label,node_idx,node_label,account_category,ik_suggested_delta,ik_strain_energy
2,2020-03,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,-34594.19,0.7614
2,2020-03,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,87976.5186,0.7614
2,2020-03,2,02_ACC_COGS_DPT_Prod_A,Expense,11481.8923,0.7614
2,2020-03,3,03_ACC_COGS_DPT_Prod_B,Expense,19624.9256,0.7614
2,2020-03,4,04_ACC_Cash_DPT_Admin,Asset,11526.2455,0.7614
2,2020-03,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,-25155.9333,0.7614
2,2020-03,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,-30792.7588,0.7614
2,2020-03,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,-4190.1571,0.7614
2,2020-03,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,12697.2397,0.7614
2,2020-03,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,-48573.7825,0.7614
2,2020-03,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,-0.0,0.7614
2,2020-03,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,-0.0,0.7614
2,2020-03,12,12_ACC_Cash,Asset,0.0,0.7614
2,2020-03,13,13_ACC_Raw_Materials,Unknown,0.0,0.7614
2,2020-03,14,14_ACC_Finished_Goods,Unknown,0.0,0.7614
2,2020-03,15,15_ACC_Equity_Capital,Equity,0.0,0.7614
3,2020-04,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,-36928.714,0.3452
3,2020-04,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,26815.9987,0.3452
3,2020-04,2,02_ACC_COGS_DPT_Prod_A,Expense,398.0443,0.3452
3,2020-04,3,03_ACC_COGS_DPT_Prod_B,Expense,5791.2451,0.3452
3,2020-04,4,04_ACC_Cash_DPT_Admin,Asset,23526.461,0.3452
3,2020-04,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,-12599.3042,0.3452
3,2020-04,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,-9154.6586,0.3452
3,2020-04,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,-2124.0237,0.3452
3,2020-04,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,13125.5851,0.3452
3,2020-04,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,-8850.6336,0.3452
3,2020-04,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,-0.0,0.3452
3,2020-04,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,-0.0,0.3452
3,2020-04,12,12_ACC_Cash,Asset,0.0,0.3452
3,2020-04,13,13_ACC_Raw_Materials,Unknown,0.0,0.3452
3,2020-04,14,14_ACC_Finished_Goods,Unknown,0.0,0.3452
3,2020-04,15,15_ACC_Equity_Capital,Equity,0.0,0.3452
4,2020-05,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,-16167.1122,0.1831
4,2020-05,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,8785.927,0.1831
4,2020-05,2,02_ACC_COGS_DPT_Prod_A,Expense,-4061.0116,0.1831
4,2020-05,3,03_ACC_COGS_DPT_Prod_B,Expense,-4845.4406,0.1831
4,2020-05,4,04_ACC_Cash_DPT_Admin,Asset,-8393.1673,0.1831
4,2020-05,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,-8427.6697,0.1831
4,2020-05,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,9136.4801,0.1831
4,2020-05,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,779.7683,0.1831
4,2020-05,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,8804.7535,0.1831
4,2020-05,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,14387.4724,0.1831
4,2020-05,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,-0.0,0.1831
4,2020-05,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,0.1831
4,2020-05,12,12_ACC_Cash,Asset,0.0,0.1831
4,2020-05,13,13_ACC_Raw_Materials,Unknown,0.0,0.1831
4,2020-05,14,14_ACC_Finished_Goods,Unknown,0.0,0.1831
4,2020-05,15,15_ACC_Equity_Capital,Equity,0.0,0.1831
5,2020-06,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,7826.8833,2.7871
5,2020-06,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,-460.5338,2.7871
5,2020-06,2,02_ACC_COGS_DPT_Prod_A,Expense,-8314.7845,2.7871
5,2020-06,3,03_ACC_COGS_DPT_Prod_B,Expense,6198.1465,2.7871
5,2020-06,4,04_ACC_Cash_DPT_Admin,Asset,2971.7798,2.7871
5,2020-06,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,-15373.9306,2.7871
5,2020-06,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,-6013.8751,2.7871
5,2020-06,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,1606.4208,2.7871
5,2020-06,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,9389.8292,2.7871
5,2020-06,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,2170.0645,2.7871
5,2020-06,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,2.7871
5,2020-06,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,-0.0,2.7871
5,2020-06,12,12_ACC_Cash,Asset,0.0,2.7871
5,2020-06,13,13_ACC_Raw_Materials,Unknown,0.0,2.7871
5,2020-06,14,14_ACC_Finished_Goods,Unknown,0.0,2.7871
5,2020-06,15,15_ACC_Equity_Capital,Equity,0.0,2.7871
6,2020-07,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,4292.6878,1.8818
6,2020-07,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,2939.5,1.8818
6,2020-07,2,02_ACC_COGS_DPT_Prod_A,Expense,-7423.3099,1.8818
6,2020-07,3,03_ACC_COGS_DPT_Prod_B,Expense,3541.3161,1.8818
6,2020-07,4,04_ACC_Cash_DPT_Admin,Asset,2057.161,1.8818
6,2020-07,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,-4489.3525,1.8818
6,2020-07,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,-9656.4548,1.8818
6,2020-07,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,-769.6429,1.8818
6,2020-07,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,3771.4057,1.8818
6,2020-07,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,5736.6895,1.8818
6,2020-07,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,-0.0,1.8818
6,2020-07,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,-0.0,1.8818
6,2020-07,12,12_ACC_Cash,Asset,0.0,1.8818
6,2020-07,13,13_ACC_Raw_Materials,Unknown,0.0,1.8818
6,2020-07,14,14_ACC_Finished_Goods,Unknown,0.0,1.8818
6,2020-07,15,15_ACC_Equity_Capital,Equity,0.0,1.8818
7,2020-08,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,3960.5972,4.3577
7,2020-08,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,3620.94,4.3577
7,2020-08,2,02_ACC_COGS_DPT_Prod_A,Expense,-3570.7365,4.3577
7,2020-08,3,03_ACC_COGS_DPT_Prod_B,Expense,1660.1551,4.3577
7,2020-08,4,04_ACC_Cash_DPT_Admin,Asset,4766.7681,4.3577
7,2020-08,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,-8632.0815,4.3577
7,2020-08,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,-2697.9384,4.3577
7,2020-08,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,1151.4118,4.3577
7,2020-08,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,-6382.641,4.3577
7,2020-08,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,6123.5252,4.3577
7,2020-08,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,4.3577
7,2020-08,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,4.3577
7,2020-08,12,12_ACC_Cash,Asset,0.0,4.3577
7,2020-08,13,13_ACC_Raw_Materials,Unknown,0.0,4.3577
7,2020-08,14,14_ACC_Finished_Goods,Unknown,0.0,4.3577
7,2020-08,15,15_ACC_Equity_Capital,Equity,0.0,4.3577
8,2020-09,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,330.5169,91.2614
8,2020-09,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,728.3787,91.2614
8,2020-09,2,02_ACC_COGS_DPT_Prod_A,Expense,-1198.5417,91.2614
8,2020-09,3,03_ACC_COGS_DPT_Prod_B,Expense,-4370.8454,91.2614
8,2020-09,4,04_ACC_Cash_DPT_Admin,Asset,1631.8553,91.2614
8,2020-09,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,-7341.2848,91.2614
8,2020-09,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,-8419.3388,91.2614
8,2020-09,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,21423.158,91.2614
8,2020-09,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,-6204.2183,91.2614
8,2020-09,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,3420.3201,91.2614
8,2020-09,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,91.2614
8,2020-09,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,91.2614
8,2020-09,12,12_ACC_Cash,Asset,0.0,91.2614
8,2020-09,13,13_ACC_Raw_Materials,Unknown,0.0,91.2614
8,2020-09,14,14_ACC_Finished_Goods,Unknown,0.0,91.2614
8,2020-09,15,15_ACC_Equity_Capital,Equity,0.0,91.2614
9,2020-10,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,6160.7302,1755.3244
9,2020-10,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,-1009.5516,1755.3244
9,2020-10,2,02_ACC_COGS_DPT_Prod_A,Expense,26355.4013,1755.3244
9,2020-10,3,03_ACC_COGS_DPT_Prod_B,Expense,-20108.0678,1755.3244
9,2020-10,4,04_ACC_Cash_DPT_Admin,Asset,3767.035,1755.3244
9,2020-10,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,-13571.8155,1755.3244
9,2020-10,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,-16419.2428,1755.3244
9,2020-10,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,-279.053,1755.3244
9,2020-10,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,4371.5761,1755.3244
9,2020-10,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,10732.9881,1755.3244
9,2020-10,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,-0.0,1755.3244
9,2020-10,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,1755.3244
9,2020-10,12,12_ACC_Cash,Asset,0.0,1755.3244
9,2020-10,13,13_ACC_Raw_Materials,Unknown,0.0,1755.3244
9,2020-10,14,14_ACC_Finished_Goods,Unknown,0.0,1755.3244
9,2020-10,15,15_ACC_Equity_Capital,Equity,0.0,1755.3244
10,2020-11,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,7444.4709,10816.4315
10,2020-11,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,8925.5898,10816.4315
10,2020-11,2,02_ACC_COGS_DPT_Prod_A,Expense,-20278.8568,10816.4315
10,2020-11,3,03_ACC_COGS_DPT_Prod_B,Expense,-18751.196,10816.4315
10,2020-11,4,04_ACC_Cash_DPT_Admin,Asset,9205.4551,10816.4315
10,2020-11,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,5891.2905,10816.4315
10,2020-11,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,9661.851,10816.4315
10,2020-11,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,3258.5268,10816.4315
10,2020-11,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,2902.9409,10816.4315
10,2020-11,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,-8260.0721,10816.4315
10,2020-11,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,-0.0,10816.4315
10,2020-11,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,-0.0,10816.4315
10,2020-11,12,12_ACC_Cash,Asset,0.0,10816.4315
10,2020-11,13,13_ACC_Raw_Materials,Unknown,0.0,10816.4315
10,2020-11,14,14_ACC_Finished_Goods,Unknown,0.0,10816.4315
10,2020-11,15,15_ACC_Equity_Capital,Equity,0.0,10816.4315
11,2020-12,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,5348.2629,1368.0801
11,2020-12,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,5818.315,1368.0801
11,2020-12,2,02_ACC_COGS_DPT_Prod_A,Expense,-11149.1105,1368.0801
11,2020-12,3,03_ACC_COGS_DPT_Prod_B,Expense,-14585.3446,1368.0801
11,2020-12,4,04_ACC_Cash_DPT_Admin,Asset,6392.2301,1368.0801
11,2020-12,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,2295.511,1368.0801
11,2020-12,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,4246.1578,1368.0801
11,2020-12,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,4067.9228,1368.0801
11,2020-12,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,1882.9384,1368.0801
11,2020-12,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,-4316.8829,1368.0801
11,2020-12,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,-0.0,1368.0801
11,2020-12,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,1368.0801
11,2020-12,12,12_ACC_Cash,Asset,0.0,1368.0801
11,2020-12,13,13_ACC_Raw_Materials,Unknown,0.0,1368.0801
11,2020-12,14,14_ACC_Finished_Goods,Unknown,0.0,1368.0801
11,2020-12,15,15_ACC_Equity_Capital,Equity,0.0,1368.0801
