t_idx,src_idx,tgt_idx,coherence,phase_shift
99,0,0,1.0000,-0.0000
100,0,0,1.0000,0.0000
101,0,0,1.0000,0.0000
102,0,0,1.0000,-0.0000
103,0,0,1.0000,-0.0000
104,0,0,1.0000,-0.0000
105,0,0,1.0000,-0.0000
106,0,0,1.0000,0.0000
107,0,0,1.0000,0.0000
108,0,0,1.0000,-0.0000
109,0,0,1.0000,0.0000
110,0,0,1.0000,0.0000
111,0,0,1.0000,-0.0000
112,0,0,1.0000,-0.0000
113,0,0,1.0000,0.0000
114,0,0,1.0000,-0.0000
115,0,0,1.0000,0.0000
116,0,0,1.0000,-0.0000
117,0,0,1.0000,-0.0000
118,0,0,1.0000,-0.0000
119,0,0,1.0000,-0.0000
120,0,0,1.0000,0.0000
121,0,0,1.0000,0.0000
122,0,0,1.0000,0.0000
123,0,0,1.0000,0.0000
124,0,0,1.0000,-0.0000
125,0,0,1.0000,0.0000
126,0,0,1.0000,-0.0000
127,0,0,1.0000,0.0000
128,0,0,1.0000,0.0000
129,0,0,1.0000,0.0000
130,0,0,1.0000,0.0000
131,0,0,1.0000,-0.0000
132,0,0,1.0000,0.0000
133,0,0,1.0000,0.0000
134,0,0,1.0000,-0.0000
135,0,0,1.0000,0.0000
136,0,0,1.0000,-0.0000
137,0,0,1.0000,-0.0000
138,0,0,1.0000,-0.0000
139,0,0,1.0000,0.0000
140,0,0,1.0000,-0.0000
141,0,0,1.0000,-0.0000
142,0,0,1.0000,0.0000
143,0,0,1.0000,0.0000
144,0,0,1.0000,-0.0000
145,0,0,1.0000,0.0000
146,0,0,1.0000,0.0000
147,0,0,1.0000,-0.0000
148,0,0,1.0000,-0.0000
149,0,0,1.0000,-0.0000
150,0,0,1.0000,0.0000
151,0,0,1.0000,-0.0000
152,0,0,1.0000,-0.0000
153,0,0,1.0000,0.0000
154,0,0,1.0000,-0.0000
155,0,0,1.0000,-0.0000
156,0,0,1.0000,0.0000
157,0,0,1.0000,0.0000
158,0,0,1.0000,0.0000
159,0,0,1.0000,0.0000
160,0,0,1.0000,-0.0000
161,0,0,1.0000,0.0000
162,0,0,1.0000,0.0000
163,0,0,1.0000,0.0000
164,0,0,1.0000,0.0000
165,0,0,1.0000,-0.0000
166,0,0,1.0000,-0.0000
167,0,0,1.0000,0.0000
168,0,0,1.0000,-0.0000
169,0,0,1.0000,-0.0000
170,0,0,1.0000,-0.0000
171,0,0,1.0000,-0.0000
172,0,0,1.0000,0.0000
173,0,0,1.0000,0.0000
174,0,0,1.0000,-0.0000
175,0,0,1.0000,-0.0000
176,0,0,1.0000,-0.0000
177,0,0,1.0000,-0.0000
178,0,0,1.0000,-0.0000
179,0,0,1.0000,0.0000
180,0,0,1.0000,0.0000
181,0,0,1.0000,0.0000
182,0,0,1.0000,0.0000
183,0,0,1.0000,0.0000
184,0,0,1.0000,0.0000
185,0,0,1.0000,-0.0000
186,0,0,1.0000,-0.0000
187,0,0,1.0000,-0.0000
188,0,0,1.0000,-0.0000
189,0,0,1.0000,-0.0000
190,0,0,1.0000,-0.0000
191,0,0,1.0000,-0.0000
192,0,0,1.0000,0.0000
193,0,0,1.0000,-0.0000
194,0,0,1.0000,0.0000
195,0,0,1.0000,0.0000
196,0,0,1.0000,-0.0000
197,0,0,1.0000,0.0000
198,0,0,1.0000,-0.0000
199,0,0,1.0000,-0.0000
200,0,0,1.0000,0.0000
201,0,0,1.0000,0.0000
202,0,0,1.0000,-0.0000
203,0,0,1.0000,-0.0000
204,0,0,1.0000,-0.0000
205,0,0,1.0000,-0.0000
206,0,0,1.0000,0.0000
207,0,0,1.0000,0.0000
208,0,0,1.0000,-0.0000
209,0,0,1.0000,0.0000
210,0,0,1.0000,0.0000
211,0,0,1.0000,-0.0000
212,0,0,1.0000,0.0000
213,0,0,1.0000,-0.0000
214,0,0,1.0000,0.0000
215,0,0,1.0000,0.0000
216,0,0,1.0000,0.0000
217,0,0,1.0000,0.0000
218,0,0,1.0000,-0.0000
219,0,0,1.0000,-0.0000
220,0,0,1.0000,-0.0000
221,0,0,1.0000,0.0000
222,0,0,1.0000,-0.0000
223,0,0,1.0000,-0.0000
224,0,0,1.0000,-0.0000
225,0,0,1.0000,-0.0000
226,0,0,1.0000,-0.0000
227,0,0,1.0000,-0.0000
228,0,0,1.0000,-0.0000
229,0,0,1.0000,-0.0000
230,0,0,1.0000,-0.0000
231,0,0,1.0000,0.0000
232,0,0,1.0000,-0.0000
233,0,0,1.0000,-0.0000
234,0,0,1.0000,-0.0000
235,0,0,1.0000,-0.0000
236,0,0,1.0000,0.0000
237,0,0,1.0000,-0.0000
238,0,0,1.0000,-0.0000
239,0,0,1.0000,0.0000
240,0,0,1.0000,0.0000
241,0,0,1.0000,-0.0000
242,0,0,1.0000,-0.0000
243,0,0,1.0000,-0.0000
244,0,0,1.0000,0.0000
245,0,0,1.0000,-0.0000
246,0,0,1.0000,-0.0000
247,0,0,1.0000,-0.0000
248,0,0,1.0000,0.0000
249,0,0,1.0000,0.0000
250,0,0,1.0000,-0.0000
251,0,0,1.0000,0.0000
252,0,0,1.0000,0.0000
253,0,0,1.0000,-0.0000
254,0,0,1.0000,-0.0000
255,0,0,1.0000,0.0000
256,0,0,1.0000,-0.0000
257,0,0,1.0000,-0.0000
258,0,0,1.0000,0.0000
259,0,0,1.0000,0.0000
260,0,0,1.0000,-0.0000
261,0,0,1.0000,-0.0000
262,0,0,1.0000,0.0000
263,0,0,1.0000,-0.0000
264,0,0,1.0000,0.0000
265,0,0,1.0000,-0.0000
266,0,0,1.0000,-0.0000
267,0,0,1.0000,0.0000
268,0,0,1.0000,-0.0000
269,0,0,1.0000,0.0000
270,0,0,1.0000,0.0000
271,0,0,1.0000,-0.0000
272,0,0,1.0000,0.0000
273,0,0,1.0000,0.0000
274,0,0,1.0000,-0.0000
275,0,0,1.0000,0.0000
276,0,0,1.0000,0.0000
277,0,0,1.0000,-0.0000
278,0,0,1.0000,0.0000
279,0,0,1.0000,0.0000
280,0,0,1.0000,0.0000
281,0,0,1.0000,-0.0000
282,0,0,1.0000,0.0000
283,0,0,1.0000,-0.0000
284,0,0,1.0000,-0.0000
285,0,0,1.0000,-0.0000
286,0,0,1.0000,0.0000
287,0,0,1.0000,-0.0000
288,0,0,1.0000,-0.0000
12,0,1,1.0000,0.0018
13,0,1,1.0000,0.0044
14,0,1,1.0000,0.0059
15,0,1,1.0000,0.0049
16,0,1,1.0000,0.0025
17,0,1,1.0000,0.0015
18,0,1,1.0000,0.0038
19,0,1,1.0000,0.0085
20,0,1,1.0000,0.0113
21,0,1,1.0000,0.0076
22,0,1,1.0000,-0.0043
23,0,1,1.0000,-0.0212
24,0,1,1.0000,-0.0353
25,0,1,1.0000,-0.0384
26,0,1,1.0000,-0.0277
27,0,1,1.0000,-0.0088
28,0,1,1.0000,0.0084
29,0,1,1.0000,0.0159
30,0,1,1.0000,0.0124
31,0,1,1.0000,0.0033
32,0,1,1.0000,-0.0037
33,0,1,1.0000,-0.0048
34,0,1,1.0000,-0.0024
35,0,1,1.0000,-0.0001
36,0,1,1.0000,0.0026
37,0,1,1.0000,0.0086
38,0,1,1.0000,0.0178
39,0,1,1.0000,0.0241
40,0,1,1.0000,0.0204
41,0,1,1.0000,0.0056
42,0,1,1.0000,-0.0121
43,0,1,1.0000,-0.0199
44,0,1,1.0000,-0.0108
45,0,1,1.0000,0.0092
46,0,1,1.0000,0.0279
47,0,1,1.0000,0.0370
48,0,1,1.0000,0.0347
49,0,1,1.0000,0.0231
50,0,1,1.0000,0.0058
51,0,1,1.0000,-0.0120
52,0,1,1.0000,-0.0247
53,0,1,1.0000,-0.0287
54,0,1,1.0000,-0.0245
55,0,1,1.0000,-0.0157
56,0,1,1.0000,-0.0076
57,0,1,1.0000,-0.0047
58,0,1,1.0000,-0.0088
59,0,1,1.0000,-0.0165
60,0,1,1.0000,-0.0216
61,0,1,1.0000,-0.0194
62,0,1,1.0000,-0.0092
63,0,1,1.0000,0.0047
64,0,1,1.0000,0.0150
65,0,1,1.0000,0.0170
66,0,1,1.0000,0.0115
67,0,1,1.0000,0.0040
68,0,1,1.0000,0.0003
69,0,1,1.0000,0.0035
70,0,1,1.0000,0.0121
71,0,1,1.0000,0.0202
72,0,1,1.0000,0.0209
73,0,1,1.0000,0.0103
74,0,1,1.0000,-0.0101
75,0,1,1.0000,-0.0337
76,0,1,1.0000,-0.0519
77,0,1,1.0000,-0.0579
78,0,1,1.0000,-0.0506
79,0,1,1.0000,-0.0340
80,0,1,1.0000,-0.0146
81,0,1,1.0000,0.0032
82,0,1,1.0000,0.0188
83,0,1,1.0000,0.0347
84,0,1,1.0000,0.0512
85,0,1,1.0000,0.0641
86,0,1,1.0000,0.0666
87,0,1,1.0000,0.0556
88,0,1,1.0000,0.0365
89,0,1,1.0000,0.0220
90,0,1,1.0000,0.0182
91,0,1,1.0000,0.0181
92,0,1,1.0000,0.0079
93,0,1,1.0000,-0.0237
94,0,1,1.0000,-0.0714
95,0,1,1.0000,-0.1072
96,0,1,1.0000,-0.1067
97,0,1,1.0000,-0.0716
98,0,1,1.0000,-0.0221
99,0,1,1.0000,0.0169
100,0,1,1.0000,0.0292
101,0,1,1.0000,0.0159
102,0,1,1.0000,-0.0097
103,0,1,1.0000,-0.0324
104,0,1,1.0000,-0.0412
105,0,1,1.0000,-0.0320
106,0,1,1.0000,-0.0088
107,0,1,1.0000,0.0193
108,0,1,1.0000,0.0442
109,0,1,1.0000,0.0609
110,0,1,1.0000,0.0649
111,0,1,1.0000,0.0530
112,0,1,1.0000,0.0283
113,0,1,1.0000,0.0012
114,0,1,1.0000,-0.0160
115,0,1,1.0000,-0.0175
116,0,1,1.0000,-0.0051
117,0,1,1.0000,0.0134
118,0,1,1.0000,0.0277
119,0,1,1.0000,0.0303
120,0,1,1.0000,0.0205
121,0,1,1.0000,0.0057
122,0,1,1.0000,-0.0041
123,0,1,1.0000,-0.0045
124,0,1,1.0000,0.0026
125,0,1,1.0000,0.0120
126,0,1,1.0000,0.0174
127,0,1,1.0000,0.0140
128,0,1,1.0000,0.0022
129,0,1,1.0000,-0.0118
130,0,1,1.0000,-0.0199
131,0,1,1.0000,-0.0185
132,0,1,1.0000,-0.0101
133,0,1,1.0000,-0.0005
134,0,1,1.0000,0.0040
135,0,1,1.0000,0.0013
136,0,1,1.0000,-0.0051
137,0,1,1.0000,-0.0090
138,0,1,1.0000,-0.0071
139,0,1,1.0000,-0.0011
140,0,1,1.0000,0.0039
141,0,1,1.0000,-0.0002
142,0,1,1.0000,-0.0187
143,0,1,1.0000,-0.0426
144,0,1,1.0000,-0.0452
145,0,1,1.0000,-0.0048
146,0,1,1.0000,0.0788
147,0,1,1.0000,0.1956
148,0,1,1.0000,0.3392
149,0,1,1.0000,0.5097
150,0,1,1.0000,0.7069
151,0,1,1.0000,0.9038
152,0,1,1.0000,0.9707
153,0,1,1.0000,0.5656
154,0,1,1.0000,0.0388
155,0,1,1.0000,-0.0806
156,0,1,1.0000,-0.0711
157,0,1,1.0000,-0.0483
158,0,1,1.0000,-0.0413
159,0,1,1.0000,-0.0475
160,0,1,1.0000,-0.0524
161,0,1,1.0000,-0.0459
162,0,1,1.0000,-0.0276
163,0,1,1.0000,-0.0030
164,0,1,1.0000,0.0190
165,0,1,1.0000,0.0296
166,0,1,1.0000,0.0245
167,0,1,1.0000,0.0072
168,0,1,1.0000,-0.0118
169,0,1,1.0000,-0.0213
170,0,1,1.0000,-0.0167
171,0,1,1.0000,-0.0019
172,0,1,1.0000,0.0148
173,0,1,1.0000,0.0258
174,0,1,1.0000,0.0272
175,0,1,1.0000,0.0193
176,0,1,1.0000,0.0066
177,0,1,1.0000,-0.0036
178,0,1,1.0000,-0.0067
179,0,1,1.0000,-0.0038
180,0,1,1.0000,-0.0003
181,0,1,1.0000,-0.0009
182,0,1,1.0000,-0.0060
183,0,1,1.0000,-0.0119
184,0,1,1.0000,-0.0137
185,0,1,1.0000,-0.0098
186,0,1,1.0000,-0.0037
187,0,1,1.0000,0.0009
188,0,1,1.0000,0.0054
189,0,1,1.0000,0.0163
190,0,1,1.0000,0.0375
191,0,1,1.0000,0.0624
192,0,1,1.0000,0.0740
193,0,1,1.0000,0.0561
194,0,1,1.0000,0.0092
195,0,1,1.0000,-0.0475
196,0,1,1.0000,-0.0913
197,0,1,1.0000,-0.1131
198,0,1,1.0000,-0.1157
199,0,1,1.0000,-0.1000
200,0,1,1.0000,-0.0635
201,0,1,1.0000,-0.0114
202,0,1,1.0000,0.0343
203,0,1,1.0000,0.0475
204,0,1,1.0000,0.0197
205,0,1,1.0000,-0.0301
206,0,1,1.0000,-0.0652
207,0,1,1.0000,-0.0543
208,0,1,1.0000,0.0048
209,0,1,1.0000,0.0865
210,0,1,1.0000,0.1577
211,0,1,1.0000,0.1934
212,0,1,1.0000,0.1795
213,0,1,1.0000,0.1133
214,0,1,1.0000,0.0123
215,0,1,1.0000,-0.0849
216,0,1,1.0000,-0.1404
217,0,1,1.0000,-0.1399
218,0,1,1.0000,-0.0954
219,0,1,1.0000,-0.0345
220,0,1,1.0000,0.0144
221,0,1,1.0000,0.0346
222,0,1,1.0000,0.0243
223,0,1,1.0000,-0.0059
224,0,1,1.0000,-0.0385
225,0,1,1.0000,-0.0586
226,0,1,1.0000,-0.0602
227,0,1,1.0000,-0.0462
228,0,1,1.0000,-0.0235
229,0,1,1.0000,0.0013
230,0,1,1.0000,0.0226
231,0,1,1.0000,0.0354
232,0,1,1.0000,0.0370
233,0,1,1.0000,0.0290
234,0,1,1.0000,0.0192
235,0,1,1.0000,0.0151
236,0,1,1.0000,0.0150
237,0,1,1.0000,0.0091
238,0,1,1.0000,-0.0083
239,0,1,1.0000,-0.0307
240,0,1,1.0000,-0.0419
241,0,1,1.0000,-0.0275
242,0,1,1.0000,0.0129
243,0,1,1.0000,0.0596
244,0,1,1.0000,0.0825
245,0,1,1.0000,0.0660
246,0,1,1.0000,0.0258
247,0,1,1.0000,-0.0045
248,0,1,1.0000,-0.0041
249,0,1,1.0000,0.0202
250,0,1,1.0000,0.0424
251,0,1,1.0000,0.0389
252,0,1,1.0000,0.0068
253,0,1,1.0000,-0.0379
254,0,1,1.0000,-0.0736
255,0,1,1.0000,-0.0850
256,0,1,1.0000,-0.0712
257,0,1,1.0000,-0.0450
258,0,1,1.0000,-0.0210
259,0,1,1.0000,-0.0044
260,0,1,1.0000,0.0076
261,0,1,1.0000,0.0176
262,0,1,1.0000,0.0241
263,0,1,1.0000,0.0230
264,0,1,1.0000,0.0138
265,0,1,1.0000,0.0024
266,0,1,1.0000,-0.0032
267,0,1,1.0000,0.0004
268,0,1,1.0000,0.0094
269,0,1,1.0000,0.0161
270,0,1,1.0000,0.0158
271,0,1,1.0000,0.0100
272,0,1,1.0000,0.0043
273,0,1,1.0000,0.0018
274,0,1,1.0000,0.0012
275,0,1,1.0000,-0.0009
276,0,1,1.0000,-0.0059
277,0,1,1.0000,-0.0108
278,0,1,1.0000,-0.0101
279,0,1,1.0000,-0.0014
280,0,1,1.0000,0.0116
281,0,1,1.0000,0.0209
282,0,1,1.0000,0.0211
283,0,1,1.0000,0.0142
284,0,1,1.0000,0.0081
285,0,1,1.0000,0.0093
286,0,1,1.0000,0.0171
287,0,1,1.0000,0.0242
288,0,1,1.0000,0.0220
12,0,2,1.0000,-0.0013
13,0,2,1.0000,-0.0071
14,0,2,1.0000,-0.0118
15,0,2,1.0000,-0.0137
16,0,2,1.0000,-0.0118
17,0,2,1.0000,-0.0062
18,0,2,1.0000,0.0015
19,0,2,1.0000,0.0089
20,0,2,1.0000,0.0136
21,0,2,1.0000,0.0138
22,0,2,1.0000,0.0090
23,0,2,1.0000,0.0006
24,0,2,1.0000,-0.0087
25,0,2,1.0000,-0.0149
26,0,2,1.0000,-0.0147
27,0,2,1.0000,-0.0081
28,0,2,1.0000,0.0017
29,0,2,1.0000,0.0102
30,0,2,1.0000,0.0138
31,0,2,1.0000,0.0108
32,0,2,1.0000,0.0018
33,0,2,1.0000,-0.0094
34,0,2,1.0000,-0.0172
35,0,2,1.0000,-0.0168
36,0,2,1.0000,-0.0074
37,0,2,1.0000,0.0068
38,0,2,1.0000,0.0177
39,0,2,1.0000,0.0182
40,0,2,1.0000,0.0078
41,0,2,1.0000,-0.0058
42,0,2,1.0000,-0.0121
43,0,2,1.0000,-0.0059
44,0,2,1.0000,0.0082
45,0,2,1.0000,0.0189
46,0,2,1.0000,0.0179
47,0,2,1.0000,0.0065
48,0,2,1.0000,-0.0074
49,0,2,1.0000,-0.0147
50,0,2,1.0000,-0.0111
51,0,2,1.0000,0.0012
52,0,2,1.0000,0.0148
53,0,2,1.0000,0.0233
54,0,2,1.0000,0.0245
55,0,2,1.0000,0.0197
56,0,2,1.0000,0.0097
57,0,2,1.0000,-0.0050
58,0,2,1.0000,-0.0216
59,0,2,1.0000,-0.0338
60,0,2,1.0000,-0.0349
61,0,2,1.0000,-0.0220
62,0,2,1.0000,0.0007
63,0,2,1.0000,0.0239
64,0,2,1.0000,0.0370
65,0,2,1.0000,0.0356
66,0,2,1.0000,0.0239
67,0,2,1.0000,0.0098
68,0,2,1.0000,-0.0018
69,0,2,1.0000,-0.0099
70,0,2,1.0000,-0.0162
71,0,2,1.0000,-0.0213
72,0,2,1.0000,-0.0248
73,0,2,1.0000,-0.0263
74,0,2,1.0000,-0.0272
75,0,2,1.0000,-0.0287
76,0,2,1.0000,-0.0300
77,0,2,1.0000,-0.0285
78,0,2,1.0000,-0.0231
79,0,2,1.0000,-0.0161
80,0,2,1.0000,-0.0112
81,0,2,1.0000,-0.0090
82,0,2,1.0000,-0.0047
83,0,2,1.0000,0.0084
84,0,2,1.0000,0.0304
85,0,2,1.0000,0.0532
86,0,2,1.0000,0.0664
87,0,2,1.0000,0.0637
88,0,2,1.0000,0.0487
89,0,2,1.0000,0.0329
90,0,2,1.0000,0.0236
91,0,2,1.0000,0.0156
92,0,2,1.0000,-0.0016
93,0,2,1.0000,-0.0342
94,0,2,1.0000,-0.0732
95,0,2,1.0000,-0.0959
96,0,2,1.0000,-0.0878
97,0,2,1.0000,-0.0540
98,0,2,1.0000,-0.0123
99,0,2,1.0000,0.0169
100,0,2,1.0000,0.0215
101,0,2,1.0000,0.0046
102,0,2,1.0000,-0.0212
103,0,2,1.0000,-0.0420
104,0,2,1.0000,-0.0468
105,0,2,1.0000,-0.0300
106,0,2,1.0000,0.0041
107,0,2,1.0000,0.0426
108,0,2,1.0000,0.0722
109,0,2,1.0000,0.0846
110,0,2,1.0000,0.0771
111,0,2,1.0000,0.0536
112,0,2,1.0000,0.0247
113,0,2,1.0000,0.0010
114,0,2,1.0000,-0.0131
115,0,2,1.0000,-0.0197
116,0,2,1.0000,-0.0233
117,0,2,1.0000,-0.0272
118,0,2,1.0000,-0.0304
119,0,2,1.0000,-0.0290
120,0,2,1.0000,-0.0206
121,0,2,1.0000,-0.0073
122,0,2,1.0000,0.0055
123,0,2,1.0000,0.0120
124,0,2,1.0000,0.0101
125,0,2,1.0000,0.0016
126,0,2,1.0000,-0.0074
127,0,2,1.0000,-0.0099
128,0,2,1.0000,-0.0022
129,0,2,1.0000,0.0124
130,0,2,1.0000,0.0268
131,0,2,1.0000,0.0352
132,0,2,1.0000,0.0354
133,0,2,1.0000,0.0289
134,0,2,1.0000,0.0193
135,0,2,1.0000,0.0101
136,0,2,1.0000,0.0023
137,0,2,1.0000,-0.0054
138,0,2,1.0000,-0.0137
139,0,2,1.0000,-0.0215
140,0,2,1.0000,-0.0267
141,0,2,1.0000,-0.0290
142,0,2,1.0000,-0.0293
143,0,2,1.0000,-0.0272
144,0,2,1.0000,-0.0203
145,0,2,1.0000,-0.0079
146,0,2,1.0000,0.0065
147,0,2,1.0000,0.0180
148,0,2,1.0000,0.0225
149,0,2,1.0000,0.0177
150,0,2,1.0000,0.0042
151,0,2,1.0000,-0.0104
152,0,2,1.0000,-0.0126
153,0,2,1.0000,-0.0007
154,0,2,1.0000,0.0126
155,0,2,1.0000,0.0184
156,0,2,1.0000,0.0161
157,0,2,1.0000,0.0092
158,0,2,1.0000,0.0022
159,0,2,1.0000,-0.0010
160,0,2,1.0000,-0.0002
161,0,2,1.0000,0.0022
162,0,2,1.0000,0.0025
163,0,2,1.0000,-0.0014
164,0,2,1.0000,-0.0090
165,0,2,1.0000,-0.0169
166,0,2,1.0000,-0.0204
167,0,2,1.0000,-0.0161
168,0,2,1.0000,-0.0038
169,0,2,1.0000,0.0137
170,0,2,1.0000,0.0304
171,0,2,1.0000,0.0394
172,0,2,1.0000,0.0366
173,0,2,1.0000,0.0229
174,0,2,1.0000,0.0031
175,0,2,1.0000,-0.0159
176,0,2,1.0000,-0.0276
177,0,2,1.0000,-0.0287
178,0,2,1.0000,-0.0211
179,0,2,1.0000,-0.0109
180,0,2,1.0000,-0.0046
181,0,2,1.0000,-0.0050
182,0,2,1.0000,-0.0106
183,0,2,1.0000,-0.0160
184,0,2,1.0000,-0.0161
185,0,2,1.0000,-0.0101
186,0,2,1.0000,-0.0020
187,0,2,1.0000,0.0034
188,0,2,1.0000,0.0052
189,0,2,1.0000,0.0050
190,0,2,1.0000,0.0043
191,0,2,1.0000,0.0022
192,0,2,1.0000,-0.0005
193,0,2,1.0000,0.0010
194,0,2,1.0000,0.0121
195,0,2,1.0000,0.0309
196,0,2,1.0000,0.0441
197,0,2,1.0000,0.0327
198,0,2,1.0000,-0.0079
199,0,2,1.0000,-0.0519
200,0,2,1.0000,-0.0631
201,0,2,1.0000,-0.0356
202,0,2,1.0000,0.0015
203,0,2,1.0000,0.0145
204,0,2,1.0000,-0.0049
205,0,2,1.0000,-0.0351
206,0,2,1.0000,-0.0446
207,0,2,1.0000,-0.0169
208,0,2,1.0000,0.0382
209,0,2,1.0000,0.0917
210,0,2,1.0000,0.1164
211,0,2,1.0000,0.1037
212,0,2,1.0000,0.0634
213,0,2,1.0000,0.0140
214,0,2,1.0000,-0.0285
215,0,2,1.0000,-0.0547
216,0,2,1.0000,-0.0609
217,0,2,1.0000,-0.0487
218,0,2,1.0000,-0.0265
219,0,2,1.0000,-0.0079
220,0,2,1.0000,-0.0034
221,0,2,1.0000,-0.0141
222,0,2,1.0000,-0.0321
223,0,2,1.0000,-0.0457
224,0,2,1.0000,-0.0451
225,0,2,1.0000,-0.0269
226,0,2,1.0000,0.0040
227,0,2,1.0000,0.0356
228,0,2,1.0000,0.0552
229,0,2,1.0000,0.0553
230,0,2,1.0000,0.0384
231,0,2,1.0000,0.0154
232,0,2,1.0000,-0.0006
233,0,2,1.0000,-0.0036
234,0,2,1.0000,0.0023
235,0,2,1.0000,0.0058
236,0,2,1.0000,-0.0014
237,0,2,1.0000,-0.0173
238,0,2,1.0000,-0.0336
239,0,2,1.0000,-0.0437
240,0,2,1.0000,-0.0435
241,0,2,1.0000,-0.0300
242,0,2,1.0000,-0.0028
243,0,2,1.0000,0.0314
244,0,2,1.0000,0.0571
245,0,2,1.0000,0.0597
246,0,2,1.0000,0.0362
247,0,2,1.0000,-0.0005
248,0,2,1.0000,-0.0282
249,0,2,1.0000,-0.0320
250,0,2,1.0000,-0.0187
251,0,2,1.0000,-0.0073
252,0,2,1.0000,-0.0101
253,0,2,1.0000,-0.0263
254,0,2,1.0000,-0.0448
255,0,2,1.0000,-0.0512
256,0,2,1.0000,-0.0375
257,0,2,1.0000,-0.0094
258,0,2,1.0000,0.0198
259,0,2,1.0000,0.0402
260,0,2,1.0000,0.0481
261,0,2,1.0000,0.0434
262,0,2,1.0000,0.0276
263,0,2,1.0000,0.0057
264,0,2,1.0000,-0.0138
265,0,2,1.0000,-0.0222
266,0,2,1.0000,-0.0156
267,0,2,1.0000,0.0032
268,0,2,1.0000,0.0255
269,0,2,1.0000,0.0409
270,0,2,1.0000,0.0427
271,0,2,1.0000,0.0314
272,0,2,1.0000,0.0137
273,0,2,1.0000,-0.0033
274,0,2,1.0000,-0.0165
275,0,2,1.0000,-0.0269
276,0,2,1.0000,-0.0357
277,0,2,1.0000,-0.0412
278,0,2,1.0000,-0.0388
279,0,2,1.0000,-0.0254
280,0,2,1.0000,-0.0038
281,0,2,1.0000,0.0183
282,0,2,1.0000,0.0333
283,0,2,1.0000,0.0386
284,0,2,1.0000,0.0373
285,0,2,1.0000,0.0343
286,0,2,1.0000,0.0307
287,0,2,1.0000,0.0233
288,0,2,1.0000,0.0076
12,0,3,1.0000,0.0016
13,0,3,1.0000,-0.0027
14,0,3,1.0000,-0.0020
15,0,3,1.0000,0.0051
16,0,3,1.0000,0.0168
17,0,3,1.0000,0.0290
18,0,3,1.0000,0.0369
19,0,3,1.0000,0.0362
20,0,3,1.0000,0.0249
21,0,3,1.0000,0.0052
22,0,3,1.0000,-0.0176
23,0,3,1.0000,-0.0373
24,0,3,1.0000,-0.0487
