t_idx,node_idx,net_flux_q,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
13,1,41.6100,92.9200,177.6900,25.4736,0.0237,4528.5966
13,2,-52.5800,-101.9100,-208.0700,45.7421,0.0142,-9519.0102
13,3,-27.3000,-41.5600,-7.5000,25.0979,0.0302,-189.4881
13,4,24.6300,21.3100,69.8100,27.9293,0.0188,1950.1440
14,0,-66.8800,-80.5200,-109.7600,33.1640,0.0217,-3641.8308
14,1,-32.8300,-74.4400,-167.3600,25.9640,0.0220,-4346.9706
14,2,-25.3900,27.1900,129.1000,44.3853,0.0145,5730.5421
14,3,57.4700,84.7700,126.3300,27.2560,0.0262,3445.4721
14,4,67.6300,43.0000,21.6900,30.5760,0.0191,664.0127
15,0,11.7600,78.6400,159.1600,31.8263,0.0203,5067.0652
15,1,6.6600,39.4900,113.9300,24.7575,0.0222,2821.4984
15,2,34.1400,59.5300,32.3400,43.7450,0.0146,1415.5851
15,3,25.3700,-32.1000,-116.8700,27.1381,0.0262,-3172.4742
15,4,-77.9300,-145.5600,-188.5600,33.5356,0.0161,-6325.8148
16,0,-4.1800,-15.9400,-94.5800,30.2000,0.0209,-2856.6493
16,1,-12.9300,-19.5900,-59.0800,24.0618,0.0227,-1422.0139
16,2,-16.9600,-51.1000,-110.6300,42.1694,0.0148,-4665.9608
16,3,33.6400,8.2700,40.3700,27.5206,0.0270,1111.2296
16,4,0.4300,78.3600,223.9200,31.5882,0.0157,7074.4696
17,0,-42.9100,-38.7300,-22.7900,30.9061,0.0212,-705.1710
17,1,5.3500,18.2800,37.8700,23.0222,0.0233,872.2770
17,2,-41.2200,-24.2600,26.8400,42.1167,0.0152,1130.0417
17,3,19.4100,-14.2300,-22.5000,27.0700,0.0276,-609.4677
17,4,59.3700,58.9400,-19.4200,33.1317,0.0158,-642.4863
18,0,38.6300,81.5400,120.2700,31.3126,0.0201,3767.6069
18,1,-44.0600,-49.4100,-67.6900,24.1295,0.0230,-1634.4624
18,2,-9.9100,31.3100,55.5700,40.4216,0.0155,2246.7136
18,3,23.0600,3.6500,17.8800,26.8589,0.0284,480.3415
18,4,-7.7200,-67.0900,-126.0300,31.7942,0.0157,-4008.0801
19,0,-2.5700,-41.2000,-122.7400,29.8755,0.0203,-3667.7534
19,1,6.6800,50.7400,100.1500,23.2570,0.0229,2330.3488
19,2,-17.5300,-7.6200,-38.9300,39.2770,0.0159,-1529.1750
19,3,32.4800,9.4200,5.7700,27.1400,0.0291,156.8716
19,4,-19.0600,-11.3400,55.7500,31.1575,0.0161,1736.8477
20,0,-63.8300,-61.2600,-20.0600,31.4924,0.0201,-632.9676
20,1,-34.4700,-41.1500,-91.8900,23.7910,0.0229,-2187.0928
20,2,14.1300,31.6600,39.2800,38.0795,0.0162,1496.2772
20,3,66.4500,33.9700,24.5500,29.0119,0.0293,713.2365
20,4,17.7200,36.7800,48.1200,30.5176,0.0164,1469.1103
21,0,-67.6700,-3.8400,57.4200,33.1368,0.0206,1902.6372
21,1,27.9700,62.4400,103.5900,23.9809,0.0224,2485.5828
21,2,47.6100,33.4800,1.8200,38.5127,0.0165,70.6451
21,3,-14.2200,-80.6700,-114.6400,28.3395,0.0264,-3250.9739
21,4,6.3100,-11.4100,-48.1900,29.4173,0.0168,-1417.8095
22,0,29.2600,96.9300,100.7700,32.9683,0.0193,3324.0784
22,1,18.0900,-9.8800,-72.3200,23.7248,0.0229,-1716.0024
22,2,-17.6900,-65.3000,-98.7800,37.6074,0.0164,-3715.9313
22,3,26.9100,41.1300,121.8000,28.2774,0.0264,3445.2705
22,4,-56.5700,-62.8800,-51.4700,30.5978,0.0167,-1575.9227
23,0,11.6800,-17.5800,-114.5100,32.0813,0.0196,-3673.9690
23,1,-17.2200,-35.3100,-25.4300,23.4537,0.0230,-597.2418
23,2,12.8900,30.5800,95.8800,36.5775,0.0167,3507.5611
23,3,-7.4000,-34.3100,-75.4400,27.4075,0.0264,-2068.5273
23,4,0.0500,56.6200,119.5000,29.3250,0.0168,3505.2860
24,0,7.9800,-3.7000,13.8800,31.1172,0.0200,431.8326
24,1,-4.0900,13.1300,48.4400,22.6792,0.0235,1098.8885
24,2,18.4000,5.5100,-25.0700,35.8504,0.0170,-898.6757
24,3,-19.3800,-11.9800,22.3300,27.0864,0.0269,604.5175
24,4,-2.9100,-2.9600,-59.5800,28.2684,0.0171,-1684.2819
25,0,-25.6100,-33.5900,-29.8900,30.9054,0.0203,-924.4428
25,1,35.9800,40.0700,26.9400,23.1908,0.0236,625.7033
25,2,11.7700,-6.6300,-12.1400,34.9242,0.0174,-424.0953
25,3,-8.2000,11.1800,23.1600,26.3600,0.0274,610.8035
25,4,-13.9400,-11.0300,-8.0700,27.7173,0.0174,-223.8709
26,0,-24.1000,1.5100,35.1000,30.6533,0.0207,1075.9632
26,1,1.9100,-34.0700,-74.1400,22.4026,0.0237,-1661.7348
26,2,32.7600,20.9900,27.6200,34.8441,0.0176,962.7638
26,3,45.4200,53.6200,42.4400,27.0659,0.0269,1150.1197
26,4,-55.9900,-42.0500,-31.0200,28.7644,0.0176,-893.0129
27,0,-75.4900,-51.3900,-52.9000,32.2546,0.0207,-1707.3323
27,1,-13.7200,-15.6300,18.4400,22.0925,0.0240,407.0100
27,2,86.8100,54.0500,33.0600,36.7000,0.0177,1214.2581
27,3,-25.4000,-70.8200,-124.4400,27.0064,0.0256,-3362.4942
27,4,27.8000,83.7900,125.8400,28.7300,0.0172,3616.8258
28,0,-1.6800,73.8100,125.2000,31.2003,0.0201,3907.7698
28,1,-11.5800,2.1400,17.7700,21.7300,0.0245,386.1944
28,2,40.4100,-46.4000,-100.4500,36.8279,0.0178,-3700.1906
28,3,20.6300,46.0300,116.8500,26.7866,0.0255,3131.1818
28,4,-47.7800,-75.5800,-159.3700,29.3869,0.0170,-4684.6767
29,0,54.8300,56.5100,-17.3000,31.9880,0.0200,-552.2603
29,1,-23.6100,-12.0300,-14.1700,21.7927,0.0248,-309.1009
29,2,-12.2000,-52.6100,-6.2100,36.0070,0.0178,-224.5410
29,3,10.9400,-9.6900,-55.7200,26.2583,0.0259,-1463.3651
29,4,-29.9600,17.8200,93.4000,29.4060,0.0173,2746.8284
30,0,-2194.8000,-2249.6300,-2306.1400,101.7561,0.0025,-234669.4956
30,1,491.0500,514.6600,526.6900,36.9300,0.0101,19455.8561
30,2,577.8900,590.0900,642.7000,53.4871,0.0085,34381.1504
30,3,614.4800,603.5400,613.2300,45.2332,0.0089,27743.7180
30,4,511.3800,541.3400,523.5200,44.9535,0.0090,23538.9344
31,0,-2418.4400,-223.6400,2025.9900,174.1525,0.0025,352830.6575
31,1,647.4000,156.3500,-358.3100,56.0072,0.0100,-20066.3793
31,2,639.7100,61.8200,-528.2700,71.8066,0.0086,-37932.7224
31,3,525.0100,-89.4700,-693.0100,60.2263,0.0089,-41738.1870
31,4,606.3200,94.9400,-446.4000,62.4962,0.0090,-27897.4680
32,0,-2678.9100,-260.4700,-36.8300,250.0542,0.0026,-9210.1650
32,1,653.7600,6.3600,-149.9900,74.1209,0.0101,-11117.3309
32,2,654.4500,14.7400,-47.0800,89.4624,0.0087,-4211.7625
32,3,757.6200,232.6100,322.0800,81.3594,0.0085,26206.2221
32,4,613.0800,6.7600,-88.1800,79.1806,0.0092,-6982.0838
33,0,-2739.0900,-60.1800,200.2900,323.2612,0.0026,64745.8246
33,1,692.0400,38.2800,31.9200,92.2950,0.0103,2946.4488
33,2,715.2700,60.8200,46.0800,107.8685,0.0088,4971.1186
33,3,699.3800,-58.2400,-290.8500,99.5365,0.0086,-28950.6842
33,4,632.4000,19.3200,12.5600,95.4518,0.0093,1199.0541
34,0,-2695.6300,43.4600,103.6400,391.0431,0.0026,40527.8258
34,1,644.4000,-47.6400,-85.9200,108.0694,0.0103,-9285.8172
34,2,748.1900,32.9200,-27.9000,126.1634,0.0090,-3519.6649
34,3,639.5000,-59.8800,-1.6400,114.9640,0.0087,-189.0606
34,4,663.5400,31.1400,11.8200,111.6829,0.0094,1320.3856
35,0,-2467.1800,228.4500,184.9900,448.7136,0.0026,83008.1357
35,1,636.8500,-7.5500,40.0900,122.7578,0.0105,4921.2803
35,2,659.0800,-89.1100,-122.0300,140.9667,0.0090,-17202.9608
35,3,561.3700,-78.1300,-18.2500,127.3642,0.0087,-2325.0769
35,4,609.8800,-53.6600,-84.8000,125.5217,0.0095,-10644.7482
36,0,-2136.5600,330.6200,102.1700,494.3311,0.0026,50506.6808
36,1,599.4500,-37.4000,-29.8500,135.6414,0.0106,-4049.2891
36,2,495.9600,-163.1200,-74.0100,150.5611,0.0088,-11144.4575
36,3,531.1900,-30.1800,47.9500,138.2784,0.0088,6630.1822
36,4,509.9600,-99.9200,-46.2600,135.9119,0.0095,-6288.2329
37,0,-1763.5000,373.0600,42.4400,527.7303,0.0026,22397.8553
37,1,409.8900,-189.5600,-152.1600,142.8584,0.0101,-21739.2488
37,2,443.8500,-52.1100,111.0100,158.2792,0.0089,17570.1135
37,3,517.7000,-13.4900,16.6900,148.2632,0.0089,2474.3917
37,4,392.0600,-117.9000,-17.9800,142.6526,0.0094,-2566.0064
38,0,-1440.1700,323.3300,-49.7300,551.1262,0.0026,-27406.6509
38,1,385.5500,-24.3400,165.2200,149.0813,0.0102,24630.9612
38,2,380.1500,-63.7000,-11.5900,163.9682,0.0089,-1900.9600
38,3,306.8600,-210.8400,-197.3500,152.3297,0.0086,-30064.0893
38,4,367.6100,-24.4500,93.4500,148.4208,0.0095,13869.6876
39,0,-1263.3400,176.8300,-146.5000,568.9315,0.0027,-83347.9944
39,1,288.9700,-96.5800,-72.2400,152.5785,0.0102,-11023.2536
39,2,343.9000,-36.2500,27.4500,168.4665,0.0090,4624.0785
39,3,353.9700,47.1100,257.9500,157.3708,0.0087,40594.1950
39,4,276.5000,-91.1100,-66.6600,151.6227,0.0096,-10108.0432
40,0,-1310.7300,-47.3900,-224.2200,587.0241,0.0027,-131622.6817
40,1,328.0800,39.1100,135.6900,156.8590,0.0103,21284.6035
40,2,319.1000,-24.8000,11.4500,172.1405,0.0091,1970.7824
40,3,340.1900,-13.7800,-60.8900,161.8298,0.0088,-9853.9352
40,4,323.3600,46.8600,137.9700,155.8115,0.0097,21497.7602
41,0,-1365.4900,-54.7600,-7.3700,605.5590,0.0027,-4463.1194
41,1,370.5500,42.4700,3.3600,161.9469,0.0104,544.5833
41,2,356.0700,36.9700,61.7700,176.5198,0.0092,10903.9667
41,3,317.7600,-22.4300,-8.6500,165.5424,0.0089,-1432.1413
41,4,321.1100,-2.2500,-49.1100,159.7471,0.0098,-7845.2042
42,0,-1461.0300,-95.5400,-40.7800,625.4537,0.0028,-25506.2661
42,1,368.9200,-1.6300,-44.1000,166.7602,0.0105,-7354.1434
42,2,323.2200,-32.8500,-69.8200,179.9314,0.0093,-12563.1161
42,3,400.7800,83.0200,105.4500,171.0130,0.0090,18034.0676
42,4,368.1100,47.0000,49.2500,164.5928,0.0099,8106.6589
43,0,-1588.4900,-127.4600,-31.9200,647.3409,0.0028,-20663.4770
43,1,391.8400,22.9200,24.5500,171.8757,0.0106,4219.7919
43,2,381.4400,58.2200,91.0700,184.5111,0.0094,16803.9766
43,3,358.2000,-42.5800,-125.6000,175.2673,0.0090,-22013.9546
43,4,457.0100,88.9000,41.9000,171.2386,0.0099,7175.7803
44,0,-1708.1000,-119.6100,7.8500,670.9133,0.0028,5266.3328
44,1,502.5400,110.7000,87.7800,179.2238,0.0106,15733.4395
44,2,377.9700,-3.4700,-61.6900,188.8102,0.0095,-11647.7356
44,3,409.3000,51.1000,93.6800,180.4680,0.0091,16906.7089
44,4,418.2900,-38.7200,-127.6200,176.7287,0.0100,-22554.4997
45,0,-1716.1200,-8.0200,111.5900,693.6352,0.0028,77402.7311
45,1,440.2400,-62.3000,-173.0000,184.8980,0.0107,-31988.0263
45,2,408.5000,30.5300,34.0000,193.5861,0.0096,6582.2203
45,3,429.4200,20.1200,-30.9800,185.8800,0.0092,-5758.3766
45,4,437.9600,19.6700,58.3900,182.4076,0.0101,10650.9791
46,0,-1578.0000,138.1200,146.1400,712.4515,0.0029,104118.0571
46,1,387.7900,-52.4500,9.8500,189.2149,0.0107,1863.2037
46,2,351.4600,-57.0400,-87.5700,196.9451,0.0097,-17247.0346
46,3,418.9000,-10.5200,-30.6400,190.8379,0.0093,-5847.3706
46,4,419.8500,-18.1100,-37.7800,187.4596,0.0102,-7082.4077
47,0,-1472.6700,105.3300,-32.7900,728.2894,0.0029,-23880.3036
47,1,295.5700,-92.2200,-39.7700,191.4306,0.0107,-7614.1843
47,2,330.5000,-20.9600,36.0800,199.7275,0.0098,7205.9635
47,3,403.1400,-15.7600,-5.2400,195.2608,0.0094,-1023.3153
47,4,443.4600,23.6100,41.7200,192.7929,0.0103,8043.5641
48,0,-1440.4800,32.1900,-73.1400,742.8239,0.0029,-54330.0442
48,1,386.5400,90.9700,183.1900,195.4124,0.0107,35798.5835
48,2,301.2500,-29.2500,-8.2900,201.7994,0.0099,-1673.2052
48,3,386.8700,-16.2700,-0.5100,199.1712,0.0095,-101.7321
48,4,365.8200,-77.6400,-101.2500,196.3241,0.0103,-19878.6161
49,0,-1406.4000,34.0800,1.8900,756.0954,0.0030,1429.1210
49,1,312.3100,-74.2300,-165.2000,197.7504,0.0108,-32669.1651
49,2,378.4400,77.1900,106.4400,205.3322,0.0099,21856.3239
49,3,336.3100,-50.5600,-34.2900,201.9140,0.0096,-6924.1155
49,4,379.3400,13.5200,91.1600,199.9844,0.0104,18230.7191
50,0,-1555.9000,-149.5000,-183.5800,771.7778,0.0030,-141683.4219
50,1,392.8500,80.5400,154.7700,201.5759,0.0108,31198.7695
50,2,366.7900,-11.6500,-88.8400,208.4980,0.0100,-18523.0823
50,3,395.0200,58.7100,109.2700,205.7004,0.0097,22477.4486
50,4,401.2400,21.9000,8.3800,203.9306,0.0105,1709.1693
51,0,-1858.7500,-302.8500,-153.3500,792.6812,0.0030,-121558.5604
51,1,434.2200,41.3700,-39.1700,206.0498,0.0109,-8070.5202
51,2,472.7700,105.9800,117.6300,213.5802,0.0100,25124.4982
51,3,465.8500,70.8300,12.1200,210.7033,0.0097,2554.4117
51,4,485.9100,84.6700,62.7700,209.3533,0.0106,13142.0007
52,0,-2212.6400,-353.8900,-51.0400,819.4728,0.0030,-41826.9525
52,1,593.1600,158.9400,117.5700,213.3538,0.0107,25085.7094
52,2,515.9900,43.2200,-62.7600,219.2860,0.0101,-13761.9557
52,3,528.9200,63.0700,-7.7600,216.7074,0.0098,-1681.0321
52,4,574.5700,88.6600,3.9900,216.2442,0.0106,863.7550
53,0,-2530.1000,-317.4600,36.4300,851.1511,0.0030,31006.4818
53,1,707.1800,114.0200,-44.9200,222.4987,0.0107,-9993.4198
53,2,614.5100,98.5200,55.3000,226.6050,0.0101,12532.2522
53,3,564.1400,35.2200,-27.8500,223.1413,0.0099,-6214.1375
53,4,644.2700,69.7000,-18.9600,224.1706,0.0107,-4249.5298
54,0,-2768.7700,-238.6700,78.7900,886.0169,0.0030,69808.5512
54,1,673.2800,-33.9000,-147.9200,230.6947,0.0108,-34124.7299
54,2,696.0200,81.5100,-17.0100,235.1398,0.0102,-3998.9007
54,3,730.2400,166.1000,130.8800,232.3613,0.0098,30413.0637
54,4,669.2300,24.9600,-44.7400,232.2625,0.0108,-10391.1575
55,0,-2807.9200,-39.1500,199.5200,920.3366,0.0030,183625.4405
55,1,687.1400,13.8600,47.7600,238.8455,0.0109,11407.4137
55,2,721.9400,25.9200,-55.5900,243.8327,0.0102,-13554.3931
55,3,687.1300,-43.1100,-209.2100,240.4821,0.0098,-50311.6923
55,4,711.7100,42.4800,17.5200,240.8241,0.0109,4219.6995
56,0,-2679.6300,128.2900,167.4400,951.2014,0.0031,159269.5565
56,1,631.7500,-55.3900,-69.2500,245.7386,0.0109,-17018.0033
56,2,705.4800,-16.4600,-42.3800,251.9318,0.0103,-10677.0377
56,3,687.7500,0.6200,43.7300,248.3289,0.0099,10859.4310
56,4,654.6500,-57.0600,-99.5400,248.0842,0.0109,-24694.9242
57,0,-2519.3200,160.3100,32.0200,978.2379,0.0031,31323.6729
57,1,697.9600,66.2100,121.6000,253.5355,0.0110,30830.6468
57,2,624.3600,-81.1200,-64.6600,258.3529,0.0103,-16705.9389
57,3,554.3600,-133.3900,-134.0100,253.6053,0.0098,-33986.9612
57,4,642.6400,-12.0100,45.0500,254.8869,0.0110,11482.5227
58,0,-2222.6600,296.6600,136.3500,999.3298,0.0031,136259.5365
58,1,510.6300,-187.3300,-253.5400,257.8931,0.0107,-65388.2010
58,2,528.3700,-95.9900,-14.8700,262.9295,0.0103,-3910.7520
58,3,618.0300,63.6700,197.0600,259.7820,0.0099,51193.2763
58,4,565.6300,-77.0100,-65.0000,260.1537,0.0110,-16910.8391
59,0,-2017.9400,204.7200,-91.9400,1016.3067,0.0031,-93438.6018
59,1,471.2600,-39.3700,147.9600,261.4492,0.0107,38683.5964
59,2,576.4800,48.1100,144.1000,268.1553,0.0104,38641.6834
59,3,508.9300,-109.1000,-172.7700,263.9345,0.0098,-45601.0373
59,4,461.2700,-104.3600,-27.3500,263.5057,0.0109,-7208.0224
