t_idx,node_idx,curvature,density
19,4,55.750000,2185.1400
20,0,20.060000,2682.4300
20,1,91.890000,2690.1300
20,2,39.280000,2645.2700
20,3,24.550000,2680.5700
20,4,48.120000,2697.5400
21,0,57.420000,3303.7100
21,1,103.590000,3189.1900
21,2,1.820000,3169.0900
21,3,114.640000,3303.4600
21,4,48.190000,3309.2100
22,0,100.770000,3827.2400
22,1,72.320000,3824.1100
22,2,98.780000,3831.5100
22,3,121.800000,3869.6100
22,4,51.470000,3784.9700
23,0,114.510000,4308.6800
23,1,25.430000,4286.3800
23,2,95.880000,4284.7300
23,3,75.440000,4273.3800
23,4,119.500000,4257.0100
24,0,13.880000,4432.7800
24,1,48.440000,4487.0100
24,2,25.070000,4459.6200
24,3,22.330000,4462.0600
24,4,59.580000,4516.8900
25,0,29.890000,4343.2900
25,1,26.940000,4469.9600
25,2,12.140000,4401.9300
25,3,23.160000,4377.5600
25,4,8.070000,4451.4400
26,0,35.100000,4254.1400
26,1,74.140000,4283.9700
26,2,27.620000,4271.1000
26,3,42.440000,4299.3600
26,4,31.020000,4249.1700
27,0,52.900000,4116.4500
27,1,18.440000,4106.9800
27,2,33.060000,4133.2900
27,3,124.440000,4087.0800
27,4,125.840000,4084.3600
28,0,125.200000,4077.5000
28,1,17.770000,4106.5200
28,2,100.450000,4076.5300
28,3,116.850000,4107.0500
28,4,159.370000,4097.9600
29,0,17.300000,4324.1700
29,1,14.170000,4395.0300
29,2,6.210000,4327.2400
29,3,55.720000,4351.6000
29,4,93.400000,4344.9600
30,0,2306.140000,2431.2400
30,1,526.690000,4137.6100
30,2,642.700000,4138.7700
30,3,613.230000,4145.6400
30,4,523.520000,4171.6200
31,0,2025.990000,2679.2000
31,1,358.310000,4603.9600
31,2,528.270000,4575.5900
31,3,693.010000,4590.0900
31,4,446.400000,4578.8400
32,0,36.830000,2962.1100
32,1,149.990000,4936.1400
32,2,47.080000,4941.9900
32,3,322.080000,4955.5600
32,4,88.180000,4935.9800
33,0,200.290000,3022.9700
33,1,31.920000,5089.4000
33,2,46.080000,5099.2700
33,3,290.850000,5052.7800
33,4,12.560000,5105.9600
34,0,103.640000,2975.3700
34,1,85.920000,4998.5000
34,2,27.900000,4981.9900
34,3,1.640000,4951.6400
34,4,11.820000,4955.7400
35,0,184.990000,2729.1400
35,1,40.090000,4595.2500
35,2,122.030000,4600.0000
35,3,18.250000,4564.1300
35,4,84.800000,4577.9600
36,0,102.170000,2361.7400
36,1,29.850000,3993.6300
36,2,74.010000,3985.0600
36,3,47.950000,3959.2500
36,4,46.260000,3992.8200
37,0,42.440000,1954.8800
37,1,152.160000,3329.2500
37,2,111.010000,3298.5700
37,3,16.690000,3332.0200
37,4,17.980000,3334.7800
38,0,49.730000,1596.7900
38,1,165.220000,2716.7300
38,2,11.590000,2729.9300
38,3,197.350000,2777.7400
38,4,93.450000,2743.4100
39,0,146.500000,1396.9000
39,1,72.240000,2347.1500
39,2,27.450000,2366.9800
39,3,257.950000,2398.1900
39,4,66.660000,2348.5800
40,0,224.220000,1437.4700
40,1,135.690000,2319.5600
40,2,11.450000,2303.9000
40,3,60.890000,2299.8900
40,4,137.970000,2335.3600
41,0,7.370000,1511.8900
41,1,3.360000,2486.5700
41,2,61.770000,2443.7100
41,3,8.650000,2493.5400
41,4,49.110000,2511.6500
42,0,40.780000,1616.2100
42,1,44.100000,2739.4400
42,2,69.820000,2782.8800
42,3,105.450000,2750.1400
42,4,49.250000,2698.8700
43,0,31.920000,1764.8300
43,1,24.550000,2929.5000
43,2,91.070000,3014.5800
43,3,125.600000,2982.8400
43,4,41.900000,2982.0900
44,0,7.850000,1886.2400
44,1,87.780000,3166.1600
44,2,61.690000,3162.1100
44,3,93.680000,3144.1200
44,4,127.620000,3170.7700
45,0,111.590000,1895.8800
45,1,173.000000,3083.8200
45,2,34.000000,3103.9800
45,3,30.980000,3122.5000
45,4,58.390000,3131.8000
46,0,146.140000,1744.7400
46,1,9.850000,2947.5300
46,2,87.570000,2869.2000
46,3,30.640000,2973.9200
46,4,37.780000,2876.2100
47,0,32.790000,1626.7300
47,1,39.770000,2692.9300
47,2,36.080000,2730.6800
47,3,5.240000,2692.3200
47,4,41.720000,2693.8400
48,0,73.140000,1585.7800
48,1,183.190000,2560.3800
48,2,8.290000,2554.3900
48,3,0.510000,2565.2100
48,4,101.250000,2614.0400
49,0,1.890000,1554.9600
49,1,165.200000,2596.2100
49,2,106.440000,2659.4000
49,3,34.290000,2620.7300
49,4,91.160000,2607.1800
50,0,183.580000,1717.6800
50,1,154.770000,2924.4700
50,2,88.840000,2975.5900
50,3,109.270000,2983.3000
50,4,8.380000,2980.1600
51,0,153.350000,2049.9100
51,1,39.170000,3484.7800
51,2,117.630000,3385.1100
51,3,12.120000,3436.4300
51,4,62.770000,3474.6900
52,0,51.040000,2446.6200
52,1,117.570000,4099.9400
52,2,62.760000,4026.6900
52,3,7.760000,4065.1800
52,4,3.990000,4039.6700
53,0,36.430000,2793.4600
53,1,44.920000,4729.0600
53,2,55.300000,4663.4500
53,3,27.850000,4662.1600
53,4,18.960000,4709.5700
54,0,78.790000,3060.7700
54,1,147.920000,5101.7000
54,2,17.010000,5104.9000
54,3,130.880000,5136.5400
54,4,44.740000,5036.4300
55,0,199.520000,3107.4600
55,1,47.760000,5158.7800
55,2,55.590000,5203.2600
55,3,209.210000,5196.3300
55,4,17.520000,5199.2100
56,0,167.440000,2967.5300
56,1,69.250000,5040.5100
56,2,42.380000,4995.7400
56,3,43.730000,5025.9500
56,4,99.540000,5029.6100
57,0,32.020000,2778.9200
57,1,121.600000,4642.6800
57,2,64.660000,4712.0800
57,3,134.010000,4659.0200
57,4,45.050000,4612.1600
58,0,136.350000,2459.6000
58,1,253.540000,4148.3500
58,2,14.870000,4117.7700
58,3,197.060000,4132.3500
58,4,65.000000,4164.2700
59,0,91.940000,2224.8200
59,1,147.960000,3706.0200
59,2,144.100000,3730.2800
59,3,172.770000,3722.4900
59,4,27.350000,3717.8700
