t_idx,time_label,node_idx,node_label,account_category,optimal_input_u,state_error_x
5,2020-06,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,-81083.6078,1698.96
5,2020-06,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,0.0,25311.19
5,2020-06,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,0.0,96939.38
5,2020-06,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,0.0
5,2020-06,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,0.0
5,2020-06,12,12_ACC_Cash,Asset,0.0,0.0
5,2020-06,13,13_ACC_Raw_Materials,Unknown,0.0,0.0
5,2020-06,14,14_ACC_Finished_Goods,Unknown,0.0,0.0
5,2020-06,15,15_ACC_Equity_Capital,Equity,0.0,0.0
6,2020-07,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,0.0,7601.29
6,2020-07,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,0.0,93291.13
6,2020-07,2,02_ACC_COGS_DPT_Prod_A,Expense,-2405.5579,71452.38
6,2020-07,3,03_ACC_COGS_DPT_Prod_B,Expense,-471.2126,34878.51
6,2020-07,4,04_ACC_Cash_DPT_Admin,Asset,0.0,66826.3
6,2020-07,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,0.0,50617.15
6,2020-07,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,0.0,4527.6
6,2020-07,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,-39308.7171,550.14
6,2020-07,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,0.0,15813.14
6,2020-07,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,0.0,181223.56
6,2020-07,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,0.0
6,2020-07,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,0.0
6,2020-07,12,12_ACC_Cash,Asset,0.0,0.0
6,2020-07,13,13_ACC_Raw_Materials,Unknown,0.0,0.0
6,2020-07,14,14_ACC_Finished_Goods,Unknown,0.0,0.0
6,2020-07,15,15_ACC_Equity_Capital,Equity,0.0,0.0
7,2020-08,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,0.0,14406.34
7,2020-08,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,0.0,88343.68
7,2020-08,2,02_ACC_COGS_DPT_Prod_A,Expense,-2634.7724,79511.86
7,2020-08,3,03_ACC_COGS_DPT_Prod_B,Expense,-575.2372,38355.64
7,2020-08,4,04_ACC_Cash_DPT_Admin,Asset,0.0,44543.73
7,2020-08,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,0.0,53628.94
7,2020-08,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,0.0,9697.88
7,2020-08,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,-35516.3644,258.47
7,2020-08,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,0.0,35184.82
7,2020-08,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,0.0,194561.56
7,2020-08,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,0.0
7,2020-08,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,0.0
7,2020-08,12,12_ACC_Cash,Asset,0.0,0.0
7,2020-08,13,13_ACC_Raw_Materials,Unknown,0.0,0.0
7,2020-08,14,14_ACC_Finished_Goods,Unknown,0.0,0.0
7,2020-08,15,15_ACC_Equity_Capital,Equity,0.0,0.0
8,2020-09,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,0.0,46928.59
8,2020-09,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,0.0,2932.98
8,2020-09,2,02_ACC_COGS_DPT_Prod_A,Expense,-3538.1488,60157.1
8,2020-09,3,03_ACC_COGS_DPT_Prod_B,Expense,-252.2124,28942.38
8,2020-09,4,04_ACC_Cash_DPT_Admin,Asset,0.0,51697.99
8,2020-09,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,0.0,81555.89
8,2020-09,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,0.0,15083.93
8,2020-09,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,-88944.1429,432.22
8,2020-09,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,0.0,13529.05
8,2020-09,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,0.0,153446.59
8,2020-09,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,0.0
8,2020-09,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,0.0
8,2020-09,12,12_ACC_Cash,Asset,0.0,0.0
8,2020-09,13,13_ACC_Raw_Materials,Unknown,0.0,0.0
8,2020-09,14,14_ACC_Finished_Goods,Unknown,0.0,0.0
8,2020-09,15,15_ACC_Equity_Capital,Equity,0.0,0.0
9,2020-10,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,0.0,21778.84
9,2020-10,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,0.0,95199.22
9,2020-10,2,02_ACC_COGS_DPT_Prod_A,Expense,-5874.8417,37559.08
9,2020-10,3,03_ACC_COGS_DPT_Prod_B,Expense,-724.2547,17115.19
9,2020-10,4,04_ACC_Cash_DPT_Admin,Asset,0.0,34745.32
9,2020-10,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,0.0,103438.63
9,2020-10,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,0.0,2126.24
9,2020-10,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,-87939.8543,1362.85
9,2020-10,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,0.0,34177.9
9,2020-10,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,0.0,98749.03
9,2020-10,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,0.0
9,2020-10,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,0.0
9,2020-10,12,12_ACC_Cash,Asset,0.0,0.0
9,2020-10,13,13_ACC_Raw_Materials,Unknown,0.0,0.0
9,2020-10,14,14_ACC_Finished_Goods,Unknown,0.0,0.0
9,2020-10,15,15_ACC_Equity_Capital,Equity,0.0,0.0
10,2020-11,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,0.0,21324.84
10,2020-11,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,0.0,86843.44
10,2020-11,2,02_ACC_COGS_DPT_Prod_A,Expense,-5444.479,24952.52
10,2020-11,3,03_ACC_COGS_DPT_Prod_B,Expense,-791.7666,11863.11
10,2020-11,4,04_ACC_Cash_DPT_Admin,Asset,0.0,45062.26
10,2020-11,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,0.0,105146.26
10,2020-11,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,0.0,5260.58
10,2020-11,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,-99929.1739,1515.22
10,2020-11,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,0.0,25623.99
10,2020-11,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,0.0,66977.24
10,2020-11,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,0.0
10,2020-11,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,0.0
10,2020-11,12,12_ACC_Cash,Asset,0.0,0.0
10,2020-11,13,13_ACC_Raw_Materials,Unknown,0.0,0.0
10,2020-11,14,14_ACC_Finished_Goods,Unknown,0.0,0.0
10,2020-11,15,15_ACC_Equity_Capital,Equity,0.0,0.0
11,2020-12,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,0.0,27675.64
11,2020-12,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,0.0,10289.97
11,2020-12,2,02_ACC_COGS_DPT_Prod_A,Expense,-2413.8076,38957.58
11,2020-12,3,03_ACC_COGS_DPT_Prod_B,Expense,-244.3124,13838.96
11,2020-12,4,04_ACC_Cash_DPT_Admin,Asset,0.0,49943.78
11,2020-12,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,0.0,49690.51
11,2020-12,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,0.0,2142.65
11,2020-12,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,-590.0104,23533.59
11,2020-12,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,0.0,11469.29
11,2020-12,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,0.0,94135.89
11,2020-12,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,0.0
11,2020-12,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,0.0
11,2020-12,12,12_ACC_Cash,Asset,0.0,0.0
11,2020-12,13,13_ACC_Raw_Materials,Unknown,0.0,0.0
11,2020-12,14,14_ACC_Finished_Goods,Unknown,0.0,0.0
11,2020-12,15,15_ACC_Equity_Capital,Equity,0.0,0.0
