t_idx,time_label,node_idx,node_label,account_category,z_score_X,z_score_v,local_kl_drift,micro_anomaly_flag
2,2020-03,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,0.9988,0.3357,0.0017,0
2,2020-03,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,1.0001,6.2704,0.0104,1
2,2020-03,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,1.0,0.5547,0.0,0
2,2020-03,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.0,0.0,0.0,0
2,2020-03,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,1.0,1.0,0.0,0
2,2020-03,12,12_ACC_Cash,Asset,0.0,0.0,0.0,0
2,2020-03,13,13_ACC_Raw_Materials,Unknown,0.0,0.0,0.0,0
2,2020-03,14,14_ACC_Finished_Goods,Unknown,0.0,0.0,0.0,0
2,2020-03,15,15_ACC_Equity_Capital,Equity,0.0,0.0,0.0,0
3,2020-04,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,0.7071,0.2995,0.0,0
3,2020-04,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,0.7071,3.8047,0.0337,1
3,2020-04,2,02_ACC_COGS_DPT_Prod_A,Expense,0.7071,8.7641,0.0,1
3,2020-04,3,03_ACC_COGS_DPT_Prod_B,Expense,0.7072,1.8149,0.0,0
3,2020-04,4,04_ACC_Cash_DPT_Admin,Asset,0.7071,10.8871,0.0017,1
3,2020-04,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,0.7071,2.1071,0.0,0
3,2020-04,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,0.7059,0.788,0.0,0
3,2020-04,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,0.7078,1.4544,0.0027,0
3,2020-04,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,0.7074,0.5099,0.0003,0
3,2020-04,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,0.7071,5.3682,0.0,1
3,2020-04,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.7071,0.7071,0.0,0
3,2020-04,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,1.4142,1.4142,0.0,0
3,2020-04,12,12_ACC_Cash,Asset,0.0,0.0,0.0,0
3,2020-04,13,13_ACC_Raw_Materials,Unknown,0.0,0.0,0.0,0
3,2020-04,14,14_ACC_Finished_Goods,Unknown,0.0,0.0,0.0,0
3,2020-04,15,15_ACC_Equity_Capital,Equity,0.0,0.0,0.0,0
4,2020-05,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,0.8724,0.7502,0.0,0
4,2020-05,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,1.0028,0.9211,0.0,0
4,2020-05,2,02_ACC_COGS_DPT_Prod_A,Expense,1.1756,1.7067,0.0,0
4,2020-05,3,03_ACC_COGS_DPT_Prod_B,Expense,1.102,2.35,0.0,0
4,2020-05,4,04_ACC_Cash_DPT_Admin,Asset,0.0299,0.157,0.0372,0
4,2020-05,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,2.1116,0.2211,0.0,0
4,2020-05,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,1.1008,3.0943,0.0,1
4,2020-05,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,2.9469,2.2864,0.0132,0
4,2020-05,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,1.4335,0.777,0.0144,0
4,2020-05,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,1.1569,1.8649,0.0,0
4,2020-05,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.7071,0.7071,0.0,0
4,2020-05,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,1.4142,1.4142,0.0,0
4,2020-05,12,12_ACC_Cash,Asset,0.0,0.0,0.0,0
4,2020-05,13,13_ACC_Raw_Materials,Unknown,0.0,0.0,0.0,0
4,2020-05,14,14_ACC_Finished_Goods,Unknown,0.0,0.0,0.0,0
4,2020-05,15,15_ACC_Equity_Capital,Equity,0.0,0.0,0.0,0
5,2020-06,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,0.5202,0.5114,0.0,0
5,2020-06,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,0.1772,0.3774,0.0,0
5,2020-06,2,02_ACC_COGS_DPT_Prod_A,Expense,0.6562,0.1116,0.0,0
5,2020-06,3,03_ACC_COGS_DPT_Prod_B,Expense,0.922,0.8153,0.0,0
5,2020-06,4,04_ACC_Cash_DPT_Admin,Asset,1.1717,0.8538,0.0073,0
5,2020-06,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,1.403,0.3176,0.0,0
5,2020-06,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,0.8605,0.5956,0.0,0
5,2020-06,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,1.2247,1.5321,0.0003,0
5,2020-06,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,0.6736,0.049,0.0001,0
5,2020-06,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,0.7481,0.3526,0.0,0
5,2020-06,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,2.8284,2.8284,0.0,0
5,2020-06,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.7071,0.7071,0.0,0
5,2020-06,12,12_ACC_Cash,Asset,0.0,0.0,0.0,0
5,2020-06,13,13_ACC_Raw_Materials,Unknown,0.0,0.0,0.0,0
5,2020-06,14,14_ACC_Finished_Goods,Unknown,0.0,0.0,0.0,0
5,2020-06,15,15_ACC_Equity_Capital,Equity,0.0,0.0,0.0,0
6,2020-07,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,0.7517,0.7406,0.0,0
6,2020-07,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,10.8386,5.1421,0.0,1
6,2020-07,2,02_ACC_COGS_DPT_Prod_A,Expense,4.4261,7.8889,0.0,1
6,2020-07,3,03_ACC_COGS_DPT_Prod_B,Expense,2.4701,6.0818,0.0,1
6,2020-07,4,04_ACC_Cash_DPT_Admin,Asset,1.5658,1.6773,0.0162,0
6,2020-07,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,2.0092,7.0101,0.0,1
6,2020-07,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,2.5038,1.6069,0.0,0
6,2020-07,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,0.0286,0.4397,0.0046,0
6,2020-07,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,5.23,1.1375,0.008,1
6,2020-07,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,3.7991,9.4974,0.0,1
6,2020-07,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.7071,0.7071,0.0,0
6,2020-07,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,3.5355,3.5355,0.0,1
6,2020-07,12,12_ACC_Cash,Asset,0.0,0.0,0.0,0
6,2020-07,13,13_ACC_Raw_Materials,Unknown,0.0,0.0,0.0,0
6,2020-07,14,14_ACC_Finished_Goods,Unknown,0.0,0.0,0.0,0
6,2020-07,15,15_ACC_Equity_Capital,Equity,0.0,0.0,0.0,0
7,2020-08,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,3.4809,2.8615,0.0,1
7,2020-08,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,0.726,1.2909,0.0,0
7,2020-08,2,02_ACC_COGS_DPT_Prod_A,Expense,0.8845,1.8136,0.0,0
7,2020-08,3,03_ACC_COGS_DPT_Prod_B,Expense,0.9584,1.73,0.0,0
7,2020-08,4,04_ACC_Cash_DPT_Admin,Asset,0.6788,0.3789,0.0006,0
7,2020-08,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,1.4056,1.2525,0.0,0
7,2020-08,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,2.0482,1.9552,0.0,0
7,2020-08,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,0.6946,0.3969,0.0021,0
7,2020-08,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,1.114,3.7827,0.0,1
7,2020-08,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,0.8004,1.6782,0.0,0
7,2020-08,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.7071,0.7071,0.0,0
7,2020-08,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.7071,0.7071,0.0,0
7,2020-08,12,12_ACC_Cash,Asset,0.0,0.0,0.0,0
7,2020-08,13,13_ACC_Raw_Materials,Unknown,0.0,0.0,0.0,0
7,2020-08,14,14_ACC_Finished_Goods,Unknown,0.0,0.0,0.0,0
7,2020-08,15,15_ACC_Equity_Capital,Equity,0.0,0.0,0.0,0
8,2020-09,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,20.1937,20.309,0.0,1
8,2020-09,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,1.0001,1.1195,0.0,0
8,2020-09,2,02_ACC_COGS_DPT_Prod_A,Expense,1.9436,0.2141,0.0,0
8,2020-09,3,03_ACC_COGS_DPT_Prod_B,Expense,0.9455,0.0029,0.0,0
8,2020-09,4,04_ACC_Cash_DPT_Admin,Asset,4.3461,6.6691,0.0776,1
8,2020-09,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,0.135,0.8166,0.0,0
8,2020-09,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,1.0943,1.8902,0.0,0
8,2020-09,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,0.3465,0.0396,0.0241,0
8,2020-09,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,2.2379,1.5056,0.0108,0
8,2020-09,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,1.4734,0.0955,0.0,0
8,2020-09,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,1.4142,1.4142,0.0,0
8,2020-09,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.7071,0.7071,0.0,0
8,2020-09,12,12_ACC_Cash,Asset,0.0,0.0,0.0,0
8,2020-09,13,13_ACC_Raw_Materials,Unknown,0.0,0.0,0.0,0
8,2020-09,14,14_ACC_Finished_Goods,Unknown,0.0,0.0,0.0,0
8,2020-09,15,15_ACC_Equity_Capital,Equity,0.0,0.0,0.0,0
9,2020-10,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,0.9108,1.096,0.0,0
9,2020-10,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,2.3837,3.4983,0.0,1
9,2020-10,2,02_ACC_COGS_DPT_Prod_A,Expense,2.7369,4.1337,0.0,1
9,2020-10,3,03_ACC_COGS_DPT_Prod_B,Expense,2.6851,4.3597,0.0,1
9,2020-10,4,04_ACC_Cash_DPT_Admin,Asset,1.1991,1.0623,0.0086,0
9,2020-10,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,2.3338,2.9797,0.0,0
9,2020-10,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,4.6949,2.7602,0.0,1
9,2020-10,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,3.7217,3.2933,0.0014,1
9,2020-10,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,0.4378,1.304,0.0033,0
9,2020-10,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,2.7163,4.5345,0.0,1
9,2020-10,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.7071,0.7071,0.0,0
9,2020-10,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.7071,0.7071,0.0,0
9,2020-10,12,12_ACC_Cash,Asset,0.0,0.0,0.0,0
9,2020-10,13,13_ACC_Raw_Materials,Unknown,0.0,0.0,0.0,0
9,2020-10,14,14_ACC_Finished_Goods,Unknown,0.0,0.0,0.0,0
9,2020-10,15,15_ACC_Equity_Capital,Equity,0.0,0.0,0.0,0
10,2020-11,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,0.3744,0.5761,0.0,0
10,2020-11,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,1.4695,1.1154,0.0,0
10,2020-11,2,02_ACC_COGS_DPT_Prod_A,Expense,1.6512,1.9904,0.0,0
10,2020-11,3,03_ACC_COGS_DPT_Prod_B,Expense,1.573,1.8728,0.0,0
10,2020-11,4,04_ACC_Cash_DPT_Admin,Asset,1.2441,0.7413,0.0038,0
10,2020-11,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,0.2234,1.2561,0.0,0
10,2020-11,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,1.7138,1.7825,0.0,0
10,2020-11,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,1.4358,2.1516,0.0001,0
10,2020-11,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,0.7519,0.2011,0.0011,0
10,2020-11,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,1.7104,2.0879,0.0,0
10,2020-11,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.7071,0.7071,0.0,0
10,2020-11,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,0.0,0.0,0
10,2020-11,12,12_ACC_Cash,Asset,0.0,0.0,0.0,0
10,2020-11,13,13_ACC_Raw_Materials,Unknown,0.0,0.0,0.0,0
10,2020-11,14,14_ACC_Finished_Goods,Unknown,0.0,0.0,0.0,0
10,2020-11,15,15_ACC_Equity_Capital,Equity,0.0,0.0,0.0,0
11,2020-12,0,00_ACC_Accounts_Payable_DPT_Admin,Liability,1.4029,1.5226,0.0,0
11,2020-12,1,01_ACC_Accounts_Receivable_DPT_Admin,Asset,0.9891,1.2329,0.0,0
11,2020-12,2,02_ACC_COGS_DPT_Prod_A,Expense,0.4388,0.1327,0.0,0
11,2020-12,3,03_ACC_COGS_DPT_Prod_B,Expense,0.8719,0.7655,0.0,0
11,2020-12,4,04_ACC_Cash_DPT_Admin,Asset,14.558,13.4449,0.0573,1
11,2020-12,5,05_ACC_Finished_Goods_DPT_Prod_A,Unknown,10.6199,4.378,0.0,1
11,2020-12,6,06_ACC_Finished_Goods_DPT_Prod_B,Unknown,0.6007,0.5264,0.0,0
11,2020-12,7,07_ACC_Mfg_Overhead_Exp_DPT_Mfg_Support,Expense,27.6286,19.9921,1.0,1
11,2020-12,8,08_ACC_Raw_Materials_DPT_Ops,Unknown,1.814,1.5316,0.005,0
11,2020-12,9,09_ACC_Sales_Revenue_DPT_Sales,Revenue,0.5796,0.3432,0.0,0
11,2020-12,10,10_ACC_Work_In_Process_DPT_Prod_A,Unknown,0.7071,0.7071,0.0,0
11,2020-12,11,11_ACC_Work_In_Process_DPT_Prod_B,Unknown,0.0,0.0,0.0,0
11,2020-12,12,12_ACC_Cash,Asset,0.0,0.0,0.0,0
11,2020-12,13,13_ACC_Raw_Materials,Unknown,0.0,0.0,0.0,0
11,2020-12,14,14_ACC_Finished_Goods,Unknown,0.0,0.0,0.0,0
11,2020-12,15,15_ACC_Equity_Capital,Equity,0.0,0.0,0.0,0
