t_idx,src_idx,tgt_idx,value
24,6,2,13406.869999999999
24,2,3,1049.98
24,1,4,7995.98
24,5,6,15682.8
25,0,1,12183.01
25,6,2,13739.82
25,2,0,12070.37
25,2,7,20468.4
25,2,8,5849.3
25,2,3,344.04
25,1,4,9680.8
25,5,6,17425.65
26,0,1,10378.42
26,6,2,14303.01
26,2,0,8518.89
26,2,3,2801.92
26,1,4,10937.74
26,5,6,19620.4
27,0,1,11369.72
27,6,2,7895.32
27,2,3,1604.78
27,1,4,12288.38
27,5,6,22283.0
28,0,1,12304.38
28,6,2,6805.25
28,2,0,48132.32
28,2,3,3768.8199999999997
28,1,4,16160.26
28,5,6,27183.66
29,0,1,11749.32
29,6,2,9517.130000000001
29,2,0,11358.89
29,2,7,19686.32
29,2,8,5729.48
29,2,3,795.87
29,1,4,15938.74
29,5,6,29246.79
30,0,1,13062.53
30,6,2,13171.68
30,2,3,2432.25
30,1,4,13406.15
30,5,6,24504.17
31,0,1,11321.54
31,6,2,13403.79
31,2,3,1252.3400000000001
31,1,4,14639.69
31,5,6,26321.46
32,0,1,14603.95
32,6,2,15333.01
32,2,0,10826.18
32,2,3,726.31
32,1,4,17142.91
32,5,6,30659.71
33,0,1,10992.56
33,6,2,15351.97
33,2,0,12304.38
33,2,3,591.0
33,1,4,14287.3
33,5,6,26788.08
34,0,1,13098.96
34,6,2,21262.07
34,2,0,11749.32
34,2,7,19857.41
34,2,8,4689.15
34,2,3,3045.67
34,1,4,16493.98
34,5,6,29297.11
35,0,1,12680.3
35,6,2,21188.35
35,2,0,25245.54
35,2,3,1702.83
35,1,4,14475.17
35,5,6,25527.36
36,0,1,13280.12
36,6,2,24110.89
36,6,9,432.78
36,2,3,707.3399999999999
36,1,4,13453.67
36,5,6,25725.51
37,0,1,12060.89
37,6,2,43508.020000000004
37,2,6,16360.61
37,2,3,800.92
37,1,4,11209.33
37,5,6,36781.85
38,0,1,13464.58
38,6,2,19804.33
38,2,0,21748.14
38,2,7,16783.66
38,2,8,5841.65
38,2,3,2103.36
38,1,4,11272.66
38,5,6,19312.55
39,0,1,10178.18
39,6,2,30480.26
39,2,0,13098.96
39,2,3,1443.8600000000001
39,1,4,9132.01
39,5,6,16428.55
40,0,1,12376.96
40,6,2,28971.989999999998
40,2,0,23672.86
40,2,3,2616.54
40,1,4,7772.9
40,5,6,13823.07
41,0,1,12095.94
41,6,2,23168.22
41,2,0,14603.95
41,1,4,6020.12
41,5,6,10721.22
42,0,1,10939.86
42,6,2,26018.1
42,2,7,18653.04
42,2,8,3594.75
42,2,3,2246.94
42,1,4,4657.51
42,5,6,8872.08
43,0,1,13294.65
43,6,2,17449.09
43,6,9,114.10000000000002
43,2,3,117.22
43,1,4,4528.7
43,5,6,8523.22
44,0,1,12427.33
44,6,2,23571.18
44,2,0,21499.72
44,2,3,1167.16
44,1,4,3960.77
44,5,6,7253.4
45,0,1,12135.06
45,6,2,24158.36
45,6,9,411.0
45,2,3,2309.09
45,1,4,5451.7699999999995
45,5,6,9711.11
46,0,1,12421.77
46,6,2,18852.91
46,2,3,1670.3400000000001
46,1,4,5520.81
46,5,6,10304.45
47,0,1,12221.55
47,6,2,22514.59
47,2,0,13294.65
47,2,7,17286.82
47,2,8,4802.52
47,2,3,3024.49
47,1,4,5344.7300000000005
47,5,6,9449.37
48,0,1,12045.72
48,6,2,18946.87
48,2,0,37717.97
48,2,3,550.47
48,1,4,7159.91
48,5,6,12658.68
49,0,1,13794.95
49,6,2,13673.42
49,2,3,441.11
49,1,4,7480.98
49,5,6,13201.59
50,0,1,15092.26
50,6,2,11430.64
50,2,0,13464.58
50,2,3,698.08
50,1,4,9232.87
50,5,6,18165.42
51,0,1,12522.97
51,6,2,6701.7300000000005
51,2,0,23361.63
51,2,7,17683.87
51,2,8,4769.47
51,2,3,311.65
51,1,4,6548.2
51,5,6,11437.51
